Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,CASTRO I 2,39.9,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",41.574809,-6.187723
,CASTRO II,110.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.8256880734,0.8256880734,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",41.574809,-6.187723
,CEDILLO 1,118.53,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.75,0.75,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.66351,-7.540114999999999
,CEDILLO 2,117.13,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.66351,-7.540114999999999
,CEDILLO 3,118.87,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.75,0.75,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.66351,-7.540114999999999
,CEDILLO 4,118.47,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.75,0.75,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.66351,-7.540114999999999
,CERNADILLA,30.0,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",42.019332,-6.458704
,CERNADO,2.28,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CHANDREJA 1,2.46,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CHANDREJA 2,2.36,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CHIRRISQUIN 1,0.58,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,CHORRO DEL DUQUE,1.02,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,HIDROJERTE S.L.U.,,
,CHULILLA 1,0.94,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,CHULILLA 2,1.0,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,CHULILLA 3,1.02,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,CIRAT 1,7.5,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.1875,1.0,62.49,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CIRAT 2,7.5,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.1875,1.0,62.49,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,COFRENTES 1,41.4,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.246678,-1.094992
,COFRENTES 2,41.4,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.246678,-1.094992
,COFRENTES 3,41.4,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.246678,-1.094992
,COLMENAR 1,2.8,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,COLMENAR 2,2.8,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,COMPUERTO 1,10.0,1.0,ES,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,COMPUERTO 2,10.0,1.0,ES,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,CONSO 1,90.04,1.0,ES,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",42.166873,-7.175244999999999
,CONSO 2,91.45,1.0,ES,,,HPHS,WAT,0.86,0.0,0.0,2.7777777778,2.7777777778,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",42.166873,-7.175244999999999
,CONSO 3,88.68,1.0,ES,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",42.166873,-7.175244999999999
,CONTRERAS II 1,14.12,1.0,ES,,,HDAM,WAT,0.8,0.0,0.0,0.0666666666666667,0.0666666666666667,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.542857,-1.50396
,CONTRERAS II 2,37.5,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,2.3076923077,2.3076923077,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.542857,-1.50396
,CORTES II 1,140.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.6382978723,0.6382978723,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.243581,-0.931709
,CORTES II 2,140.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.6382978723,0.6382978723,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.243581,-0.931709
,"EL CORTIJO, GRUPO 1",2.0,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,"EL CORTIJO, GRUPO 2",2.0,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,CUERDA DEL POZO 1,3.5,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,CUERDA DEL POZO 2,3.5,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,LOS DORNAJOS 1,0.88,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,LOS DORNAJOS 2,0.88,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,EGUILLOR 1,0.6,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,EGUILLOR 2,0.81,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,EL BATÁN,0.4,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"HEREDEROS DE DÍAZ CORDOVÉS, S.A.",,
,EL CABILDO 1,0.53,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,EL CABILDO 2,0.72,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,EL CASTELLAR 1,0.2,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"SALTOS DEL JÚCAR, S.L.",,
,EL CASTELLAR 2,0.3,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"SALTOS DEL JÚCAR, S.L.",,
,"EL CORTIJO, GRUPO 3",3.79,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,EL TORCIDO,0.72,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,ENDARLAZA,0.2,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,RICOBAYO 1,33.3,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",41.525803,-5.983969
,RICOBAYO 2,33.3,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",41.525803,-5.983969
,RICOBAYO 3,33.3,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",41.525803,-5.983969
,RICOBAYO 4,33.3,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",41.525803,-5.983969
,FUENROSARIO,0.06,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,GABRIEL Y GALAN,110.0,1.0,ES,,,HPHS,WAT,0.86,0.0,0.0,2.7777777778,2.7777777778,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",40.221274,-6.133104
,GALLIPIENZO 1,0.7,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,GALLIPIENZO 2,0.7,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,LOS GAVILANES 1,0.6,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,LOS GAVILANES 2,0.6,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,GESTALGAR 1,1.12,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,GESTALGAR 2,0.83,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,LA GOTERA,0.52,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,GRANADA 1,0.76,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,GRANADA 2,0.4,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,GUIJO DE GRANADILLA 1,27.0,1.0,ES,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",40.180133000000005,-6.142519
,GUIJO DE GRANADILLA 2,26.4,1.0,ES,,,HPHS,WAT,0.85,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.85,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",40.180133000000005,-6.142519
,GUISTOLAS,2.0,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,GURIEZO INFERIOR 1,1.19,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,GURIEZO INFERIOR 2,1.16,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,GURIEZO SUPERIOR 1,1.17,1.0,ES,,,HDAM,WAT,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES ENERGIA, S.A.",,
,HIDRO 1,0.32,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,HIDRO 2,0.32,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,HIJAR 1,2.4,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,HIJAR 2,2.4,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA RENOVABLES, S.A.",,
,"JOSE Mª ORIOL, GRUPO 1",233.8,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.3829787234,0.3829787234,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,"JOSE Mª ORIOL, GRUPO 2",233.26,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.3829787234,0.3829787234,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,"JOSE Mª ORIOL, GRUPO 3",234.0,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.3829787234,0.3829787234,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,"JOSE Mª ORIOL, GRUPO 4",232.7,1.0,ES,,,HDAM,WAT,0.85,0.0,0.0,0.3829787234,0.3829787234,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",,
,LA GOSALVEZ,0.72,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,LA LOSA 1,0.16,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,LA LOSA 2,0.16,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,LA LOSA 3,0.18,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,LA MANCHEGA,0.58,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,LA MARMOTA 1,0.23,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,LA MARMOTA 2,0.24,1.0,ES,,,HROR,WAT,1.0,0.0,0.0,0.15,1.0,27.98,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BARBO ENERGÍAS RENOVABLES, S.A.",,
,LA MUELA CORTES 1,209.45,1.0,ES,,,HPHS,WAT,0.86,0.0,0.0,1.3157894737,1.3157894737,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN, S.A.",39.243581,-0.931709
