21:00 - 22:00,32,,1531,,n/e,n/e,371,,66,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,82,,114,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,56,
22:00 - 23:00,33,,1383,,n/e,n/e,371,,65,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,69,,47,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,66,
23:00 - 00:00,32,,1392,,n/e,n/e,371,,64,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,70,,8,,n/e,n/e,2101,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,64,
00:00 - 01:00,32,,1388,,n/e,n/e,371,,64,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,69,,8,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,45,
01:00 - 02:00,32,,1334,,n/e,n/e,370,,62,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,69,,8,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,5,,n/e,n/e,77,
02:00 - 03:00,31,,1323,,n/e,n/e,371,,60,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,70,,8,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,88,
03:00 - 04:00,31,,1420,,n/e,n/e,372,,74,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,73,,9,,n/e,n/e,2102,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,95,
04:00 - 05:00,31,,1447,,n/e,n/e,371,,73,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,80,,9,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,107,
05:00 - 06:00,31,,1740,,n/e,n/e,375,,74,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,99,,209,,n/e,n/e,2104,,n/e,n/e,n/e,n/e,0,,4,,n/e,n/e,119,
06:00 - 07:00,31,,1836,,n/e,n/e,373,,74,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,129,,319,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,24,,4,,n/e,n/e,128,
07:00 - 08:00,31,,1993,,n/e,n/e,371,,74,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,151,,460,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,97,,5,,n/e,n/e,131,
08:00 - 09:00,30,,1976,,n/e,n/e,370,,74,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,160,,439,,n/e,n/e,2105,,n/e,n/e,n/e,n/e,167,,4,,n/e,n/e,117,
09:00 - 10:00,29,,1992,,n/e,n/e,365,,93,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,157,,299,,n/e,n/e,2102,,n/e,n/e,n/e,n/e,228,,4,,n/e,n/e,109,
10:00 - 11:00,30,,2005,,n/e,n/e,369,,93,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,137,,234,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,255,,3,,n/e,n/e,126,
11:00 - 12:00,30,,1980,,n/e,n/e,371,,93,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,121,,223,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,233,,3,,n/e,n/e,143,
12:00 - 13:00,30,,1975,,n/e,n/e,372,,94,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,121,,199,,n/e,n/e,2102,,n/e,n/e,n/e,n/e,117,,3,,n/e,n/e,162,
13:00 - 14:00,30,,1950,,n/e,n/e,372,,94,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,138,,186,,n/e,n/e,2103,,n/e,n/e,n/e,n/e,49,,3,,n/e,n/e,195,
