snapshot,BE1 0  offwind-ac-2010,BE1 0  offwind-ac-2015,BE1 0  offwind-ac-2020,BE1 0  onwind-2005,BE1 0  onwind-2010,BE1 0  onwind-2015,BE1 0  onwind-2020,BE1 0  onwind-2025,BE1 0  solar-2010,BE1 0  solar-2015,BE1 0  solar-2020,BE1 0  solar-2025,BE1 0 offwind-ac-2030,BE1 0 offwind-dc-2030,BE1 0 onwind-2030,BE1 0 residential rural solar thermal collector-2030,BE1 0 residential urban decentral solar thermal collector-2030,BE1 0 ror,BE1 0 services rural solar thermal collector-2030,BE1 0 services urban decentral solar thermal collector-2030,BE1 0 solar rooftop-2030,BE1 0 solar-2030,BE1 0 urban central solar thermal collector-2030,DE1 0  offwind-ac-2010,DE1 0  offwind-ac-2015,DE1 0  offwind-ac-2020,DE1 0  offwind-ac-2025,DE1 0  onwind-2005,DE1 0  onwind-2010,DE1 0  onwind-2015,DE1 0  onwind-2020,DE1 0  onwind-2025,DE1 0  solar-2000,DE1 0  solar-2005,DE1 0  solar-2010,DE1 0  solar-2015,DE1 0  solar-2020,DE1 0  solar-2025,DE1 0 offwind-ac-2030,DE1 0 offwind-dc-2030,DE1 0 onwind-2030,DE1 0 residential rural solar thermal collector-2030,DE1 0 residential urban decentral solar thermal collector-2030,DE1 0 ror,DE1 0 services rural solar thermal collector-2030,DE1 0 services urban decentral solar thermal collector-2030,DE1 0 solar rooftop-2030,DE1 0 solar-2030,DE1 0 urban central solar thermal collector-2030,FR1 0  offwind-ac-2025,FR1 0  onwind-2005,FR1 0  onwind-2010,FR1 0  onwind-2015,FR1 0  onwind-2020,FR1 0  onwind-2025,FR1 0  solar-2010,FR1 0  solar-2015,FR1 0  solar-2020,FR1 0  solar-2025,FR1 0 offwind-ac-2030,FR1 0 offwind-dc-2030,FR1 0 onwind-2030,FR1 0 residential rural solar thermal collector-2030,FR1 0 residential urban decentral solar thermal collector-2030,FR1 0 ror,FR1 0 services rural solar thermal collector-2030,FR1 0 services urban decentral solar thermal collector-2030,FR1 0 solar rooftop-2030,FR1 0 solar-2030,FR1 0 urban central solar thermal collector-2030,GB0 0  offwind-ac-2005,GB0 0  offwind-ac-2010,GB0 0  offwind-ac-2015,GB0 0  offwind-ac-2020,GB0 0  offwind-ac-2025,GB0 0  onwind-2005,GB0 0  onwind-2010,GB0 0  onwind-2015,GB0 0  onwind-2020,GB0 0  onwind-2025,GB0 0  solar-2010,GB0 0  solar-2015,GB0 0  solar-2020,GB0 0  solar-2025,GB0 0 offwind-ac-2030,GB0 0 offwind-dc-2030,GB0 0 onwind-2030,GB0 0 residential rural solar thermal collector-2030,GB0 0 residential urban decentral solar thermal collector-2030,GB0 0 ror,GB0 0 services rural solar thermal collector-2030,GB0 0 services urban decentral solar thermal collector-2030,GB0 0 solar rooftop-2030,GB0 0 solar-2030,GB0 0 urban central solar thermal collector-2030,GB2 0  offwind-ac-2005,GB2 0  offwind-ac-2010,GB2 0  offwind-ac-2015,GB2 0  offwind-ac-2020,GB2 0  offwind-ac-2025,GB2 0  onwind-2005,GB2 0  onwind-2010,GB2 0  onwind-2015,GB2 0  onwind-2020,GB2 0  onwind-2025,GB2 0  solar-2010,GB2 0  solar-2015,GB2 0  solar-2020,GB2 0  solar-2025,GB2 0 offwind-ac-2030,GB2 0 offwind-dc-2030,GB2 0 onwind-2030,GB2 0 residential rural solar thermal collector-2030,GB2 0 residential urban decentral solar thermal collector-2030,GB2 0 services rural solar thermal collector-2030,GB2 0 services urban decentral solar thermal collector-2030,GB2 0 solar rooftop-2030,GB2 0 solar-2030,GB2 0 urban central solar thermal collector-2030,NL1 0  offwind-ac-2010,NL1 0  offwind-ac-2015,NL1 0  offwind-ac-2020,NL1 0  offwind-ac-2025,NL1 0  onwind-2005,NL1 0  onwind-2010,NL1 0  onwind-2015,NL1 0  onwind-2020,NL1 0  onwind-2025,NL1 0  solar-2000,NL1 0  solar-2005,NL1 0  solar-2010,NL1 0  solar-2015,NL1 0  solar-2020,NL1 0  solar-2025,NL1 0 offwind-ac-2030,NL1 0 offwind-dc-2030,NL1 0 onwind-2030,NL1 0 residential rural solar thermal collector-2030,NL1 0 residential urban decentral solar thermal collector-2030,NL1 0 services rural solar thermal collector-2030,NL1 0 services urban decentral solar thermal collector-2030,NL1 0 solar rooftop-2030,NL1 0 solar-2030,NL1 0 urban central solar thermal collector-2030
2013-12-18 12:00:00,0.885417909309356,0.885417909309356,0.885417909309356,0.458767526629443,0.458767526629443,0.458767526629443,0.458767526629443,0.458767526629443,0.271804697959988,0.271804697959988,0.271804697959988,0.271804697959988,0.885417909309356,0.8855,0.458767526629443,0.0255750491838675,0.0255750491838675,0.529718493643673,0.0255750491838675,0.0255750491838675,0.271804697959988,0.271804697959988,0.0255750491838675,0.751792724844177,0.751792724844177,0.751792724844177,0.751792724844177,0.278282882419339,0.278282882419339,0.278282882419339,0.278282882419339,0.278282882419339,0.173341675379796,0.173341675379796,0.173341675379796,0.173341675379796,0.173341675379796,0.173341675379796,0.751792724844177,0.884876526929291,0.278282882419339,0.0148945833116223,0.0148945833116223,0.641595757807826,0.0148945833116223,0.0148945833116223,0.173341675379796,0.173341675379796,0.0148945833116223,0.724028960233444,0.335070053970976,0.335070053970976,0.335070053970976,0.335070053970976,0.335070053970976,0.353541086908327,0.353541086908327,0.353541086908327,0.353541086908327,0.724028960233444,0.830687931534786,0.335070053970976,0.097983217311723,0.097983217311723,0.240554203510227,0.097983217311723,0.097983217311723,0.353541086908327,0.353541086908327,0.097983217311723,0.882146147297199,0.882146147297199,0.882146147297199,0.882146147297199,0.882146147297199,0.828544858076513,0.828544858076513,0.828544858076513,0.828544858076513,0.828544858076513,0.0984605769319606,0.0984605769319606,0.0984605769319606,0.0984605769319606,0.882146147297199,0.885499894929623,0.828544858076513,0.0133247997985891,0.0133247997985891,0.173880056334473,0.0133247997985891,0.0133247997985891,0.0984605769319606,0.0984605769319606,0.0133247997985891,0.885481878029167,0.885481878029167,0.885481878029167,0.885481878029167,0.885481878029167,0.767261374009921,0.767261374009921,0.767261374009921,0.767261374009921,0.767261374009921,0.124797575951806,0.124797575951806,0.124797575951806,0.124797575951806,0.885481878029167,0.8855,0.767261374009921,0,0,0,0,0.124797575951806,0.124797575951806,0,0.884247208179335,0.884247208179335,0.884247208179335,0.884247208179335,0.638627476254846,0.638627476254846,0.638627476254846,0.638627476254846,0.638627476254846,0.211032888182983,0.211032888182983,0.211032888182983,0.211032888182983,0.211032888182983,0.211032888182983,0.884247208179335,0.8855,0.638627476254846,0.0113685078405214,0.0113685078405214,0.0113685078405214,0.0113685078405214,0.211032888182983,0.211032888182983,0.0113685078405214
2013-12-18 13:00:00,0.88544928816726,0.88544928816726,0.88544928816726,0.518107696949806,0.518107696949806,0.518107696949806,0.518107696949806,0.518107696949806,0.277316165156331,0.277316165156331,0.277316165156331,0.277316165156331,0.88544928816726,0.8855,0.518107696949806,0.0272188122660617,0.0272188122660617,0.529754256011475,0.0272188122660617,0.0272188122660617,0.277316165156331,0.277316165156331,0.0272188122660617,0.723928084771063,0.723928084771063,0.723928084771063,0.723928084771063,0.284447927734447,0.284447927734447,0.284447927734447,0.284447927734447,0.284447927734447,0.127658086629333,0.127658086629333,0.127658086629333,0.127658086629333,0.127658086629333,0.127658086629333,0.723928084771063,0.883486468625886,0.284447927734447,0.0167037713352181,0.0167037713352181,0.641486141601814,0.0167037713352181,0.0167037713352181,0.127658086629333,0.127658086629333,0.0167037713352181,0.729747596832614,0.364254031278352,0.364254031278352,0.364254031278352,0.364254031278352,0.364254031278352,0.302425370604685,0.302425370604685,0.302425370604685,0.302425370604685,0.729747596832614,0.844438487703489,0.364254031278352,0.0910789923048258,0.0910789923048258,0.240473134884493,0.0910789923048258,0.0910789923048258,0.302425370604685,0.302425370604685,0.0910789923048258,0.88341456848697,0.88341456848697,0.88341456848697,0.88341456848697,0.88341456848697,0.847280945408222,0.847280945408222,0.847280945408222,0.847280945408222,0.847280945408222,0.0830239785092369,0.0830239785092369,0.0830239785092369,0.0830239785092369,0.88341456848697,0.8855,0.847280945408222,0,0,0.17404643015377,0,0,0.0830239785092369,0.0830239785092369,0,0.8855,0.8855,0.8855,0.8855,0.8855,0.919260410338854,0.919260410338854,0.919260410338854,0.919260410338854,0.919260410338854,0.0993553165083208,0.0993553165083208,0.0993553165083208,0.0993553165083208,0.8855,0.8855,0.919260410338854,0,0,0,0,0.0993553165083208,0.0993553165083208,0,0.884983923085079,0.884983923085079,0.884983923085079,0.884983923085079,0.589443874563482,0.589443874563482,0.589443874563482,0.589443874563482,0.589443874563482,0.206719147965441,0.206719147965441,0.206719147965441,0.206719147965441,0.206719147965441,0.206719147965441,0.884983923085079,0.8855,0.589443874563482,0.0182028460328697,0.0182028460328697,0.0182028460328697,0.0182028460328697,0.206719147965441,0.206719147965441,0.0182028460328697
2013-12-18 14:00:00,0.885499644351798,0.885499644351798,0.885499644351798,0.513453272216683,0.513453272216683,0.513453272216683,0.513453272216683,0.513453272216683,0.17504973393955,0.17504973393955,0.17504973393955,0.17504973393955,0.885499644351798,0.8855,0.513453272216683,0,0,0.529779963930646,0,0,0.17504973393955,0.17504973393955,0,0.704887127558434,0.704887127558434,0.704887127558434,0.704887127558434,0.280048270910376,0.280048270910376,0.280048270910376,0.280048270910376,0.280048270910376,0.0556789008120517,0.0556789008120517,0.0556789008120517,0.0556789008120517,0.0556789008120517,0.0556789008120517,0.704887127558434,0.882999797610986,0.280048270910376,0,0,0.641416215677871,0,0,0.0556789008120517,0.0556789008120517,0,0.744136736014051,0.393747528678511,0.393747528678511,0.393747528678511,0.393747528678511,0.393747528678511,0.206149872672141,0.206149872672141,0.206149872672141,0.206149872672141,0.744136736014051,0.861926369793762,0.393747528678511,0.065733579177759,0.065733579177759,0.240451451036834,0.065733579177759,0.065733579177759,0.206149872672141,0.206149872672141,0.065733579177759,0.885318461806463,0.885318461806463,0.885318461806463,0.885318461806463,0.885318461806463,0.89353182318133,0.89353182318133,0.89353182318133,0.89353182318133,0.89353182318133,0.0439690568518407,0.0439690568518407,0.0439690568518407,0.0439690568518407,0.885318461806463,0.8855,0.89353182318133,0,0,0.174230760858386,0,0,0.0439690568518407,0.0439690568518407,0,0.8855,0.8855,0.8855,0.8855,0.8855,0.989112702003688,0.989112702003688,0.989112702003688,0.989112702003688,0.989112702003688,0.0385375433581812,0.0385375433581812,0.0385375433581812,0.0385375433581812,0.8855,0.8855,0.989112702003688,0,0,0,0,0.0385375433581812,0.0385375433581812,0,0.885267254158676,0.885267254158676,0.885267254158676,0.885267254158676,0.59453109445551,0.59453109445551,0.59453109445551,0.59453109445551,0.59453109445551,0.104595497879883,0.104595497879883,0.104595497879883,0.104595497879883,0.104595497879883,0.104595497879883,0.885267254158676,0.8855,0.59453109445551,0,0,0,0,0.104595497879883,0.104595497879883,0
2013-12-18 15:00:00,0.8855,0.8855,0.8855,0.503375167800454,0.503375167800454,0.503375167800454,0.503375167800454,0.503375167800454,0.0128980489267521,0.0128980489267521,0.0128980489267521,0.0128980489267521,0.8855,0.8855,0.503375167800454,0,0,0.529783420811945,0,0,0.0128980489267521,0.0128980489267521,0,0.720452139097835,0.720452139097835,0.720452139097835,0.720452139097835,0.305861796140834,0.305861796140834,0.305861796140834,0.305861796140834,0.305861796140834,0,0,0,0,0,0,0.720452139097835,0.882875422416493,0.305861796140834,0,0,0.641437166556978,0,0,0,0,0,0.770469822514008,0.449485064144751,0.449485064144751,0.449485064144751,0.449485064144751,0.449485064144751,0.0759888836606809,0.0759888836606809,0.0759888836606809,0.0759888836606809,0.770469822514008,0.863266337866327,0.449485064144751,0.0210725160124067,0.0210725160124067,0.240454310559042,0.0210725160124067,0.0210725160124067,0.0759888836606809,0.0759888836606809,0.0210725160124067,0.885497270880743,0.885497270880743,0.885497270880743,0.885497270880743,0.885497270880743,0.943293551678572,0.943293551678572,0.943293551678572,0.943293551678572,0.943293551678572,0,0,0,0,0.885497270880743,0.8855,0.943293551678572,0,0,0.174454110596995,0,0,0,0,0,0.8855,0.8855,0.8855,0.8855,0.8855,0.999742166974293,0.999742166974293,0.999742166974293,0.999742166974293,0.999742166974293,0,0,0,0,0.8855,0.8855,0.999742166974293,0,0,0,0,0,0,0,0.88538296958416,0.88538296958416,0.88538296958416,0.88538296958416,0.616501120861652,0.616501120861652,0.616501120861652,0.616501120861652,0.616501120861652,0,0,0,0,0,0,0.88538296958416,0.8855,0.616501120861652,0,0,0,0,0,0,0
2013-12-18 16:00:00,0.8855,0.8855,0.8855,0.638394121717317,0.638394121717317,0.638394121717317,0.638394121717317,0.638394121717317,0,0,0,0,0.8855,0.8855,0.638394121717317,0,0,0.52977480215101,0,0,0,0,0,0.744182495654167,0.744182495654167,0.744182495654167,0.744182495654167,0.339476797026517,0.339476797026517,0.339476797026517,0.339476797026517,0.339476797026517,0,0,0,0,0,0,0.744182495654167,0.883002997351699,0.339476797026517,0,0,0.641451167798187,0,0,0,0,0,0.832627423525594,0.553842172520431,0.553842172520431,0.553842172520431,0.553842172520431,0.553842172520431,0,0,0,0,0.832627423525594,0.878802194321567,0.553842172520431,0,0,0.240517853806244,0,0,0,0,0,0.884466770481123,0.884466770481123,0.884466770481123,0.884466770481123,0.884466770481123,0.958070433828052,0.958070433828052,0.958070433828052,0.958070433828052,0.958070433828052,0,0,0,0,0.884466770481123,0.884876844797318,0.958070433828052,0,0,0.174771601476232,0,0,0,0,0,0.838076983347508,0.838076983347508,0.838076983347508,0.838076983347508,0.838076983347508,1,1,1,1,1,0,0,0,0,0.838076983347508,0.884992087451841,1,0,0,0,0,0,0,0,0.885483896532142,0.885483896532142,0.885483896532142,0.885483896532142,0.679901807689138,0.679901807689138,0.679901807689138,0.679901807689138,0.679901807689138,0,0,0,0,0,0,0.885483896532142,0.8855,0.679901807689138,0,0,0,0,0,0,0
2013-12-18 17:00:00,0.8855,0.8855,0.8855,0.780145391573033,0.780145391573033,0.780145391573033,0.780145391573033,0.780145391573033,0,0,0,0,0.8855,0.8855,0.780145391573033,0,0,0.5298184491058,0,0,0,0,0,0.753022443719573,0.753022443719573,0.753022443719573,0.753022443719573,0.362115070127347,0.362115070127347,0.362115070127347,0.362115070127347,0.362115070127347,0,0,0,0,0,0,0.753022443719573,0.882622360618918,0.362115070127347,0,0,0.641470096690098,0,0,0,0,0,0.877559045456333,0.645802954471395,0.645802954471395,0.645802954471395,0.645802954471395,0.645802954471395,0,0,0,0,0.877559045456333,0.8855,0.645802954471395,0,0,0.240588818266733,0,0,0,0,0,0.883095249680543,0.883095249680543,0.883095249680543,0.883095249680543,0.883095249680543,0.980396820901498,0.980396820901498,0.980396820901498,0.980396820901498,0.980396820901498,0,0,0,0,0.883095249680543,0.882955802224635,0.980396820901498,0,0,0.175389769825316,0,0,0,0,0,0.691851049787,0.691851049787,0.691851049787,0.691851049787,0.691851049787,1,1,1,1,1,0,0,0,0,0.691851049787,0.872207119209242,1,0,0,0,0,0,0,0,0.885499822415733,0.885499822415733,0.885499822415733,0.885499822415733,0.761744825615591,0.761744825615591,0.761744825615591,0.761744825615591,0.761744825615591,0,0,0,0,0,0,0.885499822415733,0.8855,0.761744825615591,0,0,0,0,0,0,0
2013-12-18 18:00:00,0.8855,0.8855,0.8855,0.894861558283779,0.894861558283779,0.894861558283779,0.894861558283779,0.894861558283779,0,0,0,0,0.8855,0.8855,0.894861558283779,0,0,0.529861892475244,0,0,0,0,0,0.755239177235354,0.755239177235354,0.755239177235354,0.755239177235354,0.402078504162431,0.402078504162431,0.402078504162431,0.402078504162431,0.402078504162431,0,0,0,0,0,0,0.755239177235354,0.881716094999508,0.402078504162431,0,0,0.641491473254299,0,0,0,0,0,0.833110591082307,0.731668531362264,0.731668531362264,0.731668531362264,0.731668531362264,0.731668531362264,0,0,0,0,0.833110591082307,0.8855,0.731668531362264,0,0,0.240602400346106,0,0,0,0,0,0.87069841905758,0.87069841905758,0.87069841905758,0.87069841905758,0.87069841905758,0.986372132049548,0.986372132049548,0.986372132049548,0.986372132049548,0.986372132049548,0,0,0,0,0.87069841905758,0.816355247337865,0.986372132049548,0,0,0.17660848251613,0,0,0,0,0,0.538981066899294,0.538981066899294,0.538981066899294,0.538981066899294,0.538981066899294,0.985368098334745,0.985368098334745,0.985368098334745,0.985368098334745,0.985368098334745,0,0,0,0,0.538981066899294,0.872207119209242,0.985368098334745,0,0,0,0,0,0,0,0.8855,0.8855,0.8855,0.8855,0.839866342794727,0.839866342794727,0.839866342794727,0.839866342794727,0.839866342794727,0,0,0,0,0,0,0.8855,0.8855,0.839866342794727,0,0,0,0,0,0,0
2013-12-18 19:00:00,0.8855,0.8855,0.8855,0.945410816647991,0.945410816647991,0.945410816647991,0.945410816647991,0.945410816647991,0,0,0,0,0.8855,0.8855,0.945410816647991,0,0,0.529883184267299,0,0,0,0,0,0.760821652839394,0.760821652839394,0.760821652839394,0.760821652839394,0.440055957249826,0.440055957249826,0.440055957249826,0.440055957249826,0.440055957249826,0,0,0,0,0,0,0.760821652839394,0.881869150029136,0.440055957249826,0,0,0.641513650060636,0,0,0,0,0,0.8855,0.797802286094487,0.797802286094487,0.797802286094487,0.797802286094487,0.797802286094487,0,0,0,0,0.8855,0.8855,0.797802286094487,0,0,0.240613711371937,0,0,0,0,0,0.883983175588569,0.883983175588569,0.883983175588569,0.883983175588569,0.883983175588569,0.99927564413909,0.99927564413909,0.99927564413909,0.99927564413909,0.99927564413909,0,0,0,0,0.883983175588569,0.885363392909204,0.99927564413909,0,0,0.179108012652706,0,0,0,0,0,0.858054596504054,0.858054596504054,0.858054596504054,0.858054596504054,0.858054596504054,1,1,1,1,1,0,0,0,0,0.858054596504054,0.84923893731001,1,0,0,0,0,0,0,0,0.8855,0.8855,0.8855,0.8855,0.884456815910037,0.884456815910037,0.884456815910037,0.884456815910037,0.884456815910037,0,0,0,0,0,0,0.8855,0.8855,0.884456815910037,0,0,0,0,0,0,0
2013-12-18 20:00:00,0.8855,0.8855,0.8855,0.969599961384742,0.969599961384742,0.969599961384742,0.969599961384742,0.969599961384742,0,0,0,0,0.8855,0.8855,0.969599961384742,0,0,0.529914775202076,0,0,0,0,0,0.759934160523426,0.759934160523426,0.759934160523426,0.759934160523426,0.475842113276311,0.475842113276311,0.475842113276311,0.475842113276311,0.475842113276311,0,0,0,0,0,0,0.759934160523426,0.883225824058216,0.475842113276311,0,0,0.641526497479468,0,0,0,0,0,0.8855,0.846550059420153,0.846550059420153,0.846550059420153,0.846550059420153,0.846550059420153,0,0,0,0,0.8855,0.8855,0.846550059420153,0,0,0.240715939531158,0,0,0,0,0,0.8855,0.8855,0.8855,0.8855,0.8855,0.99966622288805,0.99966622288805,0.99966622288805,0.99966622288805,0.99966622288805,0,0,0,0,0.8855,0.884879759462001,0.99966622288805,0,0,0.183035786046007,0,0,0,0,0,0.8855,0.8855,0.8855,0.8855,0.8855,1,1,1,1,1,0,0,0,0,0.8855,0.8855,1,0,0,0,0,0,0,0,0.8855,0.8855,0.8855,0.8855,0.920308170044585,0.920308170044585,0.920308170044585,0.920308170044585,0.920308170044585,0,0,0,0,0,0,0.8855,0.8855,0.920308170044585,0,0,0,0,0,0,0
2013-12-18 21:00:00,0.8855,0.8855,0.8855,0.984636961677047,0.984636961677047,0.984636961677047,0.984636961677047,0.984636961677047,0,0,0,0,0.8855,0.8855,0.984636961677047,0,0,0.529941010988469,0,0,0,0,0,0.753798040405997,0.753798040405997,0.753798040405997,0.753798040405997,0.507438225145665,0.507438225145665,0.507438225145665,0.507438225145665,0.507438225145665,0,0,0,0,0,0,0.753798040405997,0.883883009906368,0.507438225145665,0,0,0.641530405990641,0,0,0,0,0,0.8855,0.877967121982167,0.877967121982167,0.877967121982167,0.877967121982167,0.877967121982167,0,0,0,0,0.8855,0.8855,0.877967121982167,0,0,0.240840393141399,0,0,0,0,0,0.878516616330857,0.878516616330857,0.878516616330857,0.878516616330857,0.878516616330857,0.991671973450997,0.991671973450997,0.991671973450997,0.991671973450997,0.991671973450997,0,0,0,0,0.878516616330857,0.871663910286815,0.991671973450997,0,0,0.186160061512395,0,0,0,0,0,0.643991332082307,0.643991332082307,0.643991332082307,0.643991332082307,0.643991332082307,1,1,1,1,1,0,0,0,0,0.643991332082307,0.223658858861517,1,0,0,0,0,0,0,0,0.8855,0.8855,0.8855,0.8855,0.948886106475773,0.948886106475773,0.948886106475773,0.948886106475773,0.948886106475773,0,0,0,0,0,0,0.8855,0.8855,0.948886106475773,0,0,0,0,0,0,0
2013-12-18 22:00:00,0.8855,0.8855,0.8855,0.995061277961842,0.995061277961842,0.995061277961842,0.995061277961842,0.995061277961842,0,0,0,0,0.8855,0.8855,0.995061277961842,0,0,0.529980789340167,0,0,0,0,0,0.768145105369304,0.768145105369304,0.768145105369304,0.768145105369304,0.525890131929066,0.525890131929066,0.525890131929066,0.525890131929066,0.525890131929066,0,0,0,0,0,0,0.768145105369304,0.883184360190618,0.525890131929066,0,0,0.641529860760274,0,0,0,0,0,0.8855,0.904320207666079,0.904320207666079,0.904320207666079,0.904320207666079,0.904320207666079,0,0,0,0,0.8855,0.8855,0.904320207666079,0,0,0.240891183878317,0,0,0,0,0,0.837469232434097,0.837469232434097,0.837469232434097,0.837469232434097,0.837469232434097,0.975977045631183,0.975977045631183,0.975977045631183,0.975977045631183,0.975977045631183,0,0,0,0,0.837469232434097,0.813571930120135,0.975977045631183,0,0,0.187349162424012,0,0,0,0,0,0.366374613733366,0.366374613733366,0.366374613733366,0.366374613733366,0.366374613733366,0.985381131513768,0.985381131513768,0.985381131513768,0.985381131513768,0.985381131513768,0,0,0,0,0.366374613733366,0.0132928807907575,0.985381131513768,0,0,0,0,0,0,0,0.8855,0.8855,0.8855,0.8855,0.964008347616535,0.964008347616535,0.964008347616535,0.964008347616535,0.964008347616535,0,0,0,0,0,0,0.8855,0.8855,0.964008347616535,0,0,0,0,0,0,0
2013-12-18 23:00:00,0.8855,0.8855,0.8855,0.998158049494468,0.998158049494468,0.998158049494468,0.998158049494468,0.998158049494468,0,0,0,0,0.8855,0.8855,0.998158049494468,0,0,0.530020073344954,0,0,0,0,0,0.798436348366059,0.798436348366059,0.798436348366059,0.798436348366059,0.559295317228873,0.559295317228873,0.559295317228873,0.559295317228873,0.559295317228873,0,0,0,0,0,0,0.798436348366059,0.884875786127503,0.559295317228873,0,0,0.641521774978215,0,0,0,0,0,0.8855,0.911666192386427,0.911666192386427,0.911666192386427,0.911666192386427,0.911666192386427,0,0,0,0,0.8855,0.8855,0.911666192386427,0,0,0.240967900193097,0,0,0,0,0,0.85073894054904,0.85073894054904,0.85073894054904,0.85073894054904,0.85073894054904,0.969890213809426,0.969890213809426,0.969890213809426,0.969890213809426,0.969890213809426,0,0,0,0,0.85073894054904,0.836537637563288,0.969890213809426,0,0,0.18761114851045,0,0,0,0,0,0.440930616537699,0.440930616537699,0.440930616537699,0.440930616537699,0.440930616537699,0.985381131513768,0.985381131513768,0.985381131513768,0.985381131513768,0.985381131513768,0,0,0,0,0.440930616537699,0.407199301724569,0.985381131513768,0,0,0,0,0,0,0,0.8855,0.8855,0.8855,0.8855,0.982170886229519,0.982170886229519,0.982170886229519,0.982170886229519,0.982170886229519,0,0,0,0,0,0,0.8855,0.8855,0.982170886229519,0,0,0,0,0,0,0
2013-12-19 00:00:00,0.8855,0.8855,0.8855,0.998560711100695,0.998560711100695,0.998560711100695,0.998560711100695,0.998560711100695,0,0,0,0,0.8855,0.8855,0.998560711100695,0,0,0.530250852021642,0,0,0,0,0,0.834501609088632,0.834501609088632,0.834501609088632,0.834501609088632,0.615021784469023,0.615021784469023,0.615021784469023,0.615021784469023,0.615021784469023,0,0,0,0,0,0,0.834501609088632,0.885371820641669,0.615021784469023,0,0,0.641519213567107,0,0,0,0,0,0.8855,0.910823098445058,0.910823098445058,0.910823098445058,0.910823098445058,0.910823098445058,0,0,0,0,0.8855,0.8855,0.910823098445058,0,0,0.241089389119241,0,0,0,0,0,0.879708131670763,0.879708131670763,0.879708131670763,0.879708131670763,0.879708131670763,0.968361748069045,0.968361748069045,0.968361748069045,0.968361748069045,0.968361748069045,0,0,0,0,0.879708131670763,0.881579033157374,0.968361748069045,0,0,0.187789632434251,0,0,0,0,0,0.440930616537699,0.440930616537699,0.440930616537699,0.440930616537699,0.440930616537699,0.999978538549977,0.999978538549977,0.999978538549977,0.999978538549977,0.999978538549977,0,0,0,0,0.440930616537699,0.36088602912303,0.999978538549977,0,0,0,0,0,0,0,0.8855,0.8855,0.8855,0.8855,0.989786627309771,0.989786627309771,0.989786627309771,0.989786627309771,0.989786627309771,0,0,0,0,0,0,0.8855,0.8855,0.989786627309771,0,0,0,0,0,0,0
2013-12-19 01:00:00,0.8855,0.8855,0.8855,0.999152901000331,0.999152901000331,0.999152901000331,0.999152901000331,0.999152901000331,0,0,0,0,0.8855,0.8855,0.999152901000331,0,0,0.530795588392268,0,0,0,0,0,0.86998686695705,0.86998686695705,0.86998686695705,0.86998686695705,0.667847321249036,0.667847321249036,0.667847321249036,0.667847321249036,0.667847321249036,0,0,0,0,0,0,0.86998686695705,0.8855,0.667847321249036,0,0,0.641523584998814,0,0,0,0,0,0.8855,0.907994538163171,0.907994538163171,0.907994538163171,0.907994538163171,0.907994538163171,0,0,0,0,0.8855,0.8855,0.907994538163171,0,0,0.241300089395906,0,0,0,0,0,0.880189954052616,0.880189954052616,0.880189954052616,0.880189954052616,0.880189954052616,0.974776877980939,0.974776877980939,0.974776877980939,0.974776877980939,0.974776877980939,0,0,0,0,0.880189954052616,0.879344794114527,0.974776877980939,0,0,0.187880669116039,0,0,0,0,0,0.679414330910021,0.679414330910021,0.679414330910021,0.679414330910021,0.679414330910021,0.999493307622579,0.999493307622579,0.999493307622579,0.999493307622579,0.999493307622579,0,0,0,0,0.679414330910021,0.140520866176283,0.999493307622579,0,0,0,0,0,0,0,0.8855,0.8855,0.8855,0.8855,0.995765591157906,0.995765591157906,0.995765591157906,0.995765591157906,0.995765591157906,0,0,0,0,0,0,0.8855,0.8855,0.995765591157906,0,0,0,0,0,0,0
2013-12-19 02:00:00,0.8855,0.8855,0.8855,0.999269201207911,0.999269201207911,0.999269201207911,0.999269201207911,0.999269201207911,0,0,0,0,0.8855,0.8855,0.999269201207911,0,0,0.531991300039972,0,0,0,0,0,0.881615327554293,0.881615327554293,0.881615327554293,0.881615327554293,0.704415864593894,0.704415864593894,0.704415864593894,0.704415864593894,0.704415864593894,0,0,0,0,0,0,0.881615327554293,0.8855,0.704415864593894,0,0,0.641546242663392,0,0,0,0,0,0.8855,0.895283496568177,0.895283496568177,0.895283496568177,0.895283496568177,0.895283496568177,0,0,0,0,0.8855,0.8855,0.895283496568177,0,0,0.241632859050049,0,0,0,0,0,0.878246929178694,0.878246929178694,0.878246929178694,0.878246929178694,0.878246929178694,0.973117170274275,0.973117170274275,0.973117170274275,0.973117170274275,0.973117170274275,0,0,0,0,0.878246929178694,0.878379050461368,0.973117170274275,0,0,0.187929929827004,0,0,0,0,0,0.836723192366253,0.836723192366253,0.836723192366253,0.836723192366253,0.836723192366253,0.997900148915699,0.997900148915699,0.997900148915699,0.997900148915699,0.997900148915699,0,0,0,0,0.836723192366253,0.263341567139756,0.997900148915699,0,0,0,0,0,0,0,0.8855,0.8855,0.8855,0.8855,0.998223758632782,0.998223758632782,0.998223758632782,0.998223758632782,0.998223758632782,0,0,0,0,0,0,0.8855,0.8855,0.998223758632782,0,0,0,0,0,0,0
