,CCGT,CHP,DAC,H2 turbine,OCGT,battery storage,coal,distribution network,hydroelectricity,nuclear,offshore wind,oil,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-08-05 19:00:00,8.43489360739377e-06,1.9146421249638412,-0.29768921758658085,1.8549738016441742e-06,2.5249389361464367e-06,81.05496291395465,2.557929527588302e-07,-245.53208143965634,6.076092592511899,40.375525899537855,123.45660095292877,4.324842545900498e-07,83.11159706605903,-90.00916998373027,0.018858080819574456,-6.085583418737239e-06,-1.5507395104693634e-05,-2.2614949757573434e-05
2013-08-05 20:00:00,8.431419136016136e-06,1.9146420648442133,-0.2976892254541724,1.8507624186957035e-06,2.5209269341085595e-06,65.87346044932653,2.5570198108907375e-07,-237.5973808831509,5.342121965483175,40.37552586141839,113.32796445926952,4.325704611703592e-07,93.80055494140255,-82.57044811711262,0.0,-0.0,-1.5006047980126149e-05,-2.2203490291892695e-05
2013-08-05 21:00:00,8.420885085112025e-06,1.914642008495259,-0.29768922838730744,1.8464447952412839e-06,2.516562496247228e-06,50.79362294399874,2.5565062241998093e-07,-223.72713145654015,5.1279672221984995,40.375525841946654,106.15555166919002,4.3261756836501195e-07,100.086243321276,-80.26067793447093,0.0,-0.0,-1.4789073988619534e-05,-2.1722087120265632e-05
2013-08-05 22:00:00,8.4097701669143e-06,1.9146419431526358,-0.2976892307423667,1.8409014211761454e-06,2.511254463520587e-06,32.089074647955854,2.55660967935773e-07,-208.77966419234437,4.999984369408361,40.375525831851895,105.87951129313124,4.3269779981382075e-07,116.80201533877427,-92.81576647702612,0.0,-0.0,-1.4492393223294102e-05,-2.1617613497477788e-05
2013-08-05 23:00:00,8.397975536695527e-06,1.9146418828962606,-0.2976892328748392,1.8376607950074107e-06,2.5078586709024572e-06,32.46248132559973,2.556027116748995e-07,-199.1363774683508,4.98318415794253,40.37552582046154,104.52713349746931,4.3261738740279907e-07,116.38443968138776,-101.04588458692724,0.0,-0.0,-1.4588703678850452e-05,-2.1658725372186197e-05
2013-08-06 00:00:00,8.391864216283148e-06,1.9146418303228818,-0.29768923433708516,1.8351607080778821e-06,2.5062391828310053e-06,33.70472945648159,2.555756549870533e-07,-192.73510373402718,4.987100386073617,40.375525803731584,103.44282008556353,4.325425966492157e-07,115.35926645783674,-106.58386585212115,0.0,-0.0,-1.4701703059116916e-05,-2.171962954219817e-05
2013-08-06 01:00:00,8.361081963312051e-06,1.914640017320685,-0.29768923632787264,1.829651787961927e-06,2.5010071090405103e-06,37.14861024695362,2.5547386413946936e-07,-190.27275021277174,5.03534562270252,40.37552579538747,102.44179154778116,4.3228182698583556e-07,110.43980409115706,-106.6172710961756,0.0,-0.0,-1.497087925399509e-05,-2.2219474982295234e-05
2013-08-06 02:00:00,8.35589493324383e-06,1.9146394170891852,-0.2976892333787817,1.827409213940597e-06,2.499789646717456e-06,37.384936851300644,2.5550807945604636e-07,-191.68137152614088,5.134230001395076,40.375525783618095,112.20492809653938,4.322670397958647e-07,101.47584428402223,-106.32943041233138,0.0,-0.0,-1.5181041484710311e-05,-2.248618891990508e-05
2013-08-06 03:00:00,8.359932244694715e-06,1.9146393676981288,-0.29768922248311125,1.8285253069503583e-06,2.500999470107697e-06,43.237502113808965,2.555675537138325e-07,-199.03627067339545,5.311293269737388,40.375525751625084,117.91262557792456,4.3224779408578095e-07,91.31267508318777,-100.54868678782759,0.0,-0.0,-1.5377360681643832e-05,-2.271671266574505e-05
2013-08-06 04:00:00,8.352640222973395e-06,1.914639304697266,-0.2976892221607003,1.8267137484225946e-06,2.501629649908282e-06,55.86973110034863,2.554666868502372e-07,-202.63009056931253,5.590986961097307,40.37552578318642,114.96125279806479,4.3192598038225004e-07,80.42498895832705,-99.58751522610198,3.5597872911133037,-2.0765641909292753e-06,-1.5717316441798185e-05,-2.3038522341308704e-05
2013-08-06 05:00:00,8.359497646567254e-06,1.9146392786459399,-0.29768921239393115,1.8309408068163747e-06,2.501564015351905e-06,31.164925514544613,2.5552124554083246e-07,-226.5997312227566,13.672970907250805,40.37552587360594,111.62111060715263,4.3183577194294116e-07,68.64925437842982,-88.69061047123924,48.371233737126786,-1.4081979489678962e-05,-1.5854363644145064e-05,-2.3168094197024132e-05
2013-08-06 06:00:00,8.343083580673364e-06,1.9146393252128546,-0.29768921507129675,1.831103804336959e-06,2.4931502280039277e-06,-12.082320326564233,2.540959033487057e-07,-205.36947095732228,3.386456685146535,40.37552599935553,105.39301211730297,4.2950779649269777e-07,59.2201886757829,-86.62575050960675,94.24662738854359,-3.4906853803391866e-05,-1.607375077511912e-05,-2.334266869129953e-05
2013-08-06 07:00:00,8.029324415040564e-06,1.9146330638969167,-0.29768925981390004,1.7844058790281556e-06,2.423488460422623e-06,-70.44160871784462,2.464030303685249e-07,-168.86886273404212,3.317495296478364,40.375525802978956,97.8021466369909,4.176765803499069e-07,51.61654663268463,-86.77566100424194,131.5292120512419,-4.021118209910769e-05,-1.7616712611189894e-05,-2.535352531440836e-05
2013-08-06 08:00:00,7.1274983326248675e-06,1.9146184007123699,-0.29768945932532404,1.654217314143661e-06,2.2193176760965688e-06,-95.8119703195053,2.1938381483819065e-07,-134.81020735672223,-3.9984476225788494,40.37552546314765,91.00953938963015,3.7535814347494104e-07,44.995621235830214,-100.33391324669358,158.93339570157278,-0.0441327155029047,-1.0808837520312904,-0.6542646944091488
2013-08-06 09:00:00,6.896571745495398e-06,1.914614338515295,-0.29768940750942047,1.6206204063050247e-06,2.138953517847109e-06,-102.80371022723303,2.1880997736316652e-07,-110.31013812276535,-5.30920707977392,40.37552526779711,85.12015068936199,3.746841232401773e-07,41.24411388960225,-108.68429276455274,173.9294650193657,-0.04767051285431715,-0.9666275855539843,-13.935510240891292
2013-08-06 10:00:00,7.507943441537145e-06,1.9146262563880847,-0.29768928449452453,1.7375361124315157e-06,2.3009980616378015e-06,-99.84656209447124,2.1894561662504355e-07,-101.04516629709605,-4.0026978988326345,40.37552540929384,67.14767071898467,3.7476050916440856e-07,26.79263307898794,-102.64359720514265,174.45941029986977,-0.0492228011674364,-0.577222182904082,-2.0317377810190513
2013-08-06 11:00:00,7.409456027097005e-06,0.19310270816546568,-0.297689303949036,1.721194103248233e-06,2.2907177934086837e-06,-92.04498890749451,2.191537551114959e-07,-95.0811241397651,-4.765443932591815,40.3755246094544,58.086318181243605,3.7503641153623147e-07,24.064207149659403,-100.84870963963475,170.54914843402398,-0.01583737103767149,-0.007899257831104674,-0.010638504668340291
2013-08-06 12:00:00,7.430200074618077e-06,0.1931049189644661,-0.2976893091738846,1.7256358235061901e-06,2.296277651933336e-06,-86.10742348175397,2.191380327206532e-07,-87.48674943574463,-6.600096205270814,40.37552458039971,50.64278080804911,3.752626764065824e-07,22.738329335661856,-94.16131223369679,160.9195517844972,-0.01201346678510076,-0.006894228361522187,-0.009595829152083306
2013-08-06 13:00:00,8.220671537325284e-06,1.914631556002689,-0.29768923542156994,1.8118317619304717e-06,2.475144414182181e-06,-79.56837458467609,2.528670287184854e-07,-90.42128500968062,3.254702182224637,40.3755254113143,44.2597025602817,4.2833277729929135e-07,20.6964276863,-85.80024004942442,145.774693133494,-5.228471712072451e-05,-1.3340903720906482e-05,-1.9040530075257875e-05
2013-08-06 14:00:00,8.214047612166533e-06,1.9146312180616867,-0.29768923898352084,1.811378323951693e-06,2.4712703956226406e-06,-46.46794879267012,2.522567603783572e-07,-113.37020503124842,3.2761523263164367,40.375525440499565,37.67571749764973,4.2879587333846334e-07,21.054722813587976,-70.37366657565047,126.4018013574664,-4.9182285447753885e-05,-1.3462544269911967e-05,-1.9951976691925486e-05
2013-08-06 15:00:00,8.533800512245673e-06,1.9146510922541504,-0.297689223735442,1.8596380364174567e-06,2.5258398966801657e-06,-0.0001418198823668444,2.5504307446339565e-07,-145.61715973282554,4.976544283164335,40.375526024634404,32.94408294428446,4.358785189172367e-07,19.6412468251948,-56.06499366910978,102.27328322209284,-4.23672130148289e-05,-1.2636508741091423e-05,-1.9257283570661638e-05
2013-08-06 16:00:00,10.966748429593498,6.552187218871732,-0.29768582832308504,7.510079617656149e-06,7.781535312472755e-06,6.321426106391957,4.123759523772975e-07,-194.4629142221658,12.159042465774604,40.37552916152145,30.124597997229337,6.711572715283466e-07,19.376917648251673,-0.2033801917323385,69.21129894571062,-1.3368899832960085e-05,-5.394179102896126e-06,-6.181709767881914e-06
2013-08-06 17:00:00,23.968761771697324,6.552192366503238,-0.2976854160330315,8.713925851157013e-06,8.445470289882974e-06,45.37223104809531,4.167078670416776e-07,-219.25254187471015,21.22284239180474,40.37552921614075,26.642450754633845,6.776730623117927e-07,19.786250758154313,-0.20337959811061954,35.95209966102398,-9.287398592206885e-06,-5.012073855590526e-06,-6.765964377966422e-06
2013-08-06 18:00:00,24.21802851929332,6.552193861847146,-0.29768535739267443,9.212268836771928e-06,8.672221837536844e-06,84.63684419413754,4.154669747796057e-07,-230.05122731228155,20.80074527858702,40.37552919842306,24.192372874614556,6.774582735924724e-07,20.79219669805195,-0.20337960179057218,9.09945618909328,-9.337409983149623e-06,-4.922416734131312e-06,-6.502105243922495e-06
2013-08-06 19:00:00,24.33620724816405,6.552193901827522,-0.2976853141424457,9.294032031895487e-06,8.705023903897056e-06,88.34498484072134,4.144592368511838e-07,-223.24396727600043,20.31206883774756,40.37552914360682,22.710516510574305,6.767236489846969e-07,21.21217360199165,-0.20337962527391076,0.014373738357965023,-2.1716902119322238e-06,-4.887206899939087e-06,-5.9783487962233765e-06
2013-08-06 20:00:00,24.27359334950994,6.552192591604127,-0.2976854052700743,8.86603605597381e-06,8.493905361497635e-06,83.24741968121843,4.1398894943293317e-07,-220.42218617916302,19.97316118468099,40.37552912622797,23.015455449549926,6.765593610473685e-07,23.597718274765846,-0.203379739759495,0.0,-0.0,-4.6131318182237505e-06,-5.909260093175008e-06
2013-08-06 21:00:00,24.142155330673837,6.552192573800647,-0.2976854038815488,8.853634881027782e-06,8.48188072337777e-06,75.32221362175949,4.1375485420252837e-07,-215.41148432749156,19.770593910856594,40.37552912337398,24.567267185925168,6.766227461217427e-07,25.2927431852322,-0.20337977547781144,0.0,-0.0,-4.4379751799117695e-06,-5.81645089055137e-06
2013-08-06 22:00:00,23.85666413756261,6.5521925512127375,-0.297685420908662,8.83899454624238e-06,8.468843738627946e-06,65.21073875968465,4.1362078508392795e-07,-205.91346089133071,19.56805546428816,40.37552912154547,26.96406729754818,6.767018650519212e-07,23.996338178654554,-0.20337979992916974,0.0,-0.0,-4.2936278096471665e-06,-5.9175934594138815e-06
2013-08-06 23:00:00,23.910688948154505,6.552192546407332,-0.2976854291391244,8.824545443878351e-06,8.457435502063801e-06,55.61571305406398,4.1360094942590124e-07,-197.00192957006405,19.61219900087709,40.37552912528523,25.934410689413856,6.768150974851176e-07,25.61084505815159,-0.2033798246786059,0.0,-0.0,-4.262352528233251e-06,-6.410328872108708e-06
2013-08-07 00:00:00,24.021596843585755,6.55219253949417,-0.29768542191069747,8.818157997313201e-06,8.453033951866748e-06,50.98781847926335,4.135338695867888e-07,-190.99529317276654,19.711336029471575,40.375529121271015,24.625338821429867,6.767257905256815e-07,25.331021750230086,-0.20337984205017157,0.0,-0.0,-4.329597515970241e-06,-6.477756628317202e-06
2013-08-07 01:00:00,24.159978889357166,6.552192536391673,-0.297685403415654,8.816701401605682e-06,8.451930091036543e-06,53.101225953427566,4.1343313641731864e-07,-188.2384881614789,19.82687100779452,40.375529106183244,19.919591595683496,6.764635366756237e-07,24.912872430277922,-0.20337986464348784,0.0,-0.0,-4.453557430484026e-06,-6.69332847966174e-06
2013-08-07 02:00:00,24.31551248603634,6.552192533063727,-0.2976854097679198,8.802190655737076e-06,8.456718813300933e-06,53.202737693190414,4.1343786945000216e-07,-189.64049604219986,19.953458301414685,40.37552909813505,18.46933388701546,6.763073105880986e-07,27.38255756724307,-0.2033798322608905,0.0,-0.0,-3.427332223852674e-06,-6.878077336937083e-06
2013-08-07 03:00:00,24.382637961564644,6.552192521974017,-0.2976854102241187,8.773337550368728e-06,8.45263466928338e-06,58.9322738261163,4.135868997931431e-07,-197.9846092038344,20.206794266129958,40.375529101089356,21.116508952673797,6.762802534032732e-07,27.033710636532437,-0.20337982873124016,0.0,-0.0,-3.40634261476638e-06,-6.8589551729931075e-06
2013-08-07 04:00:00,24.447787971962768,6.552192490881571,-0.29768540773296287,8.7306651142561e-06,8.43657306500156e-06,66.45208349216031,4.1374555004399464e-07,-216.58138549853135,20.6308902275062,40.37552911664752,27.721812692910696,6.76238146409528e-07,28.974204162840383,-0.2033798333861574,2.0490722400405015,-5.159437851602888e-07,-3.3966765810163906e-06,-6.780089124421221e-06
2013-08-07 05:00:00,24.6424625554043,6.552192440920404,-0.2976853972272741,8.646251318500939e-06,8.394904403256946e-06,56.22625433782788,4.140330211472742e-07,-235.69546876418624,20.874670342129342,40.3755291509424,31.378519431010645,6.762879766840032e-07,31.604520521160957,-0.20337985707247405,24.668255822007286,-6.070241463587474e-06,-3.365078795699944e-06,-6.748324286472999e-06
2013-08-07 06:00:00,24.782917591105864,6.552192272114758,-0.29768538519627186,8.544361523065714e-06,8.3443069903122e-06,24.99932375732575,4.1428409610169336e-07,-232.4628653453964,20.636139972397025,40.3755291680492,34.41224216845673,6.763492907887476e-07,32.79129027917636,-0.20337989345376406,48.53870930594028,-1.0256051038074577e-05,-3.3248964614331357e-06,-6.721684269034528e-06
2013-08-07 07:00:00,15.953621757643708,6.5521867224078365,-0.29768561335954247,7.5845204398799996e-06,7.6924210399644e-06,0.0006144387274106978,3.949559119823561e-07,-216.11796958943876,12.688289552056121,40.37552914834904,39.02888611575489,6.516596819632968e-07,31.522898074241738,-0.20338024762892112,70.61929807988906,-1.073835257145798e-05,-3.45781340204235e-06,-5.833423241593146e-06
2013-08-07 08:00:00,5.8010610538063596e-05,6.552170346099852,-0.29768697622617635,4.934305596612898e-06,5.7962438837593e-06,-48.578976508559876,3.6094642897063064e-07,-175.13470493854882,12.481245605996795,40.37552888782138,39.89532564021713,6.069742549890631e-07,34.114990469438595,-0.20338392995760177,90.93769922535921,-1.5824922198713494e-05,-4.182109221249128e-06,-7.943472834129799e-06
2013-08-07 09:00:00,5.087679330455638e-05,6.552168054859694,-0.29768723297471067,4.546701572137822e-06,5.5648397674656864e-06,-91.68575912816652,3.6114639093932154e-07,-157.9224436898843,12.496536405831309,40.3755287750215,43.00942238382431,6.071465440751075e-07,38.83699852204977,-0.2033852164320481,108.98099200154469,-1.9112228663223548e-05,-4.292980685367999e-06,-8.101862523096264e-06
2013-08-07 10:00:00,5.014499247126857e-05,6.552167515961207,-0.29768734316714335,4.464921719562404e-06,5.5170223401726745e-06,-89.54162040905811,3.608412305150442e-07,-153.9696335655982,12.516201029863588,40.37552876734181,34.242392881474274,6.065075096990948e-07,36.021086678443595,-0.20338555127858648,114.44800779187143,-2.063618759146763e-05,-5.579084114035172e-06,-8.433478139175179e-06
2013-08-07 11:00:00,4.505557612099538e-05,6.552166054138429,-0.29768742471518767,4.326925730890718e-06,5.38892908192956e-06,-96.63153663287733,3.560645774674793e-07,-158.58920966017962,12.538831166864748,40.375528729300086,38.987884788112886,5.993141231938959e-07,38.785602312280716,-0.20338604866978582,118.62597012378632,-2.191360149408532e-05,-5.627072585152758e-06,-8.437457055356672e-06
2013-08-07 12:00:00,4.511725197093231e-05,6.552164650579226,-0.29768759592581245,4.114428098875132e-06,5.31093913358839e-06,-95.69961533747207,3.6103547287256585e-07,-162.65288481916173,12.45017767225536,40.375528600756326,46.7379141220255,6.067027959988518e-07,38.73751857348372,-0.20338792758106072,114.14542174695028,-2.2366366358235275e-05,-5.885036420690311e-06,-8.593700864311847e-06
2013-08-07 13:00:00,4.947520772594475e-05,6.5521672087729135,-0.2976873651265396,4.4181555258989965e-06,5.494494836198805e-06,-94.36322005449233,3.607302536417389e-07,-159.9721226389687,12.59669191584414,40.37552874519922,48.88176755375527,6.062039915908537e-07,43.12936334011951,-0.20338565583639193,103.44758349311904,-2.0686978069017065e-05,-5.551399208236175e-06,-8.083656988568685e-06
2013-08-07 14:00:00,4.930910125457196e-05,6.552167125591939,-0.2976872626469954,4.458320511110065e-06,5.50738325349539e-06,-71.6966948184157,3.6122070149720755e-07,-179.12848773406154,12.63582353556504,40.37552875722411,52.59900746766683,6.070156658104278e-07,51.65804279892772,-0.20338541041757333,87.65447147134778,-1.884358276340841e-05,-5.516889856586535e-06,-7.97752204313641e-06
2013-08-07 15:00:00,4.848873599982488e-05,6.552166353131206,-0.29768729401359006,4.402405468454338e-06,5.463943461629298e-06,-45.41196732448709,3.6104154993101056e-07,-198.2356870916871,12.669381375361096,40.37552879081771,56.97112468779669,6.069443875117681e-07,59.189088734995536,-0.20338564129537115,68.53960584999838,-1.6608582212132466e-05,-5.544171822683675e-06,-7.944804824085917e-06
2013-08-07 16:00:00,7.209450390458398e-05,6.552169930170644,-0.2976869402336814,4.863793966749026e-06,5.815947819211674e-06,-1.2012520168787697,3.711660357023653e-07,-223.90299447227363,12.710517065237825,40.37552890525401,60.86408425426468,6.223713806512588e-07,60.707819062887296,-0.2033841424061073,44.53894931782151,-1.378419740035126e-05,-5.304177123685857e-06,-7.626767756733446e-06
2013-08-07 17:00:00,2.712268961257935,6.552175397832135,-0.2976863299516188,5.759025452663262e-06,6.356221375741058e-06,36.90388074120125,3.7086584239416825e-07,-246.52511712453858,12.905231384203903,40.375529034925236,62.848133958330074,6.221763611084185e-07,60.182993471508475,-0.2033825661755674,24.665225056740834,-1.1493568606805244e-05,-5.070686248432483e-06,-7.319864693317644e-06
2013-08-07 18:00:00,3.348389199260213,6.552175502741942,-0.29768632433576625,5.784214052418459e-06,6.3720894680970216e-06,62.46741829693487,3.710009298521197e-07,-252.12400122351588,12.95441723944022,40.37552902394517,64.25723426826285,6.225213478434376e-07,55.44021351039853,-0.20338253829127828,7.345355338345592,-1.1076883162357226e-05,-5.176522038085175e-06,-7.405143034018454e-06
2013-08-07 19:00:00,3.603736199518301,6.552175925301277,-0.29768630474064206,5.834587923226692e-06,6.404623208104044e-06,61.51571183187177,3.7085820000279464e-07,-241.22325222744627,13.008596179642932,40.37552898147092,66.30084679801921,6.224595156013561e-07,50.46583989093361,-0.20338246784348513,0.015395106792739411,-2.1516690891529505e-06,-4.250548624766263e-06,-7.534710888937286e-06
2013-08-07 20:00:00,3.6083124785289193,6.552176062580322,-0.29768626880379917,5.854443471332229e-06,6.415359072028575e-06,50.87605446810852,3.7082876631297424e-07,-231.24120525381184,13.039776804203207,40.375528956961894,67.72873171624849,6.225766046599766e-07,49.6739246255675,-0.20338247828495734,0.0,-0.0,-4.289741241764646e-06,-7.607713178743595e-06
2013-08-07 21:00:00,3.514092215624537,6.552176061272678,-0.29768629338257185,5.863763475222545e-06,6.416914076784609e-06,40.526283100349445,3.707970597972755e-07,-218.8047699396107,13.06288183735669,40.37552894495446,64.51118645986628,6.226596808218367e-07,50.874161713272535,-0.20338247131224355,0.0,-0.0,-4.312506183580356e-06,-7.784885217809868e-06
2013-08-07 22:00:00,3.391584289034411,6.552175715729642,-0.29768630820755304,5.856925761920672e-06,6.4060912865516254e-06,33.65599770743692,3.707440905866106e-07,-205.29961398296942,13.082453662328504,40.37552893363462,61.1391405365253,6.226706156954981e-07,47.71304854470185,-0.203382501721851,0.0,-0.0,-4.395262555821981e-06,-8.036774156295125e-06
2013-08-07 23:00:00,3.3072914918201652,6.552175670997319,-0.29768631482437924,5.858754651845915e-06,6.406316104233608e-06,28.143224332856196,3.706915868301869e-07,-196.87775839336217,13.101889765412892,40.375528920852,61.54448034474795,6.22666484918827e-07,44.462927863581925,-0.20338249771657382,0.0,-0.0,-3.2267576999579233e-06,-8.140927686605067e-06
2013-08-08 00:00:00,3.281224200521746,6.552175938179858,-0.2976863199804759,5.874792047449762e-06,6.42510339274995e-06,27.886592390598352,3.706798304874151e-07,-191.48864567898616,13.122897049314064,40.37552891218826,60.205512759870594,6.226991669693e-07,40.674323828883296,-0.20338241176866506,0.0,-0.0,-3.196244867283501e-06,-7.068442463416527e-06
2013-08-08 01:00:00,3.2056571417252604,6.552175974736739,-0.2976863155267744,5.884007176415756e-06,6.425786798117688e-06,27.88633092079696,3.707271539048286e-07,-189.3242115955853,13.152253090030946,40.375528918403006,62.48579856864563,6.227275569951486e-07,36.27628842791105,-0.2033824141224775,0.0,-0.0,-4.220470514706798e-06,-7.0556378373721615e-06
2013-08-08 02:00:00,3.170214098955367,6.552175644512768,-0.2976863191824756,5.876539141570457e-06,6.418568615477342e-06,27.723972495592214,3.7077297767656257e-07,-191.02204343873368,13.17786985816529,40.37552892029758,68.60958376223114,6.227067012958424e-07,32.02354626651601,-0.20338246869120344,0.0,-0.0,-4.261282485169864e-06,-7.067729492768699e-06
2013-08-08 03:00:00,3.114469822446427,6.552175624596636,-0.297686311950917,5.880296934630168e-06,6.419586323222445e-06,38.66161025243285,3.7083158180464266e-07,-199.0565736164607,13.217518241199095,40.37552892914301,66.34846033348221,6.225949113957715e-07,31.401747990836075,-0.2033824854470919,0.0,-0.0,-4.185930964986144e-06,-8.24174167278472e-06
2013-08-08 04:00:00,3.060169847831968,6.552175997489357,-0.2976863000027322,5.8970734054068475e-06,6.432981869396578e-06,57.236908880539694,3.707470085966703e-07,-214.6813199259596,13.263446508042342,40.375528940405246,60.53251489062114,6.222260014034031e-07,32.76716759771125,-0.20338240054149562,1.5152735595183229,-6.342072786651443e-07,-4.106711425498335e-06,-8.202023088817457e-06
2013-08-08 05:00:00,2.958430837193562,6.552176477747498,-0.2976862704961487,5.941591163685436e-06,6.468758008933063e-06,68.65982229405303,3.7080401466632e-07,-228.62691707801713,13.30825971287197,40.37552897688224,51.39476917531512,6.220884861408834e-07,31.22312384387598,-0.20338219851897435,14.7813873629738,-4.822581968546856e-06,-4.110844828416147e-06,-8.018273977452008e-06
2013-08-08 06:00:00,2.7513230104700597,6.552177326232162,-0.29768621080174296,6.039909581903264e-06,6.5522998577847715e-06,46.462106653729855,3.711740402780809e-07,-224.55951134241516,13.359944562663234,40.375529020719256,46.81998911514662,6.223651932510932e-07,27.891983150829674,-0.20338194847367444,40.97172875572098,-1.1455763216705543e-05,-4.070450707623827e-06,-7.788305712460395e-06
2013-08-08 07:00:00,9.221285296868717e-06,1.9146643358072384,-0.29768913063694047,1.96623265263703e-06,2.640774056673216e-06,-5.219168715296143,2.6040125658141965e-07,-190.68056468159392,12.885416374307523,40.37552682178104,46.271125405514574,4.5014046987369827e-07,24.227050250827475,-0.58385593544568,71.25095539855057,-3.074683903736064e-05,-1.0944767735114222e-05,-1.983259140700422e-05
2013-08-08 08:00:00,8.889607380342623e-06,1.914656222217694,-0.29768931542950594,1.8985898264539714e-06,2.5912664791881202e-06,-70.57871820833948,2.60122424114941e-07,-132.31209790034234,12.900144057238352,40.375525967138714,50.134983874447514,4.4961251053094e-07,24.419459217686224,-26.265287354896632,99.84891138372394,-3.919119192102564e-05,-1.163330076638182e-05,-2.1190803277975287e-05
2013-08-08 09:00:00,8.752163134681152e-06,1.9146482379771128,-0.2976892411655504,1.881681495001741e-06,2.567728458585779e-06,-89.03120450822631,2.5829246001575465e-07,-95.16614238710866,4.35650521163922,40.375525815750194,51.933816245716926,4.465048945483168e-07,26.746332826776882,-57.79791193094946,117.10531695702524,-4.494775974356523e-05,-1.5070796440138623e-05,-2.062188285713167e-05
2013-08-08 10:00:00,8.679684466779858e-06,1.9146474004617104,-0.2976892156534944,1.8672009359270987e-06,2.5579617433862815e-06,-95.36120751630853,2.583060563920257e-07,-95.17445173337242,4.3825557683212955,40.375525624665755,51.247457638948596,4.4645975543845903e-07,30.128568872684564,-59.411040163907664,122.36837215315346,-4.895071018240766e-05,-1.547004338203775e-05,-1.8263737976651757e-05
2013-08-08 11:00:00,8.559065278206125e-06,1.9146436636240682,-0.2976892203430823,1.8501573043017974e-06,2.529814309660095e-06,-102.885478991787,2.566484766432683e-07,-105.17833091954188,4.4036352472317395,40.3755256279418,53.204208133838705,4.437818671539103e-07,39.62075744191975,-61.09240415972581,130.10872117606024,-5.419043027299965e-05,-1.5416044313858077e-05,-1.752272431360275e-05
2013-08-08 12:00:00,8.550110864490246e-06,1.9146432073037867,-0.29768921934910225,1.8507416369073016e-06,2.527752166595252e-06,-107.25274865963046,2.5668945684089274e-07,-107.13563632977603,4.43186908879153,40.375525721813545,59.31336872235348,4.4384018053835095e-07,46.750350009074694,-65.80693010945333,127.88128629117425,-5.6352391755412234e-05,-1.5347525390551222e-05,-1.9557904646571022e-05
2013-08-08 13:00:00,8.676822416759785e-06,1.9146474488018486,-0.29768920298173435,1.8687489896322778e-06,2.5554301928926266e-06,-107.0397074004456,2.5839346381149165e-07,-116.31620068981279,4.452917356470456,40.37552574852495,65.06198098255653,4.465541407828781e-07,50.812647033084986,-59.88468431789123,121.09479967393852,-5.323822329994918e-05,-1.503832137354082e-05,-1.8880184351999668e-05
2013-08-08 14:00:00,8.77588550140486e-06,1.9146521689321423,-0.2976892020581345,1.8816111570808282e-06,2.5769901309244484e-06,-106.94064423370328,2.5976678678676654e-07,-113.43862549886954,4.471274703217399,40.37552564145262,66.3538581377125,4.487615347276835e-07,55.292473397774955,-55.509339402694216,107.95335305137615,-4.771205553767746e-05,-1.4959532881331755e-05,-1.847762157870224e-05
2013-08-08 15:00:00,8.819946105084472e-06,1.914654570353303,-0.2976892502860383,1.8856363626802858e-06,2.5844620835404716e-06,-65.99353954128594,2.603569337150965e-07,-145.67385460280892,4.492393668891501,40.375525624400055,67.57821454477241,4.4981417898967223e-07,59.089595627291516,-53.83797009910735,92.5196918095712,-4.239483915413681e-05,-1.4753188022078808e-05,-1.711118503759091e-05
2013-08-08 16:00:00,8.934735368380379e-06,1.9146695352925391,-0.297689189925952,1.9111296615042804e-06,2.6012492883180798e-06,-6.848525113476004,2.5999302209334053e-07,-192.59669613760101,10.49492211159737,40.375525899782986,69.6388318678805,4.495565086501829e-07,61.31736233484442,-52.41530453122334,68.58454284387365,-3.498570197102555e-05,-1.4489618613962206e-05,-1.646274278339848e-05
2013-08-08 17:00:00,9.133716044290886e-06,1.9156788581233488,-0.2976891585214436,1.945046198084164e-06,2.641242685850864e-06,40.15618775804006,2.619164647668869e-07,-216.60724534644234,13.094508695522013,40.37552608402937,73.69694726172519,4.5296845381137705e-07,57.8731881416919,-51.51325825456753,41.472352601770716,-3.05744492876301e-05,-1.4397980117081463e-05,-1.6188879048716476e-05
2013-08-08 18:00:00,9.162313193896798e-06,1.9157370166564336,-0.2976891611674678,1.953194120850883e-06,2.6474138427338442e-06,77.02072332248217,2.617657424549456e-07,-230.00986432770844,13.103218663592997,40.37552626069811,79.18336502668447,4.530307787708498e-07,56.40360040786814,-49.43036591502296,11.901914410022101,-2.9774055553175056e-05,-1.468264089260501e-05,-1.6373925217614444e-05
2013-08-08 19:00:00,9.188334234237312e-06,1.9157367785286865,-0.2976891691667354,1.9626057616466716e-06,2.6544104373512214e-06,77.98066676162365,2.6160847618108913e-07,-231.65015308203908,13.114070027475092,40.37552608490576,84.07219885411422,4.5302072453945866e-07,61.09398907684559,-46.43820702121528,3.846092548192759e-07,-1.5915927325311646e-07,-1.4805016841941526e-05,-1.9288307583460884e-05
2013-08-08 20:00:00,9.150774015097759e-06,1.9157360376664012,-0.2976891699210569,1.9538037642659852e-06,2.646652423441506e-06,67.5113425732638,2.6151640649783754e-07,-231.8825224505845,13.116316683742864,40.37552591786686,90.1068515175431,4.5307071680968453e-07,68.73916508216674,-49.4185172319358,0.0,-0.0,-1.5134721578861281e-05,-1.9504343006369268e-05
