,CCGT,CHP,DAC,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-02-08 10:00:00,2.7887125347825614e-05,4.78719592954917,-3.339339605952949e-07,0.6624768687263191,1.8947501204230643e-06,-6.378592057262225,-4.021632476212794,0.07174632376380954,1.3758439789522259,1.3948178482788365,-1.9044755309753147e-05,2.1157332840518204,-2.2189017783728096e-06,-9.143709663561595e-07,-1.0892045127209383e-06
2013-02-08 11:00:00,2.7879524984852586e-05,4.787195970145369,-3.770503668970246e-07,-0.158449927638027,1.8936877301305112e-06,-6.12048011106817,-3.3645014695886175,0.07174537285086378,0.697019183609829,1.486284839168323,-1.904380186508948e-05,2.608776089690789,-2.432696260622061e-06,-9.017520066407769e-07,-1.1327933879955996e-06
2013-02-08 12:00:00,2.7952995890758585e-05,4.787196049872857,-3.330738846213956e-07,-0.1584619387203279,1.8948821290245935e-06,-5.806440979462663,-3.3948613282849833,0.07174390428498462,0.48589043275111227,1.5493242566344427,-1.9050693522751724e-05,2.4731993469413007,-2.2537676673773837e-06,-8.950410869488223e-07,-1.1856050288764417e-06
2013-02-08 13:00:00,2.811612518446177e-05,4.787196413336439,-3.416277357142814e-07,-0.15846482548016821,1.8992705266588595e-06,-5.2641643135613565,-4.011022234814716,0.07174086001581344,0.6633070291563552,1.6110038643321718,-1.9040672367372063e-05,2.307992721836076,-2.2214124310138345e-06,-8.865440231744514e-07,-1.1525868365880853e-06
2013-02-08 14:00:00,0.07759891786590586,4.787199349323859,-3.996749431681359e-07,0.30840664320534145,2.1522489694814234e-06,-8.525955344091364e-06,-9.522188963708752,0.07174578895162838,1.0398996524219482,1.639194658284309,-1.884316615672869e-05,1.6057674614609714,-1.5402976260853502e-06,-8.426014133391391e-07,-1.0772503286407953e-06
2013-02-08 15:00:00,1.0640123379518913,4.787203087357486,-3.322788496935488e-07,2.0292608298117716,5.357525345244545e-06,6.511368352610358e-07,-11.98980276126393,0.07175194067943254,1.1302820556500142,1.872216777288153,-1.8258105471265917e-05,1.0350926716501643,-1.2972120124860828e-06,-6.66978218404779e-07,-9.011244037138814e-07
2013-02-08 16:00:00,1.064013813282888,4.7872039619610405,-2.9333727286216896e-07,1.2190985123786569,3.960390824634605e-05,6.868332845909216,-17.875384765204043,0.5844113840077817,1.2334934814016951,1.9867636949483782,-1.802127055138412e-05,0.13204926281685178,-1.6771609490197335e-06,-5.862476472344724e-07,-8.032017774127388e-07
2013-02-08 17:00:00,1.0640138281474405,4.787203943900659,-2.974262945063417e-07,0.5569339802827431,3.991889614326195e-05,9.021547341405656,-19.480709133751358,0.409398831750947,1.3676833874982812,2.2739079722933715,-1.8012887276695028e-05,0.0,-0.0,-5.669550968150361e-07,-7.911891500175835e-07
2013-02-08 18:00:00,1.0640138348968204,4.787203929671974,-2.9410170051138046e-07,-2.607962054948036,4.0034266570388643e-05,11.93951069581315,-18.962451598090304,0.35370827369767843,1.1409562228440637,2.2850007237716965,-1.801233391828686e-05,0.0,-0.0,-5.654773545700209e-07,-8.000285083080407e-07
2013-02-08 19:00:00,1.0640138373202008,4.787203928430295,-2.9201729329304547e-07,-2.603186979699438,4.007377400569387e-05,11.269607347376722,-17.860624784179624,0.3150379584562301,0.8066659384269541,2.2212629622449716,-1.8016020883751144e-05,0.0,-0.0,-5.689149487579925e-07,-8.193642957748197e-07
2013-02-08 20:00:00,1.064013837640222,4.787203925946799,-2.908034765364008e-07,-2.6063008776292658,4.008145135666127e-05,9.813912234417776,-15.972684326409128,0.2899176204460842,0.5367691765399476,2.087148649985754,-1.801675094269092e-05,0.0,-0.0,-5.772189018244945e-07,-8.46084991570829e-07
2013-02-08 21:00:00,1.0640138374393513,4.7872039226986915,-2.9001518765242894e-07,-2.570054918597969,4.009210011427123e-05,9.514461771701722,-15.381791810366586,0.27527283915564504,0.435883611777354,1.8749910054471577,-1.8018177588634444e-05,0.0,-0.0,-5.918480777040714e-07,-8.585727704741555e-07
2013-02-08 22:00:00,1.0640138348335906,4.787203924069903,-2.8884301792326117e-07,5.509154901470705,4.009195167057886e-05,1.2300403693297912,-15.39619125669953,0.2320514060032035,0.6093506016202344,1.964356445730628,-1.802282387457214e-05,0.0,-0.0,-5.865101146156348e-07,-8.266803285785625e-07
2013-02-08 23:00:00,1.0640138339779277,4.787203924587157,-2.8899107658696597e-07,5.34005485290891,4.0093321641453296e-05,0.9565392892189467,-14.678076930619596,0.21981017386304222,0.6001763565128154,1.7102587451188027,-1.802496588240263e-05,0.0,-0.0,-6.057291410002108e-07,-8.24054776722581e-07
2013-02-09 00:00:00,1.0640138326224364,4.787203924278995,-2.8905474180162907e-07,5.719718499150942,4.002011273493537e-05,0.5114171974134699,-14.085268323086682,0.19468064242066205,0.34442137187959965,1.4637932531126057,-1.802536025760566e-05,0.0,-0.0,-6.284898641553127e-07,-8.776691557296067e-07
2013-02-09 01:00:00,1.0640138046295715,4.787203906360187,-2.93299948664539e-07,6.599466328562306,3.4156960997189916e-05,7.664416062030184e-05,-13.783737897818238,0.07181098433764402,0.09803638937253335,1.1631160160739553,-1.8019654542844704e-05,0.0,-0.0,-6.657273448524848e-07,-7.35826926725025e-07
2013-02-09 02:00:00,1.0640137838559665,4.787203893141423,-2.999541769464824e-07,6.473078961007748,3.0310735216080673e-05,4.114471620618707e-05,-13.335291143016304,0.07178256869180895,0.0,0.9391601189999118,-1.800071777083427e-05,0.0,-0.0,-7.010114640593202e-07,-0.0
2013-02-09 03:00:00,1.0640138324515167,4.787203921638934,-2.9877488898245257e-07,6.084828095056595,4.014956586846835e-05,0.548441356540513,-13.368360380644784,0.1919566755844573,0.0,0.6918959922796535,-1.7988512827022504e-05,0.0,-0.0,-7.483543968618278e-07,-0.0
2013-02-09 04:00:00,1.064013835542225,4.7872039134254845,-2.997056727469041e-07,-1.5859663527233445,4.0177333002932465e-05,10.646449067655569,-15.749011947923746,0.24552815726919436,0.0,0.5917628186885676,-1.7987324875995682e-05,0.0,-0.0,-7.761376227151118e-07,-0.0
2013-02-09 05:00:00,1.0640138334852445,4.787203907408242,-2.9967765174536035e-07,-2.537206813603326,4.0155266469684416e-05,13.297531318004694,-17.286550362661806,0.25139732722789443,0.0,0.4235903629058927,-1.798623249416882e-05,0.0,-0.0,-8.359671453952444e-07,-0.0
2013-02-09 06:00:00,1.0640138322960921,4.787203905646742,-2.984376754146411e-07,-2.602918456418384,4.013575543976878e-05,12.439070846817673,-16.270639865273374,0.24923233973162678,0.0,0.3340170334124139,-1.798730300858159e-05,0.0,-0.0,-8.790920993995144e-07,-0.0
2013-02-09 07:00:00,1.0640138334922329,4.787203909733286,-2.959352636359067e-07,-2.6272833725999516,4.0096144454426526e-05,11.483441444151772,-15.271110152893405,0.24927425186735996,0.100490466319873,0.21395012620885948,-1.8021422566715362e-05,0.0,-0.0,-9.585362802972951e-07,-7.354832682011647e-07
2013-02-09 08:00:00,1.0640137955729227,4.787203944123579,-2.947824778713454e-07,0.0838446971098795,3.525427456999521e-05,9.600263803284926e-05,-7.732926092654085,0.07184171334515749,0.2956712204534631,0.15423538446394447,-1.803621977629401e-05,1.2760058714690965,-1.1447936112427296e-06,-1.0044817219050373e-06,-9.358403463106976e-07
2013-02-09 09:00:00,1.064013396763793,4.787203800100522,-2.643886493721601e-07,-0.24588933894543863,1.1198799414048815e-05,-5.21880822824688,-3.269059425750993,0.0717543781168336,0.6249796742942179,0.0,-1.811769172328628e-05,2.185815846286992,-1.4920787004663582e-06,-0.0,-8.671784235137047e-07
2013-02-09 10:00:00,1.0640133922642083,4.787203807361211,-2.4773851233715926e-07,-2.0805632717233014,1.116472299785143e-05,-8.221575103212546,0.29450535131906025,0.07175436140562519,1.2820698520166736,0.0,-1.812154538071543e-05,2.8026020529174094,-1.8609378731224154e-06,-0.0,-8.150219289569792e-07
2013-02-09 11:00:00,1.0640133884382175,4.787203803315512,-2.839434239554554e-07,-2.085565589119291,1.1143176208014378e-05,-12.864684234967797,3.7613261208144886,0.07175436270119846,2.044248653243426,0.0,-1.812112179545441e-05,3.221714150535563,-2.043408221249177e-06,-0.0,-7.89902920822163e-07
2013-02-09 12:00:00,1.0640133872583484,4.787203798336583,-2.5659959280771236e-07,-1.752899042397543,1.1147218780165418e-05,-11.274848334434058,1.7817901023209084,0.07175438489285725,2.357202062812483,0.0,-1.8116234624022126e-05,2.9657941297655124,-1.922075675860246e-06,-0.0,-7.798472924228168e-07
2013-02-09 13:00:00,1.0640133839210484,4.7872037935475324,-2.4737396652425284e-07,-1.5013250517393815,1.1149434085882739e-05,-6.8713423290393845,-2.399319246666268,0.07175441826371498,2.214640283596081,0.1780940363990781,-1.8111476741726835e-05,2.45629196618196,-1.6817124553082712e-06,-1.0135627735099461e-06,-7.87088399577693e-07
2013-02-09 14:00:00,1.0640137690648803,4.787203974421049,-2.9039432128598066e-07,-5.273002863153533,3.823712680985018e-05,0.030189464417257554,-4.66201424893761,0.09949919077456612,2.0557734540670034,0.21079036452115918,-1.8029201856833277e-05,1.6875301483383218,-1.107121852464461e-06,-9.496465411356069e-07,-7.646705757057874e-07
2013-02-09 15:00:00,1.0640138090326432,4.787203960366313,-2.9541169045004693e-07,-4.2286265308332585,3.962402070299737e-05,2.609623825977932,-8.046777802072382,0.2623604776487855,2.3307758516388315,0.24545305642027374,-1.801394209689351e-05,0.9759552000142451,-1.154812553288014e-06,-9.227292621112326e-07,-7.54139582057112e-07
2013-02-09 16:00:00,1.0640138175947615,4.787203958370282,-2.93805798214351e-07,-3.8207501147100427,3.98813177118513e-05,10.212921179368331,-15.156019430169783,0.2927552432095239,2.1790928897471127,0.30180176300824973,-1.8010131183635246e-05,0.1389627574524841,-1.6668738344477815e-06,-8.901030846679703e-07,-7.60662911842408e-07
2013-02-09 17:00:00,1.0640138168627,4.787203961523631,-2.972639323934622e-07,-3.788348067682805,3.992177844967442e-05,12.00198662183595,-16.786364135839708,0.3161814515741595,1.9487659369083483,0.45654095825502117,-1.7998154610533506e-05,0.0,-0.0,-8.182238062737213e-07,-7.672656384482387e-07
2013-02-09 18:00:00,1.0640138156716352,4.7872039665183035,-2.955662701375853e-07,-3.8321556052485524,3.988946383020491e-05,11.54877293832919,-16.480993250147595,0.3466329829082358,1.8570241253443431,0.7094815262287364,-1.7996576167797922e-05,0.0,-0.0,-7.4300502686242e-07,-7.69841731882171e-07
2013-02-09 19:00:00,1.0640138095170606,4.787203969330431,-2.942071203011222e-07,-2.160947652656206,3.975207480489728e-05,8.740319227862289,-15.637643368330457,0.39131708434288304,1.7372040211917275,1.0785134905188565,-1.7996089467557368e-05,0.0,-0.0,-6.736545038990016e-07,-7.76403048565887e-07
2013-02-09 20:00:00,1.0640138015434322,4.787203967154644,-2.932030761990866e-07,0.9524510761848846,3.9608829271944446e-05,3.652372016779806,-14.225156652741036,0.46404009602987767,1.8630778740345078,1.4419784987801763,-1.7996462279493014e-05,0.0,-0.0,-6.281984718867761e-07,-7.704187174369514e-07
2013-02-09 21:00:00,1.0640137779986685,4.787203995322305,-2.9271851679374717e-07,4.3421689197042665,3.9332149673394584e-05,0.3475208089346702,-14.776017978545726,0.2888119406649775,2.1650015066463517,1.7812779543194905,-1.8000452138047438e-05,0.0,-0.0,-5.98521387800588e-07,-7.5818112644528e-07
2013-02-09 22:00:00,1.0640135497317167,4.787203741146812,-2.97496938045319e-07,3.4488603025281503,1.738243854016228e-05,1.6722138171586277e-05,-14.973117366536723,0.07176824094579941,2.8828592578757006,2.7183985533614203,-1.8050406000330304e-05,0.0,-0.0,-5.582209072656497e-07,-7.519942709200288e-07
2013-02-09 23:00:00,1.0640090335543388,4.787202239123666,-3.5588903780628033e-07,1.4215228249503131,3.1546334189768896e-06,-1.8683965113193544e-06,-14.470953445196505,0.07175079225070924,3.6579156283910566,3.468573429951779,-1.844877344839107e-05,0.0,-0.0,-6.418470597111536e-07,-8.692561891743898e-07
2013-02-10 00:00:00,1.0639712928281504,4.787199524673171,-3.8871042674700085e-07,2.3513693768773956,2.2512013484248768e-06,4.0358714842201464e-07,-16.950750992650537,0.07175059885761678,4.6946969409720225,3.9817834585215053,-1.8740824171788386e-05,0.0,-0.0,-7.018281294222106e-07,-9.375631592956957e-07
2013-02-10 01:00:00,1.0486589488202524e-05,3.609898719543924,-4.5217261318781167e-07,2.329865546241238,1.578743835400475e-06,3.484177002311198e-07,-16.435105016376067,0.07175017206457839,6.124256059000927,4.2993474464976105,-1.9380968893094133e-05,0.0,-0.0,-8.159924816766306e-07,-1.061295189373322e-06
2013-02-10 02:00:00,2.8292690509659186e-06,1.1179916613318657,-6.630793195552954e-07,3.2054878437740357,9.571279027098353e-07,-3.022670882590617e-06,-15.915837040027414,0.07174637277895522,6.912195170739847,4.616042849709122,-2.3562701597932453e-05,0.0,-0.0,-1.2044318969515188e-06,-1.522053928439569e-06
2013-02-10 03:00:00,2.157566081091564e-06,1.1179883062182325,-8.022522233655384e-07,2.290452303909904,8.276055970771205e-07,-4.502310198454097e-05,-15.543706080650283,0.07173139367638602,6.955438709634328,5.115788902829952,-4.5711308158864904e-05,0.0,-0.0,-1.435739080818621e-06,-1.82182570986453e-06
2013-02-10 04:00:00,2.11726997105185e-06,1.1179880049162263,-8.203758382561814e-07,2.41207231492297,8.194920229974711e-07,-2.6256364301465758e-05,-16.45797904850107,0.07173629383923236,6.99780427010715,5.866062310690352,-5.492772701683384e-05,0.0,-0.0,-1.4338331649241809e-06,-1.8428813223745162e-06
2013-02-10 05:00:00,2.110397787625051e-06,1.1179879392403949,-8.290271544904692e-07,3.541273993446177,8.196870360119987e-07,7.202419466774669e-06,-18.335033044646753,0.07174019383619407,7.053545575597025,6.5581363352085935,-5.523221889411818e-05,0.0,-0.0,-1.4211146312845813e-06,-1.838286765532971e-06
2013-02-10 06:00:00,2.08527839836209e-06,1.1179876623484304,-8.348647992090318e-07,1.3993333054002166,8.169434800046591e-07,1.9596232244866188e-05,-17.06744012757406,0.07174058620121332,7.079541931834054,7.406492960683276,-7.285295434703106e-05,0.0,-0.0,-1.4211366280960647e-06,-1.8414599507787744e-06
2013-02-10 07:00:00,2.0066531895914083e-06,1.1179870540331898,-8.483338908375486e-07,0.09169807960077833,8.02405018763356e-07,3.75884759424713e-06,-16.329039891848506,0.07173695249658452,7.084008316677543,8.55486796409051,-0.5836588570012197,0.0,-0.0,-1.4608126966777491e-06,-1.8867824851204595e-06
2013-02-10 08:00:00,1.8885196089664157e-06,1.11798587082127,-8.812016989361933e-07,3.7975746953527163,7.803966696715292e-07,-8.511587044649815,-14.014684645873533,0.07154288060782943,7.084008944851159,9.77918397513743,-0.9207173927928806,1.6043003229647756,-3.6156709171252895e-06,-1.5190568071830058e-06,-1.9797014268568053e-06
2013-02-10 09:00:00,1.872614344846283e-06,1.1179858171824228,-7.185740286342863e-07,2.8619206307695304,7.788421283939679e-07,-15.877036472649953,-6.469981064745196,-1.1427601078115859,7.084009142625192,10.429984308272505,-0.9207220182280534,2.924207834057657,-4.225696999765514e-06,-1.5125482004805235e-06,-1.9832010712437025e-06
2013-02-10 10:00:00,1.8712818748723104e-06,1.117985783841373,-8.629480968510756e-07,0.4603843122066175,7.79409421076984e-07,-15.87703220335198,-2.341600105708823,-1.1634438254989627,7.084008462073379,7.947064009565953,-0.9207223120170185,3.700964502713191,-4.639784737487267e-06,-1.5503057556429666e-06,-1.9839197143000156e-06
2013-02-10 11:00:00,1.7687239479878562e-06,1.1179847688413629,-9.165279628230945e-07,-5.818845641698524,7.53694962779108e-07,-15.87712138243135,1.133979317340285,-1.2362375033015047,7.084008632218794,10.464820744035112,-1.0706719765392734,4.209692828257666,-5.085332514742033e-06,-1.6006133854489236e-06,-2.099746290996487e-06
2013-02-10 12:00:00,1.7583448603423147e-06,1.1179847060674422,-9.423080120727321e-07,-8.75261761669532,7.508121513293279e-07,-15.877122916034606,1.8396864114668225,-1.2362380929950776,7.084008882965784,12.572788321206547,-1.0706785256590419,4.32979871676827,-5.115870200770031e-06,-1.5924436027034973e-06,-2.1102217987230326e-06
2013-02-10 13:00:00,1.8350922205276962e-06,1.1179854316175666,-8.884376097547547e-07,-3.054505136501804,7.701545805634597e-07,-15.877108882446969,-3.8193356056231247,-1.2362172269029468,7.084009250941003,13.040947324521174,-0.9207401703701803,3.672573874866446,-4.694408350753434e-06,-1.5175572575572004e-06,-2.0161480077103433e-06
2013-02-10 14:00:00,1.8727212400414517e-06,1.1179857490280112,-7.567523719675841e-07,1.6924861737624566,7.789199084069427e-07,-15.877046424715244,-9.2019276015153,-0.14462455513894212,7.084009345509668,13.669104235082296,-0.9207224114877538,2.5883433572885464,-3.997511371697657e-06,-1.4921775019729466e-06,-1.983868292225291e-06
2013-02-10 15:00:00,1.8874354445624038e-06,1.117985823223061,-8.838420796724318e-07,3.9262922200596155,7.815737984816961e-07,-7.799743479149647,-18.912314881921617,0.07162103067930228,7.084009419874817,13.993274558462435,-0.9207182301737135,1.4472010749820086,-3.579415856432633e-06,-1.4893458428559824e-06,-1.978101205504781e-06
2013-02-10 16:00:00,1.889176296858858e-06,1.1179858957532822,-8.987504876155602e-07,-0.021934639696420847,7.811035016649079e-07,-0.5097668978359723,-21.444331862736746,0.07161514785989824,7.084009451435927,14.415735632679493,-0.9207176949021566,0.21501329115695322,-4.33992998709229e-06,-1.4966876104836047e-06,-1.984330722083193e-06
2013-02-10 17:00:00,1.9019824934315623e-06,1.1179859219455164,-9.102016704819616e-07,0.28287728229702225,7.830245467148587e-07,-1.0110706500674091,-21.44433002943142,0.07161085819039552,7.084009451435926,14.827238230106149,-0.920717114103288,0.0,-0.0,-1.4838973992254978e-06,-1.964998305808756e-06
2013-02-10 18:00:00,1.8988358789100825e-06,1.1179859357241344,-9.134876498405758e-07,-0.1127464954215634,7.811314080872514e-07,-0.7582363396960322,-21.44433157232659,0.07160326998720067,7.084009451435926,14.97003682931191,-0.920717115733528,0.0,-0.0,-1.4862811279954258e-06,-1.9656200620635897e-06
2013-02-10 19:00:00,1.894764069994614e-06,1.1179859369461012,-9.003183347785991e-07,-0.327839405783164,7.791072225346138e-07,-0.5996151770995188,-21.4443335500364,0.0715936511989696,7.084009451435927,15.026520186271162,-0.920717128284812,0.0,-0.0,-1.4898187464496004e-06,-1.9678929616390504e-06
2013-02-10 20:00:00,1.8905718146317534e-06,1.1179859319758136,-8.891450286246339e-07,-0.44631011811365146,7.771652778533877e-07,-0.5221242485803048,-21.444334179939304,0.07158149475691329,7.084009451435926,15.067512796117969,-0.9207171579910924,0.0,-0.0,-1.4936967158973857e-06,-1.9706757339991876e-06
2013-02-10 21:00:00,1.888182318895948e-06,1.1179859372360634,-8.794719293665557e-07,1.741205982458332,7.757611896727531e-07,-2.690537940461761,-21.44433172950608,0.07157226504226652,7.084009451435927,15.048416882259769,-0.9207168788311647,0.0,-0.0,-1.4963936099547937e-06,-1.972426870596811e-06
2013-02-10 22:00:00,1.8840586412823077e-06,1.1179859139743147,-8.722703169265376e-07,0.18305969144044432,7.74132087883722e-07,-0.35654401323919216,-21.444320421184507,0.07155624058009705,7.084009307032267,14.272574021995574,-0.9207167587675709,0.0,-0.0,-1.5004926673327646e-06,-1.9785984985798646e-06
2013-02-10 23:00:00,1.881177368145471e-06,1.1179859104275747,-8.704204763956228e-07,-0.19589530440664116,7.726525077068658e-07,-0.6993184738546374,-21.049794551595518,0.07153605604210891,7.084009341266593,14.599797660617172,-0.9207166444226821,0.0,-0.0,-1.504890681417237e-06,-1.9813462210362503e-06
2013-02-11 00:00:00,1.8788592455155176e-06,1.1179859066543825,-8.691145365931092e-07,-0.19589771318005136,7.713852287043093e-07,-1.1336741465447726,-20.694377402392778,0.07150408358058158,7.0840093537688915,14.678770442466131,-0.9207165183336119,0.0,-0.0,-1.5089016974343394e-06,-1.9843499252581858e-06
2013-02-11 01:00:00,1.877112972014055e-06,1.1179859052467886,-8.678257720721114e-07,-0.19593036946570655,7.703406831216737e-07,-0.9882172626542252,-20.60367675986202,0.07145625345462975,7.084009250464918,14.442693306840978,-0.9207163050279591,0.0,-0.0,-1.5124340370675782e-06,-1.9879775161004213e-06
2013-02-11 02:00:00,1.8889810589522846e-06,1.1179860472295302,-8.612229771319132e-07,-0.028502374119975346,7.72624918513129e-07,-6.655277033722493e-05,-21.444235281903726,0.07167952931696234,7.084009163956588,14.127445228434699,-0.9207118190980688,0.0,-0.0,-1.5049145175680677e-06,-1.9774643987461627e-06
2013-02-11 03:00:00,1.8867003382202926e-06,1.1179860568782813,-8.592010345669066e-07,0.36054715030107704,7.7154538892847e-07,-0.00011589688033038792,-21.444287849263883,0.07166945617338269,7.084008964336775,13.738507970242665,-0.9207118955781651,0.0,-0.0,-1.509605497631128e-06,-1.9828882722759836e-06
2013-02-11 04:00:00,1.8879253569032501e-06,1.1179860727861988,-8.581809919286937e-07,0.9924672067971073,7.713436573391595e-07,-0.00011557822162723926,-21.44428191257521,0.07167041652067399,7.083466332497884,13.107122537060011,-0.9207111214802989,0.0,-0.0,-1.5120286883529842e-06,-1.9844775576978396e-06
2013-02-11 05:00:00,1.8945157374637555e-06,1.1179861443441093,-8.543652669948481e-07,1.5174669106371264,7.724732948269845e-07,-6.883937779148444e-05,-21.444210386052358,0.07169117737429036,7.082574693361656,12.582872698344216,-0.9207084827665021,0.0,-0.0,-1.5106214319757783e-06,-1.9813488021713147e-06
2013-02-11 06:00:00,1.9143295747564033e-06,1.1179863647858075,-8.467300323026454e-07,2.0879129000922134,7.767682902600736e-07,-1.02698093107177e-05,-21.444375003114725,0.071720523489948,7.081915004963047,12.013153416066075,-0.9206994693332589,0.0,-0.0,-1.4994812488566823e-06,-1.9646615596585482e-06
2013-02-11 07:00:00,1.8797020751577806e-06,1.1179860468792158,-8.495132496129971e-07,3.0935474110636756,7.681174207844781e-07,-0.0002854780812669816,-21.444385962503826,0.07161841990378864,7.081259665123557,11.008574816713834,-0.9207109294540958,0.0,-0.0,-1.535020883920879e-06,-2.0037873516188695e-06
2013-02-11 08:00:00,1.8653507714321494e-06,1.117986031445442,-7.973134881163336e-07,3.5413152332052182,7.637509395438794e-07,-0.00044850581391554307,-21.44429379616667,0.07158949094325186,7.081303756560653,9.984915716969951,-0.9207114084111494,0.5759513128932464,-3.828649137307121e-06,-1.5542860351160926e-06,-2.014987319031129e-06
2013-02-11 09:00:00,1.8678508227903582e-06,1.1179860856080555,-7.995085561442796e-07,3.8525684716675195,7.637584865894252e-07,-0.0002133452344288751,-21.44425148012928,0.07164109955877336,7.080782641258538,9.53346119421662,-0.9207093061290993,0.7163423470744337,-3.724003979212814e-06,-1.5549737115634344e-06,-2.0123704432027657e-06
2013-02-11 10:00:00,1.8865942335372412e-06,1.1179862936076923,-7.947033964465608e-07,6.80427733672526,7.677765411804873e-07,-4.4043095530308055e-05,-20.812002206209478,0.0717051821390269,6.879330613228018,6.010857983940962,-0.9207009823560214,0.8561974166353432,-3.6586665890543258e-06,-1.5837081854215284e-06,-2.020128185426468e-06
2013-02-11 11:00:00,1.8876585824595142e-06,1.1179863052095806,-7.952183067468059e-07,8.08331757431684,7.674944756717362e-07,-5.445296892012072e-05,-20.142505158753426,0.0716994108157891,6.870313433453631,3.9458368452838557,-0.9207003522443321,0.9817140575647633,-3.635253770556121e-06,-1.6725455589607918e-06,-2.022635346922104e-06
2013-02-11 12:00:00,1.8892296196932622e-06,1.1179863197079578,-7.948196451929644e-07,8.083447916846914,7.673349344909162e-07,-7.22291032998307e-05,-19.45697045349929,0.07169051513368768,6.885530937165877,3.1977310924196556,-0.9206997542984381,1.0289633358139425,-3.627380969154343e-06,-1.6971916870431869e-06,-2.0269363447995412e-06
2013-02-11 13:00:00,1.891728224970496e-06,1.1179863361681022,-7.944553060072761e-07,8.0836295859762,7.673970022658296e-07,-0.00011142560675539639,-19.000570460531854,0.07167352242861166,6.707689259693754,3.0980167331780346,-0.9206993467648912,0.8499935249018491,-3.665691707829098e-06,-1.7046068828960869e-06,-2.035673855172646e-06
2013-02-11 14:00:00,1.8962559418806e-06,1.1179863588242263,-7.924502011561693e-07,7.1034784327314835,7.679822235455852e-07,-0.0002633579094134909,-17.65901838727676,0.07161975389529548,6.65218181544911,3.0611572720074474,-0.9206992116729172,0.5811651409418583,-3.7750621077329316e-06,-1.7064382947467039e-06,-2.0362613858242964e-06
2013-02-11 15:00:00,1.964672616026272e-06,1.1179870174414757,-7.627539410855272e-07,9.716691077630625,7.831439022054755e-07,-3.8065968081952827e-05,-19.69507844570038,0.0717160896415663,6.593067764320391,2.794132314223406,-0.9204694471648965,0.3295989751916344,-3.904207279338766e-06,-1.6748434225064556e-06,-1.9759066909231367e-06
2013-02-11 16:00:00,1.027449069846499e-05,4.709039264810497,-4.3756406253951025e-07,6.825457954120233,1.553047238028906e-06,7.336287799530511e-05,-21.444325785546546,0.07175879798329625,6.649368013475743,3.196235989467969,-1.9499621896280903e-05,0.0,-0.0,-8.533124753284938e-07,-1.063657775254679e-06
2013-02-11 17:00:00,1.2245857567494166e-05,4.787176454445444,-4.317142384817834e-07,5.68869815548683,1.616876100689281e-06,0.10793811823933025,-21.431767344057807,0.07175690916353275,6.949982533512631,3.833820279106514,-1.9406563705349828e-05,0.0,-0.0,-8.21726680953816e-07,-1.029023399154755e-06
2013-02-11 18:00:00,1.2332028295977582e-05,4.787178339032943,-4.3149180373186266e-07,5.519286317475387,1.618877955093587e-06,0.050937171449063665,-21.431415993828367,0.07175447071044738,6.947624469621208,4.062240235675484,-1.940738805373997e-05,0.0,-0.0,-8.12297864570155e-07,-1.0229802675446831e-06
2013-02-11 19:00:00,1.0439718956357333e-05,4.438935834008966,-4.4063328574787403e-07,4.937331180344265,1.5572274045094227e-06,4.6202688985210516e-06,-20.395598935657695,0.07175207553916735,6.890056182295285,4.065127077771748,-1.9513832774417172e-05,0.0,-0.0,-8.282798208654185e-07,-1.0452309943025277e-06
