,CCGT,CHP,H2 turbine,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,oil,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-08-23 16:00:00,0.000114356456566746,0.000194055233142575,4.17802817825274E-06,2.55705926856893,1.11122351625663E-05,-4.6800216606013E-05,-44.8259583097345,5.44069338953633,18.6516930667654,8.11840152002075,1.68989511305481E-06,2.18095939297853,-5.7424554415827E-05,7.87705376041606,-7.91657051847126E-05,-2.1968765029122E-05,-9.52025689471725E-06,1.03412112509475E-05
2013-08-23 17:00:00,0.000274135588669861,0.000302153623232907,4.51565781474285E-06,-2.50220749115041,1.39190981670791E-05,7.85369064243349,-51.708094699812,14.8541172486843,18.6516977122587,7.40997748186666,1.8209836291583E-06,2.2373609160923,-4.98213875165325E-05,3.20298647272256,-3.56768770303063E-05,-1.89570025877472E-05,-8.07867393689321E-06,8.40422130628841E-06
2013-08-23 18:00:00,1.51834752638687,0.440199919797367,4.75549643719424E-06,2.39988149172999,1.65121704858821E-05,8.14165317799317,-56.0113567866808,15.0388011633124,18.6516988579778,7.43399270837205,1.90556615797895E-06,2.38685557688023,-5.99445687036406E-05,0,0,-1.74832937732177E-05,-7.51840634787016E-06,7.77332950415036E-06
2013-08-23 19:00:00,0.000275943193771476,0.000302976046253158,4.51843536833963E-06,2.80855133579542,1.3934658451261E-05,7.23848527918425,-54.3057462702965,14.1400086566411,18.6516971837711,8.19962011101421,1.81812523132186E-06,3.26689193805807,-6.94070134921871E-05,0,0,-1.76662040143682E-05,-8.12733372418961E-06,8.37959362399176E-06
2013-08-23 20:00:00,0.000277703954212737,0.000303165682037925,4.51631175406931E-06,3.59845393804897,1.3924614167291E-05,6.13552431342994,-54.9036056730809,11.5769228971878,18.6516965135361,10.7379399363037,1.81790986439454E-06,4.20260200911842,-9.7899637261766E-05,0,0,-1.70223172520849E-05,-7.97649554399982E-06,8.43172059097562E-06
2013-08-23 21:00:00,0.000139817608208951,0.000206675866222607,4.27691194635929E-06,5.82086707375508,1.1817521039107E-05,-0.000133298331827161,-52.5810927192825,9.78858805060895,18.6516944239821,13.0637878181863,1.72279531107627E-06,5.25607039776124,-0.000106398280394429,0,0,-1.82019963052085E-05,-8.7920268898074E-06,9.37452385702104E-06
2013-08-23 22:00:00,0.000117063091399583,0.000194299274747009,4.18570831725293E-06,3.55446371865824,1.113873455413E-05,-0.000357609672848493,-47.9249110484133,7.35130617329891,18.6516934236738,12.4359107111555,1.68761874843491E-06,5.9317264068515,-0.00011960282944163,0,0,-1.87705980102208E-05,-8.99901680583071E-06,9.92753344805753E-06
2013-08-23 23:00:00,0.000116892493138703,0.000194217277904371,4.18345058496121E-06,4.36846550481125,1.11268168132378E-05,0.000288624819393281,-46.4978224077976,2.72680583527784,18.6516942904787,14.6448614355572,1.68893180505398E-06,6.1054966418041,-7.77722780730326E-05,0,0,-1.87409034432733E-05,-8.9116308768098E-06,1.01164306118058E-05
2013-08-24 00:00:00,9.8749617020174E-05,0.000184258879486952,4.0840901565136E-06,2.20968220785541,1.04445432476668E-05,-0.000339885550381006,-44.1087146082097,1.20727953752434,18.6516933371144,16.0482649501079,1.64936806472552E-06,5.99196095567713,-8.38648456060445E-05,0,0,-1.97345221243808E-05,-9.36014155834641E-06,1.08252349453114E-05
2013-08-24 01:00:00,9.40525994706564E-05,0.000181474836812357,4.05059678710693E-06,-2.98692697098842,1.02288356698049E-05,-0.000481368150007186,-42.5698423425801,1.20571400238482,18.6516932616293,19.0852778671825,1.63969951043056E-06,6.61439151670896,-7.53051109215421E-05,0,0,-1.99186926860477E-05,-9.51148001388447E-06,1.1157793363123E-05
2013-08-24 02:00:00,8.92957492374434E-05,0.000178820901555446,4.01702652662417E-06,-6.36617009201167,1.00162246987474E-05,-0.224391323305187,-42.2222883657118,1.20295012485124,18.6516928619576,21.9831302807507,1.6258896081039E-06,6.97491254247866,-7.709078150338E-05,0,0,-2.02578488475922E-05,-9.70157790123949E-06,1.1413262118607E-05
2013-08-24 03:00:00,8.91361234709519E-05,0.00017883761769424,4.01668367253306E-06,-5.1794915002633,1.00150372660197E-05,-0.108054925018854,-43.0471122357553,1.20023267609458,18.6516928318471,21.224761407667,1.62477278975531E-06,7.25780867800436,-7.77021228017018E-05,0,0,-2.0249868303722E-05,-9.73802738513996E-06,1.13065174042037E-05
2013-08-24 04:00:00,9.35045884978902E-05,0.000181457164495721,4.04786898327519E-06,-2.6100876150035,1.02172662323202E-05,-8.06990945735825E-05,-43.9505175579616,1.19897490580298,18.6516932218034,19.241053348608,1.63661901238345E-06,7.46879207176478,-7.61176668485353E-05,0,0,-1.98952034580771E-05,-9.60929794490539E-06,1.09525553096796E-05
2013-08-24 05:00:00,9.89994729359283E-05,0.000184856235111445,4.08556816618771E-06,0.61223513775464,1.04681844583326E-05,0.319861044689835,-45.6087486510117,1.19668255668523,18.6516936760829,18.05498920849,1.64985873319021E-06,6.77310022830252,-7.12383451908256E-05,0,0,-1.96290159557293E-05,-9.42061948870787E-06,1.05668709831881E-05
2013-08-24 06:00:00,8.78794619941839E-05,0.000178622270639361,4.01072136702439E-06,1.0598805317381,9.985238686531E-06,0.000258620554780907,-46.2541784611009,1.19677189057314,18.6516912172396,18.2889222752648,1.62066484946034E-06,5.69231960714174,-6.82312571082714E-05,1.36418725933197,-2.28549226551564E-05,-2.07734681570173E-05,-9.90429489030475E-06,1.09817634871897E-05
2013-08-24 07:00:00,6.10126894576051E-05,0.000160532797787971,3.73461380987367E-06,-3.53193131639996,8.43359324486455E-06,-3.04253884065457E-05,-42.7076008539913,-2.31514255202191,18.6516844309588,19.4135206381427,1.51442165608472E-06,5.68035331921159,-9.2233972421079E-05,4.80908001772732,-2.47935227434937E-05,-2.52602157771378E-05,-1.21930368466678E-05,1.37909489198287E-05
2013-08-24 08:00:00,4.84229682300541E-05,0.000147425597329755,3.53160863446687E-06,-8.65866089911197,7.46296898979364E-06,-0.000124115242333385,-39.8002413599432,-4.03794469048373,18.6516773674521,20.5218947079683,1.43242123978974E-06,5.7469956333077,-0.000136523536286589,7.57642831882178,-3.64880331325699E-05,-3.0678851537985E-05,-1.49215027442437E-05,1.72106232045621E-05
2013-08-24 09:00:00,4.47668593728647E-05,0.0001416723273921,3.45663641940712E-06,-12.383690076536,7.13954568951457E-06,-1.78248389767599E-06,-38.6182456833045,-4.03494531398703,18.6516733597359,21.0260602679174,1.40159801241819E-06,6.19280820891842,-0.000149610675737935,9.16641661557587,-5.98038691089558E-05,-3.33850699118301E-05,-1.63543758759488E-05,1.89541264262311E-05
2013-08-24 10:00:00,4.04086848828746E-05,0.000131015115330851,3.35539946614734E-06,-14.6616702552775,6.71645028568688E-06,-0.00584547718428847,-37.9301522324346,-4.02616504462275,18.6516673143308,21.4240380895514,1.36036214102451E-06,6.24030315642372,-0.000162172907031422,10.3079700569503,-9.37494353999641E-05,-3.82340515990052E-05,-1.87436034620418E-05,2.18262591690973E-05
2013-08-24 11:00:00,4.02530599028081E-05,0.000130623036863455,3.34959595339155E-06,-14.7494192923141,6.69664003848262E-06,-5.01572210107996,-34.9956084813875,-4.01094390730757,18.6516672565913,22.2817113847529,1.35916315898088E-06,6.97387386897133,-0.000162247057649901,10.8646027053314,-0.000108740908911256,-3.83891493278838E-05,-1.89121915870487E-05,2.2099886997951E-05
2013-08-24 12:00:00,4.03647674819927E-05,0.000130717547752983,3.34847069450056E-06,-17.0716200067918,6.69390270838813E-06,-6.50176224695373,-33.2097242130004,-3.97679593106828,18.6516692546652,22.9619364606492,1.36125948982547E-06,7.82256306625457,-0.000161882540594933,11.3239034675606,-0.000118108819461537,-3.81755991714101E-05,-1.88437104698096E-05,2.20886843487313E-05
2013-08-24 13:00:00,4.09063687978157E-05,0.000130110768838302,3.32640435113422E-06,-19.853987393274,6.62372437163097E-06,-7.62398769206465,-31.3946297268822,-3.93438288597785,18.6516755185979,23.8470438701898,1.37481528658449E-06,8.61665567039124,-0.000163977788786555,11.691773547547,-0.000113045938330433,-3.41527099718633E-05,-1.68054142751544E-05,1.98514767523026E-05
2013-08-24 14:00:00,2.85348945052542E-05,5.36949766995353E-05,2.95644474581127E-06,-19.1687477013312,5.27844469045199E-06,-8.14175213027559,-32.4479589300503,-3.89228142912124,18.6515629575784,24.5814963432096,1.21229043023273E-06,9.57975646536928,-0.000185500114477728,10.8383784557045,-0.000183026060823899,-0.000103224349693221,-0.0000510535716909999,5.9828079780735E-05
2013-08-24 15:00:00,4.04581547533962E-05,0.000130686175868116,3.35069145446677E-06,-20.863023370961,6.69765743561638E-06,-3.30406811097799,-34.5939058684653,-3.87207766323431,18.6516717195673,24.0430210409803,1.36545550483882E-06,10.5191606668537,-0.000161183823040977,9.41937500362656,-0.000102201059391184,-3.83530445018323E-05,-1.89044666271911E-05,2.21896693896764E-05
2013-08-24 16:00:00,6.43628256643331E-05,0.000163816590581668,3.78181543204881E-06,-19.730528416726,8.69317442574254E-06,7.37634151786715E-06,-41.1544696500428,1.37698725713178,18.6516864995516,22.8509335580793,1.53806523156488E-06,11.7313444612357,-8.11807054558992E-05,6.27398777178573,-5.98957699198484E-05,-2.47023080128486E-05,-1.21195992197727E-05,1.40931249303397E-05
2013-08-24 17:00:00,8.68715523975308E-05,0.000178908857472921,4.00991918922031E-06,-9.13501296933192,9.98379702305711E-06,0.000224528671167255,-46.8980146736474,1.3855949430538,18.6516888242702,21.3645948428434,1.62567771153135E-06,11.8648854561948,-6.3888482055642E-05,2.76588667078448,-2.10350319369468E-05,-2.10928800667318E-05,-1.03219342815919E-05,1.1825448489729E-05
2013-08-24 18:00:00,9.59985855742415E-05,0.000184747351465582,4.08262835946512E-06,-8.54083004190045,1.04368561479871E-05,8.13148094345502,-51.3913748518982,1.39213455986002,18.6516904506916,21.129693801329,1.64605562946408E-06,10.6270137399477,-6.27540739644357E-05,0,0,-2.01490946697902E-05,-9.86141577158151E-06,1.11012105361564E-05
2013-08-24 19:00:00,9.60121236849024E-05,0.000184677545528241,4.08297960855908E-06,-7.81979795402328,1.04332601899644E-05,7.26131358950826,-50.130629314544,1.39151550940115,18.6516906486273,21.1239940030258,1.645932796616E-06,9.52172260439322,-6.32881446212263E-05,0,0,-2.00778835936717E-05,-9.82056726928704E-06,1.11043051102912E-05
2013-08-24 20:00:00,9.52952354353768E-05,0.000184536163177876,4.08184986389896E-06,-5.54189955642238,1.04227807399409E-05,8.01951148716523,-51.7496921434553,1.39476165109886,18.6516928188945,20.1806598269457,1.64083176660155E-06,9.04478290000671,-7.01786327161561E-05,0,0,-2.02969271554707E-05,-9.74330215177588E-06,1.11451701840052E-05
2013-08-24 21:00:00,9.61204247703027E-05,0.000184787798963933,4.08488401080381E-06,-3.52722978803809,1.04415431227913E-05,5.95179779269327,-50.1033066280187,1.39938723959362,18.6516929904801,18.535968787811,1.64367346746576E-06,9.09150805487084,-7.2899919118214E-05,0,0,-2.02651182958107E-05,-9.72013555906415E-06,1.12095420457824E-05
2013-08-24 22:00:00,9.60133439407916E-05,0.000184125239336244,4.07662324657012E-06,-3.54961251449903,1.03880910476026E-05,0.0034905726048082,-45.9910856053901,1.40499437878426,18.6516917834697,19.8972676481077,1.6478271797159E-06,9.58306422416056,-6.43427559232527E-05,0,0,-2.00608679223535E-05,-9.81706517916336E-06,1.13639737280998E-05
2013-08-24 23:00:00,8.76497742314705E-05,0.000179105491197767,4.01707656159774E-06,-7.46250879512493,1.00027055248338E-05,-0.000518404431922206,-44.6298643679159,1.41011306918384,18.651690761001,21.593629865211,1.62442713624998E-06,10.4372862797897,-6.73596177585382E-05,0,0,-2.07409914395953E-05,-1.01590477348736E-05,1.1892781895843E-05
2013-08-25 00:00:00,8.76540097898327E-05,0.00017908058499673,4.01587782699922E-06,-8.89221955148454,9.99625753433166E-06,-0.000276858591240264,-42.8126807311136,1.41264443780676,18.6516908316484,21.1840959626973,1.62463022600258E-06,10.4565742184668,-6.73945977493236E-05,0,0,-2.07546592068581E-05,-1.01683148943153E-05,1.20803626407759E-05
2013-08-25 01:00:00,8.75925283794138E-05,0.000179063804410623,4.01509176923066E-06,-9.65705423433055,9.99188928359037E-06,-0.000128403152940888,-41.2459900686067,1.4145088079704,18.6516908687523,20.4590840277702,1.62393081812029E-06,10.3777179599647,-6.80933832382168E-05,0,0,-2.07763813687052E-05,-1.01822332750317E-05,1.2250400021773E-05
2013-08-25 02:00:00,8.75491968224822E-05,0.000179077966851176,4.01499226340977E-06,-9.32236128484634,9.99060486261943E-06,5.49510017788762E-06,-40.4931739250206,1.41710789402793,18.6516909390041,19.88919000601,1.62335121182927E-06,9.85737017298945,-6.8471677021044E-05,0,0,-2.07819640522473E-05,-1.0201994336569E-05,1.23495434443378E-05
2013-08-25 03:00:00,8.75414526021305E-05,0.000179135472915101,4.01581303668462E-06,-6.65996318016048,9.99369397411918E-06,0.00015155936401062,-40.5755846055978,1.41872420223688,18.6516910636828,17.7496983620057,1.6227090801876E-06,9.41511238358375,-6.8999691073903E-05,0,0,-2.07802461331994E-05,-1.0206987809454E-05,1.23319187029096E-05
2013-08-25 04:00:00,8.72537065660305E-05,0.000179155537827411,4.01508129055784E-06,-5.14207129794179,9.99208166941054E-06,0.000184145042834138,-40.572014188315,1.42012022197804,18.6516919410089,16.8491344403491,1.61762505866875E-06,8.79279943238475,-8.34025828917985E-05,0,0,-2.09953985605864E-05,-1.01654362311478E-05,1.22770789960357E-05
2013-08-25 05:00:00,8.71097382159234E-05,0.000179152561250021,4.01462715790875E-06,-3.35081411644132,9.9890481811771E-06,0.000447597889017878,-41.3658161303879,1.42139904719832,18.6516918308094,16.4321065032171,1.61621135523814E-06,8.21082672976606,-7.99471242459565E-05,0,0,-2.0940555283147E-05,-1.01859770635997E-05,1.21680584857283E-05
2013-08-25 06:00:00,8.69776062921794E-05,0.000179082572433177,4.0123009051936E-06,-3.42873455063942,9.97826384409345E-06,0.00149841470993917,-41.2649824448091,1.42258506368546,18.6516910851838,15.7070752558066,1.61607314305565E-06,7.58821558958019,-7.06902468564399E-05,1.32250744256447,-2.33219214479234E-05,-2.0946291585858E-05,-1.01574461231166E-05,1.20454849853727E-05
2013-08-25 07:00:00,6.08048581936447E-05,0.000160789958482574,3.73708335732618E-06,-10.6213984729729,8.42647393963962E-06,-3.51227564844249E-05,-35.6342726329913,0.0273580767668343,18.6516851555354,14.4210460526113,1.51284507037046E-06,7.49097447118405,-9.14286182258854E-05,5.66457439364317,-2.51484397882677E-05,-2.51191514787479E-05,-1.21354074416615E-05,1.44732993830136E-05
2013-08-25 08:00:00,4.93880818432243E-05,0.00014834304372551,3.53848115220491E-06,-13.2482742230567,7.48136628102736E-06,-1.18802392624997,-31.6473025766744,-3.81300795582304,18.6516787987605,14.7649911373673,1.44123720344911E-06,7.31345965133501,-0.000131392149756561,9.16649584771006,-3.73669405317695E-05,-2.95805209053412E-05,-1.42363779245329E-05,1.69516599513976E-05
2013-08-25 09:00:00,4.94099585508877E-05,0.000148351391778299,3.5354265595754E-06,-13.0343826286297,7.47133019659757E-06,-4.72764206551125,-30.2463226984261,-3.81326926736332,18.6516796687439,15.2835693022321,1.44168853428167E-06,6.60483396331511,-0.000131041345350212,11.2815728100311,-6.00445240272281E-05,-2.95666321756585E-05,-1.41969886058462E-05,1.67828820562176E-05
2013-08-25 10:00:00,4.92783662671532E-05,0.000148308494509836,3.53587986178104E-06,-11.3626517037648,7.47218475746269E-06,-3.90910860219788,-29.9818741591151,-3.81343777528338,18.6516803099166,13.8623952568823,1.44035262483501E-06,4.02281533773138,-0.000131212640317604,12.5302405097943,-7.84219640103544E-05,-3.08116790751995E-05,-1.42760401506905E-05,1.68306285043194E-05
2013-08-25 11:00:00,4.93802542084675E-05,0.000148399712060947,3.53256609519481E-06,-11.14247992324,7.46113356845762E-06,-7.59955147688188,-27.2685433203641,-3.81369595545054,18.6516812094981,14.2704575284124,1.44231536291884E-06,3.763590968127,-0.000131590736146718,13.1386135984273,-9.18121164531096E-05,-3.07954715948995E-05,-1.4209439245036E-05,1.67162148632111E-05
2013-08-25 12:00:00,4.9415439663758E-05,0.000148421978351196,3.53377758157186E-06,-10.9606178823696,7.46378627228006E-06,-7.47368756491397,-27.623248679653,-3.81497470224887,18.6516814996503,14.9500284582862,1.44254260923704E-06,3.69221744611128,-0.000131515794694221,12.5786788415653,-9.65895266330285E-05,-3.08556391886725E-05,-1.42517994307809E-05,1.6672507403646E-05
2013-08-25 13:00:00,4.93483062857508E-05,0.000148371193092013,3.53690690445022E-06,-11.211107297345,7.47223069327355E-06,-5.69441071211337,-29.1164390634239,-3.81710900317272,18.6516808769632,15.9405048169943,1.44090123112012E-06,3.86379053940242,-0.000131264721484551,11.3831646814456,-9.39301040691113E-05,-3.08705845898203E-05,-1.44025494739424E-05,1.67277924854448E-05
2013-08-25 14:00:00,5.07874252781253E-05,0.000150109421330101,3.56473220541836E-06,-12.9590008537894,7.59288818669166E-06,-0.000732037166759655,-31.9251690523317,-3.81848641007405,18.6516814982334,16.4729442726853,1.4524005529316E-06,3.91489591821827,-0.000126464329467884,9.66392138343754,-8.30047299229404E-05,-3.00547058393761E-05,-1.41743899418998E-05,1.62097723771597E-05
2013-08-25 15:00:00,6.12663704382958E-05,0.000160861939240443,3.73823672060766E-06,-8.12078912692868,8.42017745525789E-06,-6.01396722570232E-05,-36.155626853995,-2.78047097844656,18.6516855303761,16.7733309582519,1.51856309047717E-06,3.81371196344919,-9.13973503939841E-05,7.81819353423022,-6.70715625001286E-05,-2.61111970052354E-05,-1.22192101802057E-05,1.38237564497133E-05
2013-08-25 16:00:00,8.80497565519942E-05,0.000179420565362029,4.02262823015902E-06,-3.89984353706482,1.00023732838354E-05,1.25956230840685E-05,-42.3423852347229,1.41468700509817,18.6516907016044,17.2266395402129,1.62755601117573E-06,3.70502194238707,-6.51944921517431E-05,5.24404534461236,-4.12705864872232E-05,-2.17824327539233E-05,-1.00444213164792E-05,1.11610105487033E-05
2013-08-25 17:00:00,0.000116421299221861,0.000195329125265214,4.19442263125412E-06,2.49950701307142,1.11218912717441E-05,0.906944073214118,-48.3790318772499,2.57903363786996,18.6516935453163,17.9113246845043,1.69381491920158E-06,3.49350281939262,-5.87177869519088E-05,2.33681692907194,-1.88983196129584E-05,-1.98659373847221E-05,-8.90849765386292E-06,9.6146208711925E-06
2013-08-25 18:00:00,0.000117250552915434,0.00019549881300925,4.20002804183708E-06,1.96818795042144,1.11420289711076E-05,1.08107488513679,-52.7088350336184,9.46292850822024,18.6516946935261,18.3377708952165,1.69192315393611E-06,3.20695141852346,-6.09304209157368E-05,0,0,-2.00168342472438E-05,-8.73640021410438E-06,9.32530862120813E-06
2013-08-25 19:00:00,0.000117780498602125,0.000195531137795911,4.20174529601634E-06,2.32063538143967,1.11462215292986E-05,0.539379633965493,-51.2451639270862,8.21666878198872,18.651694912122,18.5468202791347,1.69398668232246E-06,2.96973856188158,-6.16144324970335E-05,0,0,-2.02551504951671E-05,-8.68389294055305E-06,9.30574640545937E-06
2013-08-25 20:00:00,0.000118118150913328,0.000195608319062404,4.20414961289646E-06,2.35116978640719,1.11539254595113E-05,1.7012852845457,-52.145166528698,9.79345299512103,18.6516952124356,17.0435389548543,1.69594932459405E-06,2.60379871588559,-6.24071949224424E-05,0,0,-2.07694663655289E-05,-8.68310352626622E-06,9.3777314153191E-06
2013-08-25 21:00:00,0.00011832193195132,0.000195656825408013,4.2053457541929E-06,2.18283996494073,1.1157798501963E-05,2.41891398788819,-49.8798911896848,9.83267474163213,18.6516954839258,14.4556720245009,1.69642044973616E-06,2.33787945969108,-7.24662311535645E-05,0,0,-2.127090989908E-05,-8.64438735735007E-06,9.58222316413086E-06
2013-08-25 22:00:00,0.000118615377942951,0.000195636310818356,4.20494557138342E-06,2.85133285104379,1.11544573326173E-05,0.418604065819052,-45.5289268977687,9.53206616353061,18.6516951065966,11.953078380576,1.69764709999443E-06,2.12200793619411,-0.00014556717685953,0,0,-2.17370214319601E-05,-8.73782168784487E-06,9.83843913100286E-06
2013-08-25 23:00:00,0.000118575414035776,0.000195645595163745,4.20499463566477E-06,3.30709611883666,1.1152805003637E-05,0.343806235498225,-44.1254043608527,8.17921762776584,18.6516948768847,11.2598865155491,1.69641073112225E-06,2.3835583083469,-0.000143883504036575,0,0,-2.12321851469355E-05,-8.81878218550014E-06,1.00491388945038E-05
2013-08-26 00:00:00,0.000118477767929751,0.0001956432512506,4.20497493254126E-06,3.65866441045065,1.11504878263992E-05,0.326250124639493,-42.3449331906691,6.18098363007272,18.6516946604098,10.8919531983109,1.69496241805346E-06,2.63524120001924,-0.000142956208639165,0,0,-2.08227334346844E-05,-8.90475724500561E-06,1.01961650991202E-05
2013-08-26 01:00:00,0.000118345234364422,0.00019566633767979,4.20526587700863E-06,3.82396422866441,1.11496573393416E-05,0.319967985762345,-41.4275560450283,5.62388749796479,18.6516943893413,10.1696051428938,1.69266815791414E-06,2.83828373372087,-0.000135914005866887,0,0,-2.05485663905875E-05,-9.02028977125724E-06,1.02060937006247E-05
2013-08-26 02:00:00,0.000118279323466951,0.000195706404732498,4.20586534378424E-06,3.89422095126334,1.11501741502824E-05,0.319136297729621,-42.3005927484852,6.28665985270436,18.6516943372137,10.2278553479495,1.69123714293356E-06,2.92086713101976,-0.00013004913136468,0,0,-2.04457865905994E-05,-9.09650236221182E-06,1.00385676798432E-05
2013-08-26 03:00:00,0.000118075288996905,0.000195782946795265,4.2068740766668E-06,3.82295361543032,1.11535974544965E-05,0.312302751925762,-45.5907098555005,8.63460094892633,18.6516939402106,10.9553692876216,1.68763654289852E-06,3.21363595546487,-0.000135420493671073,0,0,-2.01184654802518E-05,-9.0172435196223E-06,9.64698715682237E-06
2013-08-26 04:00:00,0.000117911437152517,0.000195965299339247,4.2101029612987E-06,3.50394202601446,1.1166749308522E-05,3.82305090023287,-50.2247114516447,9.87608761279089,18.6516940679747,10.9571745653759,1.68603598368636E-06,3.4126038815498,-0.00013034256913148,0,0,-1.99021125416294E-05,-9.00434050777221E-06,9.34965660796829E-06
2013-08-26 05:00:00,0.000124627047846529,0.00020007593359849,4.24206659225807E-06,2.98933835208058,1.139205523227E-05,8.14113041158371,-55.270784618241,10.7914002857348,18.6516950182405,11.2145371361188,1.69917375606994E-06,3.48248836633303,-0.000105325282668765,0,0,-1.95112843181562E-05,-8.89413621877111E-06,9.14912751561982E-06
2013-08-26 06:00:00,0.000124464409803948,0.000200136755304801,4.24295005584083E-06,2.90456602062462,1.13923399005481E-05,8.14114115940363,-57.018740585999,11.831736314704,18.6516956104973,10.9269758726078,1.70176800134947E-06,3.35696700146027,-6.51725745052773E-05,1.20544445997971,-2.10104845748589E-05,-1.9595487787484E-05,-8.81180210984667E-06,9.22829892363174E-06
2013-08-26 07:00:00,0.000115324758847461,0.000195717579118216,4.2009520627096E-06,3.12114314691421,1.11189498921357E-05,0.57622418798504,-48.0417177022473,5.92629971557608,18.6516939540033,10.1926629861382,1.69094926517331E-06,2.95054889212597,-5.78087767741776E-05,6.62293611907123,-1.89211042763304E-05,-2.06952250225072E-05,-9.16758545423591E-06,1.00777850233123E-05
2013-08-26 08:00:00,8.74403247397155E-05,0.000179550143013746,4.02633339015696E-06,-3.27843323786916,9.98400956050562E-06,-3.2130475531014E-05,-39.7313756590955,1.40558667883135,18.6516902388059,9.17427776161448,1.62273098289964E-06,2.88155174915684,-0.0000642873412388001,10.8965909403415,-2.88496366495965E-05,-2.2852523799699E-05,-1.02396763391539E-05,1.16067948906353E-05
2013-08-26 09:00:00,7.03980630318567E-05,0.000168624045811656,3.86805080891827E-06,-7.69068902165472,9.0680779225037E-06,-1.27613120212917,-35.1126142478718,1.40408672220787,18.6516872377337,7.57605904351438,1.5568370345046E-06,3.04002048636474,-7.4679441719813E-05,13.4075112431595,-5.9525426433297E-05,-2.50036539109999E-05,-1.14122632579523E-05,1.29235358649515E-05
2013-08-26 10:00:00,7.02384079313262E-05,0.000168556304419347,3.86520256992452E-06,-5.51136592977386,9.05670343083866E-06,-4.89177189748231,-32.0954832057989,1.40339805762442,18.6516871866087,4.91729331298987,1.55577130828543E-06,2.47509669881409,-7.47906704804048E-05,15.0510996307844,-8.10951211349074E-05,-2.58882157732856E-05,-1.22837562116871E-05,1.30302145623259E-05
2013-08-26 11:00:00,6.13100157833127E-05,0.000161283983964507,3.74890350885325E-06,-1.98252127572812,8.42813369259553E-06,-8.14160086430505,-30.358696027377,-2.30173445269037,18.6516835233088,5.28052555655896,1.51231227777043E-06,3.16856692163303,-8.75577959080306E-05,15.6837761534669,-9.48750458875939E-05,-2.68418957482197E-05,-1.30191691687998E-05,1.40532984948008E-05
2013-08-26 12:00:00,6.00415952509495E-05,0.000160081031662698,3.72996834970224E-06,-1.45727153821384,8.32558715137206E-06,-8.14162550689538,-30.9581365747133,-3.84543643145017,18.6516850782218,6.30013266449633,1.5049228681316E-06,4.45540688228678,-9.31761497350859E-05,14.995260336327,-0.000102933695718294,-2.60921670909227E-05,-1.27365377691575E-05,1.41979738305218E-05
2013-08-26 13:00:00,6.0937784828672E-05,0.000161296178949587,3.7520810036748E-06,-1.94218777885025,8.43531375736874E-06,-8.14159543775636,-32.6793542864052,-2.70612131369836,18.6516854445515,7.88112588861917,1.50784825444619E-06,5.09845275183023,-9.01664772336761E-05,13.8379949421629,-9.44035505333702E-05,-2.56083074421554E-05,-1.22763663805188E-05,1.39955460478854E-05
2013-08-26 14:00:00,7.62558126715741E-05,0.000172640207241072,3.92807518693163E-06,-11.8489626647014,9.40051301467629E-06,-0.000246313833039078,-36.3520193285947,1.37196322138311,18.6516888150699,10.7308299908381,1.58102434739279E-06,5.48750364226586,-7.04188709835427E-05,11.9591785463481,-8.27292442557771E-05,-0.0000225541454856,-1.09820604061781E-05,1.23431977608039E-05
2013-08-26 15:00:00,8.7100306339829E-05,0.000179605906186276,4.02921204001977E-06,-8.45057860781769,9.97744351478844E-06,-0.000113779886553605,-40.2730271566011,1.36340125366878,18.6516908537914,12.9955620341502,1.61931784103233E-06,5.65951621827382,-6.47107520286947E-05,10.0534435888017,-6.76782218749785E-05,-2.1197541994411E-05,-1.03158941234938E-05,1.15334296519245E-05
2013-08-26 16:00:00,0.000114606967382872,0.000195994150116257,4.20670045127797E-06,-2.65044082892881,1.11179331383991E-05,-7.18342648017174E-05,-47.3425889742932,5.8150430711279,18.6516937847449,13.663533703049,1.68711978766459E-06,5.10685893984748,-5.79604962471476E-05,6.75578724514826,-4.34221468207357E-05,-1.93697003201692E-05,-9.3319093190587E-06,1.02100242831011E-05
2013-08-26 17:00:00,5.30368064737243,0.532678908279781,5.097415888288E-06,-2.62664801118982,2.08437709949685E-05,0.000294950160707469,-53.130084082877,9.93627946704915,18.651700871502,13.8025136131669,2.03950097633825E-06,4.68880573593585,-4.3006945257015E-05,2.84083905831071,-1.37741301731324E-05,-1.4151260981663E-05,-6.67378664670082E-06,6.93596509054421E-06
2013-08-26 18:00:00,5.30375129786275,0.55821990947644,5.22124584740623E-06,-3.03814136022492,2.2957169162633E-05,7.45433218346237,-56.3566569819849,9.93743788037373,18.6517010053639,13.1904414197887,2.08244361389289E-06,4.29896534872026,-4.92330373806384E-05,0,0,-1.38337095224728E-05,-6.4064510189894E-06,6.5857835841556E-06
2013-08-26 19:00:00,5.30375311059089,0.543004647383598,5.22338364821676E-06,-2.80439433432907,2.29628158208986E-05,4.13191383682482,-53.7237544748461,9.93529990916788,18.6517008234418,13.5762085702022,2.08602090841131E-06,4.38632328554078,-5.40490881963799E-05,0,0,-1.3763741580405E-05,-6.36951826217569E-06,6.58984922639064E-06
