05:00 - 06:00,262,,3068,,53,,1163,,6700,,227,,n/e,n/e,n/e,n/e,n/e,n/e,0,,131,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3491,
06:00 - 07:00,261,,2727,,53,,1175,,6774,,226,,n/e,n/e,n/e,n/e,n/e,n/e,0,,131,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3197,
07:00 - 08:00,264,,2590,,53,,1190,,6919,,226,,n/e,n/e,n/e,n/e,n/e,n/e,18,,144,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2885,
08:00 - 09:00,263,,2999,,53,,1321,,6844,,238,,n/e,n/e,n/e,n/e,n/e,n/e,20,,150,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2522,
09:00 - 10:00,261,,3432,,52,,1398,,6940,,244,,n/e,n/e,n/e,n/e,n/e,n/e,20,,150,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2041,
10:00 - 11:00,261,,3554,,52,,1314,,6936,,244,,n/e,n/e,n/e,n/e,n/e,n/e,3,,145,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1773,
11:00 - 12:00,265,,3493,,52,,1262,,6896,,244,,n/e,n/e,n/e,n/e,n/e,n/e,0,,143,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1560,
12:00 - 13:00,264,,3453,,53,,1299,,6977,,244,,n/e,n/e,n/e,n/e,n/e,n/e,15,,143,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1336,
13:00 - 14:00,262,,3510,,53,,1235,,7061,,242,,n/e,n/e,n/e,n/e,n/e,n/e,183,,141,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1111,
14:00 - 15:00,217,,3663,,52,,1281,,7091,,242,,n/e,n/e,n/e,n/e,n/e,n/e,314,,146,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1092,
15:00 - 16:00,189,,4246,,52,,1374,,7249,,242,,n/e,n/e,n/e,n/e,n/e,n/e,330,,162,,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1196,
