,CCGT,CHP,Imports_Exports,OCGT,battery storage,coal,distribution network,hydroelectricity,offshore wind,oil,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-10-24 11:00:00,1.59782826462514E-05,1.02141326904552E-05,-3.61980998462518,3.66932596066265E-06,-53.5223757723652,1.90529688494901E-06,-50.5870868826319,-3.37559389788697,30.0598607304699,1.08385623820657E-06,20.6839830442009,-9.16524822701502,69.5263751531676,-8.69990006044946E-05,-3.12551712614849E-05,-3.195047053735E-05,2.96135297696532E-05
2013-10-24 12:00:00,1.60295271584122E-05,1.02445829980517E-05,-5.4152825103445,3.67755158301781E-06,-53.5223731480927,1.90850131596121E-06,-51.7203751205115,1.01135036833376,29.7704320088776,1.08605342099037E-06,21.0146350583915,-9.16524754759634,68.0269609530502,-8.34386697245202E-05,-3.09875212701749E-05,-3.15430606056108E-05,2.92991757383128E-05
2013-10-24 13:00:00,1.70421556790196E-05,1.214857349857E-05,-0.23331236598627,3.83530280824597E-06,-43.4952850709423,1.95797423980607E-06,-56.1962691436053,1.01251997566395,29.3087786558537,1.11235175658091E-06,18.5435689064392,-9.16517402946853,60.2252451638389,-7.03655905341879E-05,-2.44238090294032E-05,-2.52291485829342E-05,2.34567540026096E-05
2013-10-24 14:00:00,1.69635431906051E-05,1.20603789453738E-05,-5.22888042786811,3.83484774584811E-06,-1.87307299233551,1.95192114868001E-06,-69.6669352926093,1.01258606964855,28.5674373321826,1.1108158375355E-06,15.0117040101866,-9.16516915846512,41.3423943323621,-6.25455534979892E-05,-2.36802848511864E-05,-2.54019465967119E-05,2.37223330857312E-05
2013-10-24 15:00:00,8.78411650918338,5.53591695758176E-05,14.4536712466322,1.12441631775272E-05,5.85408074241709,3.28709614438878E-06,-85.502341403294,4.21078897097942,27.7399184773789,1.76089848653038E-06,11.4444815722752,-0.00010774790597845,13.0153228230089,-1.36540646226068E-05,-6.04057936263958E-06,-6.77195475961232E-06,5.97792726438899E-06
2013-10-24 16:00:00,11.6827823648966,5.52374333787548E-05,9.6894155906423,1.11780309802764E-05,34.2483658410365,3.23682873583285E-06,-96.6861397012209,4.59382580730119,26.50715939197,1.73133330563965E-06,9.96461716984393,-0.000108072094409823,0,0,-6.06064128415715E-06,-6.82037771603494E-06,5.94093376069567E-06
2013-10-24 17:00:00,11.9319684698138,5.52063422375575E-05,9.99602313929992,1.11573360548261E-05,36.0035105239578,3.21687322975839E-06,-96.5574527286226,3.87510997106004,25.341593270958,1.71658210829606E-06,9.40927414747302,-0.000108254445502097,0,0,-6.06597647394827E-06,-6.82369375099389E-06,6.01049758166911E-06
2013-10-24 18:00:00,11.9409761734844,5.51924839394719E-05,10.0760632429009,1.114524087614E-05,33.9921419548438,3.20537218355299E-06,-91.9537587618361,3.48283743934366,23.2118529658799,1.70800178341434E-06,9.24991402035725,-0.000108334693779266,0,0,-6.09075598422908E-06,-6.7711037013924E-06,5.95630669180827E-06
2013-10-24 19:00:00,12.0674187256574,5.51977768311392E-05,8.96051668734786,1.11470740355763E-05,36.3547218340019,3.20900803096419E-06,-87.2980557185829,3.33914360558531,17.6977656684096,1.71048409929279E-06,8.87851610233663,-0.000108342859142564,0,0,-6.04303505646325E-06,-6.58283687857141E-06,5.88325102663073E-06
2013-10-24 20:00:00,12.1526025955805,5.52101563635023E-05,9.93939334481474,1.11498741219706E-05,38.0067378637306,3.2104052945319E-06,-83.1207016423738,3.256950666204,11.8807081033152,1.7116009592202E-06,7.88433566001886,-0.000108357582852952,0,0,-5.92685486273729E-06,-6.30564809997291E-06,5.80877126215228E-06
2013-10-24 21:00:00,12.07365118837,5.52126375367453E-05,12.252825411486,1.11463099636353E-05,35.515930529018,3.20790924151159E-06,-77.8812805811505,3.15535969062151,7.81702652899634,1.70960272866937E-06,7.06651353815237,-0.000108381976942265,0,0,-5.83561215240996E-06,-5.99781992494663E-06,5.75174525695434E-06
2013-10-24 22:00:00,11.841275317448,5.52159445246387E-05,17.4258801078998,1.11432898794498E-05,26.5904742565596,3.20683684570195E-06,-74.3155161184564,3.04176172456193,6.22462801516548,1.70845427579334E-06,9.1915231324951,-0.000108397578813566,0,0,-6.05711164794115E-06,-5.82457190352985E-06,5.70374088420016E-06
2013-10-24 23:00:00,11.7203342477373,5.52267346964243E-05,19.6189564004112,1.11419829493709E-05,22.4604833891952,3.2068120532559E-06,-72.840959697295,3.00621353474178,5.4195863575555,1.70821690485136E-06,10.6154122531597,-0.000108404776766945,0,0,-6.1876296150687E-06,-5.70734735149701E-06,5.66950560774711E-06
2013-10-25 00:00:00,11.6488050277875,5.5241610758991E-05,19.6134034894283,1.11423630567687E-05,21.037142473449,3.2077023191375E-06,-72.5978883235349,3.01504136317572,5.71490879579793,1.70865387511595E-06,11.5686137596522,-0.000108406451110493,0,0,-6.26039043788356E-06,-5.73804926486957E-06,5.65022500076002E-06
2013-10-25 01:00:00,11.5744975208988,5.52651649281317E-05,19.5569433285309,1.1151607599067E-05,20.0312652931043,3.21301826633706E-06,-73.1216254008364,3.05372648995816,6.66000263070688,1.71232238962161E-06,12.2452167008787,-0.000108390890644207,0,0,-6.30070899799816E-06,-5.77551323126303E-06,5.65150184089335E-06
2013-10-25 02:00:00,11.471391396704,5.52773009938587E-05,19.5926796325498,1.11539121150627E-05,18.9678596381361,3.21505956576272E-06,-74.8643816137403,3.12250506818158,8.18390841346055,1.7137012173849E-06,13.5260641889347,-0.000108382789595492,0,0,-6.3893054615102E-06,-5.89932815151782E-06,5.65847396336063E-06
2013-10-25 03:00:00,11.3261951873587,5.52884593012237E-05,19.7513375255297,1.11499970750813E-05,17.7159471501483,3.21356103249045E-06,-78.2618724050289,3.23441660100333,11.8763537938769,1.71251788172764E-06,14.3576491512265,-0.000108381910035786,0,0,-6.44439644547204E-06,-6.13369062461251E-06,5.66624217348718E-06
2013-10-25 04:00:00,11.2015865727923,5.53066815533389E-05,19.7273605901583,1.11497839068825E-05,18.1383757108861,3.21433604469995E-06,-85.7047675181829,3.4676941805641,16.3393973098282,1.71289797156613E-06,16.830380341742,-0.00010837083474226,0,0,-6.57853119184788E-06,-6.27933546665792E-06,5.7251671893397E-06
2013-10-25 05:00:00,11.0126439700705,5.53270774101479E-05,19.2661750456342,1.11513550552568E-05,19.3482652917048,3.216944170476E-06,-93.0737644793343,3.94421461124536,20.069472416763,1.7144551995158E-06,19.4330203838182,-0.000108359061417649,0,0,-6.68047533607748E-06,-6.38408528789393E-06,5.82673845639359E-06
2013-10-25 06:00:00,10.3329426037919,5.53578945436981E-05,18.2996904784019,1.11544947819067E-05,15.7426384346861,3.21939872531091E-06,-96.1881386808378,4.93907053977531,23.209138867216,1.71444570694077E-06,23.6646849898055,-0.000108348834347344,0,0,-6.79795553037557E-06,-6.45549275289273E-06,5.94424234404588E-06
2013-10-25 07:00:00,3.94853752997126,5.53649024524164E-05,17.5364593966658,1.12350809260398E-05,0.784107316968693,3.30182225232943E-06,-87.0336720022545,1.89043248897533,24.3214465111649,1.75144316119854E-06,26.0946476499253,-0.000107959628288362,12.4580769904393,-1.00030585271568E-05,-6.62546430206997E-06,-6.26265209152757E-06,5.79960537531263E-06
2013-10-25 08:00:00,1.68498507045425E-05,1.22071126224748E-05,14.6754969540191,3.86326127079687E-06,-0.0121073903438159,1.93785677730839E-06,-90.3418788485086,1.01244657438426,25.2135296054295,1.10999970223386E-06,27.1050835757818,-0.0044678931423668,22.3519407649408,-4.07108124262434E-05,-2.58540087709062E-05,-2.41675566001481E-05,2.34697914168252E-05
2013-10-25 09:00:00,1.69845471284387E-05,1.23087156698282E-05,13.3747656744821,3.86696441612246E-06,-12.3863738131484,1.94804997088401E-06,-84.0295029831725,1.01298327879926,25.7564249494066,1.11557415507312E-06,28.535390560534,-2.19003087717364,29.9263868104775,-4.12541405887792E-05,-2.58534300338857E-05,-2.41067117685496E-05,2.33196575505906E-05
2013-10-25 10:00:00,1.7050517296075E-05,1.24695276028432E-05,13.7532041709004,3.86967921322142E-06,-18.9176886759826,1.9525011032765E-06,-78.5970988175819,1.01350486595899,25.640525110397,1.11811494416398E-06,24.3418903074163,-2.78103934752748,35.5467495113274,-4.63691247126547E-05,-2.52053950670505E-05,-2.39728409845138E-05,2.35924883343394E-05
2013-10-25 11:00:00,1.70594089104871E-05,1.24776369542117E-05,14.3228940519439,3.86911416316665E-06,-20.7174884062537,1.95441432151069E-06,-77.6578520409382,1.01406210818052,26.2144634733741,1.1192064399271E-06,24.6618254308104,-2.98900404079786,35.1511507404929,-5.03551453450014E-05,-2.51940653198868E-05,-2.41285811766016E-05,2.35875178301219E-05
2013-10-25 12:00:00,1.70560098443708E-05,1.24090699658524E-05,14.414888523499,3.86870006615494E-06,-13.8429766925881,1.95559167158949E-06,-81.480635405552,1.01465690927606,27.0531457153675,1.12006588711758E-06,26.4323728302429,-2.90309119231086,29.3116911320258,-4.98934050601335E-05,-2.54460218454689E-05,-2.4370862722213E-05,2.33675019291844E-05
2013-10-25 13:00:00,1.70261536777344E-05,1.23200494845411E-05,14.0253421175693,3.86692246876517E-06,-6.29326210953385,1.95407641789483E-06,-85.1854070344795,1.01516338998947,27.6861857034966,1.11857400421841E-06,28.118215290349,-2.47440457344146,23.1082164251426,-4.63766453537044E-05,-2.56661300616286E-05,-2.46063083833521E-05,2.31805362222902E-05
2013-10-25 14:00:00,1.69698945979114E-05,1.23411533702907E-05,17.3785614077989,3.8673535182238E-06,-0.000650673617449322,1.94558650746829E-06,-94.1517485874162,1.01566520847432,28.817267534782,1.11003755836455E-06,31.833567837366,-0.000808701314521979,15.1081914932155,-4.1620926946401E-05,-2.60125482209895E-05,-2.48698838148565E-05,2.26797099943243E-05
2013-10-25 15:00:00,1.68442751729943E-05,1.22465710538263E-05,15.4213575000257,3.87568665952765E-06,10.4980066134793,1.92910599362383E-06,-94.2215617235199,1.01612620533769,29.687285829038,1.09348651821585E-06,32.7632771926156,-0.000267729792966367,4.83581329602768,-3.34308181125033E-05,-2.56558871857826E-05,-2.46879299043437E-05,2.20647041902195E-05
2013-10-25 16:00:00,1.67170217319315E-05,1.21351789229088E-05,14.4448020494274,3.86728097681555E-06,18.8556801687502,1.91884405636534E-06,-96.6863431396432,1.01651598211564,30.0263101735448,1.08503054573547E-06,32.3433265228001,-0.000268507557223327,0,0,-2.57515324889939E-05,-2.49342466345988E-05,3.24541175153584E-06
2013-10-25 17:00:00,1.66976504314205E-05,1.2109934040196E-05,14.4603973310742,3.86616740261044E-06,17.324813393423,1.91656276391356E-06,-96.6863424746141,1.01690405429806,30.0777761871458,1.08271868048007E-06,33.8067359913224,-0.00026883506811393,0,0,-2.59218744887536E-05,-2.49901804428516E-05,1.11488483359104E-05
2013-10-25 18:00:00,1.66900196321612E-05,1.2098862625533E-05,14.4994811595271,3.8657113702606E-06,14.4708607840218,1.91518197008389E-06,-94.2692578242894,1.01742827153211,30.1700492345717,1.08108062358563E-06,34.1117125679296,-0.000269029349377241,0,0,-2.59682842010171E-05,-2.50294830430648E-05,2.17421343053646E-05
2013-10-25 19:00:00,1.66907869185273E-05,1.21027608364803E-05,14.8959826968251,3.86559673354963E-06,7.07648848514323,1.9145361404829E-06,-88.4782609387033,1.01802255647691,30.1374991709895,1.0799893763302E-06,35.3505429244479,-0.000269189246953995,0,0,-2.60832335865157E-05,-2.50262818568296E-05,2.13049399046347E-05
2013-10-25 20:00:00,1.66834836983679E-05,1.20961746266438E-05,14.6919024757563,3.86494548567111E-06,1.05593713433005,1.91326031161345E-06,-83.3041573316749,1.01871631343678,30.3507736463402,1.07856477545671E-06,36.1871035462102,-0.000269579716704974,0,0,-2.61760062622352E-05,-2.50723476728792E-05,2.09767873709255E-05
2013-10-25 21:00:00,1.65082269057936E-05,1.19329477722632E-05,14.7729868612681,3.83824917551482E-06,-0.000295017839050525,1.90474941213384E-06,-82.6538690686708,1.01967113137421,30.3540493473306,1.07381116198625E-06,36.5081720313671,-0.000706879226889403,0,0,-2.70340053996119E-05,-2.58517485822983E-05,2.14171822158383E-05
2013-10-25 22:00:00,1.64690932565858E-05,1.18237569354656E-05,15.4690638599285,3.83071487353202E-06,-0.000836093578271042,1.90337746514815E-06,-79.1939139370957,1.02091519871277,30.3882055099096,1.07326632186811E-06,34.1024177930875,-1.78584336749232,0,0,-2.7059880257168E-05,-2.60950686939675E-05,2.14908912593452E-05
2013-10-25 23:00:00,1.64794439406003E-05,1.18305206136958E-05,14.6806349171438,3.83125025836583E-06,-0.000518699982915887,1.9037849333441E-06,-77.2013233116659,1.02199795258894,30.3899183814835,1.07334867238746E-06,33.0110302060818,-1.90173050654948,0,0,-2.69478032339537E-05,-2.60694346257501E-05,2.13527481032521E-05
2013-10-26 00:00:00,1.64916855998571E-05,1.18233080558744E-05,14.8705766927421,3.83176912344844E-06,-0.000358709404612716,1.90434631719764E-06,-71.2610767580632,1.02332805412405,30.3155311940727,1.07354755276737E-06,32.5505901500691,-7.49858171738499,0,0,-2.69011525624618E-05,-2.60233323562767E-05,2.12732460630101E-05
2013-10-26 01:00:00,1.65109876669638E-05,1.18348166428438E-05,14.8324199071377,3.83233646265269E-06,-0.000246406226113408,1.90525394541273E-06,-70.8348512453946,1.02445790999043,29.8542797114913,1.07389170401365E-06,31.6314281508336,-6.50747937991472,0,0,-2.6762680256325E-05,-2.58805322448901E-05,2.12037488074636E-05
2013-10-26 02:00:00,1.65353923493942E-05,1.18488551683404E-05,14.9156066195389,3.8328716772393E-06,-0.000161692469824082,1.9063591138962E-06,-71.3236087971001,1.02549127626597,29.9029303910021,1.07425092445782E-06,33.4990853645592,-8.01933441221083,0,0,-2.68904324804706E-05,-2.58377416246897E-05,2.11246166703167E-05
2013-10-26 03:00:00,1.6568895771269E-05,1.18716065246327E-05,14.8764555699856,3.8338177989983E-06,-8.03630406126028E-05,1.90802213144283E-06,-72.5130572900348,1.02652791533308,29.7452465357526,1.07500120121875E-06,34.2472078695355,-7.38229158792814,0,0,-2.68860044863149E-05,-2.57238900151026E-05,2.10172794664102E-05
2013-10-26 04:00:00,1.66131158721656E-05,1.19040637912682E-05,11.6426034096128,3.83507062008006E-06,-5.02473063555009E-06,1.91044899757963E-06,-74.52212463205,1.02755115966486,29.5838598923154,1.07625344138149E-06,35.4986983704129,-3.23057479705124,0,0,-2.6888366466877E-05,-2.55871526463766E-05,2.09949484446291E-05
2013-10-26 05:00:00,1.66621705422594E-05,1.19460231817297E-05,11.2168771504544,3.83604109716957E-06,6.4475342859439E-05,1.91312823641651E-06,-77.6905760097155,1.02840335652048,29.6153867998669,1.07758098415154E-06,37.1951439973716,-1.36529170604491,0,0,-2.68957465764427E-05,-2.54692119168583E-05,2.1016872408313E-05
2013-10-26 06:00:00,1.68265477479717E-05,1.21820226748702E-05,11.2695100998613,3.8497177148608E-06,0.00403002510078573,1.92217270306045E-06,-80.5149466209358,1.02911988337265,29.7913574790037,1.08223066894296E-06,38.4214669494599,-0.0005312720462588,0,0,-2.64470833470527E-05,-2.49549684140155E-05,2.07320421251019E-05
2013-10-26 07:00:00,1.57856014292345E-05,9.70108521449677E-06,6.73288841432088,3.63840917004359E-06,-2.18876708267912E-06,1.89047172979447E-06,-88.7360705299452,1.02959954483952,29.9082492632994,1.07411994936838E-06,40.0570332520913,-9.16525223097084,20.1736360513871,-5.38255394594903E-05,-3.60242784004319E-05,-3.38629123309535E-05,2.92123760533282E-05
2013-10-26 08:00:00,1.31022313219149E-05,7.99992047461297E-06,2.40688530366011,3.18940473149705E-06,-3.38689850077998,1.73938059649493E-06,-80.8615844655576,-6.16741254982581,30.2459249084593,9.97270349280013E-07,40.5200463151353,-9.16526821877753,38.5785012106755,-0.182740503337612,-9.89988632764907,-2.09152261982618,0.00419428747282089
2013-10-26 09:00:00,1.31181874649568E-05,8.05245081068882E-06,3.31287595688623,3.18846820979944E-06,-22.4598749041494,1.74120641830605E-06,-73.1050257542817,-6.2373429600856,30.3875784532617,9.975740495044E-07,39.9657416582754,-9.16526793965683,50.4681403269451,-0.190582532215222,-9.97579788981612,-3.00443661662564,0.00423039969471789
2013-10-26 10:00:00,1.31584942037003E-05,8.07369168339598E-06,4.57294807987913,3.18840366056624E-06,-45.5215450166262,1.74529904873035E-06,-62.9679478844626,-6.20450547078865,30.3235221337119,9.9895549652545E-07,37.7762569404135,-9.16526775722826,64.1321606381837,-0.191492732142125,-9.33659242934399,-3.42146422953539,0.00416579192950765
2013-10-26 11:00:00,1.31572567508242E-05,8.07326643717639E-06,4.7585252886112,3.18682460005447E-06,-50.8418781013549,1.74525690285459E-06,-60.6210705356284,-6.20081918022624,30.1075224515501,9.97677121701881E-07,40.9173784459262,-9.16526770422351,65.9306005704755,-0.176919915636435,-10.0802620366221,-4.63168182639784,0.00411049132808566
2013-10-26 12:00:00,1.31465507240011E-05,8.07851600431063E-06,7.85455030479928,3.18775332004904E-06,-42.04295493939,1.74500234192694E-06,-65.2296413792503,-6.21785679177729,29.8384222383495,9.98903124627654E-07,38.8620456155192,-9.16526776595703,59.1285172384502,-0.19036450758397,-9.5339998444946,-3.30741267814978,0.00420057510692253
2013-10-26 13:00:00,1.31208391072318E-05,8.04578885630504E-06,8.87512840348588,3.18781561489198E-06,-18.8635326015231,1.74290402855035E-06,-74.6717925608103,-6.25639842268556,30.0308359331235,9.98362269054756E-07,36.9273667365735,-9.1652679055625,45.4828876497698,-0.187998755488467,-9.06955542441052,-3.10566404832158,0.00422870102530889
2013-10-26 14:00:00,1.3119973114197E-05,7.9766090810994E-06,8.59022748313106,3.18850532418528E-06,-0.2348792745236,1.74351563880689E-06,-87.3243063625982,-0.566327892199407,30.3061520200538,9.99267419251875E-07,37.214848083353,-9.16526807385006,27.0585628400654,-0.160341342641344,-4.80342408193749,-0.919167453594237,0.00416230696804
2013-10-26 15:00:00,0.000013002251799,7.85210981875079E-06,13.8957546676854,3.18066249112233E-06,10.5588162629402,1.73005200305578E-06,-96.686357056632,4.74389782346346,30.2381621070672,9.87759380346926E-07,39.0548825269339,-9.16526826131226,7.45654177712741,-0.0292454843315154,-0.0302819691972897,-0.0366959948272907,2.88513209081254E-05
2013-10-26 16:00:00,1.28121898435246E-05,7.67250832044179E-06,12.0031345868961,3.16614534393961E-06,17.9620010304728,1.70918395391864E-06,-96.6863565984323,4.28572875248499,30.1062534949763,9.70396611179351E-07,41.5629547021229,-9.16526844500549,0,0,-0.0309158167270717,-0.0373245507264406,2.90179052505562E-05
2013-10-26 17:00:00,1.27538318292893E-05,7.63549024411042E-06,11.9552998546554,3.16229060279512E-06,15.0306340191144,1.70154353154678E-06,-96.6863563360325,3.77298290506608,30.2906978614025,9.63730384783064E-07,44.8710635760435,-9.16526850288235,0,0,-0.031261737889005,-0.0375839048479,2.89335153916442E-05
2013-10-26 18:00:00,1.27354345611786E-05,7.61632619884114E-06,11.9246032514241,3.16133326072021E-06,12.9419600603854,1.69885755829462E-06,-96.6863559202881,3.48922057577111,30.3648104602374,9.61216365692604E-07,47.2003712539973,-9.16526854063644,0,0,-0.0314468087050926,-0.0376858579820365,2.84566643443995E-05
2013-10-26 19:00:00,1.27231489789483E-05,7.60283878271282E-06,7.95625018919952,3.16074275745362E-06,16.2957762203071,1.6970495888976E-06,-96.6863555615386,3.46362014964644,30.3900540530433,9.59476175000739E-07,47.8153860404249,-9.16526855853866,0,0,-0.0315041071235382,-0.0377492070818327,2.79568122607674E-05
2013-10-26 20:00:00,1.27150549980851E-05,7.59363236868242E-06,7.08993291544057,3.16039088962459E-06,18.8812560702811,1.69596672261897E-06,-96.6863553468854,3.46454250464813,30.3878010271521,9.5839196549436E-07,46.097513017868,-9.16526856481682,0,0,-0.0314191420830196,-0.0377927073237978,2.76060721293234E-05
2013-10-26 21:00:00,1.26980364265473E-05,7.58733814073597E-06,7.82573194111566,3.15928310517252E-06,19.9275278733479,1.69376747460998E-06,-96.3289728478574,3.48334148583551,30.3815390946744,9.56409681672296E-07,43.9414267093171,-9.16526856684848,0,0,-0.0313173269001924,-0.0378575715269965,0.00408692741559742
2013-10-26 22:00:00,1.26962482873822E-05,7.58601397602454E-06,8.65671743733235,3.15906607394966E-06,14.5631809934392,1.6934755180581E-06,-92.9482947014865,3.42850088289226,30.3927810140628,9.55873966689671E-07,45.1384233730783,-9.16526856515849,0,0,-0.0313715573174705,-0.0378460003206147,0.00341489505688968
2013-10-26 23:00:00,1.26968303088039E-05,7.58781510427584E-06,9.34312541729168,3.159049150385E-06,14.3994272159171,1.69353877797949E-06,-90.7934105821595,3.55499913174184,30.3648793005893,9.55752505545467E-07,42.362095489456,-9.16526855276995,0,0,-0.0311985284675552,-0.0378214089029091,0.00341000991318891
2013-10-27 00:00:00,1.27006317085964E-05,7.59158427904438E-06,9.82234751488216,3.15911517173454E-06,13.0741645218537,1.69383749276386E-06,-89.8712654859664,3.75421803615653,30.3215100634237,9.55792072418425E-07,42.1300868275034,-9.16526853379082,0,0,-0.0311622913989937,-0.0377672224463692,0.00337395783716918
2013-10-27 01:00:00,1.27076539481699E-05,7.59721027293779E-06,14.3717985595681,3.15925359284962E-06,6.67673289109129,1.69435177114232E-06,-89.4533036978762,3.70993492367585,30.2361184734181,9.55968660010393E-07,43.6897585870894,-9.16526850785927,0,0,-0.0311799728778441,-0.0376877973115035,0.0033338367804565
2013-10-27 02:00:00,1.27192475064712E-05,7.60418713611083E-06,14.4272860739798,3.15949691731015E-06,3.13035386708817,1.69518172325806E-06,-89.2493741135391,3.59105277716386,30.0660980039426,9.56315537034631E-07,47.2656106099909,-9.16526847365327,0,0,-0.031271266268798,-0.0375525289891864,0.00330215364341349
2013-10-27 03:00:00,1.27379346255736E-05,7.61339155972403E-06,14.4062185788211,3.15992395061676E-06,0.383153640946331,1.69659465939446E-06,-90.0391176514357,1.53041162467343,29.997297012091,9.56982308176347E-07,52.9538782813999,-9.16526841404875,0,0,-0.0317653721750441,-0.0378672923388747,0.00329642379899752
2013-10-27 04:00:00,1.27636524383236E-05,7.62478041076407E-06,12.0759055015889,3.16036495664219E-06,-0.00338379281897008,1.69871094562858E-06,-91.0134382771241,1.05531383094834,29.8654580704999,9.5806459044484E-07,57.3172863984701,-9.16526833681025,0,0,-0.0611597876767931,-0.0739896831936932,0.00351476798011006
2013-10-27 05:00:00,1.28055991093686E-05,7.64413516197307E-06,8.01997898109358,3.16140408732299E-06,-0.0462798229459965,1.70235572578368E-06,-92.0919822374229,1.02850701409291,30.0726263268982,9.5997796924395E-07,62.5841453829891,-9.16526820861507,0,0,-0.188809015560086,-0.216375557667263,0.00369705620592931
2013-10-27 06:00:00,1.2864809154828E-05,7.67302053298894E-06,5.87823148436611,3.16318683631882E-06,-0.137415268045566,1.70767500749967E-06,-94.263434426661,0.966287766588524,30.2561448279354,9.62764228416209E-07,67.6014850605682,-9.16526803625299,0,0,-0.656781090933086,-0.482807989562599,0.00379747337973134
2013-10-27 07:00:00,1.31727597953706E-05,7.8660967884711E-06,8.14980700296412,3.18366316827485E-06,-11.2125547366942,1.74234776292898E-06,-83.9288878104269,-2.40659864814761,30.2518362326514,9.88986899747025E-07,72.6288417518343,-9.16526754526495,19.3800080164709,-0.154707395542711,-17.4799076911981,-6.06629070878234,0.0039587491854556
2013-10-27 08:00:00,1.3284903874812E-05,8.06266943778135E-06,9.07932537690633,3.19042354869575E-06,-43.0594047306115,1.75419013287951E-06,-72.9446436844793,-2.4916562133964,30.4059676537046,9.97621600184697E-07,76.8920592340817,-9.1652668269009,40.302976416982,-0.153196243761239,-18.4857978677349,-10.3841895532734,0.00406129219634445
2013-10-27 09:00:00,1.32967203999366E-05,8.09202431910709E-06,7.07223664725915,3.19003876524775E-06,-45.5435594963019,1.75615318564809E-06,-72.1116922875398,-2.09431274105749,30.4058841400357,9.99025405311362E-07,75.7976993538819,-9.16526650216477,46.172969040762,-0.152594184745957,-18.2940828730499,-12.0911377763599,0.00409143370430788
2013-10-27 10:00:00,1.32955316488546E-05,8.11188249730662E-06,6.09093547158116,3.18938653071602E-06,-42.5252025588292,1.75693779899954E-06,-73.2879550101634,-1.54729993495066,30.3819011971783,9.99643129140357E-07,72.350435032986,-9.16526634978242,46.373693733685,-0.152312205432348,-17.574354785425,-10.9484830607654,0.00414327951958947
2013-10-27 11:00:00,1.32969796571555E-05,8.09783763447391E-06,5.53171090065438,3.18894793462824E-06,-35.7101814775766,1.75784503434554E-06,-79.0238566755371,-1.14939461665914,30.406361650306,1.00023793969785E-06,79.5065017696942,-9.16526633026606,38.5253079709036,-0.152105156469256,-19.2269029089186,-9.54621956534785,0.00427945851376344
2013-10-27 12:00:00,1.33044833295884E-05,8.06723876518909E-06,5.69977272001372,3.18942121082517E-06,-27.5442047208485,1.75901127019749E-06,-83.9841441817889,-0.914524833974193,30.4065706583486,1.00108951849703E-06,83.3788674998189,-9.16526636745636,30.9763377238952,-0.151406248712655,-19.9906141381147,-8.71539972518969,0.00424709723525227
2013-10-27 13:00:00,1.32904289432543E-05,8.00813238515487E-06,6.33864948966178,3.18849848427645E-06,-19.0309324008077,1.75767998702232E-06,-88.3469546393384,-0.733511231243114,30.4065706583486,9.99814792768923E-07,84.0934807808321,-9.1652665489932,24.6757877267823,-0.151346656652049,-20.1380650557239,-7.95220608490487,0.00402984714613773
2013-10-27 14:00:00,1.32549143335977E-05,7.93847048944045E-06,6.45141323990903,3.18631845874917E-06,-10.1229461608731,1.75334658697098E-06,-93.7547298591843,-0.506426374543551,30.4065706583486,9.96067253566302E-07,86.4236322518824,-9.16526675525992,17.7665974355677,-0.15153509183647,-20.6044175458234,-6.74655326852076,0.0038977357513758
2013-10-27 15:00:00,1.31279653767113E-05,7.8166354633364E-06,4.90664909923113,3.17710534902341E-06,-1.27694325610894,1.73873349012372E-06,-96.6863576377335,0.416264268591915,30.4065706583486,9.83457522306586E-07,88.2699374408949,-9.16526705280224,6.42527217501246,-0.136096019656436,-20.7472201063989,-2.41260015711673,2.76072055718377E-05
2013-10-27 16:00:00,1.29354549265598E-05,7.69010574509652E-06,6.0036423434124,3.16301175384641E-06,-0.339335478663952,1.71606818734906E-06,-96.6863571073482,0.863024028477472,30.4065706583486,9.64663539260338E-07,89.3323030166163,-9.16526731495402,0,0,-19.4998610299446,-0.914508543932832,2.78689300736434E-05
2013-10-27 17:00:00,1.29099832308297E-05,7.66762689233071E-06,6.01949247021207,3.16173270084497E-06,-0.333964426224564,1.71266297421238E-06,-96.6863570595309,0.869709517884072,30.4065706583486,9.61670547458622E-07,89.0316413548299,-9.16526738414841,0,0,-19.2321290796452,-0.909485591757852,2.80627588860895E-05
2013-10-27 18:00:00,1.28920554001082E-05,7.65044361016574E-06,6.00069784145697,3.16092785368996E-06,-0.32564082030887,1.71013820773861E-06,-96.6863569315457,0.875410492946198,30.4065706583486,9.59460928961483E-07,88.6398000595903,-9.16526743654479,0,0,-18.8453162075627,-0.899686660783182,2.7867739870138E-05
2013-10-27 19:00:00,1.28778313633678E-05,7.63572309438602E-06,5.97261607814418,3.16024220203735E-06,-0.316802809571493,1.70827491459288E-06,-96.6863567529034,0.881841982319101,30.4065706583486,9.57882577134421E-07,88.2347905830332,-9.16526747367898,0,0,-18.437602220791,-0.889578339462516,2.7542963546428E-05
2013-10-27 20:00:00,1.28670108626601E-05,7.62080556172595E-06,6.04458607083731,3.15967409169049E-06,-0.313211115023624,1.70703859158985E-06,-96.6863565957498,0.88627952559732,30.4065706583486,9.56794136413717E-07,87.2185959353307,-9.16526750195208,0,0,-17.5084733652423,-0.882511208404602,2.72646505317122E-05
