index,NO -> DE,NO -> SE,NO -> FI,NO -> DK,NO -> UK,NO -> NL
2021-07-31 12:30:00+0000,0.0,,,,,
2021-07-31 12:45:00+0000,0.0,,,,,
2021-07-31 13:00:00+0000,0.0,1269.0,70.0,0.0,3.0,0.0
2021-07-31 13:15:00+0000,0.0,,,,,
2021-07-31 13:30:00+0000,0.0,,,,,
2021-07-31 13:45:00+0000,0.0,,,,,
2021-07-31 14:00:00+0000,0.0,1341.0,72.0,0.0,3.0,0.0
2021-07-31 14:15:00+0000,0.0,,,,,
2021-07-31 14:30:00+0000,0.0,,,,,
2021-07-31 14:45:00+0000,0.0,,,,,
2021-07-31 15:00:00+0000,0.0,838.0,75.0,0.0,3.0,109.0
2021-07-31 15:15:00+0000,0.0,,,,,
2021-07-31 15:30:00+0000,0.0,,,,,
2021-07-31 15:45:00+0000,0.0,,,,,
2021-07-31 16:00:00+0000,0.0,629.0,81.0,1.0,3.0,594.0
2021-07-31 16:15:00+0000,0.0,,,,,
2021-07-31 16:30:00+0000,0.0,,,,,
2021-07-31 16:45:00+0000,0.0,,,,,
2021-07-31 17:00:00+0000,0.0,509.0,73.0,8.0,3.0,605.0
2021-07-31 17:15:00+0000,0.0,,,,,
2021-07-31 17:30:00+0000,0.0,,,,,
2021-07-31 17:45:00+0000,0.0,,,,,
2021-07-31 18:00:00+0000,0.0,448.0,66.0,289.0,3.0,605.0
2021-07-31 18:15:00+0000,0.0,,,,,
2021-07-31 18:30:00+0000,0.0,,,,,
2021-07-31 18:45:00+0000,0.0,,,,,
2021-07-31 19:00:00+0000,54.0,579.0,64.0,924.0,3.0,604.0
2021-07-31 19:15:00+0000,99.0,,,,,
2021-07-31 19:30:00+0000,99.0,,,,,
2021-07-31 19:45:00+0000,149.0,,,,,
2021-07-31 20:00:00+0000,350.0,695.0,62.0,936.0,3.0,605.0
2021-07-31 20:15:00+0000,400.0,,,,,
2021-07-31 20:30:00+0000,400.0,,,,,
2021-07-31 20:45:00+0000,450.0,,,,,
2021-07-31 21:00:00+0000,651.0,544.0,63.0,368.0,3.0,605.0
2021-07-31 21:15:00+0000,701.0,,,,,
2021-07-31 21:30:00+0000,701.0,,,,,
2021-07-31 21:45:00+0000,653.0,,,,,
2021-07-31 22:00:00+0000,462.0,395.0,59.0,0.0,3.0,570.0
2021-07-31 22:15:00+0000,415.0,,,,,
2021-07-31 22:30:00+0000,415.0,,,,,
2021-07-31 22:45:00+0000,374.0,,,,,
2021-07-31 23:00:00+0000,212.0,317.0,56.0,0.0,3.0,605.0
2021-07-31 23:15:00+0000,171.0,,,,,
2021-07-31 23:30:00+0000,171.0,,,,,
2021-07-31 23:45:00+0000,132.0,,,,,
2021-08-01 00:00:00+0000,8.0,340.0,59.0,1.0,3.0,576.0
2021-08-01 00:15:00+0000,0.0,,,,,
2021-08-01 00:30:00+0000,0.0,,,,,
2021-08-01 00:45:00+0000,16.0,,,,,
2021-08-01 01:00:00+0000,178.0,278.0,56.0,121.0,3.0,275.0
2021-08-01 01:15:00+0000,226.0,,,,,
2021-08-01 01:30:00+0000,226.0,,,,,
2021-08-01 01:45:00+0000,244.0,,,,,
2021-08-01 02:00:00+0000,318.0,261.0,55.0,284.0,3.0,207.0
2021-08-01 02:15:00+0000,337.0,,,,,
2021-08-01 02:30:00+0000,337.0,,,,,
2021-08-01 02:45:00+0000,369.0,,,,,
2021-08-01 03:00:00+0000,500.0,275.0,53.0,714.0,3.0,0.0
2021-08-01 03:15:00+0000,533.0,,,,,
2021-08-01 03:30:00+0000,533.0,,,,,
2021-08-01 03:45:00+0000,501.0,,,,,
2021-08-01 04:00:00+0000,372.0,309.0,52.0,285.0,3.0,0.0
2021-08-01 04:15:00+0000,340.0,,,,,
2021-08-01 04:30:00+0000,340.0,,,,,
2021-08-01 04:45:00+0000,337.0,,,,,
2021-08-01 05:00:00+0000,326.0,321.0,56.0,703.0,3.0,0.0
2021-08-01 05:15:00+0000,324.0,,,,,
2021-08-01 05:30:00+0000,324.0,,,,,
2021-08-01 05:45:00+0000,342.0,,,,,
2021-08-01 06:00:00+0000,418.0,303.0,56.0,891.0,3.0,0.0
2021-08-01 06:15:00+0000,437.0,,,,,
2021-08-01 06:30:00+0000,437.0,,,,,
2021-08-01 06:45:00+0000,429.0,,,,,
2021-08-01 07:00:00+0000,397.0,289.0,52.0,461.0,3.0,494.0
2021-08-01 07:15:00+0000,389.0,,,,,
2021-08-01 07:30:00+0000,389.0,,,,,
2021-08-01 07:45:00+0000,356.0,,,,,
2021-08-01 08:00:00+0000,225.0,376.0,46.0,390.0,3.0,606.0
2021-08-01 08:15:00+0000,192.0,,,,,
2021-08-01 08:30:00+0000,192.0,,,,,
2021-08-01 08:45:00+0000,185.0,,,,,
2021-08-01 09:00:00+0000,155.0,373.0,46.0,270.0,3.0,605.0
2021-08-01 09:15:00+0000,147.0,,,,,
2021-08-01 09:30:00+0000,147.0,,,,,
2021-08-01 09:45:00+0000,165.0,,,,,
2021-08-01 10:00:00+0000,238.0,369.0,47.0,206.0,3.0,595.0
2021-08-01 10:15:00+0000,256.0,,,,,
2021-08-01 10:30:00+0000,256.0,,,,,
2021-08-01 10:45:00+0000,206.0,,,,,
2021-08-01 11:00:00+0000,25.0,371.0,53.0,0.0,3.0,496.0
2021-08-01 11:15:00+0000,0.0,,,,,
2021-08-01 11:30:00+0000,0.0,,,,,
2021-08-01 11:45:00+0000,0.0,,,,,
2021-08-01 12:00:00+0000,0.0,340.0,57.0,0.0,3.0,474.0
2021-08-01 12:15:00+0000,0.0,,,,,
2021-08-01 12:30:00+0000,0.0,,,,,
2021-08-01 12:45:00+0000,0.0,,,,,
2021-08-01 13:00:00+0000,0.0,355.0,60.0,0.0,3.0,605.0
2021-08-01 13:15:00+0000,0.0,,,,,
2021-08-01 13:30:00+0000,0.0,,,,,
2021-08-01 13:45:00+0000,0.0,,,,,
2021-08-01 14:00:00+0000,27.0,341.0,72.0,0.0,3.0,345.0
2021-08-01 14:15:00+0000,59.0,,,,,
2021-08-01 14:30:00+0000,59.0,,,,,
2021-08-01 14:45:00+0000,109.0,,,,,
2021-08-01 15:00:00+0000,310.0,369.0,60.0,114.0,3.0,0.0
2021-08-01 15:15:00+0000,360.0,,,,,
2021-08-01 15:30:00+0000,360.0,,,,,
2021-08-01 15:45:00+0000,410.0,,,,,
2021-08-01 16:00:00+0000,611.0,406.0,64.0,668.0,3.0,213.0
2021-08-01 16:15:00+0000,661.0,,,,,
2021-08-01 16:30:00+0000,661.0,,,,,
2021-08-01 16:45:00+0000,703.0,,,,,
2021-08-01 17:00:00+0000,872.0,321.0,65.0,1070.0,3.0,600.0
2021-08-01 17:15:00+0000,914.0,,,,,
2021-08-01 17:30:00+0000,914.0,,,,,
2021-08-01 17:45:00+0000,906.0,,,,,
2021-08-01 18:00:00+0000,872.0,247.0,60.0,1072.0,3.0,605.0
2021-08-01 18:15:00+0000,864.0,,,,,
2021-08-01 18:30:00+0000,864.0,,,,,
2021-08-01 18:45:00+0000,854.0,,,,,
2021-08-01 19:00:00+0000,813.0,215.0,60.0,1097.0,3.0,605.0
2021-08-01 19:15:00+0000,803.0,,,,,
2021-08-01 19:30:00+0000,803.0,,,,,
2021-08-01 19:45:00+0000,806.0,,,,,
2021-08-01 20:00:00+0000,820.0,257.0,64.0,1087.0,3.0,605.0
2021-08-01 20:15:00+0000,823.0,,,,,
2021-08-01 20:30:00+0000,823.0,,,,,
2021-08-01 20:45:00+0000,794.0,,,,,
2021-08-01 21:00:00+0000,675.0,270.0,65.0,907.0,3.0,605.0
2021-08-01 21:15:00+0000,645.0,,,,,
2021-08-01 21:30:00+0000,645.0,,,,,
2021-08-01 21:45:00+0000,606.0,,,,,
2021-08-01 22:00:00+0000,451.0,263.0,61.0,954.0,3.0,605.0
2021-08-01 22:15:00+0000,412.0,,,,,
2021-08-01 22:30:00+0000,413.0,,,,,
2021-08-01 22:45:00+0000,363.0,,,,,
2021-08-01 23:00:00+0000,162.0,233.0,59.0,411.0,3.0,605.0
2021-08-01 23:15:00+0000,112.0,,,,,
2021-08-01 23:30:00+0000,112.0,,,,,
2021-08-01 23:45:00+0000,125.0,,,,,
2021-08-02 00:00:00+0000,176.0,267.0,60.0,14.0,3.0,605.0
2021-08-02 00:15:00+0000,189.0,,,,,
2021-08-02 00:30:00+0000,189.0,,,,,
2021-08-02 00:45:00+0000,139.0,,,,,
2021-08-02 01:00:00+0000,3.0,286.0,62.0,0.0,3.0,605.0
2021-08-02 01:15:00+0000,0.0,,,,,
2021-08-02 01:30:00+0000,0.0,,,,,
2021-08-02 01:45:00+0000,0.0,,,,,
2021-08-02 02:00:00+0000,0.0,260.0,59.0,32.0,3.0,539.0
2021-08-02 02:15:00+0000,0.0,,,,,
2021-08-02 02:30:00+0000,0.0,,,,,
2021-08-02 02:45:00+0000,11.0,,,,,
2021-08-02 03:00:00+0000,167.0,263.0,57.0,558.0,3.0,605.0
2021-08-02 03:15:00+0000,215.0,,,,,
2021-08-02 03:30:00+0000,215.0,,,,,
2021-08-02 03:45:00+0000,180.0,,,,,
2021-08-02 04:00:00+0000,36.0,243.0,53.0,1064.0,3.0,605.0
2021-08-02 04:15:00+0000,1.0,,,,,
2021-08-02 04:30:00+0000,0.0,,,,,
2021-08-02 04:45:00+0000,0.0,,,,,
2021-08-02 05:00:00+0000,0.0,221.0,52.0,1100.0,3.0,605.0
2021-08-02 05:15:00+0000,0.0,,,,,
2021-08-02 05:30:00+0000,0.0,,,,,
2021-08-02 05:45:00+0000,0.0,,,,,
2021-08-02 06:00:00+0000,1.0,293.0,60.0,1100.0,3.0,605.0
2021-08-02 06:15:00+0000,1.0,,,,,
2021-08-02 06:30:00+0000,1.0,,,,,
2021-08-02 06:45:00+0000,2.0,,,,,
2021-08-02 07:00:00+0000,1.0,513.0,57.0,1100.0,3.0,605.0
2021-08-02 07:15:00+0000,2.0,,,,,
2021-08-02 07:30:00+0000,2.0,,,,,
2021-08-02 07:45:00+0000,1.0,,,,,
2021-08-02 08:00:00+0000,2.0,924.0,56.0,1088.0,3.0,605.0
2021-08-02 08:15:00+0000,1.0,,,,,
2021-08-02 08:30:00+0000,2.0,,,,,
2021-08-02 08:45:00+0000,2.0,,,,,
2021-08-02 09:00:00+0000,1.0,933.0,59.0,912.0,3.0,605.0
2021-08-02 09:15:00+0000,2.0,,,,,
2021-08-02 09:30:00+0000,1.0,,,,,
2021-08-02 09:45:00+0000,1.0,,,,,
2021-08-02 10:00:00+0000,1.0,1117.0,59.0,902.0,3.0,605.0
2021-08-02 10:15:00+0000,1.0,,,,,
2021-08-02 10:30:00+0000,1.0,,,,,
2021-08-02 10:45:00+0000,1.0,,,,,
2021-08-02 11:00:00+0000,1.0,1172.0,61.0,901.0,3.0,605.0
2021-08-02 11:15:00+0000,1.0,,,,,
2021-08-02 11:30:00+0000,1.0,,,,,
2021-08-02 11:45:00+0000,1.0,,,,,
2021-08-02 12:00:00+0000,1.0,1043.0,59.0,902.0,3.0,597.0
2021-08-02 12:15:00+0000,1.0,,,,,
2021-08-02 12:30:00+0000,1.0,,,,,
2021-08-02 12:45:00+0000,1.0,,,,,
2021-08-02 13:00:00+0000,1.0,1141.0,60.0,904.0,3.0,605.0
2021-08-02 13:15:00+0000,0.0,,,,,
2021-08-02 13:30:00+0000,1.0,,,,,
2021-08-02 13:45:00+0000,1.0,,,,,
2021-08-02 14:00:00+0000,1.0,1090.0,60.0,957.0,3.0,605.0
2021-08-02 14:15:00+0000,0.0,,,,,
2021-08-02 14:30:00+0000,1.0,,,,,
2021-08-02 14:45:00+0000,1.0,,,,,
2021-08-02 15:00:00+0000,1.0,1040.0,62.0,1090.0,3.0,605.0
2021-08-02 15:15:00+0000,1.0,,,,,
2021-08-02 15:30:00+0000,1.0,,,,,
2021-08-02 15:45:00+0000,50.0,,,,,
2021-08-02 16:00:00+0000,250.0,1205.0,61.0,1100.0,2.0,605.0
2021-08-02 16:15:00+0000,301.0,,,,,
2021-08-02 16:30:00+0000,300.0,,,,,
2021-08-02 16:45:00+0000,351.0,,,,,
2021-08-02 17:00:00+0000,551.0,1167.0,61.0,1101.0,2.0,605.0
2021-08-02 17:15:00+0000,602.0,,,,,
2021-08-02 17:30:00+0000,601.0,,,,,
2021-08-02 17:45:00+0000,652.0,,,,,
2021-08-02 18:00:00+0000,853.0,1068.0,63.0,1101.0,2.0,605.0
2021-08-02 18:15:00+0000,904.0,,,,,
2021-08-02 18:30:00+0000,904.0,,,,,
2021-08-02 18:45:00+0000,919.0,,,,,
2021-08-02 19:00:00+0000,979.0,594.0,63.0,1100.0,2.0,605.0
2021-08-02 19:15:00+0000,994.0,,,,,
2021-08-02 19:30:00+0000,994.0,,,,,
2021-08-02 19:45:00+0000,996.0,,,,,
2021-08-02 20:00:00+0000,1003.0,456.0,61.0,1100.0,2.0,605.0
2021-08-02 20:15:00+0000,1004.0,,,,,
2021-08-02 20:30:00+0000,1004.0,,,,,
2021-08-02 20:45:00+0000,1004.0,,,,,
2021-08-02 21:00:00+0000,1004.0,200.0,56.0,1100.0,2.0,605.0
2021-08-02 21:15:00+0000,1004.0,,,,,
2021-08-02 21:30:00+0000,1004.0,,,,,
2021-08-02 21:45:00+0000,1004.0,,,,,
2021-08-02 22:00:00+0000,1004.0,211.0,50.0,1100.0,2.0,605.0
2021-08-02 22:15:00+0000,1003.0,,,,,
2021-08-02 22:30:00+0000,1004.0,,,,,
2021-08-02 22:45:00+0000,1004.0,,,,,
2021-08-02 23:00:00+0000,1004.0,221.0,49.0,1100.0,2.0,605.0
2021-08-02 23:15:00+0000,1004.0,,,,,
2021-08-02 23:30:00+0000,1004.0,,,,,
2021-08-02 23:45:00+0000,1004.0,,,,,
2021-08-03 00:00:00+0000,1004.0,208.0,42.0,1100.0,2.0,605.0
2021-08-03 00:15:00+0000,1004.0,,,,,
2021-08-03 00:30:00+0000,1004.0,,,,,
2021-08-03 00:45:00+0000,1004.0,,,,,
2021-08-03 01:00:00+0000,1004.0,186.0,38.0,1100.0,2.0,605.0
2021-08-03 01:15:00+0000,1004.0,,,,,
2021-08-03 01:30:00+0000,1004.0,,,,,
2021-08-03 01:45:00+0000,1004.0,,,,,
2021-08-03 02:00:00+0000,1004.0,174.0,38.0,1100.0,3.0,605.0
2021-08-03 02:15:00+0000,1004.0,,,,,
2021-08-03 02:30:00+0000,1004.0,,,,,
2021-08-03 02:45:00+0000,1004.0,,,,,
2021-08-03 03:00:00+0000,1004.0,243.0,52.0,1101.0,3.0,605.0
2021-08-03 03:15:00+0000,1004.0,,,,,
2021-08-03 03:30:00+0000,1003.0,,,,,
2021-08-03 03:45:00+0000,1001.0,,,,,
2021-08-03 04:00:00+0000,988.0,206.0,56.0,1094.0,3.0,605.0
2021-08-03 04:15:00+0000,984.0,,,,,
2021-08-03 04:30:00+0000,984.0,,,,,
2021-08-03 04:45:00+0000,934.0,,,,,
2021-08-03 05:00:00+0000,733.0,430.0,60.0,1013.0,3.0,605.0
2021-08-03 05:15:00+0000,682.0,,,,,
2021-08-03 05:30:00+0000,682.0,,,,,
2021-08-03 05:45:00+0000,692.0,,,,,
2021-08-03 06:00:00+0000,732.0,714.0,62.0,1094.0,3.0,605.0
2021-08-03 06:15:00+0000,742.0,,,,,
2021-08-03 06:30:00+0000,742.0,,,,,
2021-08-03 06:45:00+0000,744.0,,,,,
2021-08-03 07:00:00+0000,751.0,684.0,60.0,1101.0,3.0,605.0
2021-08-03 07:15:00+0000,753.0,,,,,
2021-08-03 07:30:00+0000,753.0,,,,,
2021-08-03 07:45:00+0000,758.0,,,,,
2021-08-03 08:00:00+0000,778.0,730.0,58.0,1100.0,3.0,605.0
2021-08-03 08:15:00+0000,783.0,,,,,
2021-08-03 08:30:00+0000,783.0,,,,,
2021-08-03 08:45:00+0000,783.0,,,,,
2021-08-03 09:00:00+0000,783.0,973.0,62.0,1101.0,3.0,605.0
2021-08-03 09:15:00+0000,783.0,,,,,
2021-08-03 09:30:00+0000,783.0,,,,,
2021-08-03 09:45:00+0000,783.0,,,,,
2021-08-03 10:00:00+0000,783.0,721.0,63.0,1101.0,3.0,605.0
2021-08-03 10:15:00+0000,783.0,,,,,
2021-08-03 10:30:00+0000,783.0,,,,,
2021-08-03 10:45:00+0000,776.0,,,,,
2021-08-03 11:00:00+0000,749.0,745.0,60.0,1101.0,3.0,605.0
2021-08-03 11:15:00+0000,743.0,,,,,
2021-08-03 11:30:00+0000,743.0,,,,,
2021-08-03 11:45:00+0000,743.0,,,,,
2021-08-03 12:00:00+0000,743.0,791.0,59.0,1101.0,3.0,605.0
2021-08-03 12:15:00+0000,743.0,,,,,
2021-08-03 12:30:00+0000,743.0,,,,,
2021-08-03 12:45:00+0000,741.0,,,,,
2021-08-03 13:00:00+0000,734.0,685.0,58.0,1101.0,3.0,605.0
2021-08-03 13:15:00+0000,732.0,,,,,
2021-08-03 13:30:00+0000,732.0,,,,,
2021-08-03 13:45:00+0000,732.0,,,,,
2021-08-03 14:00:00+0000,732.0,600.0,56.0,1101.0,2.0,605.0
2021-08-03 14:15:00+0000,733.0,,,,,
2021-08-03 14:30:00+0000,732.0,,,,,
2021-08-03 14:45:00+0000,778.0,,,,,
2021-08-03 15:00:00+0000,959.0,570.0,60.0,1101.0,2.0,605.0
2021-08-03 15:15:00+0000,1004.0,,,,,
2021-08-03 15:30:00+0000,1004.0,,,,,
2021-08-03 15:45:00+0000,1004.0,,,,,
2021-08-03 16:00:00+0000,1004.0,675.0,63.0,1101.0,2.0,605.0
2021-08-03 16:15:00+0000,1004.0,,,,,
2021-08-03 16:30:00+0000,1005.0,,,,,
2021-08-03 16:45:00+0000,1004.0,,,,,
2021-08-03 17:00:00+0000,1005.0,886.0,72.0,1101.0,2.0,605.0
2021-08-03 17:15:00+0000,1004.0,,,,,
2021-08-03 17:30:00+0000,1004.0,,,,,
2021-08-03 17:45:00+0000,1004.0,,,,,
2021-08-03 18:00:00+0000,1004.0,205.0,74.0,1101.0,2.0,605.0
2021-08-03 18:15:00+0000,1005.0,,,,,
2021-08-03 18:30:00+0000,1004.0,,,,,
2021-08-03 18:45:00+0000,1005.0,,,,,
2021-08-03 19:00:00+0000,1004.0,169.0,86.0,1101.0,2.0,605.0
2021-08-03 19:15:00+0000,1004.0,,,,,
2021-08-03 19:30:00+0000,1004.0,,,,,
2021-08-03 19:45:00+0000,1004.0,,,,,
2021-08-03 20:00:00+0000,1004.0,92.0,88.0,1101.0,2.0,605.0
2021-08-03 20:15:00+0000,1004.0,,,,,
2021-08-03 20:30:00+0000,1005.0,,,,,
2021-08-03 20:45:00+0000,1004.0,,,,,
2021-08-03 21:00:00+0000,1004.0,162.0,81.0,1101.0,2.0,605.0
2021-08-03 21:15:00+0000,1004.0,,,,,
2021-08-03 21:30:00+0000,1004.0,,,,,
2021-08-03 21:45:00+0000,1004.0,,,,,
2021-08-03 22:00:00+0000,1004.0,200.0,73.0,1101.0,2.0,604.0
2021-08-03 22:15:00+0000,1005.0,,,,,
2021-08-03 22:30:00+0000,1004.0,,,,,
2021-08-03 22:45:00+0000,1004.0,,,,,
2021-08-03 23:00:00+0000,1004.0,305.0,80.0,1101.0,2.0,604.0
2021-08-03 23:15:00+0000,1005.0,,,,,
2021-08-03 23:30:00+0000,1004.0,,,,,
2021-08-03 23:45:00+0000,1004.0,,,,,
2021-08-04 00:00:00+0000,1004.0,445.0,91.0,1101.0,2.0,604.0
2021-08-04 00:15:00+0000,1005.0,,,,,
2021-08-04 00:30:00+0000,1004.0,,,,,
2021-08-04 00:45:00+0000,1004.0,,,,,
2021-08-04 01:00:00+0000,1004.0,535.0,87.0,1101.0,2.0,604.0
2021-08-04 01:15:00+0000,1004.0,,,,,
2021-08-04 01:30:00+0000,1004.0,,,,,
2021-08-04 01:45:00+0000,1004.0,,,,,
2021-08-04 02:00:00+0000,1004.0,439.0,96.0,1101.0,2.0,604.0
2021-08-04 02:15:00+0000,1004.0,,,,,
2021-08-04 02:30:00+0000,1004.0,,,,,
2021-08-04 02:45:00+0000,1004.0,,,,,
2021-08-04 03:00:00+0000,1004.0,327.0,108.0,1101.0,3.0,604.0
2021-08-04 03:15:00+0000,1004.0,,,,,
2021-08-04 03:30:00+0000,1004.0,,,,,
2021-08-04 03:45:00+0000,1004.0,,,,,
2021-08-04 04:00:00+0000,1004.0,527.0,109.0,1100.0,3.0,604.0
2021-08-04 04:15:00+0000,1004.0,,,,,
2021-08-04 04:30:00+0000,1004.0,,,,,
2021-08-04 04:45:00+0000,956.0,,,,,
2021-08-04 05:00:00+0000,761.0,997.0,94.0,1100.0,3.0,603.0
2021-08-04 05:15:00+0000,712.0,,,,,
2021-08-04 05:30:00+0000,712.0,,,,,
2021-08-04 05:45:00+0000,712.0,,,,,
2021-08-04 06:00:00+0000,712.0,1447.0,74.0,1068.0,3.0,603.0
2021-08-04 06:15:00+0000,712.0,,,,,
2021-08-04 06:30:00+0000,712.0,,,,,
2021-08-04 06:45:00+0000,712.0,,,,,
2021-08-04 07:00:00+0000,712.0,1433.0,74.0,1121.0,3.0,604.0
2021-08-04 07:15:00+0000,712.0,,,,,
2021-08-04 07:30:00+0000,712.0,,,,,
2021-08-04 07:45:00+0000,714.0,,,,,
2021-08-04 08:00:00+0000,721.0,1629.0,78.0,1099.0,3.0,604.0
2021-08-04 08:15:00+0000,722.0,,,,,
2021-08-04 08:30:00+0000,722.0,,,,,
2021-08-04 08:45:00+0000,722.0,,,,,
2021-08-04 09:00:00+0000,722.0,1741.0,77.0,1099.0,3.0,604.0
2021-08-04 09:15:00+0000,722.0,,,,,
2021-08-04 09:30:00+0000,722.0,,,,,
2021-08-04 09:45:00+0000,722.0,,,,,
2021-08-04 10:00:00+0000,723.0,1706.0,77.0,1099.0,3.0,604.0
2021-08-04 10:15:00+0000,722.0,,,,,
2021-08-04 10:30:00+0000,722.0,,,,,
2021-08-04 10:45:00+0000,722.0,,,,,
2021-08-04 11:00:00+0000,723.0,1881.0,74.0,1099.0,3.0,604.0
2021-08-04 11:15:00+0000,722.0,,,,,
2021-08-04 11:30:00+0000,722.0,,,,,
2021-08-04 11:45:00+0000,721.0,,,,,
2021-08-04 12:00:00+0000,714.0,1469.0,66.0,1099.0,3.0,604.0
2021-08-04 12:15:00+0000,712.0,,,,,
2021-08-04 12:30:00+0000,712.0,,,,,
2021-08-04 12:45:00+0000,711.0,,,,,
2021-08-04 13:00:00+0000,704.0,1113.0,66.0,1099.0,2.0,604.0
2021-08-04 13:15:00+0000,702.0,,,,,
2021-08-04 13:30:00+0000,702.0,,,,,
2021-08-04 13:45:00+0000,702.0,,,,,
2021-08-04 14:00:00+0000,702.0,1047.0,68.0,1099.0,2.0,604.0
2021-08-04 14:15:00+0000,702.0,,,,,
2021-08-04 14:30:00+0000,702.0,,,,,
2021-08-04 14:45:00+0000,753.0,,,,,
2021-08-04 15:00:00+0000,954.0,1150.0,70.0,1100.0,2.0,604.0
2021-08-04 15:15:00+0000,1004.0,,,,,
2021-08-04 15:30:00+0000,1004.0,,,,,
2021-08-04 15:45:00+0000,1004.0,,,,,
2021-08-04 16:00:00+0000,1004.0,1487.0,72.0,1099.0,2.0,604.0
2021-08-04 16:15:00+0000,1004.0,,,,,
2021-08-04 16:30:00+0000,1004.0,,,,,
2021-08-04 16:45:00+0000,1004.0,,,,,
2021-08-04 17:00:00+0000,1005.0,1746.0,74.0,1099.0,2.0,604.0
2021-08-04 17:15:00+0000,1004.0,,,,,
2021-08-04 17:30:00+0000,1004.0,,,,,
2021-08-04 17:45:00+0000,1004.0,,,,,
2021-08-04 18:00:00+0000,1004.0,1358.0,74.0,1099.0,2.0,604.0
2021-08-04 18:15:00+0000,1004.0,,,,,
2021-08-04 18:30:00+0000,1005.0,,,,,
2021-08-04 18:45:00+0000,1004.0,,,,,
2021-08-04 19:00:00+0000,1005.0,1053.0,74.0,1099.0,2.0,604.0
2021-08-04 19:15:00+0000,1004.0,,,,,
2021-08-04 19:30:00+0000,1005.0,,,,,
2021-08-04 19:45:00+0000,1004.0,,,,,
2021-08-04 20:00:00+0000,1004.0,743.0,72.0,1099.0,2.0,604.0
2021-08-04 20:15:00+0000,1004.0,,,,,
2021-08-04 20:30:00+0000,1005.0,,,,,
2021-08-04 20:45:00+0000,1004.0,,,,,
2021-08-04 21:00:00+0000,1004.0,265.0,71.0,1099.0,2.0,604.0
2021-08-04 21:15:00+0000,1004.0,,,,,
2021-08-04 21:30:00+0000,1004.0,,,,,
2021-08-04 21:45:00+0000,1004.0,,,,,
2021-08-04 22:00:00+0000,1004.0,293.0,70.0,1099.0,2.0,604.0
2021-08-04 22:15:00+0000,1004.0,,,,,
2021-08-04 22:30:00+0000,1004.0,,,,,
2021-08-04 22:45:00+0000,1004.0,,,,,
2021-08-04 23:00:00+0000,1004.0,360.0,72.0,1099.0,2.0,604.0
2021-08-04 23:15:00+0000,1004.0,,,,,
2021-08-04 23:30:00+0000,1004.0,,,,,
2021-08-04 23:45:00+0000,1004.0,,,,,
2021-08-05 00:00:00+0000,1004.0,464.0,71.0,1099.0,2.0,604.0
2021-08-05 00:15:00+0000,1004.0,,,,,
2021-08-05 00:30:00+0000,1004.0,,,,,
2021-08-05 00:45:00+0000,1004.0,,,,,
2021-08-05 01:00:00+0000,1004.0,425.0,70.0,1099.0,2.0,604.0
2021-08-05 01:15:00+0000,1004.0,,,,,
2021-08-05 01:30:00+0000,1004.0,,,,,
2021-08-05 01:45:00+0000,1004.0,,,,,
2021-08-05 02:00:00+0000,1003.0,405.0,67.0,1099.0,2.0,604.0
2021-08-05 02:15:00+0000,1004.0,,,,,
2021-08-05 02:30:00+0000,1004.0,,,,,
2021-08-05 02:45:00+0000,1004.0,,,,,
2021-08-05 03:00:00+0000,1004.0,355.0,66.0,1099.0,2.0,604.0
2021-08-05 03:15:00+0000,1003.0,,,,,
2021-08-05 03:30:00+0000,1004.0,,,,,
2021-08-05 03:45:00+0000,985.0,,,,,
2021-08-05 04:00:00+0000,911.0,491.0,65.0,1099.0,2.0,603.0
2021-08-05 04:15:00+0000,893.0,,,,,
2021-08-05 04:30:00+0000,893.0,,,,,
2021-08-05 04:45:00+0000,843.0,,,,,
2021-08-05 05:00:00+0000,641.0,1025.0,62.0,1099.0,2.0,604.0
2021-08-05 05:15:00+0000,591.0,,,,,
2021-08-05 05:30:00+0000,591.0,,,,,
2021-08-05 05:45:00+0000,587.0,,,,,
2021-08-05 06:00:00+0000,575.0,1544.0,66.0,1099.0,2.0,603.0
2021-08-05 06:15:00+0000,572.0,,,,,
2021-08-05 06:30:00+0000,571.0,,,,,
2021-08-05 06:45:00+0000,569.0,,,,,
2021-08-05 07:00:00+0000,562.0,1607.0,62.0,1099.0,2.0,604.0
2021-08-05 07:15:00+0000,560.0,,,,,
2021-08-05 07:30:00+0000,560.0,,,,,
2021-08-05 07:45:00+0000,556.0,,,,,
2021-08-05 08:00:00+0000,535.0,1547.0,59.0,1100.0,3.0,604.0
2021-08-05 08:15:00+0000,530.0,,,,,
2021-08-05 08:30:00+0000,530.0,,,,,
2021-08-05 08:45:00+0000,525.0,,,,,
2021-08-05 09:00:00+0000,505.0,1386.0,54.0,1133.0,3.0,608.0
2021-08-05 09:15:00+0000,500.0,,,,,
2021-08-05 09:30:00+0000,500.0,,,,,
2021-08-05 09:45:00+0000,499.0,,,,,
2021-08-05 10:00:00+0000,492.0,1038.0,49.0,1595.0,3.0,705.0
2021-08-05 10:15:00+0000,491.0,,,,,
2021-08-05 10:30:00+0000,491.0,,,,,
2021-08-05 10:45:00+0000,498.0,,,,,
2021-08-05 11:00:00+0000,524.0,1121.0,48.0,1631.0,3.0,705.0
2021-08-05 11:15:00+0000,531.0,,,,,
2021-08-05 11:30:00+0000,531.0,,,,,
