03:00 - 04:00,353,,n/e,n/e,n/e,n/e,348,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,2111,2411,,911,,n/e,n/e,37527,,n/e,n/e,n/e,n/e,0,,218,,381,,3259,
04:00 - 05:00,354,,n/e,n/e,n/e,n/e,349,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,2043,2412,,946,,n/e,n/e,37792,,n/e,n/e,n/e,n/e,0,,208,,295,,3204,
05:00 - 06:00,352,,n/e,n/e,n/e,n/e,349,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,2033,2432,,1085,,n/e,n/e,37717,,n/e,n/e,n/e,n/e,499,,211,,174,,3548,
06:00 - 07:00,354,,n/e,n/e,n/e,n/e,347,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,1986,2441,,1219,,n/e,n/e,37352,,n/e,n/e,n/e,n/e,1624,,211,,202,,3652,
07:00 - 08:00,354,,n/e,n/e,n/e,n/e,350,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,2036,2429,,987,,n/e,n/e,35828,,n/e,n/e,n/e,n/e,3550,,202,,92,,2885,
08:00 - 09:00,354,,n/e,n/e,n/e,n/e,350,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,2294,2332,,641,,n/e,n/e,32611,,n/e,n/e,n/e,n/e,5659,,200,,58,,2260,
09:00 - 10:00,350,,n/e,n/e,n/e,n/e,348,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,2242,2472,,445,,n/e,n/e,30191,,n/e,n/e,n/e,n/e,7515,,200,,107,,2262,
10:00 - 11:00,355,,n/e,n/e,n/e,n/e,347,,0,,121,,n/e,n/e,n/e,n/e,n/e,n/e,,2111,2567,,445,,n/e,n/e,29550,,n/e,n/e,n/e,n/e,8228,,202,,113,,2496,
11:00 - 12:00,355,,n/e,n/e,n/e,n/e,347,,0,,121,,n/e,n/e,n/e,n/e,n/e,n/e,,2107,2549,,541,,n/e,n/e,28767,,n/e,n/e,n/e,n/e,8970,,202,,90,,2939,
12:00 - 13:00,353,,n/e,n/e,n/e,n/e,347,,0,,121,,n/e,n/e,n/e,n/e,n/e,n/e,,2129,2490,,618,,n/e,n/e,29245,,n/e,n/e,n/e,n/e,8730,,196,,59,,3328,
13:00 - 14:00,352,,n/e,n/e,n/e,n/e,348,,0,,121,,n/e,n/e,n/e,n/e,n/e,n/e,,2156,2380,,659,,n/e,n/e,30204,,n/e,n/e,n/e,n/e,8317,,201,,65,,3667,
14:00 - 15:00,350,,n/e,n/e,n/e,n/e,342,,0,,121,,n/e,n/e,n/e,n/e,n/e,n/e,,1681,2452,,1077,,n/e,n/e,32644,,n/e,n/e,n/e,n/e,7252,,206,,100,,3501,
15:00 - 16:00,349,,n/e,n/e,n/e,n/e,668,,0,,121,,n/e,n/e,n/e,n/e,n/e,n/e,,51,2646,,1960,,n/e,n/e,36408,,n/e,n/e,n/e,n/e,5431,,203,,150,,3304,
16:00 - 17:00,352,,n/e,n/e,n/e,n/e,1511,,0,,121,,n/e,n/e,n/e,n/e,n/e,n/e,1078,,3023,,2495,,n/e,n/e,37549,,n/e,n/e,n/e,n/e,3323,,193,,112,,3025,
17:00 - 18:00,353,,n/e,n/e,n/e,n/e,2422,,0,,123,,n/e,n/e,n/e,n/e,n/e,n/e,2156,,3395,,2514,,n/e,n/e,37680,,n/e,n/e,n/e,n/e,1198,,194,,138,,2668,
18:00 - 19:00,355,,n/e,n/e,n/e,n/e,2662,,0,,123,,n/e,n/e,n/e,n/e,n/e,n/e,2075,,3617,,2214,,n/e,n/e,38570,,n/e,n/e,n/e,n/e,382,,196,,224,,2195,
19:00 - 20:00,353,,n/e,n/e,n/e,n/e,2692,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,1521,,3613,,2172,,n/e,n/e,39273,,n/e,n/e,n/e,n/e,0,,198,,241,,1985,
20:00 - 21:00,354,,n/e,n/e,n/e,n/e,2695,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,1300,,3514,,2206,,n/e,n/e,38788,,n/e,n/e,n/e,n/e,0,,201,,286,,1904,
21:00 - 22:00,352,,n/e,n/e,n/e,n/e,2666,,0,,123,,n/e,n/e,n/e,n/e,n/e,n/e,833,,3374,,1989,,n/e,n/e,38954,,n/e,n/e,n/e,n/e,0,,205,,249,,1924,
22:00 - 23:00,352,,n/e,n/e,n/e,n/e,1816,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,434,,3159,,1377,,n/e,n/e,38850,,n/e,n/e,n/e,n/e,0,,210,,176,,1857,
23:00 - 00:00,353,,n/e,n/e,n/e,n/e,1297,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,60,3014,,1021,,n/e,n/e,38851,,n/e,n/e,n/e,n/e,0,,213,,176,,1782,
00:00 - 01:00,351,,n/e,n/e,n/e,n/e,1354,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,186,2972,,1001,,n/e,n/e,38925,,n/e,n/e,n/e,n/e,0,,214,,190,,1710,
01:00 - 02:00,351,,n/e,n/e,n/e,n/e,1437,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,388,2919,,1026,,n/e,n/e,39064,,n/e,n/e,n/e,n/e,0,,213,,175,,1584,
02:00 - 03:00,351,,n/e,n/e,n/e,n/e,1611,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,596,2729,,978,,n/e,n/e,39427,,n/e,n/e,n/e,n/e,0,,214,,265,,1477,
03:00 - 04:00,352,,n/e,n/e,n/e,n/e,2329,,0,,123,,n/e,n/e,n/e,n/e,n/e,n/e,,402,2874,,1047,,n/e,n/e,40231,,n/e,n/e,n/e,n/e,0,,213,,361,,1460,
04:00 - 05:00,349,,n/e,n/e,n/e,n/e,3466,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,452,,3103,,1542,,n/e,n/e,40242,,n/e,n/e,n/e,n/e,0,,212,,399,,1459,
05:00 - 06:00,347,,n/e,n/e,n/e,n/e,3771,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1737,,3518,,1557,,n/e,n/e,39895,,n/e,n/e,n/e,n/e,505,,205,,407,,1747,
06:00 - 07:00,350,,n/e,n/e,n/e,n/e,3837,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,1600,,3697,,1322,,n/e,n/e,40005,,n/e,n/e,n/e,n/e,1962,,197,,458,,1759,
07:00 - 08:00,349,,n/e,n/e,n/e,n/e,3783,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,1408,,3476,,1123,,n/e,n/e,40009,,n/e,n/e,n/e,n/e,4871,,193,,406,,1501,
08:00 - 09:00,349,,n/e,n/e,n/e,n/e,2768,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,393,,3240,,1220,,n/e,n/e,40224,,n/e,n/e,n/e,n/e,7652,,193,,359,,1419,
09:00 - 10:00,348,,n/e,n/e,n/e,n/e,1605,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,,144,3115,,958,,n/e,n/e,40110,,n/e,n/e,n/e,n/e,9621,,195,,271,,1487,
10:00 - 11:00,349,,n/e,n/e,n/e,n/e,1340,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,574,2953,,791,,n/e,n/e,40147,,n/e,n/e,n/e,n/e,10951,,201,,233,,1483,
11:00 - 12:00,351,,n/e,n/e,n/e,n/e,1445,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,,450,2860,,938,,n/e,n/e,40235,,n/e,n/e,n/e,n/e,11422,,198,,243,,1484,
12:00 - 13:00,351,,n/e,n/e,n/e,n/e,1396,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,754,2786,,780,,n/e,n/e,40359,,n/e,n/e,n/e,n/e,11159,,195,,187,,1563,
13:00 - 14:00,351,,n/e,n/e,n/e,n/e,1549,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,274,2756,,1219,,n/e,n/e,40464,,n/e,n/e,n/e,n/e,10191,,198,,187,,1641,
14:00 - 15:00,353,,n/e,n/e,n/e,n/e,1714,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,53,,2815,,1311,,n/e,n/e,40509,,n/e,n/e,n/e,n/e,8380,,196,,181,,1636,
15:00 - 16:00,351,,n/e,n/e,n/e,n/e,2790,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,518,,2933,,1705,,n/e,n/e,40575,,n/e,n/e,n/e,n/e,6203,,190,,114,,1561,
16:00 - 17:00,353,,n/e,n/e,n/e,n/e,3684,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1609,,3304,,2224,,n/e,n/e,40714,,n/e,n/e,n/e,n/e,3517,,187,,96,,1401,
17:00 - 18:00,353,,n/e,n/e,n/e,n/e,4032,,0,,508,,n/e,n/e,n/e,n/e,n/e,n/e,2368,,3772,,2861,,n/e,n/e,40889,,n/e,n/e,n/e,n/e,1109,,189,,119,,1389,
18:00 - 19:00,352,,n/e,n/e,n/e,n/e,3941,,0,,594,,n/e,n/e,n/e,n/e,n/e,n/e,1792,,3823,,2243,,n/e,n/e,40945,,n/e,n/e,n/e,n/e,328,,190,,162,,1215,
19:00 - 20:00,355,,n/e,n/e,n/e,n/e,3955,,0,,516,,n/e,n/e,n/e,n/e,n/e,n/e,1487,,3721,,2348,,n/e,n/e,41029,,n/e,n/e,n/e,n/e,0,,197,,143,,1064,
20:00 - 21:00,356,,n/e,n/e,n/e,n/e,3854,,0,,436,,n/e,n/e,n/e,n/e,n/e,n/e,1242,,3445,,1901,,n/e,n/e,41121,,n/e,n/e,n/e,n/e,0,,198,,187,,1007,
21:00 - 22:00,354,,n/e,n/e,n/e,n/e,3742,,0,,291,,n/e,n/e,n/e,n/e,n/e,n/e,1096,,3317,,1683,,n/e,n/e,41062,,n/e,n/e,n/e,n/e,0,,198,,304,,977,
22:00 - 23:00,353,,n/e,n/e,n/e,n/e,2673,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,724,,3338,,1410,,n/e,n/e,40996,,n/e,n/e,n/e,n/e,0,,199,,280,,932,
23:00 - 00:00,350,,n/e,n/e,n/e,n/e,1979,,0,,123,,n/e,n/e,n/e,n/e,n/e,n/e,161,,3222,,1102,,n/e,n/e,41054,,n/e,n/e,n/e,n/e,0,,198,,183,,927,
00:00 - 01:00,351,,n/e,n/e,n/e,n/e,1405,,0,,123,,n/e,n/e,n/e,n/e,n/e,n/e,170,,3142,,1015,,n/e,n/e,41192,,n/e,n/e,n/e,n/e,0,,198,,172,,917,
01:00 - 02:00,353,,n/e,n/e,n/e,n/e,1385,,0,,123,,n/e,n/e,n/e,n/e,n/e,n/e,329,,3036,,1193,,n/e,n/e,41220,,n/e,n/e,n/e,n/e,0,,197,,128,,944,
02:00 - 03:00,354,,n/e,n/e,n/e,n/e,1353,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,148,2917,,945,,n/e,n/e,41269,,n/e,n/e,n/e,n/e,0,,198,,151,,961,
03:00 - 04:00,353,,n/e,n/e,n/e,n/e,1988,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,72,2958,,1122,,n/e,n/e,41308,,n/e,n/e,n/e,n/e,0,,196,,159,,958,
04:00 - 05:00,351,,n/e,n/e,n/e,n/e,3125,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,698,,3191,,1424,,n/e,n/e,41490,,n/e,n/e,n/e,n/e,0,,206,,182,,903,
05:00 - 06:00,353,,n/e,n/e,n/e,n/e,3772,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,1764,,3580,,2411,,n/e,n/e,41533,,n/e,n/e,n/e,n/e,417,,204,,223,,885,
06:00 - 07:00,353,,n/e,n/e,n/e,n/e,3734,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1478,,3666,,2168,,n/e,n/e,41466,,n/e,n/e,n/e,n/e,1454,,195,,222,,894,
07:00 - 08:00,350,,n/e,n/e,n/e,n/e,3662,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,815,,3466,,1741,,n/e,n/e,41392,,n/e,n/e,n/e,n/e,3361,,190,,320,,835,
08:00 - 09:00,352,,n/e,n/e,n/e,n/e,2583,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,324,,3029,,1118,,n/e,n/e,41258,,n/e,n/e,n/e,n/e,5194,,191,,358,,819,
09:00 - 10:00,353,,n/e,n/e,n/e,n/e,1650,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,305,,3057,,1150,,n/e,n/e,41104,,n/e,n/e,n/e,n/e,6738,,190,,314,,823,
10:00 - 11:00,351,,n/e,n/e,n/e,n/e,1616,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,275,,3035,,1099,,n/e,n/e,40754,,n/e,n/e,n/e,n/e,7744,,190,,367,,917,
11:00 - 12:00,341,,n/e,n/e,n/e,n/e,1405,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,423,2980,,872,,n/e,n/e,40569,,n/e,n/e,n/e,n/e,7847,,190,,323,,1070,
12:00 - 13:00,335,,n/e,n/e,n/e,n/e,1420,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,421,3003,,1095,,n/e,n/e,40530,,n/e,n/e,n/e,n/e,7169,,187,,273,,1270,
13:00 - 14:00,345,,n/e,n/e,n/e,n/e,1590,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,229,,3160,,1508,,n/e,n/e,40600,,n/e,n/e,n/e,n/e,6167,,185,,237,,1477,
14:00 - 15:00,351,,n/e,n/e,n/e,n/e,1470,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,529,,3355,,1967,,n/e,n/e,40443,,n/e,n/e,n/e,n/e,5273,,185,,304,,1647,
15:00 - 16:00,351,,n/e,n/e,n/e,n/e,2434,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,728,,3359,,1505,,n/e,n/e,40033,,n/e,n/e,n/e,n/e,4163,,186,,373,,1717,
16:00 - 17:00,351,,n/e,n/e,n/e,n/e,3610,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1304,,3553,,1830,,n/e,n/e,40097,,n/e,n/e,n/e,n/e,2423,,187,,374,,1682,
17:00 - 18:00,351,,n/e,n/e,n/e,n/e,3812,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1916,,4066,,2555,,n/e,n/e,40300,,n/e,n/e,n/e,n/e,911,,186,,396,,1648,
18:00 - 19:00,351,,n/e,n/e,n/e,n/e,3764,,64,,124,,n/e,n/e,n/e,n/e,n/e,n/e,1945,,4087,,2583,,n/e,n/e,40201,,n/e,n/e,n/e,n/e,316,,187,,349,,1456,
19:00 - 20:00,353,,n/e,n/e,n/e,n/e,3696,,155,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1544,,3866,,2348,,n/e,n/e,39781,,n/e,n/e,n/e,n/e,0,,187,,241,,1365,
20:00 - 21:00,352,,n/e,n/e,n/e,n/e,3615,,206,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1168,,3795,,2214,,n/e,n/e,38887,,n/e,n/e,n/e,n/e,0,,187,,237,,1473,
21:00 - 22:00,352,,n/e,n/e,n/e,n/e,3614,,326,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1316,,3585,,2081,,n/e,n/e,38960,,n/e,n/e,n/e,n/e,0,,187,,303,,1441,
22:00 - 23:00,352,,n/e,n/e,n/e,n/e,3426,,498,,125,,n/e,n/e,n/e,n/e,n/e,n/e,925,,3590,,1492,,n/e,n/e,39395,,n/e,n/e,n/e,n/e,0,,186,,333,,1370,
23:00 - 00:00,352,,n/e,n/e,n/e,n/e,2603,,497,,125,,n/e,n/e,n/e,n/e,n/e,n/e,429,,3550,,1081,,n/e,n/e,39415,,n/e,n/e,n/e,n/e,0,,186,,230,,1298,
00:00 - 01:00,355,,n/e,n/e,n/e,n/e,2223,,485,,125,,n/e,n/e,n/e,n/e,n/e,n/e,132,,3450,,1069,,n/e,n/e,39118,,n/e,n/e,n/e,n/e,0,,187,,193,,1197,
01:00 - 02:00,355,,n/e,n/e,n/e,n/e,2064,,500,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,223,3313,,969,,n/e,n/e,39551,,n/e,n/e,n/e,n/e,0,,196,,134,,1135,
02:00 - 03:00,358,,n/e,n/e,n/e,n/e,2010,,501,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,308,3261,,951,,n/e,n/e,39998,,n/e,n/e,n/e,n/e,0,,196,,89,,1170,
03:00 - 04:00,360,,n/e,n/e,n/e,n/e,2282,,456,,124,,n/e,n/e,n/e,n/e,n/e,n/e,,230,3309,,951,,n/e,n/e,39988,,n/e,n/e,n/e,n/e,0,,201,,102,,1063,
04:00 - 05:00,360,,n/e,n/e,n/e,n/e,2986,,479,,125,,n/e,n/e,n/e,n/e,n/e,n/e,516,,3455,,1349,,n/e,n/e,40134,,n/e,n/e,n/e,n/e,0,,201,,104,,1024,
05:00 - 06:00,357,,n/e,n/e,n/e,n/e,3308,,496,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1184,,3917,,2060,,n/e,n/e,40150,,n/e,n/e,n/e,n/e,377,,198,,85,,1032,
06:00 - 07:00,359,,n/e,n/e,n/e,n/e,3598,,475,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1291,,3958,,2096,,n/e,n/e,40230,,n/e,n/e,n/e,n/e,1236,,186,,90,,1005,
07:00 - 08:00,357,,n/e,n/e,n/e,n/e,3993,,357,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1006,,3828,,1866,,n/e,n/e,40314,,n/e,n/e,n/e,n/e,2888,,185,,111,,844,
08:00 - 09:00,354,,n/e,n/e,n/e,n/e,3855,,335,,125,,n/e,n/e,n/e,n/e,n/e,n/e,952,,3532,,1321,,n/e,n/e,40269,,n/e,n/e,n/e,n/e,4372,,184,,130,,800,
09:00 - 10:00,355,,n/e,n/e,n/e,n/e,3167,,340,,124,,n/e,n/e,n/e,n/e,n/e,n/e,534,,3442,,1059,,n/e,n/e,40247,,n/e,n/e,n/e,n/e,5932,,182,,162,,829,
10:00 - 11:00,355,,n/e,n/e,n/e,n/e,2915,,495,,125,,n/e,n/e,n/e,n/e,n/e,n/e,605,,3507,,861,,n/e,n/e,40363,,n/e,n/e,n/e,n/e,6978,,180,,157,,889,
11:00 - 12:00,357,,n/e,n/e,n/e,n/e,2948,,545,,125,,n/e,n/e,n/e,n/e,n/e,n/e,282,,3480,,877,,n/e,n/e,40365,,n/e,n/e,n/e,n/e,7107,,183,,155,,943,
12:00 - 13:00,354,,n/e,n/e,n/e,n/e,3195,,572,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,225,3506,,1054,,n/e,n/e,40450,,n/e,n/e,n/e,n/e,6574,,184,,81,,1069,
13:00 - 14:00,348,,n/e,n/e,n/e,n/e,3153,,581,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,279,3513,,1034,,n/e,n/e,40405,,n/e,n/e,n/e,n/e,5794,,188,,105,,1237,
14:00 - 15:00,347,,n/e,n/e,n/e,n/e,3025,,527,,124,,n/e,n/e,n/e,n/e,n/e,n/e,473,,3589,,938,,n/e,n/e,40318,,n/e,n/e,n/e,n/e,5075,,191,,182,,1505,
15:00 - 16:00,350,,n/e,n/e,n/e,n/e,3155,,557,,124,,n/e,n/e,n/e,n/e,n/e,n/e,409,,3720,,1179,,n/e,n/e,40306,,n/e,n/e,n/e,n/e,4112,,193,,304,,1796,
16:00 - 17:00,348,,n/e,n/e,n/e,n/e,3198,,573,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1152,,4001,,1751,,n/e,n/e,40336,,n/e,n/e,n/e,n/e,2361,,195,,405,,2058,
17:00 - 18:00,349,,n/e,n/e,n/e,n/e,3688,,541,,125,,n/e,n/e,n/e,n/e,n/e,n/e,2021,,4547,,2449,,n/e,n/e,40304,,n/e,n/e,n/e,n/e,872,,195,,361,,2271,
18:00 - 19:00,351,,n/e,n/e,n/e,n/e,3673,,505,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1947,,4520,,2149,,n/e,n/e,40296,,n/e,n/e,n/e,n/e,323,,191,,374,,2290,
19:00 - 20:00,352,,n/e,n/e,n/e,n/e,3206,,497,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1382,,4309,,1746,,n/e,n/e,40263,,n/e,n/e,n/e,n/e,0,,190,,475,,2588,
20:00 - 21:00,352,,n/e,n/e,n/e,n/e,2983,,401,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1292,,3852,,1857,,n/e,n/e,40313,,n/e,n/e,n/e,n/e,0,,190,,540,,2827,
21:00 - 22:00,355,,n/e,n/e,n/e,n/e,3047,,314,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1008,,3796,,1789,,n/e,n/e,40386,,n/e,n/e,n/e,n/e,0,,192,,503,,2993,
22:00 - 23:00,353,,n/e,n/e,n/e,n/e,2708,,237,,125,,n/e,n/e,n/e,n/e,n/e,n/e,555,,3822,,1614,,n/e,n/e,40409,,n/e,n/e,n/e,n/e,0,,193,,485,,3141,
23:00 - 00:00,353,,n/e,n/e,n/e,n/e,1964,,134,,125,,n/e,n/e,n/e,n/e,n/e,n/e,74,,3776,,1456,,n/e,n/e,40398,,n/e,n/e,n/e,n/e,0,,191,,406,,3379,
00:00 - 01:00,349,,n/e,n/e,n/e,n/e,1447,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,11,3724,,1372,,n/e,n/e,40451,,n/e,n/e,n/e,n/e,0,,197,,286,,3498,
01:00 - 02:00,351,,n/e,n/e,n/e,n/e,1346,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,776,3627,,1217,,n/e,n/e,40423,,n/e,n/e,n/e,n/e,0,,202,,264,,3719,
02:00 - 03:00,350,,n/e,n/e,n/e,n/e,1471,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,1383,3555,,1017,,n/e,n/e,40359,,n/e,n/e,n/e,n/e,0,,210,,251,,4038,
03:00 - 04:00,351,,n/e,n/e,n/e,n/e,1437,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,1585,3642,,942,,n/e,n/e,40321,,n/e,n/e,n/e,n/e,0,,209,,252,,4505,
04:00 - 05:00,352,,n/e,n/e,n/e,n/e,1808,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,699,3834,,1250,,n/e,n/e,40463,,n/e,n/e,n/e,n/e,0,,190,,209,,5177,
05:00 - 06:00,352,,n/e,n/e,n/e,n/e,2626,,0,,126,,n/e,n/e,n/e,n/e,n/e,n/e,1070,,4325,,2082,,n/e,n/e,40581,,n/e,n/e,n/e,n/e,363,,189,,177,,5217,
06:00 - 07:00,351,,n/e,n/e,n/e,n/e,2662,,0,,126,,n/e,n/e,n/e,n/e,n/e,n/e,1362,,4204,,1730,,n/e,n/e,40592,,n/e,n/e,n/e,n/e,1240,,193,,166,,5309,
07:00 - 08:00,350,,n/e,n/e,n/e,n/e,2546,,0,,126,,n/e,n/e,n/e,n/e,n/e,n/e,712,,4023,,1332,,n/e,n/e,40531,,n/e,n/e,n/e,n/e,2920,,189,,154,,5251,
08:00 - 09:00,339,,n/e,n/e,n/e,n/e,2084,,0,,126,,n/e,n/e,n/e,n/e,n/e,n/e,97,,3660,,1217,,n/e,n/e,39846,,n/e,n/e,n/e,n/e,4693,,195,,189,,4717,
09:00 - 10:00,336,,n/e,n/e,n/e,n/e,1841,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,821,3628,,1498,,n/e,n/e,38984,,n/e,n/e,n/e,n/e,6723,,195,,138,,3781,
10:00 - 11:00,341,,n/e,n/e,n/e,n/e,1550,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,,637,3643,,1273,,n/e,n/e,38736,,n/e,n/e,n/e,n/e,7937,,195,,298,,3099,
11:00 - 12:00,344,,n/e,n/e,n/e,n/e,1118,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,,818,3558,,1073,,n/e,n/e,38026,,n/e,n/e,n/e,n/e,8175,,196,,289,,2826,
12:00 - 13:00,350,,n/e,n/e,n/e,n/e,1188,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,,1360,3634,,1020,,n/e,n/e,36946,,n/e,n/e,n/e,n/e,8121,,197,,320,,2674,
13:00 - 14:00,350,,n/e,n/e,n/e,n/e,1677,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,,1422,3599,,933,,n/e,n/e,36034,,n/e,n/e,n/e,n/e,7936,,199,,232,,2501,
14:00 - 15:00,351,,n/e,n/e,n/e,n/e,1977,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,,1565,3638,,934,,n/e,n/e,35928,,n/e,n/e,n/e,n/e,7041,,200,,239,,2614,
15:00 - 16:00,351,,n/e,n/e,n/e,n/e,2227,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,,497,3844,,1107,,n/e,n/e,36827,,n/e,n/e,n/e,n/e,5122,,196,,156,,2598,
16:00 - 17:00,349,,n/e,n/e,n/e,n/e,2734,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,1064,,4047,,1662,,n/e,n/e,39587,,n/e,n/e,n/e,n/e,2843,,194,,111,,2282,
17:00 - 18:00,351,,n/e,n/e,n/e,n/e,3268,,0,,125,,n/e,n/e,n/e,n/e,n/e,n/e,1825,,4468,,2106,,n/e,n/e,40528,,n/e,n/e,n/e,n/e,977,,192,,90,,1763,
18:00 - 19:00,350,,n/e,n/e,n/e,n/e,3373,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,1641,,4488,,2326,,n/e,n/e,40696,,n/e,n/e,n/e,n/e,312,,198,,52,,1495,
19:00 - 20:00,354,,n/e,n/e,n/e,n/e,3380,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,1258,,4270,,1870,,n/e,n/e,40784,,n/e,n/e,n/e,n/e,0,,200,,29,,1338,
20:00 - 21:00,356,,n/e,n/e,n/e,n/e,2626,,0,,124,,n/e,n/e,n/e,n/e,n/e,n/e,829,,4072,,1878,,n/e,n/e,40893,,n/e,n/e,n/e,n/e,0,,199,,46,,1094,
21:00 - 22:00,354,,n/e,n/e,n/e,n/e,2062,,0,,123,,n/e,n/e,n/e,n/e,n/e,n/e,,13,3854,,1663,,n/e,n/e,40867,,n/e,n/e,n/e,n/e,0,,200,,44,,1063,
22:00 - 23:00,354,,n/e,n/e,n/e,n/e,1057,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,807,3931,,1523,,n/e,n/e,40831,,n/e,n/e,n/e,n/e,0,,206,,34,,1183,
23:00 - 00:00,354,,n/e,n/e,n/e,n/e,502,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,1443,3899,,1107,,n/e,n/e,40245,,n/e,n/e,n/e,n/e,0,,212,,43,,1384,
00:00 - 01:00,355,,n/e,n/e,n/e,n/e,504,,0,,121,,n/e,n/e,n/e,n/e,n/e,n/e,,1166,3833,,1062,,n/e,n/e,40529,,n/e,n/e,n/e,n/e,0,,211,,117,,1602,
01:00 - 02:00,353,,n/e,n/e,n/e,n/e,505,,0,,120,,n/e,n/e,n/e,n/e,n/e,n/e,,1499,3799,,1107,,n/e,n/e,40766,,n/e,n/e,n/e,n/e,0,,208,,156,,1626,
02:00 - 03:00,354,,n/e,n/e,n/e,n/e,525,,0,,122,,n/e,n/e,n/e,n/e,n/e,n/e,,1636,3775,,1043,,n/e,n/e,41159,,n/e,n/e,n/e,n/e,0,,208,,132,,1720,
03:00 - 04:00,354,,n/e,n/e,n/e,n/e,601,,0,,123,,n/e,n/e,n/e,n/e,n/e,n/e,,1256,3811,,1247,,n/e,n/e,41181,,n/e,n/e,n/e,n/e,0,,207,,154,,2028,
