,CCGT,CHP,H2 turbine,Imports_Exports,battery storage,coal,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-11-20 15:00:00,8.15937997065526E-06,2.26151235331879E-05,1.99647766552777E-06,-0.954612483535055,0.786245082403367,3.32259571322775E-07,-29.7645426789847,18.8147282537686,11.1416161873109,-0.0233833482758144,0,0,-2.07846445676978E-05,-2.39430692704019E-05,4.57865895361625E-06
2013-11-20 16:00:00,8.15929478998502E-06,2.26133133903026E-05,1.99588129757058E-06,-6.24598781299645,5.56244351614598,3.31745086003995E-07,-29.7645426943506,18.6738587113162,11.7976623049317,-0.023383272937499,0,0,-2.06186260635377E-05,-2.39038794435942E-05,4.6478994041965E-06
2013-11-20 17:00:00,8.15856113455115E-06,2.23484272735142E-05,1.99851061460227E-06,-3.10613107837366,0.0003438666019216,3.31501512216933E-07,-29.7645425690409,20.3841387097723,12.5096258139605,-0.0233833793911975,0,0,-2.05322320603045E-05,-2.39611349216062E-05,4.51015945734877E-06
2013-11-20 18:00:00,8.15802306703675E-06,2.22380710315837E-05,1.99875636726902E-06,-4.70360277809881,0.000236766179770928,3.31287463082797E-07,-29.7645427613834,21.4008818237778,13.0904615418184,-0.0233832857804631,0,0,-2.04514925426338E-05,-2.42839605368914E-05,4.96452203045275E-06
2013-11-20 19:00:00,8.1340185394898E-06,2.14734668307488E-05,1.98977658614522E-06,-5.11624093383092,-4.88718462673979E-05,3.3083230046711E-07,-29.7645351579023,22.1105976904841,12.7936587542063,-0.0233846472898757,0,0,-2.08017141682149E-05,-2.50385209388071E-05,1.20904029810945E-05
2013-11-20 20:00:00,8.12821663542927E-06,2.13864496036227E-05,1.9817199595537E-06,-4.91381058514456,-8.04366564197511E-05,3.30599971833944E-07,-29.7645377961515,22.8467624218365,11.8551002933597,-0.0233848897577904,0,0,-2.09828971785555E-05,-2.56953030817897E-05,1.11959205465858E-05
2013-11-20 21:00:00,8.13043277805088E-06,1.38557069499662E-05,1.98754629058398E-06,-5.68084074734784,-0.000107255602741843,3.30755713193876E-07,-28.4621479960101,23.5723686982162,10.5941705573493,-0.0233881537180119,0,0,-2.12376101651444E-05,-2.63373080746163E-05,1.35812432279315E-05
2013-11-20 22:00:00,8.19137329323437E-06,1.53310023160182E-05,2.02561718501266E-06,-10.3046035405481,1.21399853590517,3.31811837125442E-07,-25.7068025036268,25.5562070669794,9.2646362309871,-0.0233849975130737,0,0,-2.08483067909242E-05,-2.52255033481674E-05,1.29018557596949E-05
2013-11-20 23:00:00,8.12168225960905E-06,1.34008666256455E-05,1.99148147336676E-06,-9.50098600751036,-1.73985172981566,3.30861913611048E-07,-24.404033380784,26.673840888816,8.99447512148397,-0.0233887559905035,0,0,-2.17913372160297E-05,-2.55844360158761E-05,1.33026927003113E-05
2013-11-21 00:00:00,8.12762938179396E-06,1.35387233664513E-05,2.30117984992451E-06,-9.04876084862812,-2.41105167330041,3.30785202501026E-07,-24.554789098502,26.944712490371,9.09333301572189,-0.0233882480191137,0,0,-2.17323456729446E-05,-2.56158775933102E-05,1.31425312922187E-05
2013-11-21 01:00:00,8.12509636257966E-06,1.35573104742074E-05,2.30157642302989E-06,-8.90285253090885,-2.9793619191035,3.30730508129088E-07,-24.5229623427006,27.0967548144178,9.33186551667869,-0.0233882019546473,0,0,-2.16699761230075E-05,-2.54570523463684E-05,1.30717712277318E-05
2013-11-21 02:00:00,8.13681684471281E-06,1.33985087449128E-05,2.02187326308605E-06,-10.2060494491652,-1.31551722753353,3.31722841845069E-07,-24.8334869438953,27.3615543322114,9.01694430046891,-0.0233891720479227,0,0,-2.1831981165576E-05,-2.51791072605414E-05,1.31411687086764E-05
2013-11-21 03:00:00,8.57638565271336E-06,5.11381732447848E-05,2.25072327876548E-06,-10.8412754351466,3.60432318701388E-05,3.37911823158114E-07,-24.7004366580303,27.5099083779102,8.05513522532039,-0.0233687624791464,0,0,-1.75886961064293E-05,-1.9805962090345E-05,1.05354617603292E-05
2013-11-21 04:00:00,8.67951364032465E-06,8.4181717536089E-05,2.31587348804725E-06,-9.62922957648989,1.94543481598181E-05,3.39618266806852E-07,-24.9626839642891,27.5073355184186,7.10788640425479,-0.0233656564149759,0,0,-1.71090684147543E-05,-1.89058877283514E-05,1.02922092734608E-05
2013-11-21 05:00:00,8.74278666450064E-06,0.000163228940966767,2.35737136219252E-06,-7.67061208227131,2.27518784382407E-05,3.40440992185071E-07,-26.150681251608,27.4258831245115,6.41863146165308,-0.0233634773128564,0,0,-1.68491323005355E-05,-1.83118018798751E-05,1.04207350386775E-05
2013-11-21 06:00:00,8.84271300326598E-06,0.234363653239987,2.42345946439333E-06,-5.07865631484645,0.535493505712169,3.41972693634776E-07,-28.2429820284072,26.7827745471154,5.79240776236402,-0.023360522427911,0,0,-1.64038810355578E-05,-1.76664447641031E-05,1.05450027982078E-05
2013-11-21 07:00:00,9.09956216149996E-06,0.523644701951752,2.56412771764649E-06,-9.6275952565729,6.8962158483103,3.45707982051369E-07,-29.3340394520134,26.2904728638305,5.27468989063601,-0.0233547639685673,0,0,-1.51525314506387E-05,-1.62383775244592E-05,1.05711071407016E-05
2013-11-21 08:00:00,8.78275850788485E-06,0.000192111623595339,2.42359301855845E-06,-5.7649680970057,-0.000117185624143655,3.42880595333473E-07,-27.8415243047949,26.091767653045,5.1280099603646,-0.0233629721025609,2.41008260267982,-3.77216456533425E-05,-1.7101037305622E-05,-1.84774869377122E-05,1.15293097660056E-05
2013-11-21 09:00:00,8.73675858217854E-06,0.000133202743337103,2.4242716162788E-06,-5.04735762223658,-4.34300572269194,3.42226321013739E-07,-26.0735084795211,25.7228274504715,5.05812244395026,-0.0233633962116485,4.70623005362176,-3.55569730149626E-05,-1.73613022411416E-05,-1.86964780013881E-05,1.19638510354006E-05
2013-11-21 10:00:00,8.74430118915944E-06,0.000134426115366024,2.43348218819497E-06,-9.55912980113337,-2.33155058941333,3.42329650581511E-07,-24.5707130925872,25.1573955688115,4.80444390925297,-0.0233627543118241,6.52286351179212,-3.78376963149699E-05,-1.74708586660017E-05,-1.87412099043911E-05,1.1884922652131E-05
2013-11-21 11:00:00,8.74754887326142E-06,0.000135328057358195,2.44156207068259E-06,-11.1849788212643,-1.06644494889947,3.42603320446893E-07,-23.5362155760817,23.6228848572763,4.69728499805802,-0.0233630599470189,7.49077980744081,-3.90765887373094E-05,-1.7513954629635E-05,-1.88725014272961E-05,1.18641820026084E-05
2013-11-21 12:00:00,8.7668425886431E-06,0.00019782361972372,2.46999689625481E-06,-7.66278683471473,-0.00034885008534428,3.42564882908325E-07,-24.348820016842,21.3130128597228,4.16966358002901,-0.0233627936167949,6.55252732568901,-4.00528799091661E-05,-1.76776615225833E-05,-1.88074143225663E-05,1.18361054659375E-05
2013-11-21 13:00:00,9.25980970136752E-06,0.498846457344299,2.49373878959657E-06,-4.15273126349639,0.000326917788757757,3.48820301121258E-07,-25.4116439149848,19.829972874659,4.01188838621707,-0.023352787870651,5.24675898358935,-3.41369144199487E-05,-1.50062351175393E-05,-1.6274137054296E-05,1.00857804007093E-05
2013-11-21 14:00:00,9.26349456521691E-06,0.522034030522602,2.48562501515132E-06,-5.7953592377249,6.35328297834058,3.48282363163179E-07,-27.3410293378715,19.376775968742,3.98420133310657,-0.0233522460591043,2.92351241929912,-3.46812088289724E-05,-1.49664078190881E-05,-1.62665365835153E-05,1.00063552686442E-05
2013-11-21 15:00:00,9.39210916077761E-06,0.523764703630613,2.53107127308508E-06,-1.97171753059709,6.89619806465833,3.48742334425112E-07,-29.7645421443568,19.6860014138028,4.42854443089025,-0.0233485268616941,0.225165834460253,-3.35113501657052E-05,-1.40568328774862E-05,-1.5036423340959E-05,5.19540495703599E-06
2013-11-21 16:00:00,9.31514741896256E-06,0.523740440255092,2.50761953287891E-06,-2.03397380318759,6.89617897116245,3.47253766253965E-07,-29.7645420320289,19.3052813477839,5.09669896470164,-0.0233494636206973,0,0,-1.40699255353809E-05,-1.52547302092074E-05,4.7390911483875E-06
2013-11-21 17:00:00,9.31011833894954E-06,0.523636269301868,2.52028908685626E-06,-2.47145766538554,6.89617113988936,3.46805427315036E-07,-29.7645419370885,19.4081374529373,5.4314390917263,-0.023349670187312,0,0,-1.40001541402626E-05,-1.5367347668473E-05,4.63632392532599E-06
2013-11-21 18:00:00,9.21297812104075E-06,0.522796460692519,2.46984520883033E-06,-1.55635888800824,4.58498756134581,3.45189825308149E-07,-29.7645418592559,20.9522257079554,5.28427886582336,-0.0233515386334108,0,0,-1.44695489206015E-05,-1.59203601445057E-05,5.23795123278539E-06
2013-11-21 19:00:00,9.1770654039229E-06,0.000853906128890866,2.45079793869998E-06,2.22064642842024,0.000130777077974024,3.44455484670049E-07,-29.1598303196392,22.2912302227439,4.67035467415156,-0.0233523138801028,0,0,-1.48879788981162E-05,-1.62260905498073E-05,9.33929755074091E-06
2013-11-21 20:00:00,9.13886490605892E-06,0.000316988086730898,2.4256352472368E-06,1.68399955858374,1.78615937853966E-05,3.43701673254742E-07,-28.2428319079064,22.607237609486,3.97464801726948,-0.0233530497757124,0,0,-1.54443629267575E-05,-1.66504827818983E-05,9.03589622612631E-06
2013-11-21 21:00:00,9.09865455531216E-06,0.000174974821007658,2.40432907493463E-06,0.903209639225477,-0.000100626883462371,3.43101544337547E-07,-26.7517348531639,22.3484721500918,3.52336960858744,-0.023353873271567,0,0,-1.59963088200357E-05,-1.74028264565607E-05,8.99204372903113E-06
2013-11-21 22:00:00,9.12272321127071E-06,0.000174770371926631,2.420016117895E-06,-1.77889931714315,-6.65551594381461E-05,3.43775572267474E-07,-24.5029623554871,22.3939517810197,3.91119264752245,-0.0233538066949059,0,0,-1.56469811590796E-05,-1.77844862804832E-05,8.83186578061635E-06
2013-11-21 23:00:00,9.12553316088798E-06,0.000176599472652613,2.41282511098591E-06,-2.08226304006152,-4.14945372602446E-05,3.43832050765585E-07,-23.3014601685228,21.9299604790779,3.47701995833415,-0.023353752076492,0,0,-1.59625388780569E-05,-1.87243240925596E-05,8.71361256566617E-06
2013-11-22 00:00:00,9.09754816248159E-06,0.000108432481691041,2.42841734152751E-06,-2.23839797675055,-0.920514607474977,3.44165502615798E-07,-22.0488355554302,22.0010430433123,3.22999198183424,-0.023354911034849,0,0,-1.64812170340269E-05,-1.96811354081348E-05,8.80735604830533E-06
2013-11-22 01:00:00,9.09931172523002E-06,0.000109064364887239,2.42225318313267E-06,-1.45207663231479,-1.62964154381403,3.44145213443469E-07,-22.0994312614306,22.2548735494024,2.94956276660182,-0.0233549068863882,0,0,-1.67708590225004E-05,-1.99831685050711E-05,8.75002368609315E-06
2013-11-22 02:00:00,9.10337960915079E-06,0.000109606948850333,2.41636088936425E-06,-1.08316574769613,-1.90514793309807,3.44293721723435E-07,-22.6096395624939,22.4481908220628,3.17304886465406,-0.0233548877138442,0,0,-1.65193399441534E-05,-2.02540793613366E-05,8.7299963825359E-06
2013-11-22 03:00:00,9.11157167351471E-06,0.000109743229848886,2.41671577889559E-06,-1.7567462743013,-0.804203663141849,3.44577097276283E-07,-24.0333569826152,22.9805203417411,3.63707188721274,-0.0233548280436886,0,0,-1.60733906651842E-05,-1.97851016112836E-05,8.76303902700031E-06
2013-11-22 04:00:00,9.12152564655485E-06,0.000110483580607984,2.41678386162254E-06,-2.16842143200623,-1.73507785610353,3.4484854482616E-07,-25.0573315800809,24.5597161315279,4.42439710949314,-0.0233547224756288,0,0,-1.55190221701389E-05,-1.836558419933E-05,8.88788715521817E-06
2013-11-22 05:00:00,9.12751058354121E-06,0.000111109406093358,2.41006436287232E-06,-3.60028588972253,-1.6648731738717,3.45128567224712E-07,-26.2037846341883,26.0183709743393,5.47385208679616,-0.0233546506649234,0,0,-1.50260488195499E-05,-1.67952463296501E-05,9.18060125832971E-06
2013-11-22 06:00:00,9.12536274125518E-06,0.000111063372612124,2.39748163771202E-06,-3.57485032428127,-0.444974329392193,3.45329812202538E-07,-28.2569541095688,26.5056876217206,5.79436949535372,-0.0233545915930545,0,0,-1.49169262754754E-05,-1.63515676226069E-05,9.72478112804049E-06
2013-11-22 07:00:00,9.16787514974128E-06,0.000182126915712496,2.3934849074813E-06,-3.48169864148871,-3.51287118654137E-05,3.45806557576626E-07,-29.4629655462208,26.9342848606812,6.03361820337369,-0.023353430222255,0,0,-1.45653834820223E-05,-1.5763408339069E-05,1.0261053021831E-05
2013-11-22 08:00:00,9.12661865616968E-06,0.000111841938855269,2.36706256939866E-06,-1.891584955676,-2.33176948616374,3.46396245840633E-07,-29.4599299691217,27.138314916921,5.9288352050678,-0.0233547121280085,0.639447562068061,-3.697418317854E-05,-1.48310278923986E-05,-1.59729949975969E-05,1.05119722831375E-05
2013-11-22 09:00:00,9.14366596450945E-06,0.000112686018656981,2.37455172542668E-06,-0.878228834917757,-3.7594697265448,3.4755288160928E-07,-29.4020356514819,27.2315717851494,5.94937158798635,-0.0233547989995905,0.882103150067266,-3.68504677260711E-05,-1.47709314249482E-05,-1.59279764930744E-05,1.04914175662177E-05
2013-11-22 10:00:00,9.12433509841376E-06,0.000112999299452819,2.34634523528653E-06,-2.72485588940866,-2.50026548048564,3.46910094681707E-07,-29.0590374129712,26.5247204632279,6.42938006945315,-0.0233551284384719,1.35336980723956,-3.52370953554872E-05,-1.46487689033279E-05,-1.62830656096844E-05,1.00279989936721E-05
2013-11-22 11:00:00,9.15322979439101E-06,0.000114240978355627,2.37655659078874E-06,-2.07482127237492,-4.82140780933804,3.48274498049924E-07,-28.7120944088237,26.9017413273016,7.08033741799723,-0.0233550323258224,1.6495535583623,-3.45729582942758E-05,-1.44430754103268E-05,-1.60893019564128E-05,1.01987656179404E-05
2013-11-22 12:00:00,9.15578868059975E-06,0.000114722413002681,2.37960075662259E-06,-2.27473698319352,-4.84216981109091,3.48432933798133E-07,-28.5890444357705,26.8193801674547,7.05972773882308,-0.0233550618989753,1.8501510487044,-3.42211319229093E-05,-1.44390814477333E-05,-1.59241595006279E-05,1.03367941733535E-05
2013-11-22 13:00:00,9.15958034246575E-06,0.000115034001221831,2.38300666116306E-06,-3.04233679383196,-4.25252845994164,3.4841355547363E-07,-28.8313693652815,26.5824960134445,8.06076717990586,-0.0233549026759864,1.50627880956987,-3.48329086032129E-05,-1.42266030320002E-05,-1.58769557498886E-05,1.03858230628154E-05
2013-11-22 14:00:00,9.1399427650218E-06,0.000114014214291354,2.37605159542285E-06,-3.82966339932021,-1.33267548277997,3.47640207916794E-07,-29.3747036411937,26.4426924399116,7.32928752089742,-0.0233547401557343,0.78837341164185,-3.71054641267044E-05,-1.44534855288612E-05,-1.58970309801418E-05,1.05477826439303E-05
2013-11-22 15:00:00,9.16502536553154E-06,0.000194634172803276,2.39195424146277E-06,-2.93307877666539,-0.000175610855434988,3.46428167496159E-07,-29.7645422040647,26.1711453990489,6.5498471748656,-0.0233531288737061,0,0,-1.44197293485036E-05,-1.5444906418324E-05,4.89528255856794E-06
2013-11-22 16:00:00,9.51231743852097E-06,0.523733378048863,2.55785313558696E-06,-3.9369255982857,1.04552821494685,3.50375639372589E-07,-29.7645418827877,25.8091903793676,6.34639402775801,-0.0233477560529551,0,0,-1.30889791270192E-05,-1.39187934776146E-05,4.63711092124407E-06
2013-11-22 17:00:00,9.51820620049943E-06,0.523739194375646,2.58829256727956E-06,-4.04196406836195,2.6367621717217,3.50472591183775E-07,-29.7645415301262,24.8572040225861,5.81217867902338,-0.0233477135880364,0,0,-1.32485314838391E-05,-1.38630457563096E-05,4.88728539109899E-06
2013-11-22 18:00:00,9.51753515095304E-06,0.523739575437456,2.6107363183744E-06,-3.3345606636278,2.81450340994186,3.50339835213283E-07,-29.5306571155826,24.1187778732201,5.43157150467232,-0.0233476925992953,0,0,-1.33805280383399E-05,-1.38621118446593E-05,8.82591381400703E-06
2013-11-22 19:00:00,9.34364227619691E-06,0.52306428709319,2.53909338181057E-06,0.106477541904499,-0.678414577699853,3.48050031917343E-07,-28.431521632582,23.4541413320501,5.04963308519468,-0.0233500227798401,0,0,-1.41783177456603E-05,-1.45377517119272E-05,8.95209065952114E-06
2013-11-22 20:00:00,9.34429438717031E-06,0.523085753746914,2.56461035719069E-06,2.03627096833408,-3.03597110585385,3.47896527382467E-07,-26.9642935174836,22.73266231682,4.73162580471357,-0.0233499765810372,0,0,-1.43019779318934E-05,-1.45245110476821E-05,8.73692320662692E-06
2013-11-22 21:00:00,9.3438758989546E-06,0.523126927321135,2.5944110269994E-06,1.06452613722694,-3.05301379141749,3.47793321360392E-07,-25.3449442017531,22.2997878399487,4.53389740301712,-0.0233499098575218,0,0,-1.43863907305502E-05,-1.45179458568805E-05,8.58879516869834E-06
2013-11-22 22:00:00,9.4809897440259E-06,0.523766914511292,2.6742320713327E-06,-0.332177214728682,0.000226856627943281,3.48170398814041E-07,-23.1023371098429,19.8555783203775,3.07831867396731,-0.0233473417452549,0,0,-1.46680710131761E-05,-1.42209793227579E-05,8.05640790167599E-06
2013-11-22 23:00:00,9.46295569734371E-06,0.523755457621583,2.70516558294412E-06,-0.408689226134278,5.05578973948827E-05,3.47826522231445E-07,-22.0157536015437,18.8527817734084,3.0712317690368,-0.023347388850628,0,0,-1.47164516648388E-05,-1.42880604099673E-05,7.99213212543215E-06
2013-11-23 00:00:00,9.45038669523828E-06,0.523759707714597,2.73517653141208E-06,0.581131088003534,4.99358814172844E-06,3.47496373523672E-07,-21.281617331267,17.3541953769627,2.84590320926094,-0.0233472886875866,0,0,-1.49522192227494E-05,-1.44483840440728E-05,7.91907156684862E-06
2013-11-23 01:00:00,9.41191165392189E-06,0.52375603429277,2.74296280539698E-06,2.64090954343837,-9.49548184727632E-05,3.46822172966072E-07,-21.1264121488799,15.3131468026871,2.67207286686825,-0.0233474309659405,0,0,-1.52602567205662E-05,-1.49292703382571E-05,7.92106396113198E-06
2013-11-23 02:00:00,9.39285274366753E-06,0.523764255559318,2.75189410312276E-06,4.76337079907772,-0.000311221521427158,3.4653860134369E-07,-21.848771166543,13.6641927292046,2.92113260472388,-0.0233473743846301,0,0,-1.50160856752279E-05,-1.50824532933313E-05,7.92559982793251E-06
2013-11-23 03:00:00,9.73921744438038E-06,0.523808055516665,2.96014275114608E-06,7.71817553431052,6.99039461505223E-05,3.50458997298642E-07,-22.6782966268601,11.3612760997691,3.09833581932389,-0.0233433694265351,0,0,-1.35615964856868E-05,-1.41289555283777E-05,7.26666810797687E-06
2013-11-23 04:00:00,9.70274463417129E-06,0.523807751419295,2.92253581741857E-06,10.7627077497685,-7.54015260053138E-05,3.49970367776695E-07,-24.3435958384878,10.0308673157544,3.04965739463116,-0.0233432484458612,0,0,-1.36658324866232E-05,-1.43441807763267E-05,7.38112271341805E-06
2013-11-23 05:00:00,9.97319020980636E-06,0.5238133194695,3.0921180561694E-06,11.7419745508093,-2.21613567247385E-05,3.53093843074415E-07,-24.7549855673121,9.55170137572527,2.96088179886866,-0.0233409704702966,0,0,-1.29211416116561E-05,-1.3642440437863E-05,7.02867703662482E-06
2013-11-23 06:00:00,1.09304830340549E-05,0.523820627795358,3.79171523822302E-06,9.98357855346469,2.88154333548337,3.63234939843143E-07,-25.6549250641497,9.41627495007588,2.87305707014384,-0.0233363073976536,0,0,-1.09655706421279E-05,-1.16262744591893E-05,6.04544320038838E-06
2013-11-23 07:00:00,1.09145875687836E-05,0.523820605112563,3.77258880632642E-06,9.33303725719796,5.18209427132646,3.63387055310465E-07,-26.6369252750811,8.85655004124363,2.7647728572782,-0.023336288197034,0,0,-1.10598168544982E-05,-1.19311217273861E-05,6.1960967238529E-06
2013-11-23 08:00:00,1.09876514237675E-05,0.523820700099182,3.81731291999913E-06,12.1929518511744,2.35440931836726,3.66394646062051E-07,-26.5455326447188,7.38307727237686,2.88432151207754,-0.023336324950273,1.23032497768752,-2.32555649876758E-05,-1.08788862786753E-05,-1.24479195524501E-05,6.46919958509589E-06
2013-11-23 09:00:00,1.10034053107325E-05,0.523820691252509,3.82815783264708E-06,8.28818499698661,5.80986125986318,3.66990380426278E-07,-26.0320701479381,6.11952611778395,2.94392840476622,-0.0233365081563148,2.37011991791279,-2.14197465455803E-05,-1.08144699114519E-05,-1.29689991002167E-05,6.74674811841308E-06
2013-11-23 10:00:00,1.09908143495902E-05,0.523820648092492,3.82485844215729E-06,12.2056606432283,0.00120952581838963,3.66826633497007E-07,-24.4573186960567,5.93851079502784,1.98391861526607,-0.0233369139070201,3.82757025708306,-1.99835726608162E-05,-1.18376264966571E-05,-1.40112449585743E-05,7.03531004099793E-06
2013-11-23 11:00:00,1.09988437172585E-05,0.52382085830144,3.83319173795012E-06,10.8871788965802,0.000675534499364425,3.6684390105054E-07,-22.892071180548,5.00205460908359,1.68798080274635,-0.0233369194268269,4.81373380281655,-2.06587937120352E-05,-1.23953360552775E-05,-1.41383932203958E-05,7.11280801439682E-06
2013-11-23 12:00:00,1.09767146978947E-05,0.523820755788418,3.81791853115136E-06,11.5311921773122,0.000394776485675312,3.6623590852349E-07,-22.4616587203426,4.25483122497191,1.45502079176228,-0.0233369653790166,4.71977487139779,-2.22711491325335E-05,-1.30384100072121E-05,-1.43288346949681E-05,7.14202706503929E-06
2013-11-23 13:00:00,1.09917163123489E-05,0.523820903560179,3.81934621139051E-06,12.1501409780314,1.00164213125528,3.66353713440915E-07,-23.1281856996798,4.60147077555009,1.25775234530248,-0.023336878500962,3.61673519970307,-2.23264028028967E-05,-1.36917375405119E-05,-1.43337773688117E-05,7.01473485036362E-06
2013-11-23 14:00:00,1.09381151108739E-05,0.52382062310026,3.77534609537319E-06,12.2140023571579,3.22578081130083,3.65356646849995E-07,-24.7737687647253,5.72232585522059,1.37331461735187,-0.0233365288849287,1.73790087772826,-2.24259364170479E-05,-1.33217953987526E-05,-1.41375258655501E-05,6.76257840636342E-06
2013-11-23 15:00:00,1.08553740978364E-05,0.523820435704137,3.6899124518637E-06,11.993175195186,5.57430373303713,3.6282378532613E-07,-27.1949429740002,7.45467715682201,1.67231981832941,-0.0233363570764976,0,0,-1.26133496062835E-05,-1.40171687835213E-05,6.56484681248889E-06
2013-11-23 16:00:00,1.08706153484477E-05,0.523820488562869,3.7037070706718E-06,12.2369202620592,4.22745575410096,3.62671102177819E-07,-28.3755025453934,9.44623997180823,1.9644186959258,-0.0233363806681668,0,0,-1.20436355786495E-05,-1.37371246663633E-05,6.50708925289308E-06
2013-11-23 17:00:00,1.08772812140038E-05,0.523820478168514,3.71508981934155E-06,12.589777664934,1.36740094869344,3.62415940326719E-07,-28.2231442839182,11.9048875425685,1.86061050640145,-0.0233364925192013,0,0,-1.22230792029399E-05,-1.36680224629089E-05,6.44341110063871E-06
2013-11-23 18:00:00,1.08917531629463E-05,0.523820405697933,3.71349014524165E-06,10.4350623931646,0.00140125070495236,3.62231587861844E-07,-27.9116024633232,15.3511821930586,1.62349014722484,-0.0233366578946434,0,0,-1.27272904384341E-05,-1.39674972754662E-05,6.33422911234204E-06
2013-11-23 19:00:00,1.0096574713885E-05,0.523814638928247,3.10695118687823E-06,7.83610708879327,-2.88817012090985E-05,3.53808445941383E-07,-27.2389286104104,17.5830615102086,1.31934161024726,-0.0233405654706582,0,0,-1.57179602387885E-05,-1.61930069846008E-05,7.13211071235541E-06
2013-11-23 20:00:00,9.95874687687238E-06,0.523812658953378,2.98533862096975E-06,6.75181378394755,1.72977485371208E-05,3.52150570818215E-07,-26.244185932061,17.8331837227239,1.15872998673571,-0.0233416626648003,0,0,-1.69767603874149E-05,-1.69934987791827E-05,7.1999890706605E-06
2013-11-23 21:00:00,9.58171774515561E-06,0.523803169944763,2.7121968838348E-06,5.27668367131519,-1.09987069761304E-05,3.47758766097101E-07,-24.6331518931063,17.8447781667064,1.01127936055611,-0.0233448742126008,0,0,-1.93384719902241E-05,-1.87327766230148E-05,7.73499270626933E-06
2013-11-23 22:00:00,9.34173788533639E-06,0.52378175842516,2.71704875579037E-06,2.19395929626854,-1.04201372466104E-05,3.44982716415985E-07,-22.5531116451449,18.8925819771655,0.966188075060677,-0.0233478143463975,0,0,-2.09356449126119E-05,-1.98571425901726E-05,8.15021175428218E-06
2013-11-23 23:00:00,9.15309214714486E-06,0.322142678817989,2.59446819653545E-06,-0.704647480692824,-2.35620862494147E-05,3.4296070494548E-07,-21.3865447819091,20.733615532178,1.05885310575603,-0.0233513461892605,0,0,-2.16857662838876E-05,-1.99744451853405E-05,8.54334740377347E-06
2013-11-24 00:00:00,9.13132380955596E-06,0.000141912347093799,2.619584170487E-06,-3.6655404275834,1.23417594472592E-05,3.44592157273422E-07,-20.5326705200297,22.7554440588297,1.46600943378938,-0.0233537381422032,0,0,-2.0011594771276E-05,-1.91992301665849E-05,8.77434131939515E-06
2013-11-24 01:00:00,8.96058461331535E-06,5.13860708706114E-05,2.51441510306331E-06,-6.32801493746363,-0.000115825390400906,3.43061276749407E-07,-20.3786653506173,24.6620940349665,2.06805353900975,-0.0233582212190287,0,0,-1.92784768150176E-05,-1.89588591534004E-05,9.30289423819781E-06
2013-11-24 02:00:00,8.91841451827672E-06,4.3687444869511E-05,2.47944924975016E-06,-7.30565150983312,-0.000364896546546463,3.42751945399963E-07,-21.0126089710317,25.6554586005652,2.68652646785227,-0.0233596110093066,0,0,-1.84267312068016E-05,-1.81814269856631E-05,9.41403532386968E-06
2013-11-24 03:00:00,8.927587091317E-06,4.41702044736977E-05,2.47311298464356E-06,-7.48113876586491,-0.000129402131492517,3.42895991878385E-07,-21.8604953634921,26.2977217157046,3.06739984818586,-0.02335946079343,0,0,-1.78659113735762E-05,-1.77659627779434E-05,9.34069861295984E-06
2013-11-24 04:00:00,8.98301647012602E-06,5.22122850845113E-05,2.48871888011097E-06,-5.68748390928547,0.000239069094470148,3.43502474407309E-07,-23.8062219726372,26.2210607482303,3.29575296586766,-0.0233580000649185,0,0,-1.72314403113489E-05,-1.75479587395131E-05,9.14837196026504E-06
2013-11-24 05:00:00,8.85026147524235E-06,3.87729842042369E-05,2.41187969597467E-06,-5.86680048548626,-0.00342523535502971,3.41336491489644E-07,-24.0029598489153,26.1903360779441,3.70621506148933,-0.023360795584522,0,0,-1.75917754233126E-05,-1.84018827065131E-05,9.56006231704789E-06
2013-11-24 06:00:00,8.88443938858731E-06,4.06504781119201E-05,2.41606356263336E-06,-5.90941081851845,-0.000219424652162794,3.42306399638246E-07,-24.4515983658901,26.2655463364783,4.1190445055652,-0.0233601884238578,0,0,-1.7093425912492E-05,-1.81390664424868E-05,9.54637676113192E-06
2013-11-24 07:00:00,8.99909959018179E-06,5.32951429935678E-05,2.46426358953147E-06,-6.80549083717493,0.00216495634812431,3.44090149731903E-07,-25.0232903419829,26.7182976735616,5.13166177537321,-0.0233575112208219,0,0,-1.58581593859992E-05,-1.7005157679705E-05,9.27884808750385E-06
2013-11-24 08:00:00,8.894039602059E-06,3.86049232463775E-05,2.40183613620535E-06,-7.18374826063447,-2.9176272489203,3.44033080651994E-07,-24.6043744725773,27.1600475071283,6.5194525665473,-0.023361066884642,1.0496525381823,-3.94954133620467E-05,-1.5962947073433E-05,-1.76512783379081E-05,9.92553362828017E-06
2013-11-24 09:00:00,8.91381183494278E-06,3.89608264427418E-05,2.41239668170829E-06,-7.16156033079694,-5.90806623421124,3.44814162355967E-07,-23.8652208517161,27.3549861169897,7.8434318318739,-0.023361093142083,1.75982894707777,-3.76750595391114E-05,-1.55163747520533E-05,-1.75679700379448E-05,1.01882874335716E-05
2013-11-24 10:00:00,8.9249019041928E-06,3.93260948874375E-05,2.42711068057725E-06,-11.522874684807,-3.2420922718352,3.4504081882343E-07,-22.5878192504799,27.4232304194766,7.17555840787002,-0.023361125481896,2.77739443702308,-3.60386570717533E-05,-1.55695462307221E-05,-1.74965828258848E-05,1.05259597204835E-05
