,CCGT,CHP,Imports_Exports,OCGT,battery storage,coal,distribution network,hydroelectricity,offshore wind,oil,onshore wind,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-12-09 06:00:00,0.000156580991153469,2.27637989104973,4.28328960386471,2.30671453942572E-05,4.96621360687778E-05,0.000239004958405421,-79.6068310051019,1.75026867341442,29.3953903946931,1.35813494543678E-05,41.9010870423354,0,0,-1.24050733773426E-05,-1.98301031310706E-05,1.27430546869203E-05
2013-12-09 07:00:00,0.000282487035405852,2.27640097698088,9.59575887281392,2.87450186959472E-05,0.10463125284243,0.000425091306853476,-81.9401021751929,1.75247328995585,27.901835028362,1.47360910780914E-05,40.3083078621114,0,0,-1.04832414764563E-05,-1.72578074429666E-05,1.15364071981077E-05
2013-12-09 08:00:00,0.00019362452786002,2.27638587708232,3.8529632282125,2.52941129318181E-05,0.103315933796808,0.000294193291594312,-78.820868794823,1.75458045392028,26.7843635870903,1.40610689784069E-05,38.5150639819077,5.53376183020884,-2.83636512171705E-05,-1.17499788182053E-05,-1.97397036568461E-05,1.09173294006098E-05
2013-12-09 09:00:00,0.000136573455441075,2.27637816975733,2.31106716354452,2.18598773969901E-05,-0.104614607667244,0.000209224769777418,-77.2462879829003,1.75658361342481,26.1168556774347,1.32585288777964E-05,36.2703872794231,8.61935700390987,-3.02652678505194E-05,-1.38266720813901E-05,-2.33174813267496E-05,1.20561100858067E-05
2013-12-09 10:00:00,0.000163156058262338,2.27638186070804,8.42974834571079,2.37859046916744E-05,-0.0117793236550171,0.00025140704882497,-76.6459099662261,1.75880543196782,25.5299311095601,1.37067975541182E-05,28.2912646063815,10.3712102165655,-2.85896645531808E-05,-1.37905716364002E-05,-2.2042219730622E-05,1.11741093385772E-05
2013-12-09 11:00:00,0.000160014375113874,2.27638118403385,9.42067436695657,2.3671309056783E-05,-0.100273012624338,0.000248606858553827,-76.0759484353819,1.76068372900773,25.3883287239536,1.36799343424475E-05,26.4725781154713,10.8572366240829,-2.96994120652584E-05,-1.43586338755549E-05,-2.2451531215772E-05,1.14227905479362E-05
2013-12-09 12:00:00,0.00172788888159108,3.25034128597756,12.2233573958443,3.93858907802174E-05,0.000167889497512055,0.0027082914512205,-76.2480273411933,1.76262642624175,25.0514367015132,1.64018062660339E-05,24.1077021687891,9.84798317399261,-2.26132380298706E-05,-1.07524741916632E-05,-1.62684761620824E-05,8.37084607225254E-06
2013-12-09 13:00:00,0.00703151700560042,7.63926518703095,10.5674666293772,4.15127709757884E-05,4.64499549911056E-05,3.96535333130549,-77.4345954416495,2.03470082811297,24.7175055620527,1.6619670460059E-05,21.1409130428322,7.36233448427359,-2.3128494039957E-05,-1.09838186295155E-05,-1.62609587621247E-05,8.38408512882937E-06
2013-12-09 14:00:00,15.0632539890936,7.72601274056445,3.98091247667847,4.25063499970698E-05,-5.08252970415844E-06,5.30911001211227,-80.2960900089554,2.05429425443923,24.2949212993633,1.67034908528623E-05,18.8896985906233,2.97791147148294,-2.39188153212019E-05,-1.10884036969752E-05,-1.62877420163667E-05,8.55104542717515E-06
2013-12-09 15:00:00,23.0961316525986,8.01521951393386,3.95442115602557,4.26976883307791E-05,-0.000135304350655126,5.30923052272613,-82.3581079552696,2.05565124730479,23.7320620410265,1.66797919028907E-05,16.1955267725638,0,0,-1.13115843724506E-05,-1.64090767012155E-05,4.78713835128693E-06
2013-12-09 16:00:00,23.9145391774479,8.29458758984711,2.90650264412023,4.60655040557801E-05,-6.02790046370284E-05,7.42887561822519,-82.358108088994,2.05731749255281,23.3764219889227,1.70008881545185E-05,14.3799230924382,0,0,-1.11976614948492E-05,-1.60607010378655E-05,3.20184833777656E-07
2013-12-09 17:00:00,23.9159548165645,8.5909925684732,4.0546872358342,5.64948053954647E-05,0.0831060649886595,8.13428581842154,-82.3581070846693,2.05883273613233,22.9552826867368,1.79108058677007E-05,12.5649451577301,0,0,-1.07046391055582E-05,-1.51479313460392E-05,4.79735624450903E-06
2013-12-09 18:00:00,23.9159585552951,8.74292997782098,5.52268218783853,5.67035384786439E-05,0.0806170431643656,8.13430077413047,-81.6283559001576,2.05992991006454,21.8119128585287,1.79201206231841E-05,11.3600019690507,0,0,-1.09011249053002E-05,-1.52995206579583E-05,7.9287265417509E-06
2013-12-09 19:00:00,23.9159234561508,8.45172341043509,5.47934119710295,5.57487885767527E-05,0.000338257507173771,8.1342175030955,-78.0849037562624,2.06104670747821,19.8278342548692,1.78357756636164E-05,10.2144587725366,0,0,-1.11549775529746E-05,-1.53191636623973E-05,7.19615775833544E-06
2013-12-09 20:00:00,23.9154172021624,7.61059909010664,5.05682863199274,4.92515535851933E-05,-0.00301083801293928,8.13245439993503,-74.9991481463492,2.06200696591164,18.932326097041,1.72625333839614E-05,9.29251596528639,0,0,-1.17821548056949E-05,-1.58091396600426E-05,7.3436800633781E-06
2013-12-09 21:00:00,23.9159093167515,6.2836430850691,6.11047816565231,5.54427372226472E-05,0.000202561327877375,8.13418038050787,-72.9209259378101,2.06294988655379,17.8413783462708,1.77991204976866E-05,8.57216518904178,0,0,-1.14759353374908E-05,-1.52568611125012E-05,7.03364441383593E-06
2013-12-09 22:00:00,23.9159561346128,5.62532253599707,6.50674039373704,5.6802530095234E-05,0.0233336692253891,8.13429525008482,-69.4007782269225,2.06375937458399,15.9114870926267,1.79096101995093E-05,7.21986362483879,0,0,-1.16491464830552E-05,-1.54567028283026E-05,6.9447920181492E-06
2013-12-09 23:00:00,23.9159564903185,5.68512719469204,5.90719349916247,5.67435673884989E-05,0.0245292726612808,8.13429695390388,-66.7915667361866,2.06452389642285,15.0222544231672,1.79123025921446E-05,6.03766571972004,0,0,-1.18864719051059E-05,-1.58907201552481E-05,6.89622673044978E-06
2013-12-10 00:00:00,23.9144799770651,4.93763129633525,4.50694843956789,4.6263014999618E-05,-8.87851800218904E-05,7.20263561701435,-64.8964718084605,2.06513613835801,17.0940201018552,1.69830888415399E-05,5.17570517010802,0,0,-1.29077181089551E-05,-1.69912050150565E-05,7.31147637726452E-06
2013-12-10 01:00:00,22.7197275445335,5.03532211010814,4.3168083966807,4.33682891971386E-05,-0.0436268819331612,5.30909031324578,-64.1710370501221,2.06544101427531,19.9568417971611,1.66677737461036E-05,4.81143356803249,0,0,-1.33276084720809E-05,-1.72093027958091E-05,7.46256249436362E-06
2013-12-10 02:00:00,20.6778728032598,5.58459178333352,4.7084046458933,4.33006255468667E-05,-0.0440610649815212,5.30900162259263,-64.159115585262,2.06602245453378,21.2945039127325,1.66704175998891E-05,4.56278025440328,0,0,-1.33875050962405E-05,-1.7061653654725E-05,7.45361116045746E-06
2013-12-10 03:00:00,18.4986128189017,7.3221002878354,4.52401856025668,4.28869215156711E-05,-0.0434553783754551,5.3090291435491,-64.7587694593221,2.06651020111027,22.1712926318418,1.66736385153161E-05,4.91066207408332,0,0,-1.32896263563178E-05,-1.68275454671409E-05,7.5047308480326E-06
2013-12-10 04:00:00,17.3707759556124,10.3139032525949,4.93401882708011,4.28699732306739E-05,-0.0495229367884315,5.30901797760645,-66.6045361307165,2.06693126049131,21.7088734013985,1.66712774825989E-05,4.9505391401297,0,0,-1.32748281843553E-05,-1.69000402410688E-05,7.70138933824835E-06
2013-12-10 05:00:00,23.1386065581549,11.0807382884487,3.98668416817574,4.28496255075933E-05,-0.0361775501713679,5.30909286987656,-72.8130884384018,2.06730175891053,22.3844108041886,1.6665361326421E-05,4.882431721031,0,0,-1.32845159791406E-05,-1.67849095519692E-05,7.92323354069081E-06
2013-12-10 06:00:00,23.9153955075742,10.5160141273271,5.99354164171599,4.87600380386661E-05,0.10240373530087,8.13245534503356,-79.1108986834497,2.06801615237872,23.4923159914468,1.72472813242133E-05,4.89074654768527,0,0,-1.26899123731965E-05,-1.58064734147203E-05,7.96530823138719E-06
2013-12-10 07:00:00,23.9159413744908,11.1893628598458,7.11740529187115,5.59490346823515E-05,0.104608792049056,8.1342766256481,-81.5029518207283,2.06831892493925,24.217152222745,1.78740178091162E-05,4.75586513472838,0,0,-1.21555595802209E-05,-1.4998616428926E-05,8.09628087921828E-06
2013-12-10 08:00:00,18.5706644329869,9.50064459054509,3.76576536015771,4.25898663341119E-05,-0.0459417688169165,5.30903840479107,-76.1577037189276,2.06815899369027,24.1599270387708,1.66790408856001E-05,4.43368976576691,8.39577743826091,-2.04136236395196E-05,-1.32597758989236E-05,-1.65325148205326E-05,8.08042375417873E-06
2013-12-10 09:00:00,9.11352366958301,8.99747161932091,6.39691708413271,4.23649094286229E-05,-0.0278232512532526,5.30910842394322,-73.9110231946525,2.06848894819567,24.2437737803113,1.66877314345932E-05,4.6949348901885,13.1146470378267,-1.90157691459733E-05,-1.31248478648354E-05,-1.65165091631323E-05,8.1293524642321E-06
2013-12-10 10:00:00,4.23690895615414,8.64389374587187,9.49075482549505,4.22378016146546E-05,-0.0268060345676279,5.30913052977185,-72.7443827101122,2.06892009339069,23.9201901762345,1.66832678703582E-05,3.74085218888786,15.3605597792427,-2.13785628480966E-05,-1.33609203303295E-05,-1.66038173444107E-05,8.12229002268455E-06
2013-12-10 11:00:00,3.33851980791055,8.43403519485931,10.0652956355118,4.22050580556082E-05,-0.0292499470393193,5.30913342324387,-71.6138366175509,2.06960750246071,23.4022785423558,1.66809266375367E-05,2.80172123717613,16.2225192314713,-2.31852221148452E-05,-1.36993326153579E-05,-1.68388892611624E-05,8.17344488539447E-06
2013-12-10 12:00:00,6.47411542591045,8.260454629718,9.81666688322414,4.2264611051133E-05,-0.0326950161447557,5.3091021651785,-72.2103759496989,2.07088344032668,22.7690792047119,1.66774142442546E-05,2.51031797681569,15.0324765708721,-2.41556341838759E-05,-1.38667062616068E-05,-1.70013544648135E-05,8.19750589975959E-06
2013-12-10 13:00:00,15.7874124062983,8.24656868879904,7.21319177064054,4.24408559200786E-05,-0.0541955578327368,5.30906568650092,-74.2450447308751,2.07216127082449,22.1603546557074,1.66768514085698E-05,2.30180042787176,11.2087115783161,-2.46295755477365E-05,-1.40372985470609E-05,-1.70469206209134E-05,8.18386389280079E-06
2013-12-10 14:00:00,23.9159418354464,9.22905697289095,5.54620114825881,5.57294788305904E-05,-1.31254041220343E-05,8.13427582481497,-78.2153477402693,2.07349984913642,22.1683401084512,1.78839668748119E-05,2.32159056560114,4.82645968319696,-2.32487498345737E-05,-1.29096757808912E-05,-1.54313583034202E-05,7.41175549170263E-06
2013-12-10 15:00:00,23.9163183795317,13.5187745726642,6.41510440749538,0.00031628752500549,0.104644204990744,8.13505663118165,-82.2305644417263,3.8644528952859,23.2613229252506,2.2584243261559E-05,3.01459371829286,0,0,-1.01087286127866E-05,-1.19853944129815E-05,6.71296623972903E-06
2013-12-10 16:00:00,23.9163261629782,13.5187760423913,6.15246925642634,0.000312940340556764,0.104647089096248,8.13506854275161,-82.3581079913147,2.18323187295237,24.4172298063672,2.28136879600608E-05,3.93007119697411,0,0,-9.77058516003565E-06,-1.15985102545295E-05,1.63863378482166E-07
2013-12-10 17:00:00,23.9160846013434,13.5186985308835,4.41033320944122,6.3301180761912E-05,-1.77264628446845E-05,8.13460051442182,-82.3581072520509,2.07406938212169,25.3325294176697,1.83926019699382E-05,4.97178246392021,0,0,-1.17567501185899E-05,-1.40905337655042E-05,4.54352159453268E-06
2013-12-10 18:00:00,23.9159321813175,12.1992270187066,2.94043060458034,5.58255089799785E-05,-1.30162999503415E-06,8.13426070441812,-81.1667269479287,2.07419604602936,25.853753119079,1.78688020783104E-05,6.04890832941521,0,0,-1.19404934624684E-05,-1.44488341917466E-05,7.71238503888283E-06
2013-12-10 19:00:00,23.9154145673185,9.12034499818333,1.59782375296843,4.86406273523164E-05,-2.07132835051046E-05,8.13243187699824,-77.4987741690832,2.07426639624648,25.7506250463841,1.72774128861365E-05,6.90787860659902,0,0,-1.22864105257249E-05,-1.50965484712913E-05,7.41172055425365E-06
2013-12-10 20:00:00,23.6403222854743,8.21561434400008,2.36552434990457,4.26618832307496E-05,-0.0139853889463453,5.30934476786169,-74.7809147291779,2.05470552753886,25.7521608284851,1.66803437444299E-05,7.45722766664502,0,0,-1.27763806041227E-05,-1.58162256321575E-05,7.6911699447246E-06
2013-12-10 21:00:00,20.7791206882112,6.7869069160507,4.88194376336003,4.25232954267534E-05,-0.0295743701922252,5.30897009281133,-72.7152735319777,1.87929854254796,25.6445644192684,1.66716959998013E-05,7.4640434756465,0,0,-1.279296600275E-05,-1.58910120647064E-05,7.69119871877622E-06
2013-12-10 22:00:00,21.876901219006,5.33056994805646,5.42009400505149,4.24571700788146E-05,-0.0198473165448985,5.30894826205729,-69.3287563621841,1.93022220146335,23.8218294339276,1.66655361590877E-05,5.66003988913597,0,0,-1.31868644960987E-05,-1.65668499777354E-05,7.66610449817195E-06
2013-12-10 23:00:00,20.9101999073981,4.72661988846687,4.7628574366555,4.24228965968975E-05,-0.0189051285832269,5.30896452192177,-66.5051994354936,1.85022134116605,23.4504120058422,1.66769403822206E-05,5.51483093762371,0,0,-1.32026249144334E-05,-1.66158190653078E-05,7.6178265895141E-06
2013-12-11 00:00:00,19.5192573905554,6.07657162183793,4.02922850141481,4.24131367404486E-05,-0.0190133113642368,5.30898768995917,-64.337400976162,1.68025562250002,22.690851469839,1.66837956588454E-05,5.05126379384457,0,0,-1.33005957077095E-05,-1.67340882031191E-05,7.54052232319349E-06
2013-12-11 01:00:00,20.126897035583,6.19550610757195,3.83185075410485,4.23787827054498E-05,-0.0204045564130743,5.3089555158553,-63.5375157043441,1.66670425929466,21.8829536514436,1.66635626590395E-05,4.54505561719831,0,0,-1.34804183145154E-05,-1.6942106615339E-05,7.4838088537416E-06
2013-12-11 02:00:00,21.0652038994066,6.86387270005829,3.52270935665377,4.23836075916884E-05,-0.022222126342042,5.30894016341333,-63.568751803946,1.71627716948267,21.1584223000824,1.66574145400472E-05,3.95555132954975,0,0,-1.36529930767035E-05,-1.7038021723355E-05,7.46820402828119E-06
2013-12-11 03:00:00,21.9010672652965,8.97811374009176,2.51534661686141,4.23755533074571E-05,-0.0259652165299604,5.30894050089099,-64.0044381994607,1.78002250558259,19.8373413507799,1.6651992376953E-05,3.70957461215792,0,0,-1.37380850638863E-05,-1.71835893701875E-05,7.52310707879669E-06
2013-12-11 04:00:00,22.010992815127,12.6186280317941,2.50776115950722,4.23074374048485E-05,-0.0480802552184875,5.30891090464715,-65.2413967546742,1.58081107447249,17.8315417169424,1.66428234499304E-05,3.4308347930409,0,0,-1.38579321604856E-05,-1.74940344112464E-05,7.7233142790341E-06
2013-12-11 05:00:00,23.916063284652,13.5187657580112,3.83991825754738,6.20121428978534E-05,-1.58374130080917E-05,8.13458247455281,-71.5076600060161,2.07566027554601,16.7766967818947,1.83270086509782E-05,3.245964294881,0,0,-1.24491369704536E-05,-1.56735931340748E-05,7.05767616640354E-06
2013-12-11 06:00:00,23.9163297329153,13.5187754213394,4.42260875597636,1.09716548907021,0.073492212043189,8.13508332533928,-77.7620950719045,6.7157809638426,16.445931887789,2.38590688664566E-05,3.43694599341869,0,0,-9.78695772878549E-06,-1.22844252304262E-05,5.73255592830963E-06
2013-12-11 07:00:00,23.9163292806242,13.5187753434356,3.45585549230436,3.85203301936977,0.0677100203387657,8.13508288319743,-80.2526979753062,8.38829418756433,15.4826750006844,2.38382893067005E-05,3.43596145809033,0,0,-9.78864385101077E-06,-1.24027688400261E-05,5.86605364081131E-06
2013-12-11 08:00:00,23.9163308576288,13.5187754788299,4.19709448563122,0.536817835509186,0.0681046847192755,8.13508484611426,-76.9532306519124,2.89840767736818,14.3316001578057,2.39074872474328E-05,3.51070958211231,5.84033883986184,-1.51345996786367E-05,-9.6820370712674E-06,-1.2423508806183E-05,5.59505075745144E-06
2013-12-11 09:00:00,23.9162740348414,13.5187672424465,2.65835030891916,0.000130606027206027,-0.00437311671383596,8.13498345569221,-75.643098630008,2.07616262859551,14.13196798789,2.08110636834222E-05,3.16310431738634,8.04777493127523,-1.61173938649578E-05,-1.08691942768691E-05,-1.395195519504E-05,6.27719667850171E-06
2013-12-11 10:00:00,23.9162693020842,13.5187664745639,2.69187275390461,0.000123309879182743,-0.104264959369119,8.1349750103212,-75.4552732873363,2.07639295031051,13.3978814155549,2.06675133471942E-05,2.31632198402533,9.50698099824343,-1.75817240187611E-05,-1.12428154213834E-05,-1.39913022044773E-05,6.33668977139127E-06
2013-12-11 11:00:00,23.9162364770067,13.5187603931358,2.69115573089065,9.60962523888858E-05,-0.104613492914716,8.13491519521504,-75.1718420774111,2.0767140097101,13.195114574767,1.98949848427648E-05,2.05485449438481,9.68865944287098,-1.96272766491204E-05,-1.17731288838606E-05,-1.46100908873699E-05,6.58965068361264E-06
2013-12-11 12:00:00,23.9162739952114,13.5187672322871,3.50073320980126,0.000130357041327004,-0.00475128395227553,8.13498382290871,-75.2753880403063,2.07728018366863,13.1851145278091,2.08056640818784E-05,1.98188559773493,8.9650187625026,-2.02645602685335E-05,-1.13526084976733E-05,-1.40317233452478E-05,6.34247731142173E-06
2013-12-11 13:00:00,23.9163112744309,13.5187728025233,7.35735825103264,0.000313160898100588,1.31153858658605E-05,8.13505149865885,-76.230242920716,2.07783958650084,12.7082448514402,2.24515551914859E-05,1.74322001626168,6.77316176019386,-1.99717498976003E-05,-1.0848923940343E-05,-1.32537838887323E-05,5.95212287969839E-06
2013-12-11 14:00:00,23.9163291040127,13.5187752360161,6.73923361164249,2.40573536960078,0.054165452382997,8.13508321772629,-78.8561797563213,7.01310015270729,12.7859705845258,2.38450990905622E-05,1.66885162338463,2.61897438727072,-1.92007130037082E-05,-1.04714605548092E-05,-1.26671911622473E-05,5.69291232499662E-06
2013-12-11 15:00:00,23.9163289610893,13.5187752603007,6.84438509909316,5.68973633572579,0.0363325104302544,8.13508261343424,-81.9688983456844,7.97822481929977,13.8788339378751,2.38198218382951E-05,1.9712176841771,0,0,-1.03270658043775E-05,-1.25045877935364E-05,6.42155203458884E-06
2013-12-11 16:00:00,23.9163291972599,13.5187752715337,6.91290482839006,3.80217311703609,0.0322636240844746,8.13508278376707,-82.3581030797873,7.76362540976325,15.6483951087532,2.3835268252427E-05,2.62857348721874,0,0,-1.00349541179377E-05,-1.22633798156428E-05,5.02395229135482E-06
2013-12-11 17:00:00,23.9163295193478,13.518775361605,6.69533663537613,2.15315508294766,0.0350109779959374,8.13508307281963,-82.358104241109,7.24432905253357,17.6630011929408,2.38515317942081E-05,2.99710319229367,0,0,-9.90931086111229E-06,-1.20492128478205E-05,4.56573394618029E-06
2013-12-11 18:00:00,23.9163298951531,13.5187755196388,6.52139219436351,0.939846192315949,0.0514699801538547,8.13508344736442,-80.450153179488,5.11850988073372,19.1225697537621,2.3868592384985E-05,3.12619482640639,0,0,-9.86326747764955E-06,-1.19303168050777E-05,5.72419571002697E-06
2013-12-11 19:00:00,23.9163039834578,13.5187723518992,5.33410087315972,0.000218595507485204,2.21379618236298E-05,8.13503556381286,-76.9169339153934,2.07684690056382,20.6227984288514,2.19834313649975E-05,3.31285885266277,0,0,-1.04032680405229E-05,-1.2628667433205E-05,5.76778162717603E-06
2013-12-11 20:00:00,23.9159088539496,10.8956401725697,4.51801015376898,5.44800325153353E-05,-3.05953492632795E-05,8.13421864752188,-74.604810693587,2.07644632005883,21.6818055958255,1.78298540003672E-05,3.38279624726736,0,0,-1.27191001305538E-05,-1.56323906689195E-05,7.05061810581041E-06
2013-12-11 21:00:00,23.9144157815533,8.32693309110655,4.95129848390781,4.5342677516387E-05,-0.000192202833593123,7.27679012862789,-72.6280853953531,2.07613971979363,22.4985322671046,1.69830028599164E-05,3.58416582360646,0,0,-1.33872155617774E-05,-1.64782565340182E-05,7.4990229725795E-06
2013-12-11 22:00:00,23.9144531032546,6.55482301313884,6.22792445212251,4.54137990399936E-05,-3.95520420887825E-05,7.55911966914888,-69.5702018228702,2.0760833474371,20.4480046066332,1.69697767423494E-05,2.7898322343587,0,0,-1.37194571972678E-05,-1.72009692220563E-05,7.47058570594717E-06
2013-12-11 23:00:00,23.8898064975121,5.81987245955278,5.02981101639568,4.26086122559721E-05,-0.00105140294553924,5.31019628315031,-66.5335547158468,2.07580631554756,21.2547149843119,1.66909270884928E-05,3.15440181297707,0,0,-1.38644535340973E-05,-1.74705293716251E-05,7.60586795550016E-06
2013-12-12 00:00:00,20.049103100256,7.04889007677689,4.25136029606713,4.24118603923464E-05,-0.00136025935399144,5.30902880210307,-64.362515330344,2.07578562708516,22.130347245354,1.66926227978954E-05,3.49936306771794,0,0,-1.36883778934344E-05,-1.71138346899511E-05,7.54294590325431E-06
2013-12-12 01:00:00,17.19226970305,7.1859192602443,6.43862575212723,4.24398788929084E-05,-0.000833587531246575,5.30902559956581,-63.5601158244249,2.07587027710788,21.8136341659339,1.66932693536736E-05,3.54560733697962,0,0,-1.36626988485429E-05,-1.72163058115906E-05,7.47764230154698E-06
2013-12-12 02:00:00,16.4378091868133,7.95595851889038,6.32649202794256,4.24816037966801E-05,-0.000627609055373918,5.30903369539297,-63.5093592699667,2.07594928387491,21.7491262331757,1.66940518412547E-05,3.65562060381239,0,0,-1.36164284347801E-05,-1.73460708651767E-05,7.45369075133977E-06
2013-12-12 03:00:00,13.7524575558846,10.391812777202,6.42199834208591,4.25451045830856E-05,-0.000502331827671352,5.30905112195744,-63.5786422069991,2.07602186751966,21.8971357244978,1.66957163801199E-05,3.73066958152629,0,0,-1.35751576986216E-05,-1.73633673335054E-05,7.49385530988785E-06
2013-12-12 04:00:00,11.5089885743784,13.5187081393332,6.45380445959593,4.26048615442848E-05,-0.000420689274182272,5.30905788909383,-64.7275993287923,2.07610219330046,22.0656810319686,1.66946526014468E-05,3.7956797253927,0,0,-1.35443752628078E-05,-1.73046847835998E-05,7.6716104455612E-06
2013-12-12 05:00:00,17.0299882817324,13.5187020756681,6.41073218574445,4.26184449747567E-05,-0.000385309188483861,5.30901591299205,-70.6120945136725,2.07619840895536,22.3236132666392,1.6683411651315E-05,3.9442313010451,0,0,-1.35237916083199E-05,-1.72058140843205E-05,7.8645629707457E-06
2013-12-12 06:00:00,23.2623681225864,13.5186978449975,5.62423478002895,4.26143651134617E-05,-0.000353236209205291,5.30906384274801,-76.9046360111829,2.07628839155196,22.9570867377956,1.66594602238863E-05,4.15725050098125,0,0,-1.34966600146598E-05,-1.69669858689439E-05,8.20587496524653E-06
2013-12-12 07:00:00,23.9144402306263,13.51873705275,5.82195907239183,4.57173096017945E-05,9.48396386447005E-05,5.43038595490269,-79.542904317011,2.07667226186693,24.0694752880322,1.69905107249835E-05,4.71113460066915,0,0,-1.29788510030971E-05,-1.61101025090673E-05,8.18753336898581E-06
2013-12-12 08:00:00,12.1758431137893,13.4459744300227,6.25585783857763,4.26356814796561E-05,-0.000291344259345651,5.30908442426419,-76.2210900265369,2.07638486439914,25.2369958299257,1.66990451490781E-05,5.43538763903449,6.28587414516396,-2.13113570266935E-05,-1.30138604255325E-05,-1.60660701976525E-05,8.01234871595868E-06
2013-12-12 09:00:00,5.51831597010551,12.7405580079868,8.59560154348852,4.25382339756474E-05,-0.000247876099796408,5.30912787052772,-74.895318873232,2.07647105113526,25.8655732373517,1.670645224307E-05,5.65376474362591,9.13617361520669,-0.0000201123684343,-1.2912785668129E-05,-1.58468432922803E-05,8.07658936113624E-06
2013-12-12 10:00:00,18.5614747350763,12.2448571515538,4.86670427465559,4.24611815451044E-05,-0.00025242043999931,5.30905521161317,-77.7520381819515,2.07648048229014,25.1898334465133,1.66742094154328E-05,4.42839249097372,5.07551640925124,-2.37335694394788E-05,-1.32573642326544E-05,-1.61051184991905E-05,8.04300834325849E-06
2013-12-12 11:00:00,3.86375083733721,11.9506604370204,6.47711435273387,4.23714381516605E-05,-0.00020616833283111,5.30916075500137,-72.9296705725379,2.0766219489363,25.8779815103587,1.66999631087949E-05,4.91603086652107,12.4585780910139,-2.28222773100635E-05,-1.30441943377946E-05,-1.58874904873016E-05,8.15751288666162E-06
2013-12-12 12:00:00,4.75865777627671,11.7073185336304,6.09026564518707,4.23876384024759E-05,-0.00019653324235207,5.30915330307187,-73.4055386298368,2.07713007130668,26.4985815187299,1.66976771094477E-05,5.29588977700171,11.6687625074773,-2.51649593681897E-05,-1.29617567370241E-05,-1.56626740275456E-05,8.20615600998817E-06
2013-12-12 13:00:00,10.8193156896199,11.6878538566004,4.41708537281347,4.24925329048228E-05,-0.00019892161968771,5.3091192337493,-74.7179589518897,2.07775230810749,26.4329929724439,1.66957434339371E-05,5.37018720365592,8.60387606631943,-2.61005151738875E-05,-1.29664378438066E-05,-1.56608055480021E-05,8.19231663338581E-06
2013-12-12 14:00:00,18.4818289665644,11.8187234435111,3.86663353275036,4.25992125380429E-05,-0.00019969262039925,5.30905616618789,-78.0671531409409,2.07797954001602,27.0911471635809,1.66867438497819E-05,6.22207032204093,3.19993832835762,-2.66185570728223E-05,-1.28339656484449E-05,-1.53848716174636E-05,8.25529600533142E-06
2013-12-12 15:00:00,19.8056027671428,12.2551071422845,4.87517416504096,4.26123204530781E-05,-0.000182013772607529,5.30901421836276,-81.0343783973281,2.07770700043416,28.3721050584268,1.66658047071773E-05,8.33984641373226,0,0,-1.24863315105638E-05,-1.49142445949977E-05,9.05912638537661E-06
2013-12-12 16:00:00,17.0198541092784,12.676592000322,5.19407497291441,4.26212667320041E-05,-0.000171758976182309,5.30904049916366,-82.3581076432293,2.07720838591243,29.2858948398884,1.66795350955483E-05,10.7956146028961,0,0,-1.20849901265098E-05,-1.45925612722806E-05,4.68961588311895E-06
2013-12-12 17:00:00,16.6734654009478,13.0630983666254,2.0884759168657,4.26396942512243E-05,-0.000163033614427309,5.30908568141785,-81.7067407520119,2.07627887344521,29.8063200519108,1.67033977930806E-05,12.6901743956196,0,0,-1.17836157915285E-05,-1.45755174427507E-05,9.16582706804154E-06
2013-12-12 18:00:00,13.6915540236777,13.2212774646669,2.15474882369946,4.26118443040888E-05,-0.000156204329332908,5.30909552344432,-80.2461390511712,2.07483890744059,29.9448404573388,1.67095418240407E-05,13.8499354875631,0,0,-1.16427645754076E-05,-1.45412371161484E-05,8.46936305269361E-06
2013-12-12 19:00:00,9.90238026166006,12.9127013186886,2.33361008445015,4.2581267625763E-05,-0.000149210123103623,5.30910797571989,-76.9190076898413,2.07271588252162,30.0809765068062,1.67144075519374E-05,14.3076606498672,0,0,-1.15967977911452E-05,-1.44995868934217E-05,7.98831377517072E-06
2013-12-12 20:00:00,8.00450478975918,11.6444666404878,2.98941591657106,4.25535544291113E-05,-0.000144662602687426,5.30911705562382,-74.5221703298714,2.07073416347172,30.006474976598,1.67180719070389E-05,14.4975974965587,0,0,-1.15846538543463E-05,-1.45165412624948E-05,7.77256507040622E-06
2013-12-12 21:00:00,7.98116193366724,9.64152459937545,3.41991130854301,4.25319193519257E-05,-0.000140251451491448,5.30911916328644,-72.7575283178058,2.06899086404501,29.7836272183698,1.67192464247216E-05,14.5533296808558,0,0,-1.15858041661454E-05,-1.45469266379763E-05,7.70593012409779E-06
2013-12-12 22:00:00,10.229519522638,7.59984670343825,2.49344804271533,4.2473882534946E-05,-0.000135401007344938,5.30910052656946,-69.841603792808,2.0677166195333,28.5430792124886,1.67039592079995E-05,13.5990252719051,0,0,-1.17376667082613E-05,-1.457592996627E-05,7.66917089123178E-06
2013-12-12 23:00:00,4.23760537244799,6.75315390585042,5.55060929336311,4.25118718621325E-05,-0.000124528274705263,5.30916441295396,-67.051279728166,2.06663284382876,28.8822568273327,1.67275263063931E-05,14.2519779194499,0,0,-1.16140376211225E-05,-1.45624058504268E-05,7.61582613684025E-06
