,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,46.9408-8.3976-CH,0.013,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.9408,8.3976
,46.3138-8.0175-CH,0.6,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnBAG Kombiwerke AG,46.3138,8.0175
,46.3138-8.0175-CH,0.23,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnBAG Kombiwerke AG,46.3138,8.0175
,47.4615-8.2482-CH,0.037,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwasserverband Rehmatte,47.4615,8.2482
,46.53899999999999-7.0857-CH,0.526,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanils Energies SA,46.53899999999999,7.0857
,46.9022-7.4018-CH,0.28,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H. H. Käser GmbH,46.9022,7.4018
,46.2371-9.1068-CH,0.015,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.2371,9.1068
,46.8499-9.5329-CH,0.194,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rabiosa Energie,46.8499,9.5329
,47.5336-8.2567-CH,0.05,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Einwohnergemeinde Würenlingen,47.5336,8.2567
,46.846-9.2279-CH,0.026,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.846,9.2279
,46.6682-8.5871-CH,0.27,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elektrizitätswerk Gemeinde Göschenen,46.6682,8.5871
,46.2977-8.6267-CH,0.0287,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.2977,8.6267
,46.7989-9.3976-CH,0.0185,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.7989,9.3976
,46.4959-7.4245-CH,0.055,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Einwohnergemeinde St. Stephan,46.4959,7.4245
,46.31100000000001-6.9006-CH,0.015,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.31100000000001,6.9006
,46.6289-7.3911-CH,2.85,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simmentaler Kraftwerke AG,46.6289,7.3911
,46.2217-7.2786-CH,0.727,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Consortage de Motelon,46.2217,7.2786
,46.7276-6.8822-CH,0.797,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Groupe E Greenwatt SA,46.7276,6.8822
,46.6551-8.2895-CH,1.287,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KW Hostetbach AG,46.6551,8.2895
,47.0498-8.6121-CH,2.2,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebs Energie AG,47.0498,8.6121
,47.2598-8.5978-CH,3.1,1.0,CH,,,Combustion engine,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zweckverband für Abfallverwertung im Bezirk Horgen,47.2598,8.5978
,47.5423-9.1499-CH,0.964,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Axpo Kleinwasserkraft AG,47.5423,9.1499
,46.7373-6.6682-CH,0.01,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,46.7373,6.6682
,46.1777-8.8147-CH,0.093,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comune di Minusio,46.1777,8.8147
,47.3209-9.5681-CH,0.015,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.3209,9.5681
,46.7607-6.5297-CH,0.235,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBAC énergies SA,46.7607,6.5297
,46.7761-9.1797-CH,0.042,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kloster der Dominikanerinnen Ilanz,46.7761,9.1797
,46.5554-7.373-CH,0.022,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.5554,7.373
,47.4583-7.6418-CH,0.056,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josef Vögtli jun.,47.4583,7.6418
,46.5242-9.6209-CH,0.0185,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.5242,9.6209
,46.5242-9.6209-CH,0.0185,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.5242,9.6209
,46.1448-7.233-CH,0.53,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riddes Energie SA,46.1448,7.233
,46.7047-8.2288-CH,3.5,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraftwerke Oberhasli AG,46.7047,8.2288
,46.5083-7.3956-CH,0.16,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Einwohnergemeinde St. Stephan,46.5083,7.3956
,46.3111-7.6433-CH,0.024,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,46.3111,7.6433
,46.7691-8.6903-CH,4.374,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraftwerk Bristen AG,46.7691,8.6903
,46.1728-7.2236-CH,0.655,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Bedjuasse des Eaux SA,46.1728,7.2236
,46.9664-9.0371-CH,1.1,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hefti Hätzingen AG,46.9664,9.0371
,47.0262-8.9419-CH,0.3,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Technische Betriebe Glarus,47.0262,8.9419
,47.0235-8.6746-CH,0.075,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorfgenossenschaft Schwyz,47.0235,8.6746
,46.5083-7.3956-CH,0.378,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDREL SA,46.5083,7.3956
,47.0652-7.197-CH,3.1,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bielersee Kraftwerke AG (BIK),47.0652,7.197
,46.7126-6.3789-CH,0.08,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VO Energies Production S.A.,46.7126,6.3789
,46.3138-8.0175-CH,0.31,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnBAG Kombiwerke AG,46.3138,8.0175
,46.9378-9.0169-CH,2.544,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cotlan Wasserkraft AG,46.9378,9.0169
,46.7298-6.4136-CH,0.13,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Romande Energie SA,46.7298,6.4136
,45.9488-7.2077-CH,2.04,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Société des Forces Motrices du Grand-St-Bernard SA,45.9488,7.2077
,46.1385-7.1147-CH,0.18,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forces Motrices de Fully SA,46.1385,7.1147
,46.1385-7.1147-CH,0.88,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forces Motrices de Fully SA,46.1385,7.1147
,47.0096-7.5664-CH,0.44,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEWU AG,47.0096,7.5664
,46.5083-7.3956-CH,0.045,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Einwohnergemeinde St. Stephan,46.5083,7.3956
,46.1385-7.1147-CH,2.129,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forces Motrices de Fully SA,46.1385,7.1147
,47.2443-8.9482-CH,0.011,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.2443,8.9482
,46.9434-8.8318-CH,0.001,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,46.9434,8.8318
,46.75-9.1-CH,3.995,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KW Tschar AG,46.75,9.1
,46.75-9.1-CH,9.5,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KW Tschar AG,46.75,9.1
,46.3614-7.05-CH,0.275,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Romande Energie SA,46.3614,7.05
,46.9481-7.4474-CH,3.9,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraftwerk Spiggebach AG,46.9481,7.4474
,45.9488-7.2077-CH,0.132,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Société de Turbinage des Eaux potables de Bourg-St-Pierre (STEBSP) SA,45.9488,7.2077
,46.1999-9.0225-CH,0.15,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Synerghia SA,46.1999,9.0225
,46.7381-8.6284-CH,9.822,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraftwerk Gurtnellen AG,46.7381,8.6284
,46.5376-6.3336-CH,0.075,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC Hydro Sàrl,46.5376,6.3336
,46.7737-9.1085-CH,0.101,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Breil/Brigels Stromversorgung,46.7737,9.1085
,47.0384-8.7792-CH,0.045,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buoffen Wasser AG,47.0384,8.7792
,46.3394-9.5576-CH,0.487,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centralemulin SA,46.3394,9.5576
,47.302-7.3813-CH,0.0055,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,47.302,7.3813
,47.0231-8.0782-CH,0.32,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feldgas GmbH,47.0231,8.0782
,47.5544-7.794-CH,0.221,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEW Energie AG,47.5544,7.794
,46.4894-7.26-CH,0.89,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Romande Energie Services SA,46.4894,7.26
,47.276-8.914-CH,0.104,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otto & Joh. Honegger AG,47.276,8.914
,47.603-8.9108-CH,0.3,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bioenergie Herdern AG,47.603,8.9108
,46.933-9.4068-CH,0.16,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasserversorgung der Politischen Gemeinde Bad Ragaz,46.933,9.4068
,47.4229-9.017-CH,0.25,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joachim Harder,47.4229,9.017
,46.6839-7.8664-CH,0.025,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.6839,7.8664
,46.8333-9.6741-CH,0.055,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasserkraftwerk Peist AG,46.8333,9.6741
,47.1253-8.3488-CH,0.25,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SwissFarmerPower Inwil AG,47.1253,8.3488
,46.8333-9.6741-CH,0.28,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasserkraftwerk Peist AG,46.8333,9.6741
,47.1408-7.7129-CH,0.056,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bernhard Gygax,47.1408,7.7129
,46.1647-8.8861-CH,0.26,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDV Locarno,46.1647,8.8861
,47.2077-8.2971-CH,0.2,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xaver Weber,47.2077,8.2971
,46.1366-7.316-CH,0.075,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service électrique intercommunal S.A. - SEIC,46.1366,7.316
,46.9434-8.8318-CH,0.165,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Möbelfabrik Muotathal Paul von Rickenbach AG,46.9434,8.8318
,46.525-7.0582-CH,0.045,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Groupe E Greenwatt SA,46.525,7.0582
,47.1698-9.4549-CH,0.095,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elektrizitäts- und Wasserwerk der Stadt Buchs,47.1698,9.4549
