index,SI -> AT,SI -> IT,SI -> HU,SI -> HR
2022-01-06 22:00:00+0000,61.0,795.0,,0.0
2022-01-06 22:15:00+0000,64.0,,,
2022-01-06 22:30:00+0000,79.0,,,
2022-01-06 22:45:00+0000,79.0,,,
2022-01-06 23:00:00+0000,85.0,654.0,,0.0
2022-01-06 23:15:00+0000,91.0,,,
2022-01-06 23:30:00+0000,105.0,,,
2022-01-06 23:45:00+0000,125.0,,,
2022-01-07 00:00:00+0000,281.0,707.0,,0.0
2022-01-07 00:15:00+0000,273.0,,,
2022-01-07 00:30:00+0000,284.0,,,
2022-01-07 00:45:00+0000,289.0,,,
2022-01-07 01:00:00+0000,0.0,481.0,,0.0
2022-01-07 01:15:00+0000,222.0,,,
2022-01-07 01:30:00+0000,0.0,,,
2022-01-07 01:45:00+0000,210.0,,,
2022-01-07 02:00:00+0000,200.0,677.0,,0.0
2022-01-07 02:15:00+0000,201.0,,,
2022-01-07 02:30:00+0000,201.0,,,
2022-01-07 02:45:00+0000,173.0,,,
2022-01-07 03:00:00+0000,158.0,738.0,,0.0
2022-01-07 03:15:00+0000,134.0,,,
2022-01-07 03:30:00+0000,121.0,,,
2022-01-07 03:45:00+0000,118.0,,,
2022-01-07 04:00:00+0000,102.0,626.0,,0.0
2022-01-07 04:15:00+0000,93.0,,,
2022-01-07 04:30:00+0000,77.0,,,
2022-01-07 04:45:00+0000,73.0,,,
2022-01-07 05:00:00+0000,1.0,577.0,,0.0
2022-01-07 05:15:00+0000,0.0,,,
2022-01-07 05:30:00+0000,0.0,,,
2022-01-07 05:45:00+0000,0.0,,,
2022-01-07 06:00:00+0000,0.0,604.0,,0.0
2022-01-07 06:15:00+0000,0.0,,,
2022-01-07 06:30:00+0000,0.0,,,
2022-01-07 06:45:00+0000,0.0,,,
2022-01-07 07:00:00+0000,0.0,766.0,,0.0
2022-01-07 07:15:00+0000,0.0,,,
2022-01-07 07:30:00+0000,0.0,,,
2022-01-07 07:45:00+0000,0.0,,,
2022-01-07 08:00:00+0000,0.0,831.0,,0.0
2022-01-07 08:15:00+0000,0.0,,,
2022-01-07 08:30:00+0000,0.0,,,
2022-01-07 08:45:00+0000,0.0,,,
2022-01-07 09:00:00+0000,0.0,884.0,,0.0
2022-01-07 09:15:00+0000,0.0,,,
2022-01-07 09:30:00+0000,0.0,,,
2022-01-07 09:45:00+0000,0.0,,,
2022-01-07 10:00:00+0000,0.0,897.0,,0.0
2022-01-07 10:15:00+0000,0.0,,,
2022-01-07 10:30:00+0000,0.0,,,
2022-01-07 10:45:00+0000,0.0,,,
2022-01-07 11:00:00+0000,0.0,737.0,,0.0
2022-01-07 11:15:00+0000,0.0,,,
2022-01-07 11:30:00+0000,0.0,,,
2022-01-07 11:45:00+0000,0.0,,,
2022-01-07 12:00:00+0000,0.0,817.0,,0.0
2022-01-07 12:15:00+0000,0.0,,,
2022-01-07 12:30:00+0000,0.0,,,
2022-01-07 12:45:00+0000,0.0,,,
2022-01-07 13:00:00+0000,0.0,860.0,,0.0
2022-01-07 13:15:00+0000,0.0,,,
2022-01-07 13:30:00+0000,0.0,,,
2022-01-07 13:45:00+0000,0.0,,,
2022-01-07 14:00:00+0000,0.0,746.0,,0.0
2022-01-07 14:15:00+0000,0.0,,,
2022-01-07 14:30:00+0000,0.0,,,
2022-01-07 14:45:00+0000,0.0,,,
2022-01-07 15:00:00+0000,0.0,828.0,,0.0
2022-01-07 15:15:00+0000,0.0,,,
2022-01-07 15:30:00+0000,0.0,,,
2022-01-07 15:45:00+0000,0.0,,,
2022-01-07 16:00:00+0000,0.0,871.0,,4.0
2022-01-07 16:15:00+0000,0.0,,,
2022-01-07 16:30:00+0000,0.0,,,
2022-01-07 16:45:00+0000,0.0,,,
2022-01-07 17:00:00+0000,0.0,888.0,,0.0
2022-01-07 17:15:00+0000,0.0,,,
2022-01-07 17:30:00+0000,0.0,,,
2022-01-07 17:45:00+0000,0.0,,,
2022-01-07 18:00:00+0000,0.0,881.0,,0.0
2022-01-07 18:15:00+0000,0.0,,,
2022-01-07 18:30:00+0000,0.0,,,
2022-01-07 18:45:00+0000,0.0,,,
2022-01-07 19:00:00+0000,0.0,870.0,,0.0
2022-01-07 19:15:00+0000,0.0,,,
2022-01-07 19:30:00+0000,0.0,,,
2022-01-07 19:45:00+0000,0.0,,,
2022-01-07 20:00:00+0000,32.0,863.0,,0.0
2022-01-07 20:15:00+0000,39.0,,,
2022-01-07 20:30:00+0000,60.0,,,
2022-01-07 20:45:00+0000,58.0,,,
2022-01-07 21:00:00+0000,49.0,606.0,,0.0
2022-01-07 21:15:00+0000,42.0,,,
2022-01-07 21:30:00+0000,54.0,,,
2022-01-07 21:45:00+0000,64.0,,,
2022-01-07 22:00:00+0000,68.0,737.0,,0.0
2022-01-07 22:15:00+0000,70.0,,,
2022-01-07 22:30:00+0000,73.0,,,
2022-01-07 22:45:00+0000,82.0,,,
2022-01-07 23:00:00+0000,68.0,812.0,,0.0
2022-01-07 23:15:00+0000,70.0,,,
2022-01-07 23:30:00+0000,72.0,,,
2022-01-07 23:45:00+0000,70.0,,,
2022-01-08 00:00:00+0000,115.0,641.0,,0.0
2022-01-08 00:15:00+0000,126.0,,,
2022-01-08 00:30:00+0000,126.0,,,
2022-01-08 00:45:00+0000,125.0,,,
2022-01-08 01:00:00+0000,0.0,350.0,,0.0
2022-01-08 01:15:00+0000,0.0,,,
2022-01-08 01:30:00+0000,0.0,,,
2022-01-08 01:45:00+0000,95.0,,,
2022-01-08 02:00:00+0000,125.0,637.0,,0.0
2022-01-08 02:15:00+0000,126.0,,,
2022-01-08 02:30:00+0000,126.0,,,
2022-01-08 02:45:00+0000,95.0,,,
2022-01-08 03:00:00+0000,96.0,709.0,,0.0
2022-01-08 03:15:00+0000,97.0,,,
2022-01-08 03:30:00+0000,100.0,,,
2022-01-08 03:45:00+0000,93.0,,,
2022-01-08 04:00:00+0000,89.0,567.0,,0.0
2022-01-08 04:15:00+0000,91.0,,,
2022-01-08 04:30:00+0000,84.0,,,
2022-01-08 04:45:00+0000,93.0,,,
2022-01-08 05:00:00+0000,51.0,633.0,,0.0
2022-01-08 05:15:00+0000,36.0,,,
2022-01-08 05:30:00+0000,29.0,,,
2022-01-08 05:45:00+0000,19.0,,,
2022-01-08 06:00:00+0000,0.0,834.0,,0.0
2022-01-08 06:15:00+0000,0.0,,,
2022-01-08 06:30:00+0000,0.0,,,
2022-01-08 06:45:00+0000,0.0,,,
2022-01-08 07:00:00+0000,0.0,829.0,,0.0
2022-01-08 07:15:00+0000,0.0,,,
2022-01-08 07:30:00+0000,0.0,,,
2022-01-08 07:45:00+0000,0.0,,,
2022-01-08 08:00:00+0000,0.0,909.0,,0.0
2022-01-08 08:15:00+0000,0.0,,,
2022-01-08 08:30:00+0000,0.0,,,
2022-01-08 08:45:00+0000,0.0,,,
2022-01-08 09:00:00+0000,0.0,643.0,,0.0
2022-01-08 09:15:00+0000,0.0,,,
2022-01-08 09:30:00+0000,0.0,,,
2022-01-08 09:45:00+0000,0.0,,,
2022-01-08 10:00:00+0000,0.0,600.0,,0.0
2022-01-08 10:15:00+0000,0.0,,,
2022-01-08 10:30:00+0000,0.0,,,
2022-01-08 10:45:00+0000,0.0,,,
2022-01-08 11:00:00+0000,0.0,633.0,,0.0
2022-01-08 11:15:00+0000,0.0,,,
2022-01-08 11:30:00+0000,0.0,,,
2022-01-08 11:45:00+0000,0.0,,,
2022-01-08 12:00:00+0000,0.0,593.0,,90.0
2022-01-08 12:15:00+0000,0.0,,,
2022-01-08 12:30:00+0000,0.0,,,
2022-01-08 12:45:00+0000,0.0,,,
2022-01-08 13:00:00+0000,0.0,769.0,,0.0
2022-01-08 13:15:00+0000,0.0,,,
2022-01-08 13:30:00+0000,0.0,,,
2022-01-08 13:45:00+0000,0.0,,,
2022-01-08 14:00:00+0000,0.0,766.0,,0.0
2022-01-08 14:15:00+0000,0.0,,,
2022-01-08 14:30:00+0000,0.0,,,
2022-01-08 14:45:00+0000,0.0,,,
2022-01-08 15:00:00+0000,0.0,766.0,,17.0
2022-01-08 15:15:00+0000,0.0,,,
2022-01-08 15:30:00+0000,0.0,,,
2022-01-08 15:45:00+0000,0.0,,,
2022-01-08 16:00:00+0000,0.0,814.0,,82.0
2022-01-08 16:15:00+0000,0.0,,,
2022-01-08 16:30:00+0000,0.0,,,
2022-01-08 16:45:00+0000,0.0,,,
2022-01-08 17:00:00+0000,0.0,865.0,,0.0
2022-01-08 17:15:00+0000,0.0,,,
2022-01-08 17:30:00+0000,0.0,,,
2022-01-08 17:45:00+0000,0.0,,,
2022-01-08 18:00:00+0000,0.0,837.0,,0.0
2022-01-08 18:15:00+0000,0.0,,,
2022-01-08 18:30:00+0000,0.0,,,
2022-01-08 18:45:00+0000,0.0,,,
2022-01-08 19:00:00+0000,0.0,792.0,,0.0
2022-01-08 19:15:00+0000,0.0,,,
2022-01-08 19:30:00+0000,0.0,,,
2022-01-08 19:45:00+0000,0.0,,,
2022-01-08 20:00:00+0000,0.0,703.0,,0.0
2022-01-08 20:15:00+0000,0.0,,,
2022-01-08 20:30:00+0000,0.0,,,
2022-01-08 20:45:00+0000,0.0,,,
2022-01-08 21:00:00+0000,0.0,700.0,,0.0
2022-01-08 21:15:00+0000,0.0,,,
2022-01-08 21:30:00+0000,0.0,,,
2022-01-08 21:45:00+0000,0.0,,,
2022-01-08 22:00:00+0000,0.0,833.0,,0.0
2022-01-08 22:15:00+0000,0.0,,,
2022-01-08 22:30:00+0000,0.0,,,
2022-01-08 22:45:00+0000,1.0,,,
2022-01-08 23:00:00+0000,0.0,685.0,,0.0
2022-01-08 23:15:00+0000,0.0,,,
2022-01-08 23:30:00+0000,0.0,,,
2022-01-08 23:45:00+0000,0.0,,,
2022-01-09 00:00:00+0000,0.0,728.0,,0.0
2022-01-09 00:15:00+0000,0.0,,,
2022-01-09 00:30:00+0000,0.0,,,
2022-01-09 00:45:00+0000,0.0,,,
2022-01-09 01:00:00+0000,0.0,343.0,,0.0
2022-01-09 01:15:00+0000,0.0,,,
2022-01-09 01:30:00+0000,0.0,,,
2022-01-09 01:45:00+0000,0.0,,,
2022-01-09 02:00:00+0000,0.0,725.0,,0.0
2022-01-09 02:15:00+0000,0.0,,,
2022-01-09 02:30:00+0000,0.0,,,
2022-01-09 02:45:00+0000,0.0,,,
2022-01-09 03:00:00+0000,0.0,706.0,,0.0
2022-01-09 03:15:00+0000,0.0,,,
2022-01-09 03:30:00+0000,0.0,,,
2022-01-09 03:45:00+0000,0.0,,,
2022-01-09 04:00:00+0000,0.0,700.0,,0.0
2022-01-09 04:15:00+0000,0.0,,,
2022-01-09 04:30:00+0000,0.0,,,
2022-01-09 04:45:00+0000,0.0,,,
2022-01-09 05:00:00+0000,0.0,724.0,,0.0
2022-01-09 05:15:00+0000,0.0,,,
2022-01-09 05:30:00+0000,0.0,,,
2022-01-09 05:45:00+0000,0.0,,,
2022-01-09 06:00:00+0000,0.0,922.0,,0.0
2022-01-09 06:15:00+0000,0.0,,,
2022-01-09 06:30:00+0000,0.0,,,
2022-01-09 06:45:00+0000,0.0,,,
2022-01-09 07:00:00+0000,0.0,690.0,,0.0
2022-01-09 07:15:00+0000,0.0,,,
2022-01-09 07:30:00+0000,0.0,,,
2022-01-09 07:45:00+0000,0.0,,,
2022-01-09 08:00:00+0000,0.0,803.0,,0.0
2022-01-09 08:15:00+0000,0.0,,,
2022-01-09 08:30:00+0000,0.0,,,
2022-01-09 08:45:00+0000,0.0,,,
2022-01-09 09:00:00+0000,0.0,864.0,,0.0
2022-01-09 09:15:00+0000,0.0,,,
2022-01-09 09:30:00+0000,0.0,,,
2022-01-09 09:45:00+0000,0.0,,,
2022-01-09 10:00:00+0000,0.0,730.0,,0.0
2022-01-09 10:15:00+0000,0.0,,,
2022-01-09 10:30:00+0000,0.0,,,
2022-01-09 10:45:00+0000,0.0,,,
2022-01-09 11:00:00+0000,0.0,865.0,,0.0
2022-01-09 11:15:00+0000,0.0,,,
2022-01-09 11:30:00+0000,0.0,,,
2022-01-09 11:45:00+0000,0.0,,,
2022-01-09 12:00:00+0000,0.0,306.0,,0.0
2022-01-09 12:15:00+0000,0.0,,,
2022-01-09 12:30:00+0000,0.0,,,
2022-01-09 12:45:00+0000,0.0,,,
2022-01-09 13:00:00+0000,0.0,403.0,,0.0
2022-01-09 13:15:00+0000,0.0,,,
2022-01-09 13:30:00+0000,0.0,,,
2022-01-09 13:45:00+0000,0.0,,,
2022-01-09 14:00:00+0000,0.0,593.0,,0.0
2022-01-09 14:15:00+0000,0.0,,,
2022-01-09 14:30:00+0000,0.0,,,
2022-01-09 14:45:00+0000,0.0,,,
2022-01-09 15:00:00+0000,0.0,568.0,,15.0
2022-01-09 15:15:00+0000,0.0,,,
2022-01-09 15:30:00+0000,0.0,,,
2022-01-09 15:45:00+0000,0.0,,,
2022-01-09 16:00:00+0000,0.0,863.0,,0.0
2022-01-09 16:15:00+0000,0.0,,,
2022-01-09 16:30:00+0000,0.0,,,
2022-01-09 16:45:00+0000,0.0,,,
2022-01-09 17:00:00+0000,0.0,924.0,,0.0
2022-01-09 17:15:00+0000,0.0,,,
2022-01-09 17:30:00+0000,0.0,,,
2022-01-09 17:45:00+0000,0.0,,,
2022-01-09 18:00:00+0000,0.0,1028.0,,0.0
2022-01-09 18:15:00+0000,0.0,,,
2022-01-09 18:30:00+0000,0.0,,,
2022-01-09 18:45:00+0000,0.0,,,
2022-01-09 19:00:00+0000,0.0,968.0,,0.0
2022-01-09 19:15:00+0000,0.0,,,
2022-01-09 19:30:00+0000,0.0,,,
2022-01-09 19:45:00+0000,0.0,,,
2022-01-09 20:00:00+0000,0.0,975.0,,0.0
2022-01-09 20:15:00+0000,0.0,,,
2022-01-09 20:30:00+0000,0.0,,,
2022-01-09 20:45:00+0000,0.0,,,
2022-01-09 21:00:00+0000,0.0,797.0,,0.0
2022-01-09 21:15:00+0000,0.0,,,
2022-01-09 21:30:00+0000,1.0,,,
2022-01-09 21:45:00+0000,4.0,,,
2022-01-09 22:00:00+0000,16.0,423.0,,0.0
2022-01-09 22:15:00+0000,64.0,,,
2022-01-09 22:30:00+0000,99.0,,,
2022-01-09 22:45:00+0000,201.0,,,
2022-01-09 23:00:00+0000,189.0,509.0,,0.0
2022-01-09 23:15:00+0000,143.0,,,
2022-01-09 23:30:00+0000,140.0,,,
2022-01-09 23:45:00+0000,134.0,,,
2022-01-10 00:00:00+0000,139.0,778.0,,0.0
2022-01-10 00:15:00+0000,139.0,,,
2022-01-10 00:30:00+0000,143.0,,,
2022-01-10 00:45:00+0000,141.0,,,
2022-01-10 01:00:00+0000,0.0,216.0,,0.0
2022-01-10 01:15:00+0000,0.0,,,
2022-01-10 01:30:00+0000,0.0,,,
2022-01-10 01:45:00+0000,149.0,,,
2022-01-10 02:00:00+0000,143.0,849.0,,0.0
2022-01-10 02:15:00+0000,138.0,,,
2022-01-10 02:30:00+0000,139.0,,,
2022-01-10 02:45:00+0000,134.0,,,
2022-01-10 03:00:00+0000,128.0,829.0,,0.0
2022-01-10 03:15:00+0000,127.0,,,
2022-01-10 03:30:00+0000,127.0,,,
2022-01-10 03:45:00+0000,119.0,,,
2022-01-10 04:00:00+0000,105.0,583.0,,0.0
2022-01-10 04:15:00+0000,100.0,,,
2022-01-10 04:30:00+0000,99.0,,,
2022-01-10 04:45:00+0000,73.0,,,
2022-01-10 05:00:00+0000,52.0,520.0,,0.0
2022-01-10 05:15:00+0000,0.0,,,
2022-01-10 05:30:00+0000,0.0,,,
2022-01-10 05:45:00+0000,0.0,,,
2022-01-10 06:00:00+0000,0.0,546.0,,0.0
2022-01-10 06:15:00+0000,0.0,,,
2022-01-10 06:30:00+0000,0.0,,,
2022-01-10 06:45:00+0000,0.0,,,
2022-01-10 07:00:00+0000,0.0,1040.0,,0.0
2022-01-10 07:15:00+0000,0.0,,,
2022-01-10 07:30:00+0000,0.0,,,
2022-01-10 07:45:00+0000,0.0,,,
2022-01-10 08:00:00+0000,0.0,920.0,,0.0
2022-01-10 08:15:00+0000,0.0,,,
2022-01-10 08:30:00+0000,0.0,,,
2022-01-10 08:45:00+0000,0.0,,,
2022-01-10 09:00:00+0000,1.0,875.0,,0.0
2022-01-10 09:15:00+0000,0.0,,,
2022-01-10 09:30:00+0000,1.0,,,
2022-01-10 09:45:00+0000,1.0,,,
2022-01-10 10:00:00+0000,0.0,816.0,,0.0
2022-01-10 10:15:00+0000,0.0,,,
2022-01-10 10:30:00+0000,4.0,,,
2022-01-10 10:45:00+0000,10.0,,,
2022-01-10 11:00:00+0000,0.0,745.0,,0.0
2022-01-10 11:15:00+0000,1.0,,,
2022-01-10 11:30:00+0000,1.0,,,
2022-01-10 11:45:00+0000,4.0,,,
2022-01-10 12:00:00+0000,29.0,772.0,,0.0
2022-01-10 12:15:00+0000,7.0,,,
2022-01-10 12:30:00+0000,1.0,,,
2022-01-10 12:45:00+0000,0.0,,,
2022-01-10 13:00:00+0000,1.0,862.0,,0.0
2022-01-10 13:15:00+0000,0.0,,,
2022-01-10 13:30:00+0000,0.0,,,
2022-01-10 13:45:00+0000,22.0,,,
2022-01-10 14:00:00+0000,88.0,419.0,,0.0
2022-01-10 14:15:00+0000,154.0,,,
2022-01-10 14:30:00+0000,174.0,,,
2022-01-10 14:45:00+0000,205.0,,,
2022-01-10 15:00:00+0000,254.0,248.0,,0.0
2022-01-10 15:15:00+0000,238.0,,,
2022-01-10 15:30:00+0000,254.0,,,
2022-01-10 15:45:00+0000,198.0,,,
2022-01-10 16:00:00+0000,249.0,193.0,,0.0
2022-01-10 16:15:00+0000,221.0,,,
2022-01-10 16:30:00+0000,214.0,,,
2022-01-10 16:45:00+0000,217.0,,,
2022-01-10 17:00:00+0000,193.0,504.0,,0.0
2022-01-10 17:15:00+0000,53.0,,,
2022-01-10 17:30:00+0000,60.0,,,
2022-01-10 17:45:00+0000,27.0,,,
2022-01-10 18:00:00+0000,23.0,556.0,,0.0
2022-01-10 18:15:00+0000,11.0,,,
2022-01-10 18:30:00+0000,8.0,,,
2022-01-10 18:45:00+0000,15.0,,,
2022-01-10 19:00:00+0000,22.0,571.0,,0.0
2022-01-10 19:15:00+0000,2.0,,,
2022-01-10 19:30:00+0000,12.0,,,
2022-01-10 19:45:00+0000,13.0,,,
2022-01-10 20:00:00+0000,27.0,482.0,,0.0
2022-01-10 20:15:00+0000,49.0,,,
2022-01-10 20:30:00+0000,61.0,,,
2022-01-10 20:45:00+0000,74.0,,,
2022-01-10 21:00:00+0000,89.0,512.0,,0.0
2022-01-10 21:15:00+0000,98.0,,,
2022-01-10 21:30:00+0000,103.0,,,
2022-01-10 21:45:00+0000,94.0,,,
2022-01-10 22:00:00+0000,84.0,875.0,,0.0
2022-01-10 22:15:00+0000,90.0,,,
2022-01-10 22:30:00+0000,102.0,,,
2022-01-10 22:45:00+0000,102.0,,,
2022-01-10 23:00:00+0000,120.0,824.0,,0.0
2022-01-10 23:15:00+0000,126.0,,,
2022-01-10 23:30:00+0000,121.0,,,
2022-01-10 23:45:00+0000,143.0,,,
2022-01-11 00:00:00+0000,193.0,466.0,,0.0
2022-01-11 00:15:00+0000,213.0,,,
2022-01-11 00:30:00+0000,221.0,,,
2022-01-11 00:45:00+0000,213.0,,,
2022-01-11 01:00:00+0000,0.0,131.0,,0.0
2022-01-11 01:15:00+0000,0.0,,,
2022-01-11 01:30:00+0000,0.0,,,
2022-01-11 01:45:00+0000,185.0,,,
2022-01-11 02:00:00+0000,199.0,557.0,,0.0
2022-01-11 02:15:00+0000,200.0,,,
2022-01-11 02:30:00+0000,200.0,,,
2022-01-11 02:45:00+0000,194.0,,,
2022-01-11 03:00:00+0000,176.0,573.0,,0.0
2022-01-11 03:15:00+0000,164.0,,,
2022-01-11 03:30:00+0000,170.0,,,
2022-01-11 03:45:00+0000,170.0,,,
2022-01-11 04:00:00+0000,214.0,500.0,,0.0
2022-01-11 04:15:00+0000,199.0,,,
2022-01-11 04:30:00+0000,181.0,,,
2022-01-11 04:45:00+0000,166.0,,,
2022-01-11 05:00:00+0000,176.0,362.0,,0.0
2022-01-11 05:15:00+0000,201.0,,,
2022-01-11 05:30:00+0000,191.0,,,
2022-01-11 05:45:00+0000,200.0,,,
2022-01-11 06:00:00+0000,329.0,238.0,,0.0
2022-01-11 06:15:00+0000,436.0,,,
2022-01-11 06:30:00+0000,397.0,,,
2022-01-11 06:45:00+0000,375.0,,,
2022-01-11 07:00:00+0000,319.0,268.0,,0.0
2022-01-11 07:15:00+0000,346.0,,,
2022-01-11 07:30:00+0000,331.0,,,
2022-01-11 07:45:00+0000,340.0,,,
2022-01-11 08:00:00+0000,234.0,445.0,,0.0
2022-01-11 08:15:00+0000,235.0,,,
2022-01-11 08:30:00+0000,243.0,,,
2022-01-11 08:45:00+0000,223.0,,,
2022-01-11 09:00:00+0000,386.0,494.0,,0.0
2022-01-11 09:15:00+0000,334.0,,,
2022-01-11 09:30:00+0000,324.0,,,
2022-01-11 09:45:00+0000,328.0,,,
2022-01-11 10:00:00+0000,370.0,349.0,,0.0
2022-01-11 10:15:00+0000,381.0,,,
2022-01-11 10:30:00+0000,462.0,,,
2022-01-11 10:45:00+0000,502.0,,,
2022-01-11 11:00:00+0000,566.0,10.0,,0.0
2022-01-11 11:15:00+0000,634.0,,,
2022-01-11 11:30:00+0000,620.0,,,
2022-01-11 11:45:00+0000,633.0,,,
2022-01-11 12:00:00+0000,595.0,15.0,,0.0
2022-01-11 12:15:00+0000,589.0,,,
2022-01-11 12:30:00+0000,583.0,,,
2022-01-11 12:45:00+0000,535.0,,,
2022-01-11 13:00:00+0000,613.0,33.0,,0.0
2022-01-11 13:15:00+0000,621.0,,,
2022-01-11 13:30:00+0000,582.0,,,
2022-01-11 13:45:00+0000,560.0,,,
2022-01-11 14:00:00+0000,624.0,19.0,,0.0
2022-01-11 14:15:00+0000,597.0,,,
2022-01-11 14:30:00+0000,588.0,,,
2022-01-11 14:45:00+0000,550.0,,,
2022-01-11 15:00:00+0000,481.0,390.0,,0.0
2022-01-11 15:15:00+0000,303.0,,,
2022-01-11 15:30:00+0000,196.0,,,
2022-01-11 15:45:00+0000,156.0,,,
2022-01-11 16:00:00+0000,86.0,616.0,,0.0
2022-01-11 16:15:00+0000,113.0,,,
2022-01-11 16:30:00+0000,151.0,,,
2022-01-11 16:45:00+0000,159.0,,,
2022-01-11 17:00:00+0000,119.0,466.0,,0.0
2022-01-11 17:15:00+0000,222.0,,,
2022-01-11 17:30:00+0000,264.0,,,
2022-01-11 17:45:00+0000,246.0,,,
2022-01-11 18:00:00+0000,364.0,393.0,,0.0
2022-01-11 18:15:00+0000,319.0,,,
2022-01-11 18:30:00+0000,286.0,,,
2022-01-11 18:45:00+0000,289.0,,,
2022-01-11 19:00:00+0000,373.0,150.0,,0.0
2022-01-11 19:15:00+0000,390.0,,,
2022-01-11 19:30:00+0000,367.0,,,
2022-01-11 19:45:00+0000,349.0,,,
2022-01-11 20:00:00+0000,240.0,126.0,,0.0
2022-01-11 20:15:00+0000,196.0,,,
2022-01-11 20:30:00+0000,196.0,,,
2022-01-11 20:45:00+0000,218.0,,,
2022-01-11 21:00:00+0000,193.0,154.0,,0.0
2022-01-11 21:15:00+0000,188.0,,,
2022-01-11 21:30:00+0000,236.0,,,
2022-01-11 21:45:00+0000,233.0,,,
2022-01-11 22:00:00+0000,183.0,192.0,,0.0
2022-01-11 22:15:00+0000,152.0,,,
2022-01-11 22:30:00+0000,192.0,,,
2022-01-11 22:45:00+0000,219.0,,,
2022-01-11 23:00:00+0000,155.0,601.0,,0.0
2022-01-11 23:15:00+0000,149.0,,,
2022-01-11 23:30:00+0000,142.0,,,
2022-01-11 23:45:00+0000,146.0,,,
2022-01-12 00:00:00+0000,153.0,520.0,,0.0
2022-01-12 00:15:00+0000,161.0,,,
2022-01-12 00:30:00+0000,172.0,,,
2022-01-12 00:45:00+0000,0.0,,,
2022-01-12 01:00:00+0000,172.0,337.0,,0.0
2022-01-12 01:15:00+0000,0.0,,,
2022-01-12 01:30:00+0000,0.0,,,
2022-01-12 01:45:00+0000,150.0,,,
2022-01-12 02:00:00+0000,161.0,773.0,,0.0
2022-01-12 02:15:00+0000,160.0,,,
2022-01-12 02:30:00+0000,159.0,,,
2022-01-12 02:45:00+0000,159.0,,,
2022-01-12 03:00:00+0000,177.0,669.0,,0.0
2022-01-12 03:15:00+0000,180.0,,,
2022-01-12 03:30:00+0000,184.0,,,
2022-01-12 03:45:00+0000,188.0,,,
2022-01-12 04:00:00+0000,160.0,641.0,,0.0
2022-01-12 04:15:00+0000,148.0,,,
2022-01-12 04:30:00+0000,167.0,,,
2022-01-12 04:45:00+0000,257.0,,,
2022-01-12 05:00:00+0000,298.0,394.0,,0.0
2022-01-12 05:15:00+0000,263.0,,,
2022-01-12 05:30:00+0000,261.0,,,
2022-01-12 05:45:00+0000,271.0,,,
2022-01-12 06:00:00+0000,182.0,488.0,,0.0
2022-01-12 06:15:00+0000,128.0,,,
2022-01-12 06:30:00+0000,38.0,,,
2022-01-12 06:45:00+0000,0.0,,,
2022-01-12 07:00:00+0000,0.0,841.0,,0.0
2022-01-12 07:15:00+0000,0.0,,,
2022-01-12 07:30:00+0000,0.0,,,
2022-01-12 07:45:00+0000,0.0,,,
2022-01-12 08:00:00+0000,1.0,959.0,,0.0
2022-01-12 08:15:00+0000,30.0,,,
2022-01-12 08:30:00+0000,51.0,,,
2022-01-12 08:45:00+0000,78.0,,,
2022-01-12 09:00:00+0000,191.0,815.0,,0.0
2022-01-12 09:15:00+0000,214.0,,,
2022-01-12 09:30:00+0000,296.0,,,
2022-01-12 09:45:00+0000,349.0,,,
2022-01-12 10:00:00+0000,354.0,666.0,,0.0
2022-01-12 10:15:00+0000,363.0,,,
2022-01-12 10:30:00+0000,356.0,,,
2022-01-12 10:45:00+0000,391.0,,,
2022-01-12 11:00:00+0000,407.0,603.0,,0.0
2022-01-12 11:15:00+0000,294.0,,,
2022-01-12 11:30:00+0000,314.0,,,
2022-01-12 11:45:00+0000,308.0,,,
2022-01-12 12:00:00+0000,326.0,622.0,,0.0
2022-01-12 12:15:00+0000,296.0,,,
2022-01-12 12:30:00+0000,261.0,,,
2022-01-12 12:45:00+0000,274.0,,,
2022-01-12 13:00:00+0000,270.0,734.0,,0.0
2022-01-12 13:15:00+0000,223.0,,,
2022-01-12 13:30:00+0000,201.0,,,
2022-01-12 13:45:00+0000,200.0,,,
2022-01-12 14:00:00+0000,109.0,788.0,,0.0
2022-01-12 14:15:00+0000,48.0,,,
2022-01-12 14:30:00+0000,16.0,,,
2022-01-12 14:45:00+0000,2.0,,,
2022-01-12 15:00:00+0000,4.0,855.0,,0.0
2022-01-12 15:15:00+0000,4.0,,,
2022-01-12 15:30:00+0000,0.0,,,
2022-01-12 15:45:00+0000,0.0,,,
2022-01-12 16:00:00+0000,0.0,849.0,,0.0
2022-01-12 16:15:00+0000,0.0,,,
2022-01-12 16:30:00+0000,0.0,,,
2022-01-12 16:45:00+0000,0.0,,,
2022-01-12 17:00:00+0000,0.0,916.0,,0.0
2022-01-12 17:15:00+0000,0.0,,,
2022-01-12 17:30:00+0000,0.0,,,
2022-01-12 17:45:00+0000,0.0,,,
2022-01-12 18:00:00+0000,0.0,876.0,,0.0
2022-01-12 18:15:00+0000,0.0,,,
2022-01-12 18:30:00+0000,0.0,,,
2022-01-12 18:45:00+0000,0.0,,,
2022-01-12 19:00:00+0000,0.0,564.0,,0.0
2022-01-12 19:15:00+0000,10.0,,,
2022-01-12 19:30:00+0000,16.0,,,
2022-01-12 19:45:00+0000,25.0,,,
2022-01-12 20:00:00+0000,9.0,839.0,,0.0
2022-01-12 20:15:00+0000,11.0,,,
