20:00 - 21:00,669,,n/e,n/e,817,,7602,,1237,,98,,n/e,n/e,n/e,n/e,670,,935,1,3468,,443,,n/e,n/e,n/e,n/e,1943,,n/e,n/e,0,,40,,n/e,n/e,5810,
21:00 - 22:00,669,,n/e,n/e,818,,7818,,1161,,93,,n/e,n/e,n/e,n/e,670,,1022,1,2959,,442,,n/e,n/e,n/e,n/e,1847,,n/e,n/e,0,,39,,n/e,n/e,5867,
22:00 - 23:00,667,,n/e,n/e,815,,7812,,1154,,97,,n/e,n/e,n/e,n/e,658,,221,1,2740,,409,,n/e,n/e,n/e,n/e,1739,,n/e,n/e,0,,43,,n/e,n/e,5768,
23:00 - 00:00,664,,n/e,n/e,815,,6978,,1148,,93,,n/e,n/e,n/e,n/e,628,,0,247,2908,,288,,n/e,n/e,n/e,n/e,1872,,n/e,n/e,0,,44,,n/e,n/e,5154,
00:00 - 01:00,667,,n/e,n/e,818,,7231,,1152,,92,,n/e,n/e,n/e,n/e,628,,0,647,2596,,256,,n/e,n/e,n/e,n/e,1794,,n/e,n/e,0,,45,,n/e,n/e,4702,
01:00 - 02:00,664,,n/e,n/e,819,,7870,,1152,,93,,n/e,n/e,n/e,n/e,643,,0,707,2063,,250,,n/e,n/e,n/e,n/e,1672,,n/e,n/e,0,,44,,n/e,n/e,4177,
02:00 - 03:00,659,,n/e,n/e,816,,8100,,1152,,93,,n/e,n/e,n/e,n/e,672,,0,300,2024,,250,,n/e,n/e,n/e,n/e,1662,,n/e,n/e,0,,43,,n/e,n/e,3969,
03:00 - 04:00,671,,n/e,n/e,814,,8261,,1160,,92,,n/e,n/e,n/e,n/e,671,,8,206,2018,,250,,n/e,n/e,n/e,n/e,1642,,n/e,n/e,0,,44,,n/e,n/e,3874,
04:00 - 05:00,652,,n/e,n/e,816,,8632,,1170,,92,,n/e,n/e,n/e,n/e,670,,9,200,2080,,250,,n/e,n/e,n/e,n/e,1588,,n/e,n/e,0,,44,,n/e,n/e,3924,
05:00 - 06:00,658,,n/e,n/e,816,,8597,,1176,,93,,n/e,n/e,n/e,n/e,671,,61,252,2418,,264,,n/e,n/e,n/e,n/e,1584,,n/e,n/e,0,,41,,n/e,n/e,3997,
