,CCGT,CHP,H2 turbine,Imports_Exports,battery storage,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-11-10 23:00:00,5.27428792243577E-07,1.06310993917125,1.46634472223953E-06,-14.2207159690189,12.4205071986413,-23.5292250654261,12.3319889638952,11.9534567310533,-0.0191162068447695,0,0,-3.91718129532137E-06,-5.58608092523753E-06,4.37184304519964E-06
2013-11-11 00:00:00,5.27155126574407E-07,1.12355057045349,1.4631661509669E-06,-8.38655667996852,12.2894008443659,-23.0428818096785,7.47923106508821,10.5563776980663,-0.0191162838954929,0,0,-3.89502696003774E-06,-5.38307008477442E-06,4.36607566395128E-06
2013-11-11 01:00:00,5.35397730266386E-07,1.17632533902693,1.66847084696776E-06,-0.422900012152043,12.4211743079866,-22.8303032090343,3.32489468432814,6.34992397460795,-0.0191131054866157,0,0,-3.11626862369962E-06,-4.0429970152152E-06,3.67045035630271E-06
2013-11-11 02:00:00,5.34863919955773E-07,1.385621293589,1.66706068737759E-06,3.60407014822274,12.4211742480056,-23.0406046702553,2.04127589125082,3.60757767078154,-0.0191131027568455,0,0,-2.9817091576092E-06,-3.66813579432442E-06,3.66793600816872E-06
2013-11-11 03:00:00,5.34892086360891E-07,1.99419540149262,1.66628745133824E-06,3.96838050030997,12.4211741286664,-24.0699735054584,3.75517698578488,1.95016100281064,-0.0191131003623763,0,0,-2.84137466722712E-06,-3.76297757806807E-06,3.68933241057736E-06
2013-11-11 04:00:00,5.35926886053196E-07,3.0050130653317,1.66854613453327E-06,-1.54019885574909,12.4211749058109,-27.0883256413143,11.4913193603622,1.73013216007955,-0.0191130453326683,0,0,-2.80222074383119E-06,-4.37222012068644E-06,3.68283455150175E-06
2013-11-11 05:00:00,5.27553670595383E-07,3.26780706723014,1.47294659378941E-06,-10.7929035714158,12.4210319146129,-29.9374256757207,22.7122041547631,2.34840688741021,-0.0191159167063306,0,0,-3.39225756085426E-06,-5.47623052311292E-06,4.35683883168547E-06
2013-11-11 06:00:00,5.27095375675105E-07,3.07459280423326,1.4593961383488E-06,-15.7925714316446,7.12012148399133,-32.1711130856114,34.4190229985836,3.36906883323661,-0.0191161346951853,0,0,-3.5345392069388E-06,-5.82992137442121E-06,4.40873468005999E-06
2013-11-11 07:00:00,5.26336598061303E-07,0.000122655145336454,1.4338780348562E-06,-15.6264301072959,7.50928997918625E-05,-33.0368446106699,42.662095743945,6.02010425661816,-0.0191166688035335,0,0,-3.78459106505602E-06,-6.26341226055174E-06,4.54838968282003E-06
2013-11-11 08:00:00,5.09146695186337E-07,2.90623589122707E-06,1.13543593645552E-06,-23.0230724276527,-0.214398267287204,-22.9374472456179,46.0595412994565,8.24842648964277,-13.101882205305,4.96886463365694,-1.53764435842471E-05,-6.94189438144122E-06,-1.11421812734904E-05,7.998550131427E-06
2013-11-11 09:00:00,5.09253803921339E-07,2.90866945515232E-06,1.13378316587834E-06,-21.5915875270893,-7.83058464709966,-16.5017848437488,48.32672865463,9.4499854692687,-18.9459369200976,7.09321783318262,-2.09108535997667E-05,-6.98690663628554E-06,-1.12875909276153E-05,7.95746204725475E-06
2013-11-11 10:00:00,5.09210103503784E-07,2.90510477276871E-06,1.13219874146716E-06,-20.736054602829,-7.7328410704942,-16.1916280934342,48.9544008266364,10.5924346746289,-21.9046214988098,7.01836050862361,-3.34803204774229E-05,-7.04074659984144E-06,-1.1393871987608E-05,7.94909181084554E-06
2013-11-11 11:00:00,5.09130980586744E-07,2.8988029865141E-06,1.13097769907268E-06,-19.0993916471466,-7.64100012353819,-18.2646310266996,49.1073860213432,11.2734421482697,-21.4214857586183,6.04573396682205,-3.62448329699556E-05,-7.07613405506891E-06,-1.14249422653564E-05,7.94684906484729E-06
2013-11-11 12:00:00,5.09226774823761E-07,2.89279657671119E-06,1.13056036582992E-06,-24.1930149515143,-6.99927748440157,-20.6869469215624,49.1590249044194,13.2343766588951,-15.5895538989262,5.07544344123828,-3.43071834594749E-05,-7.16504053906419E-06,-1.14366557607468E-05,7.94877662579609E-06
2013-11-11 13:00:00,5.09283776906531E-07,2.88068503268921E-06,1.12963357400886E-06,-23.8700313992554,-3.50834258192631,-26.2291955536367,49.1862526096094,15.9384330168072,-14.316781861842,2.79970445035583,-2.11108935411856E-05,-7.26845585188585E-06,-1.14414006242446E-05,7.95602227732861E-06
2013-11-11 14:00:00,5.09336692894334E-07,2.8518555363576E-06,1.12576177371697E-06,-23.9313040909503,-2.68723402331781,-30.4336109700497,49.2156792961377,20.8695856304365,-14.2017319271357,1.16864709557326,-1.32605456586195E-05,-7.38022000382443E-06,-1.14389133219416E-05,7.96053564008552E-06
2013-11-11 15:00:00,5.0792434335373E-07,2.82121196924815E-06,1.11998989654801E-06,-24.4236138389711,-1.83634630633843,-33.3943517300367,49.2181575686413,24.2748461093708,-14.058647866704,0.219984845750429,-1.07252893884655E-05,-7.47055850251854E-06,-1.14839948521478E-05,7.97945573762832E-06
2013-11-11 16:00:00,5.07518403579233E-07,2.80734136448292E-06,1.11843163515736E-06,-25.0287560224103,-3.88033630560554,-35.033857419154,49.2199731724331,29.1617650653466,-14.4387704240684,0,0,-7.55747119421813E-06,-1.14937210928858E-05,8.07800279975299E-06
2013-11-11 17:00:00,5.07582059214844E-07,2.80705140600411E-06,1.11917915524508E-06,-25.5235905899764,-6.93663768515452,-34.5749687785619,49.2203790643702,33.9326398554475,-16.1178036849644,0,0,-7.63812145407883E-06,-1.14939583536188E-05,8.0169926566965E-06
2013-11-11 18:00:00,5.07452314610913E-07,2.80492141202201E-06,1.11966787245716E-06,-25.8807044831027,-7.36020970342365,-33.803250245325,49.2204023177911,36.8785799005596,-19.0547995157889,0,0,-7.69688665980084E-06,-1.1502180018082E-05,7.99705992024692E-06
2013-11-11 19:00:00,5.07299195720126E-07,2.80422255104619E-06,1.12002195382117E-06,-26.3338196742885,-7.41417238114841,-32.3470538891481,49.2204023177911,37.61683077458,-20.7421688121978,0,0,-7.71695801745409E-06,-1.15112847457598E-05,7.96869634771071E-06
2013-11-11 20:00:00,5.07342635997308E-07,2.80484367229845E-06,1.1206189449902E-06,-26.7225169482743,-7.43851829681238,-30.5156375989949,49.2204023177911,37.5477506027585,-22.0914617014646,0,0,-7.71652368337073E-06,-1.15137129478777E-05,7.93047727274707E-06
2013-11-11 21:00:00,5.07362081654673E-07,2.80475700076019E-06,1.12097638006802E-06,-27.2840074637153,-7.46374327664127,-29.2113317207011,49.2204023177911,37.9309973628017,-23.192298831368,0,0,-7.69293360019674E-06,-1.15048490396361E-05,7.8898198001771E-06
2013-11-11 22:00:00,5.07372899282982E-07,2.80550171501639E-06,1.12140849337027E-06,-28.2655094104831,-7.47437015896426,-27.6266091152683,49.2054122847993,37.8389622642088,-23.6778675160672,0,0,-7.69329341233061E-06,-1.1507593177308E-05,7.85160530301985E-06
2013-11-11 23:00:00,5.07343719461961E-07,2.80700894522219E-06,1.12181426260915E-06,-28.3330766396071,-7.34999895659506,-30.6971128916065,49.1981402764319,36.8070272701191,-19.6249606359056,0,0,-7.70797842392312E-06,-1.15232833351554E-05,7.79895232346445E-06
2013-11-12 00:00:00,5.07308290011645E-07,2.8081349190837E-06,1.1220515220248E-06,-28.2048943764012,-6.90695489204771,-34.7658685862386,48.7542078999375,37.0110799459839,-15.887551475697,0,0,-7.71575647411282E-06,-1.15269316391412E-05,7.71717169138943E-06
2013-11-12 01:00:00,5.07248204739419E-07,2.8093118319227E-06,1.1221464050883E-06,-28.1158069691274,-6.47398456127151,-34.4977340017454,46.3574286413937,37.5517251719174,-14.8216096795504,0,0,-7.73313193803915E-06,-1.15268434497328E-05,7.64763475913216E-06
2013-11-12 02:00:00,5.07094991898776E-07,2.81001341951126E-06,1.12188975680691E-06,-27.880144529758,-1.36164853788611,-34.5584339162761,40.4241825172346,36.8466086449286,-13.4705455864804,0,0,-7.73421052474532E-06,-1.1519906851119E-05,7.63982766682065E-06
2013-11-12 03:00:00,5.0700016844582E-07,2.81238347070995E-06,1.12160839265814E-06,-28.3082378053294,-0.00673869415650722,-29.9910695001279,34.8475486295034,36.4637268926075,-13.0052110516919,0,0,-7.73636446331239E-06,-1.14920953102799E-05,7.71104394275772E-06
2013-11-12 04:00:00,5.07573155258473E-07,2.92554927259232E-06,1.13104744438085E-06,-25.2394523291315,-0.00011510153145958,-27.7987161329299,31.1632984165785,34.8774298284413,-13.0024271388923,0,0,-7.51844191358942E-06,-1.11982608903029E-05,7.63843404863912E-06
2013-11-12 05:00:00,5.08735532773353E-07,3.1507690842115E-06,1.14677460946197E-06,-23.6558034361889,0.000103180206700346,-29.6721280325715,28.4788067712372,33.4760918273184,-8.62705436333648,0,0,-7.18926344234205E-06,-1.07330874225544E-05,7.39911409217733E-06
2013-11-12 06:00:00,5.08755549745339E-07,3.14578072688409E-06,1.14594825232838E-06,-24.0490100518797,-8.16589739177324E-05,-33.4023379787704,25.9599893766771,31.9560720719971,-0.464615855241544,0,0,-7.17943859035586E-06,-1.07399430785771E-05,7.44328540743827E-06
2013-11-12 07:00:00,5.09650336833751E-07,3.33508860280955E-06,1.15589636593066E-06,-19.138290706279,8.00776150352192E-05,-33.4052044745364,21.3435532149257,31.2190499195831,-0.0191733014032136,0,0,-6.91224694810444E-06,-1.03236429331199E-05,7.22730316433764E-06
2013-11-12 08:00:00,5.11410547532102E-07,3.37893496328798E-06,1.16234887909738E-06,-20.462515361031,-2.35702367230966E-05,-31.3176689424669,20.7966872445262,30.0016018768393,-0.0191678476381121,1.00111297702955,-1.19053366672836E-05,-6.839303562856E-06,-1.02174701581942E-05,7.20575281357479E-06
2013-11-12 09:00:00,5.11290324047851E-07,3.38034719502395E-06,1.1604671986938E-06,-18.521378713007,-0.000197682483141557,-31.0419480441907,21.1957049974456,27.4365333936058,-0.0191659763406036,0.950477937829695,-1.17906337843294E-05,-6.76933152283255E-06,-9.95081902917968E-06,7.18299814161289E-06
2013-11-12 10:00:00,5.22490029154575E-07,1.84389459609165E-05,1.33714810616816E-06,-3.74152902628948,4.04271786973283E-05,-30.4524840028254,21.5678748205395,11.6785003194205,-0.0191200385595917,0.966715859466854,-8.49583862669702E-06,-4.51604277924389E-06,-6.33364675923184E-06,5.11490681778617E-06
2013-11-12 11:00:00,5.24485685006456E-07,4.46236624150581E-05,1.37247473012992E-06,-14.4448150687913,7.29734231720986,-28.9956437044421,25.5471810955104,9.73235612674941,-0.0191184524505093,0.88266804245082,-7.98803550762399E-06,-4.18943128119054E-06,-5.72200939764464E-06,4.81432160633212E-06
2013-11-12 12:00:00,5.24493076948431E-07,4.51560187740688E-05,1.37340711692887E-06,-16.882352726088,5.44086903232127,-29.1951340618031,31.824850273452,7.98704937871365,-0.0191183213301744,0.843806529092634,-7.931656688257E-06,-4.09192142981851E-06,-6.13866151178238E-06,4.79077648957511E-06
2013-11-12 13:00:00,5.24409050430133E-07,4.52382482527432E-05,1.37303079899899E-06,-17.6573904492502,3.98297127495723,-29.5330166541989,36.4191819097184,6.07838023211206,-0.0191182538393779,0.728961922084867,-7.80781355252463E-06,-3.99929943813504E-06,-6.30172012113841E-06,4.78205801398113E-06
2013-11-12 14:00:00,5.23765658982131E-07,2.1089028991156E-06,7.9124640744954E-07,-19.2709434289188,12.1269214513048,-30.1688492488012,40.9137060015876,4.59404980104209,-8.72306215886513,0.528192427907415,-7.48754421562218E-06,-3.92712260484984E-06,-6.35562335928139E-06,4.77455145571944E-06
2013-11-12 15:00:00,5.23020845415707E-07,2.09903521256837E-06,7.89229216211179E-07,-19.2964806386173,12.1531925649867,-31.9856608251228,43.5439081437646,4.96783638057353,-9.3827880937114,0,0,-3.95483398332885E-06,-6.50013357040028E-06,4.7766916273536E-06
2013-11-12 16:00:00,5.23036942418058E-07,2.09847251638136E-06,7.89479632332886E-07,-18.8082284515732,12.1563133763885,-32.7894459735448,44.7248532062273,5.74977592958453,-11.0332604887986,0,0,-3.99485116429332E-06,-6.53652170522369E-06,4.78599026679827E-06
2013-11-12 17:00:00,5.23149842957554E-07,2.09957452562572E-06,7.90004395350382E-07,-18.3135630458763,10.1042322484152,-32.1532795169391,46.1577103275374,7.09548967970602,-12.8905819032211,0,0,-4.05568630020525E-06,-6.66288597779925E-06,4.78642240612031E-06
2013-11-12 18:00:00,5.23199194169971E-07,2.09988531356833E-06,7.8975042400798E-07,-18.1239504507953,4.9395642643354,-31.3075069665237,47.8570167351555,9.63534799654089,-13.0004635232551,0,0,-4.15772281530735E-06,-6.83307815824815E-06,4.78215564422128E-06
2013-11-12 19:00:00,5.21635726730827E-07,2.03098306468328E-06,7.78885588049238E-07,-18.0703654373397,-1.80046535213259,-29.8835218562481,48.9939998763682,13.7627591634591,-13.0023972238811,0,0,-4.48032924407471E-06,-7.27520702984711E-06,4.99528403173179E-06
2013-11-12 20:00:00,5.21754504660351E-07,2.03559998881488E-06,7.79313883440093E-07,-17.1457081334222,-6.33379791892694,-28.2879339767187,49.0692471188317,15.7005946533953,-13.002392522501,0,0,-4.51349296724857E-06,-7.26884649141574E-06,4.96039510746347E-06
2013-11-12 21:00:00,5.2181553253488E-07,2.04021424638488E-06,7.79804654718703E-07,-16.3437216841171,-10.5175264045704,-26.4959550996341,49.1404645248885,17.2191393413766,-13.0023914035754,0,0,-4.53602186797752E-06,-7.26615431340591E-06,4.92307085556821E-06
2013-11-12 22:00:00,5.21856801409234E-07,2.04372635035892E-06,7.80441146994665E-07,-16.3637816795008,-12.2736448531576,-24.9023799559505,48.822306597273,17.7198944116654,-13.0023852755238,0,0,-4.5324016775794E-06,-7.2134848053783E-06,4.88251839106073E-06
2013-11-12 23:00:00,5.21648616451382E-07,2.04233986237041E-06,7.80576550070578E-07,-16.5538239939406,-9.78148911981017,-23.6767588401837,48.0100412283765,15.0044310848288,-13.0023912320464,0,0,-4.49166755208807E-06,-7.12534885583008E-06,4.86990391341859E-06
2013-11-13 00:00:00,5.21568482776014E-07,2.04483612126361E-06,7.80774837764742E-07,-16.4155988467521,-8.21417255622084,-23.3447149382127,47.8811940776704,13.095692348631,-13.0023909872118,0,0,-4.44925399256135E-06,-7.10909438666072E-06,4.83625276112587E-06
2013-11-13 01:00:00,5.21557917947925E-07,2.04531734439241E-06,7.80699665260404E-07,-16.3707981063624,-8.56911532223039,-23.0881809532208,47.7722570629947,13.258237727969,-13.002391287455,0,0,-4.45346058603491E-06,-7.09401943551966E-06,4.80196082294828E-06
2013-11-13 02:00:00,5.21557663660702E-07,2.04569321578954E-06,7.80640381706241E-07,-16.8251786378172,-8.03807099530088,-23.2778926251082,47.320719287376,13.8228225845089,-13.0023905230118,0,0,-4.46722349937545E-06,-7.04180315611053E-06,4.7920521168986E-06
2013-11-13 03:00:00,5.21649318806246E-07,2.04253046286708E-06,7.80466482731793E-07,-16.1357810448759,-4.71305265312879,-24.202544046698,46.9508720088734,11.1029060362258,-13.0023913641568,0,0,-4.39529671677974E-06,-6.99251706408296E-06,4.82917722906017E-06
2013-11-13 04:00:00,5.21585651306896E-07,2.03725245579922E-06,7.80259589112387E-07,-14.9938086291423,-0.793664801149253,-27.4552871276438,46.2313711751855,10.0137983127409,-13.0024001090771,0,0,-4.37759785711478E-06,-6.95441452565639E-06,4.90891323490815E-06
2013-11-13 05:00:00,5.23377824093073E-07,2.11398525283031E-06,7.91693644379696E-07,-14.2106160393429,2.62661847452171,-29.8374051216377,45.5011015364423,8.74099263846078,-12.8206837032946,0,0,-4.11506225219682E-06,-6.5433477895855E-06,4.72293666645549E-06
2013-11-13 06:00:00,5.23221194911979E-07,2.11708133698366E-06,7.91393426781919E-07,-13.8509273846468,7.51202408742913,-32.2267024674131,43.7151292556142,7.47359161486677,-12.6231075041619,0,0,-4.0628414116668E-06,-6.45380476313043E-06,4.75991616687672E-06
2013-11-13 07:00:00,5.23431053210487E-07,2.12362979939615E-06,7.9180699440756E-07,-14.3788884578625,8.12618030363117,-33.2278133323371,41.2736518708843,6.21568693879745,-8.00880993677831,0,0,-4.00573396137816E-06,-6.34198871991547E-06,4.79570387284785E-06
2013-11-13 08:00:00,5.25557796290533E-07,2.18933538664181E-06,8.03639552299374E-07,-15.0802040164457,3.06028462997967,-20.3099703166842,34.4250393835596,5.40020116348296,-12.735062334186,5.23972780084494,-9.20268612596759E-06,-3.93617816101255E-06,-6.15988428974756E-06,4.78399838602051E-06
2013-11-13 09:00:00,5.25421582885534E-07,2.18914591419992E-06,8.02470453329683E-07,-15.3659649356331,2.83161522389538,-11.1707222769842,24.0702270539749,3.94444322838708,-12.7449578455552,8.43537589242786,-9.60064349124846E-06,-3.84330978623382E-06,-5.87783745570843E-06,4.77856812180431E-06
2013-11-13 10:00:00,5.24743115366547E-07,2.17913911355753E-06,7.9984699300336E-07,-13.7466589707141,5.24773616514266,-7.05851151976943,16.3297893507679,2.07246771917931,-12.7230458061272,9.87824619835066,-1.70312787336619E-05,-3.68571535436502E-06,-5.40724199657322E-06,4.76909017947863E-06
2013-11-13 11:00:00,5.24845708837004E-07,2.18501100206847E-06,8.00619303378285E-07,-13.6910911407788,4.95629146267282,-7.07009438659854,17.312407345219,1.52474898818975,-12.7343718809036,9.7021359721418,-2.02775973793754E-05,-3.62808028600625E-06,-5.4375685481963E-06,4.76668005415708E-06
2013-11-13 12:00:00,5.24826854510328E-07,2.18457843775572E-06,8.00790642516824E-07,-14.295633180225,5.86897261689122,-11.0283161024903,22.1437004806148,1.90344617261684,-12.7260720637278,8.13393222643418,-2.38277388874995E-05,-3.6698862474509E-06,-5.64230162443248E-06,4.7660582561568E-06
2013-11-13 13:00:00,5.25053816629359E-07,2.18529950762262E-06,8.02001602602822E-07,-14.1525723225949,8.15340472723878,-16.5484006787132,25.8034589576748,2.28517002406276,-11.44594072496,5.90490428344141,-1.7775598453247E-05,-3.71035258201857E-06,-5.78008957092865E-06,4.77526089871599E-06
2013-11-13 14:00:00,5.25197631935791E-07,2.18543602817552E-06,8.02675227394699E-07,-13.7780430808524,8.19758011229198,-22.7018385851303,25.7658974703097,2.35634969201401,-3.32927840907559,3.48935188440584,-1.23361276567244E-05,-3.72781058027272E-06,-5.8969401209628E-06,4.78945540333183E-06
2013-11-13 15:00:00,5.61048368264017E-07,8.70985957335556E-06,1.09430039217423E-06,-14.0075192112468,12.4211849111816,-30.5421403115704,28.6566457246035,2.94585058040327,-0.0191085670367367,0.545084293696863,-4.19624289400347E-06,-2.00750138597527E-06,-3.35220738214887E-06,2.55656358481265E-06
2013-11-13 16:00:00,5.22849914412325E-07,2.1297229831507E-06,7.92994478779568E-07,-15.5331932076563,10.5633036067475,-33.3699010564154,34.2846240657249,4.07756479951825,-0.0223909634982425,0,0,-3.93002666461939E-06,-6.19606102872241E-06,4.84002358025638E-06
2013-11-13 17:00:00,5.23100231543682E-07,2.13403230263655E-06,7.94043469599514E-07,-15.6558128277857,8.21692625242924,-33.2996801049355,38.5523268860497,4.54550737713221,-2.35926028895779,0,0,-3.93442137779232E-06,-6.23384131738344E-06,4.81831802283729E-06
2013-11-13 18:00:00,5.22990806991005E-07,2.13266740495792E-06,7.93908236465965E-07,-15.1428724429783,8.21667411407662,-32.7352713885497,42.0478078770959,5.32634370798448,-7.71267443880857,0,0,-3.97657500820969E-06,-6.31889883675299E-06,4.81118405494107E-06
2013-11-13 19:00:00,5.23185784062611E-07,2.13565857054752E-06,7.94714104672982E-07,-14.8892059147389,7.00006902336657,-31.2461826003694,44.9358104755806,6.99853358183391,-12.7990170248733,0,0,-4.04479423127668E-06,-6.48087883467072E-06,4.78582760139593E-06
2013-11-13 20:00:00,5.23340800709711E-07,2.13820806388716E-06,7.95251465884138E-07,-15.5968103429356,1.16998466876366,-29.208312604019,46.9984362104148,9.54370587438686,-12.9069959359579,0,0,-4.14717799651498E-06,-6.68323812531045E-06,4.75783586942011E-06
2013-11-13 21:00:00,5.20326608986113E-07,1.98005073172915E-06,7.76933116944402E-07,-16.5121674360796,-2.47775738968458,-28.7818297349436,47.9792366836297,12.8022939142225,-13.0097664484713,0,0,-4.58557491344891E-06,-7.3413228469239E-06,5.1006627356897E-06
2013-11-13 22:00:00,5.2025718137111E-07,1.98930042809504E-06,7.78583197990733E-07,-18.3093518797672,-4.9486395515146,-26.5864539787713,48.2418269556491,14.6122876340531,-13.0096594925961,0,0,-4.62687976539655E-06,-7.37487510752427E-06,5.06406452038465E-06
2013-11-13 23:00:00,5.20382369613075E-07,1.99018535167173E-06,7.79616619050773E-07,-18.92050982236,-8.68954920275063,-25.1489896205985,49.1073607684159,16.9266357925638,-13.2749380440933,0,0,-4.66964088752775E-06,-7.47039884878691E-06,5.02851237906425E-06
2013-11-14 00:00:00,5.20413254005275E-07,1.99282840799043E-06,7.80067617620083E-07,-19.3008794949242,-9.24730687746211,-24.4700307673479,49.1856168980179,20.3955995800275,-16.5629893821217,0,0,-4.71915046000504E-06,-7.46536728827375E-06,4.98573342996161E-06
2013-11-14 01:00:00,5.20466528202129E-07,1.9945524087782E-06,7.80337371042356E-07,-19.4054119527807,-9.29690674489454,-24.1161817858941,49.1984324728883,23.1943615489071,-19.5742835191006,0,0,-4.75367256865411E-06,-7.45990273770439E-06,4.94962099297507E-06
2013-11-14 02:00:00,5.20526415712739E-07,1.995265070577E-06,7.80361039104874E-07,-19.3002571055797,-9.29898026304175,-24.394446708859,49.20668266997,25.6009466300644,-21.8139351669187,0,0,-4.78186622865451E-06,-7.45594339564065E-06,4.93559980224644E-06
2013-11-14 03:00:00,5.20548814048028E-07,1.9930878170105E-06,7.79935063849191E-07,-19.555885922452,-9.28158380889962,-25.693672042378,49.2153999153248,27.5802744101668,-22.2645224952937,0,0,-4.80519240647936E-06,-7.4541887289707E-06,4.95896993549885E-06
2013-11-14 04:00:00,5.20570502273275E-07,1.99036180224469E-06,7.79468496197843E-07,-19.934111273512,-9.22875475036361,-29.1242414447156,49.2181337862942,28.3145729729869,-19.2455892709706,0,0,-4.81440815053702E-06,-7.4535317843367E-06,5.0086954267241E-06
2013-11-14 05:00:00,5.2060961689383E-07,1.98881768193945E-06,7.79150198908537E-07,-19.8270278460945,-9.15167777927863,-32.134911619551,49.2169420004971,28.4366037977819,-16.5399184520831,0,0,-4.81637022267023E-06,-7.45334805258447E-06,5.06493100627461E-06
2013-11-14 06:00:00,5.20587176782139E-07,1.98661784326124E-06,7.78548611272062E-07,-19.8211922427059,-9.0616122063703,-34.2361125123919,49.2191801729216,28.9351728503567,-15.0354260018349,0,0,-4.82400084376877E-06,-7.45435722624169E-06,5.11490069029355E-06
2013-11-14 07:00:00,5.20679377020534E-07,1.9840934253625E-06,7.77894419596223E-07,-19.4896018667814,-9.05396589027692,-35.1157160797995,49.0760043649837,29.5442566506834,-14.9609671777483,0,0,-4.83075144620671E-06,-7.43842515213772E-06,5.16747476840041E-06
2013-11-14 08:00:00,5.22259654804898E-07,2.0056759110178E-06,7.82237062604654E-07,-19.1227333855972,-9.15882725276542,-32.3610379094219,48.4103762547178,27.9052634138763,-16.7876326839385,1.11461013924704,-8.72104322052656E-06,-4.79791846339595E-06,-7.34307190353128E-06,5.14064631415202E-06
2013-11-14 09:00:00,5.2215482530862E-07,2.00381829537033E-06,7.81292445682381E-07,-18.9982611153692,-9.0777332939163,-32.0587610947907,47.2271165695693,26.7043765350205,-14.7683721385459,0.971652920837759,-8.59159846280779E-06,-4.78904397857605E-06,-7.28793660340692E-06,5.14495741621504E-06
2013-11-14 10:00:00,5.22189875226197E-07,2.00557044061876E-06,7.81754437659244E-07,-19.8729108373773,-0.544115763406561,-31.06768913332,44.44646784595,18.783040233693,-13.0098092305458,1.26503523685899,-8.84058120487072E-06,-4.71651772284076E-06,-7.09253739537101E-06,5.1667176179814E-06
2013-11-14 11:00:00,5.24772268476161E-07,2.17509147740173E-06,7.99841648632123E-07,-20.0265834208601,2.44461196351134,-29.1856218112319,43.0905186785684,15.1557217270341,-12.5712359648333,1.09260516374727,-8.14267964487803E-06,-4.32207500688264E-06,-6.76473843733162E-06,4.81407258327954E-06
2013-11-14 12:00:00,5.24689490732079E-07,2.17653715539338E-06,8.00013701384138E-07,-19.4596380013545,3.05273968629957,-29.418765165565,43.1563823916013,12.1505523713572,-10.4993894735908,1.01813451621454,-8.09886467278307E-06,-4.25693749446054E-06,-6.86526607090982E-06,4.8211122105931E-06
2013-11-14 13:00:00,5.24950355518183E-07,2.18139679383283E-06,8.0114328592766E-07,-19.4830522001142,1.67458092912269,-28.8774695675979,44.6360191255893,10.5286820890538,-9.72749434872788,1.24875047086591,-8.2791906182005E-06,-4.21394805090358E-06,-6.91315190604357E-06,4.82334113197346E-06
2013-11-14 14:00:00,5.24766458314872E-07,2.18041962153E-06,8.01033512937501E-07,-19.374228022159,1.26905229817008,-29.2097743245033,45.5111416082656,8.86134562135594,-8.21012222742733,1.15260149781462,-8.2374951458067E-06,-4.15815807201625E-06,-6.96461355090624E-06,4.82573458706029E-06
2013-11-14 15:00:00,5.23366499000258E-07,2.16253758101888E-06,7.97126748460815E-07,-18.8381199509892,1.03312887904405,-32.1014055268196,46.5363860582448,8.31876163905506,-5.19215294626612,0.243416955930061,-6.84087751199464E-06,-4.15653809807282E-06,-7.00521235953653E-06,4.83970456825197E-06
2013-11-14 16:00:00,5.22876881454099E-07,2.1559256098155E-06,7.95936623805191E-07,-18.4365250046337,0.802584875130049,-33.5594976625703,47.747508735284,8.56085347889968,-5.11491612677604,0,0,-4.17688181224207E-06,-7.02353253943857E-06,4.86083177267329E-06
2013-11-14 17:00:00,5.2278300029347E-07,2.15583836391902E-06,7.96145900760505E-07,-18.3647109488799,0.643551838280195,-33.1572220570498,48.4260975310682,9.70747966068333,-7.25518765755631,0,0,-4.22911863407194E-06,-7.0356237264224E-06,4.86106166066339E-06
2013-11-14 18:00:00,5.22710006042656E-07,2.15644378082764E-06,7.96426494332357E-07,-17.9029762303947,0.512618402869669,-32.4767908883432,48.6753755688685,12.0062807874101,-10.8144993139314,0,0,-4.3039294843652E-06,-7.04867936243269E-06,4.8608505352798E-06
2013-11-14 19:00:00,5.21254614082497E-07,2.09672410018772E-06,7.87557552196687E-07,-17.6141368882808,-0.000131934159900739,-32.0546174106925,48.4932348295237,14.1780357006978,-13.0023752307081,0,0,-4.51714431045502E-06,-7.30414504163126E-06,5.01954555416563E-06
2013-11-14 20:00:00,5.20866554057015E-07,2.06662110883893E-06,7.85181314021257E-07,-17.6194822596599,-1.06207316747905,-31.0199020908881,45.6818840442701,17.0219770161001,-13.0023941754542,0,0,-4.62986477054983E-06,-7.38847091932675E-06,5.05569078818801E-06
2013-11-14 21:00:00,5.20910847139613E-07,2.07056782816531E-06,7.84818300974177E-07,-17.5179941331895,-3.53043952899096,-28.7059105778996,44.2645480563945,18.4921990283609,-13.0023934199013,0,0,-4.66047625252486E-06,-7.39030157825977E-06,5.03127893212573E-06
2013-11-14 22:00:00,5.20813922344707E-07,2.06850382335663E-06,7.84064877610756E-07,-15.1307497710805,-3.53153349980844,-26.5748780502552,43.3143744305596,14.9251900076123,-13.0023937391078,0,0,-4.58835872689178E-06,-7.38662222720668E-06,5.01085035236942E-06
2013-11-14 23:00:00,5.20783791859688E-07,2.06435912008092E-06,7.83116723020361E-07,-14.823012797158,-3.68007130277738,-25.0402486846844,43.3808918945936,13.1648444338151,-13.0023941842782,0,0,-4.54907188293419E-06,-7.3740809997438E-06,4.98498765939939E-06
2013-11-15 00:00:00,5.20560137315885E-07,2.06159775331016E-06,7.82555944156533E-07,-15.1578357435489,-0.10493145996237,-24.4389861338663,42.5615110160108,10.1426481448744,-13.0023966281417,0,0,-4.4677747159767E-06,-7.2639999321839E-06,4.95878629690963E-06
