avail_qty,nominal_power,production_resource_name,start,end
771.0,847.0,EPC2_______,2022-05-11 09:00:00+00:00,2022-05-11 10:00:00+00:00
765.1,847.0,EPC2_______,2022-05-11 10:00:00+00:00,2022-05-11 11:00:00+00:00
759.1,847.0,EPC2_______,2022-05-11 11:00:00+00:00,2022-05-11 12:00:00+00:00
754.2,847.0,EPC2_______,2022-05-11 12:00:00+00:00,2022-05-11 14:00:00+00:00
749.2,847.0,EPC2_______,2022-05-11 14:00:00+00:00,2022-05-11 15:00:00+00:00
754.2,847.0,EPC2_______,2022-05-11 15:00:00+00:00,2022-05-11 16:00:00+00:00
759.1,847.0,EPC2_______,2022-05-11 16:00:00+00:00,2022-05-11 18:00:00+00:00
771.0,847.0,EPC2_______,2022-05-11 18:00:00+00:00,2022-05-11 19:00:00+00:00
771.0,847.0,EPC2_______,2022-05-12 11:00:00+00:00,2022-05-12 17:00:00+00:00
771.0,847.0,EPC2_______,2022-05-15 12:00:00+00:00,2022-05-15 13:00:00+00:00
765.1,847.0,EPC2_______,2022-05-15 13:00:00+00:00,2022-05-15 17:00:00+00:00
771.0,847.0,EPC2_______,2022-05-15 17:00:00+00:00,2022-05-15 18:00:00+00:00
771.0,847.0,EPC2_______,2022-05-16 12:00:00+00:00,2022-05-16 13:00:00+00:00
765.1,847.0,EPC2_______,2022-05-16 13:00:00+00:00,2022-05-16 17:00:00+00:00
771.0,847.0,EPC2_______,2022-05-16 17:00:00+00:00,2022-05-16 18:00:00+00:00
765.1,847.0,EPC2_______,2022-05-19 11:00:00+00:00,2022-05-19 12:00:00+00:00
759.1,847.0,EPC2_______,2022-05-19 12:00:00+00:00,2022-05-19 13:00:00+00:00
754.2,847.0,EPC2_______,2022-05-19 13:00:00+00:00,2022-05-19 17:00:00+00:00
759.1,847.0,EPC2_______,2022-05-19 17:00:00+00:00,2022-05-19 18:00:00+00:00
771.0,847.0,EPC2_______,2022-05-19 18:00:00+00:00,2022-05-19 19:00:00+00:00
771.0,847.0,EPC2_______,2022-05-20 09:00:00+00:00,2022-05-20 10:00:00+00:00
765.1,847.0,EPC2_______,2022-05-20 10:00:00+00:00,2022-05-20 11:00:00+00:00
759.1,847.0,EPC2_______,2022-05-20 11:00:00+00:00,2022-05-20 12:00:00+00:00
754.2,847.0,EPC2_______,2022-05-20 12:00:00+00:00,2022-05-20 13:00:00+00:00
759.1,847.0,EPC2_______,2022-05-20 13:00:00+00:00,2022-05-20 15:00:00+00:00
754.2,847.0,EPC2_______,2022-05-20 15:00:00+00:00,2022-05-20 17:00:00+00:00
771.0,847.0,EPC2_______,2022-05-20 17:00:00+00:00,2022-05-20 18:00:00+00:00
771.0,847.0,EPC2_______,2022-05-24 09:00:00+00:00,2022-05-24 11:00:00+00:00
768.0,847.0,EPC2_______,2022-05-24 11:00:00+00:00,2022-05-24 12:00:00+00:00
768.0,847.0,EPC2_______,2022-06-03 11:00:00+00:00,2022-06-03 12:00:00+00:00
760.1,847.0,EPC2_______,2022-06-03 12:00:00+00:00,2022-06-03 13:00:00+00:00
764.1,847.0,EPC2_______,2022-06-03 13:00:00+00:00,2022-06-03 14:00:00+00:00
759.1,847.0,EPC2_______,2022-06-03 14:00:00+00:00,2022-06-03 15:00:00+00:00
392.1,847.0,EPC2_______,2022-06-03 15:00:00+00:00,2022-06-03 17:00:00+00:00
771.0,847.0,EPC2_______,2022-06-05 11:00:00+00:00,2022-06-05 12:00:00+00:00
765.1,847.0,EPC2_______,2022-06-05 12:00:00+00:00,2022-06-05 14:00:00+00:00
759.1,847.0,EPC2_______,2022-06-05 14:00:00+00:00,2022-06-05 16:00:00+00:00
765.1,847.0,EPC2_______,2022-06-05 16:00:00+00:00,2022-06-05 17:00:00+00:00
771.0,847.0,EPC2_______,2022-06-05 17:00:00+00:00,2022-06-05 18:00:00+00:00
771.0,847.0,EPC2_______,2022-06-06 11:00:00+00:00,2022-06-06 12:00:00+00:00
765.1,847.0,EPC2_______,2022-06-06 12:00:00+00:00,2022-06-06 14:00:00+00:00
759.1,847.0,EPC2_______,2022-06-06 14:00:00+00:00,2022-06-06 16:00:00+00:00
765.1,847.0,EPC2_______,2022-06-06 16:00:00+00:00,2022-06-06 17:00:00+00:00
771.0,847.0,EPC2_______,2022-06-06 17:00:00+00:00,2022-06-06 18:00:00+00:00
774.0,847.0,EPC2_______,2022-06-08 10:00:00+00:00,2022-06-08 12:00:00+00:00
770.0,847.0,EPC2_______,2022-06-08 12:00:00+00:00,2022-06-08 14:00:00+00:00
766.1,847.0,EPC2_______,2022-06-08 14:00:00+00:00,2022-06-08 16:00:00+00:00
768.0,847.0,EPC2_______,2022-06-08 16:00:00+00:00,2022-06-08 17:00:00+00:00
770.0,847.0,EPC2_______,2022-06-08 17:00:00+00:00,2022-06-08 18:00:00+00:00
771.0,847.0,EPC2_______,2022-06-11 13:00:00+00:00,2022-06-11 15:00:00+00:00
771.0,847.0,EPC2_______,2022-06-12 13:00:00+00:00,2022-06-12 15:00:00+00:00
774.0,847.0,EPC2_______,2022-06-15 14:00:00+00:00,2022-06-15 17:00:00+00:00
768.0,847.0,EPC2_______,2022-06-15 17:00:00+00:00,2022-06-15 18:00:00+00:00
770.0,847.0,EPC2_______,2022-06-15 18:00:00+00:00,2022-06-15 19:00:00+00:00
768.0,847.0,EPC2_______,2022-06-16 10:00:00+00:00,2022-06-16 11:00:00+00:00
763.1,847.0,EPC2_______,2022-06-16 11:00:00+00:00,2022-06-16 13:00:00+00:00
766.1,847.0,EPC2_______,2022-06-16 13:00:00+00:00,2022-06-16 15:00:00+00:00
770.0,847.0,EPC2_______,2022-06-16 15:00:00+00:00,2022-06-16 16:00:00+00:00
774.0,847.0,EPC2_______,2022-06-16 16:00:00+00:00,2022-06-16 17:00:00+00:00
771.0,847.0,EPC2_______,2022-06-17 14:00:00+00:00,2022-06-17 17:00:00+00:00
765.1,847.0,EPC2_______,2022-06-18 08:00:00+00:00,2022-06-18 09:00:00+00:00
754.2,847.0,EPC2_______,2022-06-18 09:00:00+00:00,2022-06-18 10:00:00+00:00
742.3,847.0,EPC2_______,2022-06-18 10:00:00+00:00,2022-06-18 11:00:00+00:00
737.4,847.0,EPC2_______,2022-06-18 11:00:00+00:00,2022-06-18 13:00:00+00:00
733.4,847.0,EPC2_______,2022-06-18 13:00:00+00:00,2022-06-18 14:00:00+00:00
728.5,847.0,EPC2_______,2022-06-18 14:00:00+00:00,2022-06-18 17:00:00+00:00
733.4,847.0,EPC2_______,2022-06-18 17:00:00+00:00,2022-06-18 18:00:00+00:00
742.3,847.0,EPC2_______,2022-06-18 18:00:00+00:00,2022-06-18 20:00:00+00:00
754.2,847.0,EPC2_______,2022-06-18 20:00:00+00:00,2022-06-18 21:00:00+00:00
771.0,847.0,EPC2_______,2022-06-18 21:00:00+00:00,2022-06-18 22:00:00+00:00
765.1,847.0,EPC2_______,2022-06-19 08:00:00+00:00,2022-06-19 09:00:00+00:00
754.2,847.0,EPC2_______,2022-06-19 09:00:00+00:00,2022-06-19 10:00:00+00:00
742.3,847.0,EPC2_______,2022-06-19 10:00:00+00:00,2022-06-19 11:00:00+00:00
737.4,847.0,EPC2_______,2022-06-19 11:00:00+00:00,2022-06-19 13:00:00+00:00
733.4,847.0,EPC2_______,2022-06-19 13:00:00+00:00,2022-06-19 14:00:00+00:00
728.5,847.0,EPC2_______,2022-06-19 14:00:00+00:00,2022-06-19 17:00:00+00:00
733.4,847.0,EPC2_______,2022-06-19 17:00:00+00:00,2022-06-19 18:00:00+00:00
742.3,847.0,EPC2_______,2022-06-19 18:00:00+00:00,2022-06-19 20:00:00+00:00
754.2,847.0,EPC2_______,2022-06-19 20:00:00+00:00,2022-06-19 21:00:00+00:00
771.0,847.0,EPC2_______,2022-06-19 21:00:00+00:00,2022-06-19 22:00:00+00:00
765.1,847.0,EPC2_______,2022-06-20 08:00:00+00:00,2022-06-20 09:00:00+00:00
754.2,847.0,EPC2_______,2022-06-20 09:00:00+00:00,2022-06-20 17:00:00+00:00
774.0,847.0,EPC2_______,2022-06-22 09:00:00+00:00,2022-06-22 12:00:00+00:00
768.0,847.0,EPC2_______,2022-06-22 12:00:00+00:00,2022-06-22 15:00:00+00:00
771.0,847.0,EPC2_______,2022-06-22 15:00:00+00:00,2022-06-22 18:00:00+00:00
757.2,847.0,EPC2_______,2022-06-22 18:00:00+00:00,2022-06-22 19:00:00+00:00
772.0,847.0,EPC2_______,2022-06-22 19:00:00+00:00,2022-06-22 20:00:00+00:00
765.1,847.0,EPC2_______,2022-06-23 09:00:00+00:00,2022-06-23 10:00:00+00:00
754.2,847.0,EPC2_______,2022-06-23 10:00:00+00:00,2022-06-23 11:00:00+00:00
749.2,847.0,EPC2_______,2022-06-23 11:00:00+00:00,2022-06-23 12:00:00+00:00
742.3,847.0,EPC2_______,2022-06-23 12:00:00+00:00,2022-06-23 13:00:00+00:00
737.4,847.0,EPC2_______,2022-06-23 13:00:00+00:00,2022-06-23 14:00:00+00:00
742.3,847.0,EPC2_______,2022-06-23 14:00:00+00:00,2022-06-23 18:00:00+00:00
754.2,847.0,EPC2_______,2022-06-23 18:00:00+00:00,2022-06-23 19:00:00+00:00
765.1,847.0,EPC2_______,2022-06-23 19:00:00+00:00,2022-06-23 20:00:00+00:00
771.0,847.0,EPC2_______,2022-06-23 20:00:00+00:00,2022-06-23 21:00:00+00:00
753.2,847.0,EPC2_______,2022-06-27 15:00:00+00:00,2022-06-27 18:00:00+00:00
771.0,847.0,EPC2_______,2022-07-16 12:00:00+00:00,2022-07-16 14:00:00+00:00
771.0,847.0,EPC2_______,2022-07-17 12:00:00+00:00,2022-07-17 14:00:00+00:00
771.0,847.0,EPC2_______,2022-07-18 12:00:00+00:00,2022-07-18 13:00:00+00:00
748.3,847.0,EPC2_______,2022-07-18 13:00:00+00:00,2022-07-18 17:00:00+00:00
753.2,847.0,EPC2_______,2022-07-18 17:00:00+00:00,2022-07-18 18:00:00+00:00
758.2,847.0,EPC2_______,2022-07-18 18:00:00+00:00,2022-07-18 19:00:00+00:00
763.1,847.0,EPC2_______,2022-07-18 19:00:00+00:00,2022-07-18 20:00:00+00:00
768.0,847.0,EPC2_______,2022-07-18 20:00:00+00:00,2022-07-18 21:00:00+00:00
773.0,847.0,EPC2_______,2022-07-18 21:00:00+00:00,2022-07-18 22:00:00+00:00
770.0,847.0,EPC2_______,2022-07-19 08:00:00+00:00,2022-07-19 09:00:00+00:00
753.2,847.0,EPC2_______,2022-07-19 09:00:00+00:00,2022-07-19 10:00:00+00:00
738.4,847.0,EPC2_______,2022-07-19 10:00:00+00:00,2022-07-19 11:00:00+00:00
733.4,847.0,EPC2_______,2022-07-19 11:00:00+00:00,2022-07-19 12:00:00+00:00
723.5,847.0,EPC2_______,2022-07-19 12:00:00+00:00,2022-07-19 18:00:00+00:00
728.5,847.0,EPC2_______,2022-07-19 18:00:00+00:00,2022-07-19 19:00:00+00:00
730.4,847.0,EPC2_______,2022-07-19 19:00:00+00:00,2022-07-19 20:00:00+00:00
733.4,847.0,EPC2_______,2022-07-19 20:00:00+00:00,2022-07-19 21:00:00+00:00
738.4,847.0,EPC2_______,2022-07-19 21:00:00+00:00,2022-07-19 22:00:00+00:00
765.1,847.0,EPC2_______,2022-07-20 07:00:00+00:00,2022-07-20 08:00:00+00:00
749.2,847.0,EPC2_______,2022-07-20 08:00:00+00:00,2022-07-20 09:00:00+00:00
737.4,847.0,EPC2_______,2022-07-20 09:00:00+00:00,2022-07-20 10:00:00+00:00
728.5,847.0,EPC2_______,2022-07-20 10:00:00+00:00,2022-07-20 11:00:00+00:00
722.5,847.0,EPC2_______,2022-07-20 11:00:00+00:00,2022-07-20 17:00:00+00:00
708.7,847.0,EPC2_______,2022-07-20 17:00:00+00:00,2022-07-20 18:00:00+00:00
713.6,847.0,EPC2_______,2022-07-20 18:00:00+00:00,2022-07-20 19:00:00+00:00
720.6,847.0,EPC2_______,2022-07-20 19:00:00+00:00,2022-07-20 20:00:00+00:00
733.4,847.0,EPC2_______,2022-07-20 20:00:00+00:00,2022-07-20 21:00:00+00:00
743.3,847.0,EPC2_______,2022-07-20 21:00:00+00:00,2022-07-20 22:00:00+00:00
765.1,847.0,EPC2_______,2022-07-20 22:00:00+00:00,2022-07-21 00:00:00+00:00
771.0,847.0,EPC2_______,2022-07-21 00:00:00+00:00,2022-07-21 01:00:00+00:00
766.1,847.0,EPC2_______,2022-07-21 07:00:00+00:00,2022-07-21 08:00:00+00:00
759.1,847.0,EPC2_______,2022-07-21 08:00:00+00:00,2022-07-21 09:00:00+00:00
748.3,847.0,EPC2_______,2022-07-21 09:00:00+00:00,2022-07-21 10:00:00+00:00
740.3,847.0,EPC2_______,2022-07-21 10:00:00+00:00,2022-07-21 11:00:00+00:00
737.4,847.0,EPC2_______,2022-07-21 11:00:00+00:00,2022-07-21 12:00:00+00:00
742.3,847.0,EPC2_______,2022-07-21 12:00:00+00:00,2022-07-21 13:00:00+00:00
749.2,847.0,EPC2_______,2022-07-21 13:00:00+00:00,2022-07-21 15:00:00+00:00
771.0,847.0,EPC2_______,2022-07-21 17:00:00+00:00,2022-07-21 18:00:00+00:00
766.1,847.0,EPC2_______,2022-07-22 08:00:00+00:00,2022-07-22 09:00:00+00:00
753.2,847.0,EPC2_______,2022-07-22 09:00:00+00:00,2022-07-22 10:00:00+00:00
742.3,847.0,EPC2_______,2022-07-22 10:00:00+00:00,2022-07-22 12:00:00+00:00
737.4,847.0,EPC2_______,2022-07-22 12:00:00+00:00,2022-07-22 13:00:00+00:00
733.4,847.0,EPC2_______,2022-07-22 13:00:00+00:00,2022-07-22 15:00:00+00:00
728.5,847.0,EPC2_______,2022-07-22 15:00:00+00:00,2022-07-22 16:00:00+00:00
733.4,847.0,EPC2_______,2022-07-22 16:00:00+00:00,2022-07-22 17:00:00+00:00
737.4,847.0,EPC2_______,2022-07-22 17:00:00+00:00,2022-07-22 19:00:00+00:00
739.4,847.0,EPC2_______,2022-07-22 19:00:00+00:00,2022-07-22 20:00:00+00:00
743.3,847.0,EPC2_______,2022-07-22 20:00:00+00:00,2022-07-22 21:00:00+00:00
748.3,847.0,EPC2_______,2022-07-22 21:00:00+00:00,2022-07-22 22:00:00+00:00
765.1,847.0,EPC2_______,2022-07-23 09:00:00+00:00,2022-07-23 10:00:00+00:00
754.2,847.0,EPC2_______,2022-07-23 10:00:00+00:00,2022-07-23 12:00:00+00:00
749.2,847.0,EPC2_______,2022-07-23 12:00:00+00:00,2022-07-23 13:00:00+00:00
742.3,847.0,EPC2_______,2022-07-23 13:00:00+00:00,2022-07-23 14:00:00+00:00
754.2,847.0,EPC2_______,2022-07-23 14:00:00+00:00,2022-07-23 15:00:00+00:00
759.1,847.0,EPC2_______,2022-07-23 15:00:00+00:00,2022-07-23 16:00:00+00:00
765.1,847.0,EPC2_______,2022-07-23 16:00:00+00:00,2022-07-23 18:00:00+00:00
771.0,847.0,EPC2_______,2022-07-23 18:00:00+00:00,2022-07-23 19:00:00+00:00
765.1,847.0,EPC2_______,2022-07-24 09:00:00+00:00,2022-07-24 10:00:00+00:00
754.2,847.0,EPC2_______,2022-07-24 10:00:00+00:00,2022-07-24 12:00:00+00:00
749.2,847.0,EPC2_______,2022-07-24 12:00:00+00:00,2022-07-24 13:00:00+00:00
742.3,847.0,EPC2_______,2022-07-24 13:00:00+00:00,2022-07-24 14:00:00+00:00
754.2,847.0,EPC2_______,2022-07-24 14:00:00+00:00,2022-07-24 15:00:00+00:00
759.1,847.0,EPC2_______,2022-07-24 15:00:00+00:00,2022-07-24 16:00:00+00:00
765.1,847.0,EPC2_______,2022-07-24 16:00:00+00:00,2022-07-24 18:00:00+00:00
753.2,847.0,EPC2_______,2022-07-24 18:00:00+00:00,2022-07-24 19:00:00+00:00
758.2,847.0,EPC2_______,2022-07-24 19:00:00+00:00,2022-07-24 20:00:00+00:00
768.0,847.0,EPC2_______,2022-07-24 20:00:00+00:00,2022-07-24 21:00:00+00:00
765.1,847.0,EPC2_______,2022-07-25 09:00:00+00:00,2022-07-25 10:00:00+00:00
754.2,847.0,EPC2_______,2022-07-25 10:00:00+00:00,2022-07-25 12:00:00+00:00
749.2,847.0,EPC2_______,2022-07-25 12:00:00+00:00,2022-07-25 13:00:00+00:00
742.3,847.0,EPC2_______,2022-07-25 13:00:00+00:00,2022-07-25 14:00:00+00:00
754.2,847.0,EPC2_______,2022-07-25 14:00:00+00:00,2022-07-25 15:00:00+00:00
738.4,847.0,EPC2_______,2022-07-25 15:00:00+00:00,2022-07-25 19:00:00+00:00
748.3,847.0,EPC2_______,2022-07-25 19:00:00+00:00,2022-07-25 21:00:00+00:00
754.2,847.0,EPC2_______,2022-07-25 21:00:00+00:00,2022-07-25 22:00:00+00:00
771.0,847.0,EPC2_______,2022-07-26 10:00:00+00:00,2022-07-26 11:00:00+00:00
765.1,847.0,EPC2_______,2022-07-26 11:00:00+00:00,2022-07-26 12:00:00+00:00
759.1,847.0,EPC2_______,2022-07-26 12:00:00+00:00,2022-07-26 13:00:00+00:00
754.2,847.0,EPC2_______,2022-07-26 13:00:00+00:00,2022-07-26 16:00:00+00:00
759.1,847.0,EPC2_______,2022-07-26 16:00:00+00:00,2022-07-26 17:00:00+00:00
760.1,847.0,EPC2_______,2022-07-26 17:00:00+00:00,2022-07-26 18:00:00+00:00
766.1,847.0,EPC2_______,2022-07-26 18:00:00+00:00,2022-07-26 19:00:00+00:00
770.0,847.0,EPC2_______,2022-07-26 19:00:00+00:00,2022-07-26 20:00:00+00:00
765.1,847.0,EPC2_______,2022-07-28 12:00:00+00:00,2022-07-28 14:00:00+00:00
759.1,847.0,EPC2_______,2022-07-28 14:00:00+00:00,2022-07-28 16:00:00+00:00
771.0,847.0,EPC2_______,2022-07-28 16:00:00+00:00,2022-07-28 17:00:00+00:00
771.0,847.0,EPC2_______,2022-07-29 10:00:00+00:00,2022-07-29 11:00:00+00:00
759.1,847.0,EPC2_______,2022-07-29 13:00:00+00:00,2022-07-29 14:00:00+00:00
758.2,847.0,EPC2_______,2022-07-29 14:00:00+00:00,2022-07-29 18:00:00+00:00
763.1,847.0,EPC2_______,2022-07-29 18:00:00+00:00,2022-07-29 19:00:00+00:00
773.0,847.0,EPC2_______,2022-07-29 19:00:00+00:00,2022-07-29 21:00:00+00:00
768.0,847.0,EPC2_______,2022-07-31 18:00:00+00:00,2022-07-31 22:00:00+00:00
774.0,847.0,EPC2_______,2022-08-01 08:00:00+00:00,2022-08-01 10:00:00+00:00
770.0,847.0,EPC2_______,2022-08-01 10:00:00+00:00,2022-08-01 12:00:00+00:00
766.1,847.0,EPC2_______,2022-08-01 12:00:00+00:00,2022-08-01 16:00:00+00:00
770.0,847.0,EPC2_______,2022-08-01 16:00:00+00:00,2022-08-01 17:00:00+00:00
774.0,847.0,EPC2_______,2022-08-01 17:00:00+00:00,2022-08-01 19:00:00+00:00
771.0,847.0,EPC2_______,2022-08-02 10:00:00+00:00,2022-08-02 12:00:00+00:00
765.1,847.0,EPC2_______,2022-08-02 12:00:00+00:00,2022-08-02 14:00:00+00:00
759.1,847.0,EPC2_______,2022-08-02 14:00:00+00:00,2022-08-02 17:00:00+00:00
758.2,847.0,EPC2_______,2022-08-02 17:00:00+00:00,2022-08-02 18:00:00+00:00
763.1,847.0,EPC2_______,2022-08-02 18:00:00+00:00,2022-08-02 19:00:00+00:00
766.1,847.0,EPC2_______,2022-08-02 19:00:00+00:00,2022-08-02 20:00:00+00:00
772.0,847.0,EPC2_______,2022-08-02 20:00:00+00:00,2022-08-02 21:00:00+00:00
771.0,847.0,EPC2_______,2022-08-03 07:00:00+00:00,2022-08-03 08:00:00+00:00
759.1,847.0,EPC2_______,2022-08-03 08:00:00+00:00,2022-08-03 10:00:00+00:00
754.2,847.0,EPC2_______,2022-08-03 10:00:00+00:00,2022-08-03 11:00:00+00:00
749.2,847.0,EPC2_______,2022-08-03 11:00:00+00:00,2022-08-03 12:00:00+00:00
742.3,847.0,EPC2_______,2022-08-03 12:00:00+00:00,2022-08-03 13:00:00+00:00
737.4,847.0,EPC2_______,2022-08-03 13:00:00+00:00,2022-08-03 16:00:00+00:00
742.3,847.0,EPC2_______,2022-08-03 16:00:00+00:00,2022-08-03 17:00:00+00:00
728.5,847.0,EPC2_______,2022-08-03 17:00:00+00:00,2022-08-03 18:00:00+00:00
733.4,847.0,EPC2_______,2022-08-03 18:00:00+00:00,2022-08-03 19:00:00+00:00
743.3,847.0,EPC2_______,2022-08-03 19:00:00+00:00,2022-08-03 20:00:00+00:00
751.2,847.0,EPC2_______,2022-08-03 20:00:00+00:00,2022-08-03 21:00:00+00:00
754.2,847.0,EPC2_______,2022-08-03 21:00:00+00:00,2022-08-03 22:00:00+00:00
765.1,847.0,EPC2_______,2022-08-04 08:00:00+00:00,2022-08-04 09:00:00+00:00
754.2,847.0,EPC2_______,2022-08-04 09:00:00+00:00,2022-08-04 10:00:00+00:00
742.3,847.0,EPC2_______,2022-08-04 10:00:00+00:00,2022-08-04 11:00:00+00:00
733.4,847.0,EPC2_______,2022-08-04 11:00:00+00:00,2022-08-04 12:00:00+00:00
728.5,847.0,EPC2_______,2022-08-04 12:00:00+00:00,2022-08-04 18:00:00+00:00
742.3,847.0,EPC2_______,2022-08-04 18:00:00+00:00,2022-08-04 19:00:00+00:00
754.2,847.0,EPC2_______,2022-08-04 19:00:00+00:00,2022-08-04 20:00:00+00:00
765.1,847.0,EPC2_______,2022-08-04 20:00:00+00:00,2022-08-04 22:00:00+00:00
771.0,847.0,EPC2_______,2022-08-04 22:00:00+00:00,2022-08-04 23:00:00+00:00
771.0,847.0,EPC2_______,2022-08-05 07:00:00+00:00,2022-08-05 08:00:00+00:00
759.1,847.0,EPC2_______,2022-08-05 08:00:00+00:00,2022-08-05 09:00:00+00:00
742.3,847.0,EPC2_______,2022-08-05 09:00:00+00:00,2022-08-05 10:00:00+00:00
733.4,847.0,EPC2_______,2022-08-05 10:00:00+00:00,2022-08-05 11:00:00+00:00
722.5,847.0,EPC2_______,2022-08-05 11:00:00+00:00,2022-08-05 13:00:00+00:00
728.5,847.0,EPC2_______,2022-08-05 13:00:00+00:00,2022-08-05 14:00:00+00:00
733.4,847.0,EPC2_______,2022-08-05 14:00:00+00:00,2022-08-05 15:00:00+00:00
742.3,847.0,EPC2_______,2022-08-05 15:00:00+00:00,2022-08-05 18:00:00+00:00
749.2,847.0,EPC2_______,2022-08-05 18:00:00+00:00,2022-08-05 19:00:00+00:00
759.1,847.0,EPC2_______,2022-08-05 19:00:00+00:00,2022-08-05 20:00:00+00:00
765.1,847.0,EPC2_______,2022-08-05 20:00:00+00:00,2022-08-05 21:00:00+00:00
765.1,847.0,EPC2_______,2022-08-09 10:00:00+00:00,2022-08-09 17:00:00+00:00
771.0,847.0,EPC2_______,2022-08-09 17:00:00+00:00,2022-08-09 18:00:00+00:00
771.0,847.0,EPC2_______,2022-08-10 08:00:00+00:00,2022-08-10 09:00:00+00:00
765.1,847.0,EPC2_______,2022-08-10 09:00:00+00:00,2022-08-10 10:00:00+00:00
759.1,847.0,EPC2_______,2022-08-10 10:00:00+00:00,2022-08-10 11:00:00+00:00
754.2,847.0,EPC2_______,2022-08-10 11:00:00+00:00,2022-08-10 13:00:00+00:00
759.1,847.0,EPC2_______,2022-08-10 13:00:00+00:00,2022-08-10 17:00:00+00:00
765.1,847.0,EPC2_______,2022-08-10 17:00:00+00:00,2022-08-10 18:00:00+00:00
771.0,847.0,EPC2_______,2022-08-10 18:00:00+00:00,2022-08-10 19:00:00+00:00
771.0,847.0,EPC2_______,2022-08-11 08:00:00+00:00,2022-08-11 09:00:00+00:00
765.1,847.0,EPC2_______,2022-08-11 09:00:00+00:00,2022-08-11 10:00:00+00:00
759.1,847.0,EPC2_______,2022-08-11 10:00:00+00:00,2022-08-11 11:00:00+00:00
754.2,847.0,EPC2_______,2022-08-11 11:00:00+00:00,2022-08-11 13:00:00+00:00
759.1,847.0,EPC2_______,2022-08-11 13:00:00+00:00,2022-08-11 16:00:00+00:00
765.1,847.0,EPC2_______,2022-08-11 16:00:00+00:00,2022-08-11 17:00:00+00:00
771.0,847.0,EPC2_______,2022-08-11 17:00:00+00:00,2022-08-11 18:00:00+00:00
773.0,847.0,EPC2_______,2022-08-12 09:00:00+00:00,2022-08-12 10:00:00+00:00
768.0,847.0,EPC2_______,2022-08-12 11:00:00+00:00,2022-08-12 15:00:00+00:00
758.2,847.0,EPC2_______,2022-08-12 15:00:00+00:00,2022-08-12 17:00:00+00:00
763.1,847.0,EPC2_______,2022-08-12 17:00:00+00:00,2022-08-12 18:00:00+00:00
766.1,847.0,EPC2_______,2022-08-12 18:00:00+00:00,2022-08-12 19:00:00+00:00
765.1,847.0,EPC2_______,2022-08-13 09:00:00+00:00,2022-08-13 10:00:00+00:00
759.1,847.0,EPC2_______,2022-08-13 10:00:00+00:00,2022-08-13 11:00:00+00:00
754.2,847.0,EPC2_______,2022-08-13 11:00:00+00:00,2022-08-13 12:00:00+00:00
749.2,847.0,EPC2_______,2022-08-13 12:00:00+00:00,2022-08-13 14:00:00+00:00
754.2,847.0,EPC2_______,2022-08-13 14:00:00+00:00,2022-08-13 15:00:00+00:00
759.1,847.0,EPC2_______,2022-08-13 15:00:00+00:00,2022-08-13 16:00:00+00:00
765.1,847.0,EPC2_______,2022-08-13 16:00:00+00:00,2022-08-13 17:00:00+00:00
771.0,847.0,EPC2_______,2022-08-13 17:00:00+00:00,2022-08-13 18:00:00+00:00
765.1,847.0,EPC2_______,2022-08-14 09:00:00+00:00,2022-08-14 10:00:00+00:00
759.1,847.0,EPC2_______,2022-08-14 10:00:00+00:00,2022-08-14 11:00:00+00:00
754.2,847.0,EPC2_______,2022-08-14 11:00:00+00:00,2022-08-14 12:00:00+00:00
749.2,847.0,EPC2_______,2022-08-14 12:00:00+00:00,2022-08-14 14:00:00+00:00
754.2,847.0,EPC2_______,2022-08-14 14:00:00+00:00,2022-08-14 15:00:00+00:00
759.1,847.0,EPC2_______,2022-08-14 15:00:00+00:00,2022-08-14 16:00:00+00:00
765.1,847.0,EPC2_______,2022-08-14 16:00:00+00:00,2022-08-14 17:00:00+00:00
771.0,847.0,EPC2_______,2022-08-14 17:00:00+00:00,2022-08-14 18:00:00+00:00
765.1,847.0,EPC2_______,2022-08-15 09:00:00+00:00,2022-08-15 10:00:00+00:00
759.1,847.0,EPC2_______,2022-08-15 10:00:00+00:00,2022-08-15 11:00:00+00:00
754.2,847.0,EPC2_______,2022-08-15 11:00:00+00:00,2022-08-15 12:00:00+00:00
749.2,847.0,EPC2_______,2022-08-15 12:00:00+00:00,2022-08-15 14:00:00+00:00
754.2,847.0,EPC2_______,2022-08-15 14:00:00+00:00,2022-08-15 15:00:00+00:00
759.1,847.0,EPC2_______,2022-08-15 15:00:00+00:00,2022-08-15 16:00:00+00:00
765.1,847.0,EPC2_______,2022-08-15 16:00:00+00:00,2022-08-15 17:00:00+00:00
771.0,847.0,EPC2_______,2022-08-15 17:00:00+00:00,2022-08-15 18:00:00+00:00
771.0,847.0,EPC2_______,2022-08-16 08:00:00+00:00,2022-08-16 09:00:00+00:00
759.1,847.0,EPC2_______,2022-08-16 09:00:00+00:00,2022-08-16 10:00:00+00:00
754.2,847.0,EPC2_______,2022-08-16 10:00:00+00:00,2022-08-16 11:00:00+00:00
749.2,847.0,EPC2_______,2022-08-16 11:00:00+00:00,2022-08-16 12:00:00+00:00
742.3,847.0,EPC2_______,2022-08-16 12:00:00+00:00,2022-08-16 17:00:00+00:00
744.3,847.0,EPC2_______,2022-08-16 17:00:00+00:00,2022-08-16 18:00:00+00:00
758.2,847.0,EPC2_______,2022-08-16 18:00:00+00:00,2022-08-16 19:00:00+00:00
