,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,Hunterston B,1020.0,1.0,UK,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,EDF Energy,55.722772,-4.891078
,Sizewell B,1223.0,1.0,UK,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,EDF Energy,52.21511,1.6201299999999998
,Torness,1250.0,1.0,UK,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,EDF Energy,55.967523,-2.407059
,Forsmark G11+G12,984.0,1.0,SE,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nordpool,,60.40399300000001,18.174347
,Forsmark G21+G22,1120.0,1.0,SE,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nordpool,,60.40399300000001,18.174347
,Forsmark G3,1187.0,1.0,SE,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nordpool,,60.40399300000001,18.174347
,Oskarshamn G1,473.0,1.0,SE,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nordpool,,57.417124,16.673074
,Oskarshamn G2,638.0,1.0,SE,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nordpool,,57.417124,16.673074
,Oskarshamn G3,1400.0,1.0,SE,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nordpool,,57.417124,16.673074
,Ringhals G11+G12,865.0,1.0,SE,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nordpool,,57.258987,12.110433
,Ringhals G21+G22,865.0,1.0,SE,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nordpool,,57.258987,12.110433
,Ringhals G31+G32,1062.0,1.0,SE,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nordpool,,57.258987,12.110433
,Ringhals G41+G42,938.0,1.0,SE,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nordpool,,57.258987,12.110433
,Bohunice G1,505.0,1.0,SK,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEAS,,48.4914,17.67734
,Bohunice G2,505.0,1.0,SK,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEAS,,48.4914,17.67734
,Mochovce G1,470.0,1.0,SK,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEAS,,48.26409,18.45326
,Mochovce G2,470.0,1.0,SK,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEAS,,48.26409,18.45326
,Krško ,696.0,1.0,SI,,,STUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nek.si/en/about-nuclear-technology/technical-data,Nuklearna Elektrarna Krško  (NEK),45.93833,15.51554
,BNA0012a,13.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Sappi Alfeld GmbH,51.984761,9.822831
,BNA0021,9.8,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,Heizkraftwerk Altenstadt GmbH & Co. KG,47.79714,10.85874
,BNA0027,138.9,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Zellstoff Stendal GmbH,52.72713,12.01115
,BNA0055,16.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Pfleiderer Baruth GmbH,52.07778,13.51725
,BNA0062,18.3,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Sonae Arauco Beeskow GmbH,52.18269,14.25841
,BNA0066,17.7,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Innogy SE,51.63701,7.618760000000001
,BNA0068,16.5,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,innogy SE,52.42529,13.517307999999998
,BNA0090,20.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,ENERTRAG Aktiengesellschaft,53.252132,13.957019
,BNA0103,18.1,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,Stadtwerke Leipzig GmbH,51.48993,10.41307
,BNA0156a,18.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Egger Holzwerkstoffe Brilon GmbH & Co. KG,51.40667,8.60115
,BNA0232a,13.2,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Sappi Ehingen GmbH,48.26698,9.72615
,BNA0232b,8.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Sappi Ehingen GmbH,48.26693,9.72626
,BNA0244,22.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Statkraft Markets GmbH,53.34217,7.206239999999998
,BNA0245a,52.0,1.0,DE,,,GTUR,Bioenergy,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,Statkraft Markets GmbH,53.34217,7.206239999999998
,BNA0250a,10.6,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,innogy SE,52.619274,6.8693100000000005
,BNA0277,12.6,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,MVV Energie AG,50.022602,8.377208999999999
,BNA0283,12.4,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Mainova AG,50.12943,8.76792
,BNA0385,12.1,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Pfleiderer Gütersloh GmbH,51.91537,8.400310000000001
,BNA0388,20.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Mark-E AG,51.41111400000001,7.491697999999999
,BNA0399,20.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Müllverwertung Borsigstraße GmbH,53.53188044,10.07459164
,BNA0408,14.5,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,Enertec Hameln GmbH,52.09875,9.38821
,BNA0520,78.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Stora Enso Maxau GmbH,49.0393,8.31134
,BNA0549,17.1,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,MVV Energie AG,52.30479,13.636029999999998
,BNA0553,15.13,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,BinderHolz Deutschland GmbH,48.79123,11.50679
,BNA0573,22.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,Statkraft Markets GmbH,52.57703000000001,9.11009
,BNA0617,20.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,STEAG New Energies GmbH,51.61403992,7.481253973999999
,BNA0621,18.1,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Stadtwerke Leipzig GmbH,51.870883,12.569466
,BNA0628,9.8,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,envia THERM GmbH,53.74186,12.78302
,BNA0636,17.9,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,MVV Energie AG,49.51644467,8.460246482
,BNA0637,40.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Essity Operations Mannheim GmbH,49.5349,8.46358
,BNA0692,15.6,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Pfleiderer Neumarkt GmbH,49.26133,11.4516
,BNA0775,20.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,B+S Papenburg Energie GmbH,53.09716,7.3954
,BNA0797,12.3,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Heizkraftwerk Pforzheim GmbH,48.89705,8.725
,BNA0826,15.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Ökotech Ingenieurgesellschaft mbh,51.604008,7.250847999999999
,BNA0926a,13.9934,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Sappi Stockstadt GmbH,49.97745,9.06872
,BNA1055,6.7,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,InfraServ GmbH & Co. Wiesbaden KG,50.040546,8.253248
,BNA1091,18.3,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,ENGIE Deutschland AG,48.45534,11.8019
,BNA1256,13.3,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,LEIPA Georg Leinfelder GmbH,53.08671999999999,14.31935
,BNA1335c,1.92,1.0,DE,,,ICEN,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Papier- u. Kartonfabrik Varel GmbH & Co. KG,53.40317,8.128210000000001
,BNA1337b,1.1,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,DS Smith Paper Deutschland GmbH,49.988218,9.155761
,BNA1337c,0.8,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,DS Smith Paper Deutschland GmbH,49.988218,9.155761
,BNA1398,18.6,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,SWISS KRONO GmbH,53.148966,12.379742
,BNA1405b,8.7,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Fernwärme Ulm GmbH,48.39704,9.96484
,BNA1405c,4.5,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Fernwärme Ulm GmbH,48.39704,9.96484
,BNA1501,14.0,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Biomasse-Heizkraftwerk-Herbrechtingen GmbH,48.628498,10.200853
,BNA1522,17.8,1.0,DE,,,STUR,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,Geno Bioenergie Leasingfonds Erste GmbH & Co. KG,53.320352,14.271028
,BNA0157,1410.0,1.0,DE,,,STUR,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,Preussen Elektra GmbH,53.851095,9.345944
,BNA0251,1360.0,1.0,DE,,,STUR,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,Preussen Elektra GmbH,52.035641,9.413497
,BNA0263,1410.0,1.0,DE,,,STUR,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,Preussen Elektra GmbH,48.6046,12.29507
,BNA0355,1275.0,1.0,DE,,,STUR,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,E.ON Kernkraft GmbH,49.984424,10.181753
,BNA0381,1284.0,1.0,DE,,,STUR,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,RWE Power AG,48.51504,10.4015648
,BNA0382,1288.0,1.0,DE,,,STUR,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,RWE Power AG,48.51608,10.39822
,BNA0607,1336.0,1.0,DE,,,STUR,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,RWE Power AG,52.481878,7.306658
,BNA0686,1310.0,1.0,DE,,,STUR,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,EnBW Energie Baden-Württemberg AG,49.041111,9.175
,BNA0802,1402.0,1.0,DE,,,STUR,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,EnBW Energie Baden-Württemberg AG,49.252722,8.435436
,BNA0492,33.4,1.0,DE,,,STUR,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,BNetzA/UBA,RAG Anthrazit Ibbenbüren GmbH,52.28588,7.74613
,BNA0997,42.0,1.0,DE,,,ICEN,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,STEAG New Energies GmbH,49.249018,6.879244
,BNA1864,9.5,1.0,DE,,,STUR,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,KÄMMERER Energie GmbH,52.2940363,8.0229623
,BNA1865,9.8,1.0,DE,,,STUR,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,BNetzA/UBA,KÄMMERER Energie GmbH,52.2940363,8.0229623
,Aalst Syral GT,43.0,1.0,BE,,,GTUR,GAS,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,
,Aalst Syral ST,5.0,1.0,BE,,,STUR,GAS,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,
,Lillo Degussa GT1,43.0,1.0,BE,,,GTUR,GAS,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,
,Lillo Degussa GT2,32.0,1.0,BE,,,GTUR,GAS,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,
,Lillo Degussa ST,10.0,1.0,BE,,,STUR,GAS,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,
,Wilmarsdonk Total GT1,43.0,1.0,BE,,,GTUR,GAS,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,
,Wilmarsdonk Total GT2,43.0,1.0,BE,,,GTUR,GAS,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,
,Wilmarsdonk Total GT3,43.0,1.0,BE,,,GTUR,GAS,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,
,Zwijndrecht Lanxess GT,43.0,1.0,BE,,,GTUR,GAS,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,
,Zwijndrecht Lanxess ST,15.0,1.0,BE,,,STUR,GAS,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,
,INESCO WKK,138.0,1.0,BE,,,COMC,GAS,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,RWE Supply & Trading,51.24256,4.32481
,Hanasaari B,212.0,1.0,FI,,,STUR,HRD,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Helsingin Energia,60.182557,24.969299
,Kantvik,4.2,1.0,FI,,,STUR,HRD,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Voimavasu Oy,,
,Kymijärvi,45.0,1.0,FI,,,STUR,HRD,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Lahti Energia Oy,60.99248299999999,25.719201
,Naantali,450.0,1.0,FI,,,STUR,HRD,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Turun Seudun Energiantuotanto Oy,,
,Salmisaari B,163.0,1.0,FI,,,STUR,HRD,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Helsingin Energia,60.164649,24.904001
,Suomenojan voimalaitos,358.0,1.0,FI,,,STUR,HRD,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Fortum Power and Heat Oy,60.149125,24.718365
,Vaskiluoto 2,230.0,1.0,FI,,,STUR,HRD,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Vaskiluodon Voima Oy,63.090473,21.555412
,Centrale Gelderland (CG13),0.0,1.0,NL,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tennet.org/english/operational_management/export_data.aspx,ELECTRABEL NEDERLAND NV,51.85607,5.830430000000001
,Centrale Maasvlakte (MV1),0.0,1.0,NL,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tennet.org/english/operational_management/export_data.aspx,EON BENELUX,51.96262,4.02152
,Centrale Maasvlakte (MV2),0.0,1.0,NL,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tennet.org/english/operational_management/export_data.aspx,EON BENELUX,51.96262,4.02152
,Gental,0.0,1.0,CH,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.727191088400005,8.33369724917
,Zermeiggern,0.0,1.0,CH,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.0823690569,7.956505431669999
,Illsee,0.0,1.0,CH,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.28325198140001,7.688797733060001
,La Dixence,0.0,1.0,CH,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.1127290441,7.3218520553
,Grande Dixence,0.0,1.0,CH,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.1829790765,7.25150652126
,Grande Dixence,0.0,1.0,CH,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.1829790765,7.25150652126
,Grande Dixence,0.0,1.0,CH,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.1829790765,7.25150652126
,Grande Dixence,0.0,1.0,CH,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.1829790765,7.25150652126
,Orsières,0.0,1.0,CH,,,HROR,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.0210935902,7.142307646160001
,Emosson,0.0,1.0,CH,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.0508221655,6.94899701138
,Emosson,0.0,1.0,CH,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.0508221655,6.94899701138
,Salanfe,0.0,1.0,CH,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.1464058483,7.0288967625300005
,Salanfe,0.0,1.0,CH,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.1464058483,7.0288967625300005
,Lucendro,0.0,1.0,CH,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.5263515901,8.59770900919
,Palü,0.0,1.0,CH,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.3724950431,10.0289744735
,Albignawerk Löbbia,0.0,1.0,CH,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.3749522123,9.65890088302
,Albignawerk Löbbia,0.0,1.0,CH,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html,,46.3749522123,9.65890088302
,Kristiina 2,0.0,1.0,FI,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,PVO-Lämpövoima Oy,,
,Tahkoluoto,0.0,1.0,FI,,,STUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,PVO-Lämpövoima Oy,61.63261899999999,21.406289
,Lesjaverk,0.0,1.0,NO,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,Skakadalen,0.0,1.0,NO,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,Øvre Dørålseter,0.0,1.0,NO,,,HDAM,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/energiforsyning/kraftproduksjon/vannkraft/vannkraftdatabase/#,,,
,BNA0328,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,53.42605,10.3359
,BNA0329,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,53.42605,10.3359
,BNA0351,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.50975864,11.02087498
,BNA0352,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.50975864,11.02087498
,BNA0353,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.50975864,11.02087498
,BNA0466,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.61433423,11.49212837
,BNA0468,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.60384898,11.47517681
,BNA0469,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.60384898,11.47517681
,BNA0470,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.60384898,11.47517681
,BNA0471,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.60384898,11.47517681
,BNA0472,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.60384898,11.47517681
,BNA0473,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.60384898,11.47517681
,BNA0474,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.60384898,11.47517681
,BNA0653,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.51938,12.87976
,BNA0654,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.51938,12.87976
