index,BE -> FR,DE -> RoW,DE -> FR,FR -> RoW,UK -> BE,UK -> NL,FR -> UK,RoW -> UK,RoW -> NL,DE -> NL,BE -> UK,BE -> NL,RoW -> FR,DE -> UK,UK -> FR,UK -> DE,FR -> NL,BE -> RoW,NL -> DE,NL -> RoW,UK -> RoW,RoW -> BE,NL -> UK,RoW -> DE,FR -> DE,NL -> BE,BE -> DE,NL -> FR,FR -> BE,DE -> BE
2030-01-02 15:00:00,,,,,1349.9658039192,0.1963691950656108,,,,,,,,,33918.169001465925,1889.93767138894,,,6257.63650811289,,,,,,482.005694383516,5233.20588654255,,,690.302508530548,388.488762069924
2030-01-02 16:00:00,482.11301006406,,336.637281256705,,1349.97715394938,1163.790347691858,,,,,,,,,33918.50819393463,1889.978172005,,,6632.54286342364,,,,,,,5535.50598517096,,,,0.0506688764006883
2030-01-02 17:00:00,579.957026661839,,404.957231546656,,1349.9794661758,1038.52692385823,,,,,,,,,33918.49213658547,1889.97096789399,,,6745.40949679641,,,,,,,5626.32675228166,,,,802.345200302782
2030-01-02 18:00:00,1281.10281823812,,894.534651784297,,1349.98308608137,4783.705690441624,,,,,,,,,33918.44163405974,1889.91052244629,,,6257.31362938332,,,,,,,5233.5742258725,,,,1349.97194407284
2030-01-02 19:00:00,1698.73335638707,,1186.14682819109,,1349.993478658,5939.962546536341,,,,,,,,,33918.76520003068,1889.9914269683,,,6358.32810840551,,,,,,,5317.27145366091,,,,1349.77079987901
2030-01-02 20:00:00,457.427928651677,,319.400889263592,,1349.99636171232,5939.98369726314,,,,,,,,,33918.8153512781,1889.99505513559,,,6410.5311797085,,,,,,,5360.58419464308,,,,0.0520913531567698
2030-01-02 21:00:00,1567.38342227785,,1094.43099553581,,1349.99635388097,5939.98327476152,,,,,,,,,33918.814405850935,1889.99495796595,,,6639.19718879428,,,,,,,5546.23146600548,,,,949.578261719991
2030-01-02 22:00:00,,,,,1349.99636928422,5939.979505102419,,,,,,,,,33918.804159539824,1889.99278643337,,,6729.44917111071,,,,,,4.54740010544915,5627.38606180599,,,6.51359621172619,1349.99221240867
2030-01-02 23:00:00,1812.97312894376,,1265.91522433148,,1349.99637374986,5939.979534612839,,,,,,,,,33918.80378884021,1889.99269507133,,,6687.64424818623,,,,,,,5593.05002695983,,,,1349.99245887387
2030-01-03 00:00:00,1964.57443616188,,1371.77131711688,,1349.99637417507,5939.979567161559,,,,,,,,,33918.80386819713,1889.99281424409,,,6724.3917591606,,,,,,,5624.44552629961,,,,1349.99234238546
2030-01-03 01:00:00,1444.2167440586,,1008.42983169992,,1349.9963752781,5939.97960404014,,,,,,,,,33918.80401603917,1889.99288927815,,,4671.29612320582,,,,,,,3891.64801829938,,,,1349.99227638113
2030-01-03 02:00:00,1987.37096565712,,1387.68913559028,,1349.99637883027,5939.97908069222,,,,,,,,,33918.802926014905,1889.99250034158,,,4504.35271327001,,,,,,,3750.55118445585,,,,1349.99297467422
2030-01-03 03:00:00,1677.49142965619,,1171.31471708479,,1349.9963766613,5939.9790826439,,,,,,,,,33918.80297318684,1889.99256699437,,,4066.67132314989,,,,,,,3380.18747871668,,,,1349.99293195491
2030-01-03 04:00:00,171.73831518322,,119.917560196795,,1349.9963573057,5939.9795907108,,,,,,,,,33918.80397318469,1889.99304200745,,,3644.66336057961,,,,,,,3023.25732551365,,,,1349.99212114699
2030-01-03 05:00:00,1999.08148524346,,1395.86596470134,,1349.99635243162,5939.97969724768,,,,,,,,,33918.80358974277,1889.9930666839,,,6583.60279382412,,,,,,,5507.97707767716,,,,1349.99212062958
2030-01-03 06:00:00,2256.20687371716,,1575.40778852285,,1349.99411257681,5939.94917063284,,,,,,,,,33918.74589344467,1889.97474654631,,,6614.85905526334,,,,,,,5534.25725635381,,,,1349.99207117839
2030-01-03 07:00:00,3707.20649980354,,2588.44938298781,,1349.99334999682,5939.90490696486,,,,,,,,,33918.76550336951,1889.90445634534,,,6594.68400799106,,,,,,,5517.58075650103,,,,1349.99241184529
2030-01-03 08:00:00,2260.04228451718,,1578.08270628562,,1349.99322002961,5939.914321002259,,,,,,,,,33918.696974728,585.013068367369,,,6353.70387552001,,,,,,,5314.02464858283,,,,1349.99264766145
2030-01-03 09:00:00,1441.87419845694,,1006.79414463766,,1349.99186242579,5939.841871546219,,,,,,,,,33918.6268806089,0.0727303844170282,,,6549.42923876463,,,,,,,5479.16288216142,,,,1349.99204770316
2030-01-03 10:00:00,,,,,1349.98972252515,1848.010074191422,,,,,,,,,33918.4471925625,0.0287283508264961,,,5682.64695027443,,,,,,1511.8236106493,4748.14673154593,,,2165.15221251259,1349.99170809896
2030-01-03 11:00:00,,,,,1349.98754235233,0.250029509549039,,,,,,,,,33918.08305804672,0.0192086538750944,,,4356.93477021009,,,,,,1496.96465961342,3627.16204472321,,,2143.87204906211,1349.99169116936
2030-01-03 12:00:00,,,,,1349.98323579904,0.1065993131499222,,,,,,,,,21228.462778389352,0.0137543885147411,,,3787.85381707807,,,,,,1497.67724998035,3145.82331719279,,,2144.89259196793,1349.99167614184
2030-01-03 13:00:00,140.385578176543,,98.0254158784233,,1349.98606440715,0.0886359429332762,,,,,,,,,6148.367799594542,0.0106870645690665,,,3594.49086330854,,,,,,,2982.75817148315,,,,1349.99331779158
2030-01-03 14:00:00,2248.4316872144,,1574.50304483568,,1349.98167844,0.0304554968185278,79.01957907113888,,,,,,,,,0.0043899301313417,,,5602.64461422884,,,,,,,4679.91936732892,,,,1349.99585184657
2030-01-03 15:00:00,2183.51110240443,,1524.65084167816,,1349.98198859657,0.0399358115745498,,,,,,,,,0.830925361444804,0.0060807301406178,,,6429.22725392974,,,,,,,5377.58498153094,,,,1349.99476544888
2030-01-03 16:00:00,2269.25244756151,,1590.43237182038,,1349.98205563024,0.0397477745969424,,,,,,,,,6180.375451381493,0.0064422908277737,,,6548.80919615435,,,,,,,5478.28899510964,,,,1349.99454717655
2030-01-03 17:00:00,2265.97934858978,,1586.82993018725,,1349.98180785304,0.0392203155289128,,,,,,,,,8916.687957015236,0.006385110799665,,,6540.25045420616,,,,,,,5470.47448557632,,,,1349.99456124944
2030-01-03 18:00:00,2268.61003049601,,1586.89172530791,,1349.98130837761,0.0383900435355318,,,,,,,,,1435.2283079770266,0.0062926159117328,,,6515.69052228081,,,,,,,5449.61955517365,,,,1349.99457973879
2030-01-03 19:00:00,2228.59112920478,,1556.1267199742,,1349.98597778644,0.0473233024694448,,,,,,,,,5968.490985206196,0.0067167792066548,,,6459.57128789543,,,,,,,5402.87080177594,,,,1349.99478889276
2030-01-03 20:00:00,1821.37880706917,,1271.78429672467,,1349.98842811206,0.0587547768463406,,,,,,,,,26692.59625100312,0.0078759773385349,,,6387.9735153309,,,,,,,5343.33682756276,,,,1349.99462981806
2030-01-03 21:00:00,2239.90725166036,,1564.02416131912,,1349.99234873606,1677.915060833502,,,,,,,,,33918.62396675491,0.018316970008587,,,6262.16143856688,,,,,,,5237.20003334534,,,,1349.99408512644
