electrical_capacity,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology,data_source,nuts_1_region,nuts_2_region,nuts_3_region,lon,lat,municipality,county,commissioning_date,site_name,se_vindbrukskollen_id,manufacturer
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,12.8251029173225,55.8501263067712,Landskrona,Skåne län,1996-10-14,Vindön,1282-V-004,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,12.8158136167526,55.8496131781674,Landskrona,Skåne län,1996-10-14,Vindön,1282-V-004,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,12.8143995268522,55.8528406660569,Landskrona,Skåne län,1996-10-14,Vindön,1282-V-004,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,12.8171029371502,55.8538320028474,Landskrona,Skåne län,1996-10-14,Vindön,1282-V-004,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,12.8199887931235,55.8547378047451,Landskrona,Skåne län,1996-10-14,Vindön,1282-V-004,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,12.8188953909383,55.8492118306491,Landskrona,Skåne län,1996-10-14,Vindön,1282-V-004,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE32,SE321,18.0597591764087,62.7551462126376,Härnösand,Västernorrland län,1996-10-27,Dalom,2280-V-006,Vestas
0.8,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.3578627688009,58.6067175785339,Tanum,Västra Götalands län,1996-11-01,Dusgård,1435-V-010,
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.2697086081131,57.1368393392574,Gotland,Gotlands län,1996-11-19,Kulle vindpark,0980-V-004,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.2782012984303,57.1440292677026,Gotland,Gotlands län,1996-11-19,Havdhem Bols Ryftes Hulda [Kulle 2],0980-V-034,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.2597032077979,57.1361910837644,Gotland,Gotlands län,1996-11-19,Kulle vindpark,0980-V-004,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.2676406125737,57.1440124441754,Gotland,Gotlands län,1996-11-20,Kulle vindpark,0980-V-004,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE1,SE12,SE123,15.4293173454591,58.4486882124709,Linköping,Östergötlands län,1996-12-03,vkv_lin-003,0580-V-004,Vestas
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,14.1234282871453,55.4611967490434,Ystad,Skåne län,1996-12-11,Slitevind Eriksfält,1286-V-027,Enercon
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,14.1231718548642,55.4635020066276,Ystad,Skåne län,1996-12-11,Slitevind Eriksfält,1286-V-027,Enercon
0.01,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.5496568596,58.1590047902621,Orust,Västra Götalands län,1997-01-01,Sörgården,1421-V-006,
0.1,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.4332645973842,58.2057955358885,Falköping,Västra Götalands län,1997-01-01,Kleva 1,1499-V-013,
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE32,SE321,17.9577771449636,62.8011976374256,Kramfors,Västernorrland län,1997-01-01,Hornöberget,2282-V-003,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.0033900263293,56.6254935192659,Halmstad,Hallands län,1997-02-28,Stjernarps Gods,1380-V-012,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.2316955430366,57.0730327084168,Gotland,Gotlands län,1997-03-03,Näsudden Vindkraftpark,0980-V-003,
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,12.7781694133499,55.9832675247827,Helsingborg,Skåne län,1997-08-20,Örby,1283-V-060,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.2196453678046,55.8099549354895,Eslöv,Skåne län,1997-09-24,Backmöllan,1285-V-014,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.226644801456,55.8068944307281,Eslöv,Skåne län,1997-09-29,Slättäng I,1285-V-015,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2653012441749,58.7303195780346,Tanum,Västra Götalands län,1997-10-01,Skärbo,1435-V-054,Bonus
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2663287176452,58.7269875451486,Tanum,Västra Götalands län,1997-10-01,Skärbo,1435-V-054,Bonus
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2709923164808,58.7295505248129,Tanum,Västra Götalands län,1997-10-01,Skärbo,1435-V-054,Bonus
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2683944158845,58.7300999428056,Tanum,Västra Götalands län,1997-10-01,Skärbo,1435-V-054,Bonus
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2641420690133,58.7290005737206,Tanum,Västra Götalands län,1997-10-01,Skärbo,1435-V-054,Bonus
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2601235507896,58.7297159844441,Tanum,Västra Götalands län,1997-10-01,Skärbo,1435-V-054,Bonus
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.032930673366,55.7801666109509,Kävlinge,Skåne län,1997-10-03,Viking Vind,1261-V-010,Bonus
0.22,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,14.0847136863446,55.5227252767521,Tomelilla,Skåne län,1997-10-17,Ingel 3,1270-V-018,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE211,14.3509385939314,58.0741919273651,Jönköping,Jönköpings län,1997-10-25,Vivian,0680-V-002,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE1,SE12,SE123,15.3182483092283,58.384142381834,Mjölby,Östergötlands län,1997-11-08,"Skorteby, Storebror",0586-V-022,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.064222063274,56.4872846608232,Laholm,Hallands län,1997-11-08,Klägstorp,1381-V-039,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2977000425799,58.3807250140026,Sotenäs,Västra Götalands län,1997-11-10,Victoria,1427-V-002,Vestas
0.22,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.5671780431885,57.9421651522743,Tjörn,Västra Götalands län,1997-11-11,Hällemöllan II,1419-V-020,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE1,SE12,SE123,15.0116769665518,58.4156478556692,Mjölby,Östergötlands län,1997-11-18,Lagmansberga,0586-V-041,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE32,SE321,17.5886142861574,62.2383672570722,Sundsvall,Västernorrland län,1997-11-21,Björkön,2281-V-005,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.013955833078,56.4568998758214,Laholm,Hallands län,1997-11-24,Vallberga Gård Mölla,1381-V-020,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.3266046392201,55.3651132610596,Trelleborg,Skåne län,1997-11-25,Björkliden,1287-V-009,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,14.1495424386095,55.7928267918778,Kristianstad,Skåne län,1997-12-01,Olseröd,1290-V-052,Bonus
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.9617429582586,56.591273070791,Halmstad,Hallands län,1997-12-01,Eldsberga,1380-V-015,Bonus
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.991546470757,56.4974197049515,Laholm,Hallands län,1997-12-11,Mellby,1381-V-050,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.9867449518046,56.5007433866274,Laholm,Hallands län,1997-12-11,Mellby Kraft I,1381-V-052,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.9891459068101,56.4991090247895,Laholm,Hallands län,1997-12-11,Mellby,1381-V-051,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.3186230657638,55.3643490009057,Trelleborg,Skåne län,1997-12-12,Lilla Isie,1287-V-010,WindWorld
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.5802376744788,57.6449030095108,Gotland,Gotlands län,1997-12-18,Fole Stora Sojdeby - Ryftes Kristina,0980-V-039,Enercon
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.1916511762775,57.386509336,Gotland,Gotlands län,1997-12-19,Klinte Strands Isak,0980-V-036,Enercon
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.7124468170354,57.8109295439567,Gotland,Gotlands län,1997-12-20,Tängelgårde,0980-V-066,
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.7048120419251,57.8350779208338,Gotland,Gotlands län,1997-12-20,Hangvar Kyrkebys 2,0980-V-038,Enercon
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.7013197908941,57.8343761385526,Gotland,Gotlands län,1997-12-20,Hangvar Kyrkebys 1,0980-V-046,Enercon
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.2146891644831,57.0632868760093,Gotland,Gotlands län,1997-12-21,Skåls vindpark,0980-V-007,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.7884301056729,57.7109636424786,Gotland,Gotlands län,1997-12-29,Othem Österby Tornsvalan,0980-V-042,
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.490389916783,56.9450069608702,Falkenberg,Hallands län,1998-01-01,Ventosum,1382-V-033,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,17.0751070613827,57.2293474869421,Borgholm,Kalmar län,1998-01-01,Mellböda,0885-V-003,Bonus
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.4856577257186,56.9472198316185,Falkenberg,Hallands län,1998-01-01,Ventosum,1382-V-029,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,17.0802659130769,57.2313992756587,Borgholm,Kalmar län,1998-01-01,Mellböda,0885-V-003,Bonus
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,17.0761985556578,57.2315051296363,Borgholm,Kalmar län,1998-01-01,Mellböda,0885-V-003,Bonus
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,17.0790726848811,57.2291986019612,Borgholm,Kalmar län,1998-01-01,Mellböda,0885-V-003,Bonus
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.4880109378259,56.9461104179594,Falkenberg,Hallands län,1998-01-01,Ventosum,1382-V-031,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,17.0722127613882,57.2316091464472,Borgholm,Kalmar län,1998-01-01,Mellböda,0885-V-003,Bonus
0.14,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.5124890808177,58.5078072260486,Karlsborg,Västra Götalands län,1998-01-01,Gräshult,1446-V-005,
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,21.6064601103782,65.255208167345,Piteå,Norrbottens län,1998-01-01,Haraholmen,2581-V-001,Vestas
0.14,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.5107351230955,58.5077104696876,Karlsborg,Västra Götalands län,1998-01-01,Gräshult,1446-V-005,
0.14,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.5143658591346,58.5078964295379,Karlsborg,Västra Götalands län,1998-01-01,Gräshult,1446-V-005,
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,21.6121806020588,65.2538047605358,Piteå,Norrbottens län,1998-01-01,Haraholmen,2581-V-001,Vestas
0.05,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE331,18.883922239282,63.8720775206488,Bjurholm,Västerbottens län,1998-01-01,Karlsbäcks Vindkraftverk,2326-V-008,
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE1,SE12,SE122,15.8316305702359,59.0489839112529,Vingåker,Södermanlands län,1998-01-01,Århammar,0428-V-001,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.0417812034991,56.5394600623232,Laholm,Hallands län,1998-03-01,Lilla Tjärby Gård,1381-V-036,WindWorld
0.55,Renewable energy,Wind,,Offshore,Vindbrukskollen,SE2,SE21,SE214,18.1490277816002,57.0448888905732,Gotland,Gotlands län,1998-03-01,Bockstigen 1,0980-V-001,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.9921369631937,56.4906644903724,Laholm,Hallands län,1998-03-01,Mellby,1381-V-047,WindWorld
0.55,Renewable energy,Wind,,Offshore,Vindbrukskollen,SE2,SE21,SE214,18.1507221688817,57.0341111567103,Gotland,Gotlands län,1998-03-01,Bockstigen 1,0980-V-001,WindWorld
0.55,Renewable energy,Wind,,Offshore,Vindbrukskollen,SE2,SE21,SE214,18.1499444371522,57.038944425719,Gotland,Gotlands län,1998-03-01,Bockstigen 1,0980-V-001,WindWorld
0.55,Renewable energy,Wind,,Offshore,Vindbrukskollen,SE2,SE21,SE214,18.1572500189308,57.0400555393782,Gotland,Gotlands län,1998-03-01,Bockstigen 1,0980-V-001,WindWorld
0.55,Renewable energy,Wind,,Offshore,Vindbrukskollen,SE2,SE21,SE214,18.1595832500182,57.0371110872476,Gotland,Gotlands län,1998-03-01,Bockstigen 1,0980-V-001,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.991304890076,56.4936952581634,Laholm,Hallands län,1998-03-12,Björnsgård,1381-V-049,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.9793980983469,56.4291915664643,Laholm,Hallands län,1998-04-01,Dömestorp I,1381-V-054,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.0218765278994,56.5833724694697,Laholm,Hallands län,1998-04-01,Ängsholm,1381-V-027,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.0153816988026,56.5717369572915,Laholm,Hallands län,1998-04-03,Ågård,1381-V-029,WindWorld
0.75,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.250906967141,55.3637691270786,Trelleborg,Skåne län,1998-04-17,Gislöv II,1287-V-011,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.023612336358,56.5444478689408,Laholm,Hallands län,1998-04-20,Tjärby,1381-V-033,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.0660048495827,56.483591334585,Laholm,Hallands län,1998-04-20,Hov,1381-V-038,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.0693577519948,56.4823191281045,Laholm,Hallands län,1998-04-21,Klägstorp,1381-V-037,WindWorld
0.23,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.4597235117103,57.5675345446521,Mark,Västra Götalands län,1998-05-09,Naturbruksgymn Strömmaskolan(bevis1998-11-04),1463-V-009,Enercon
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2982742380153,58.6977732230539,Tanum,Västra Götalands län,1998-06-11,Grebban 2,1435-V-030,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.2993011230381,58.7000658337848,Tanum,Västra Götalands län,1998-06-12,Grebban 1,1435-V-029,Vestas
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.9898471227591,56.4888969318524,Laholm,Hallands län,1998-06-26,Havsvind,1381-V-004,Vestas
0.15,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,13.421160093067,58.1267723319363,Falköping,Västra Götalands län,1998-07-15,Göteve 1,1499-V-009,
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE1,SE12,SE123,14.7225343365283,58.4007697155668,Vadstena,Östergötlands län,1998-07-24,Häckenäs II,0563-V-015,Vestas
0.13,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,14.1799260664804,58.1913516937655,Hjo,Västra Götalands län,1998-08-09,Granbolet,1497-V-034,
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.8714472348043,55.4841363354794,Ystad,Skåne län,1998-08-11,St Herrestad II,1286-V-026,Enercon
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.8692782309407,55.4854585216738,Ystad,Skåne län,1998-08-11,St Herrestad I,1286-V-025,Enercon
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.4835315453556,56.9461764257491,Falkenberg,Hallands län,1998-09-01,Ventosum,1382-V-028,Vestas
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.4858755416255,56.9450597668698,Falkenberg,Hallands län,1998-09-17,Falkenbergsporten 3,1382-V-030,Vestas
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.4882583132777,56.9439512140504,Falkenberg,Hallands län,1998-09-18,Falkenbergsporten 4,1382-V-032,Vestas
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.4811853357314,56.9472750233546,Falkenberg,Hallands län,1998-09-19,Ventosum,1382-V-026,Vestas
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.4930072180399,56.9417305871891,Falkenberg,Hallands län,1998-09-21,Ventosum,1382-V-036,Vestas
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.4927656234503,56.9439035740538,Falkenberg,Hallands län,1998-09-21,Ventosum 10,1382-V-035,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.0344317684197,56.4746889839982,Laholm,Hallands län,1998-09-21,Triton Energi,1381-V-043,WindWorld
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,12.4906333790694,56.9428548647054,Falkenberg,Hallands län,1998-09-21,Ventosum,1382-V-034,Vestas
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.0210247511151,56.440957747208,Laholm,Hallands län,1998-09-30,Östergård,1381-V-025,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE32,SE322,14.1138462757308,62.3486644632086,Härjedalen,Jämtlands län,1998-10-07,Rodovålen,2361-V-030,Bonus
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE1,SE12,SE123,14.9865526329885,58.3721344849581,Mjölby,Östergötlands län,1998-10-09,Birger Jarl,0586-V-033,Vestas
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.1697209133861,57.1447215467927,Gotland,Gotlands län,1998-10-12,Hablingbo Stjups,0980-V-052,Vestas
0.66,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE214,18.1642715250185,57.1725846160219,Gotland,Gotlands län,1998-10-12,Hablingbo Stora Burge,0980-V-035,
0.06,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,11.6468265947396,58.2926696245247,Uddevalla,Västra Götalands län,1998-10-13,Kavlanda,1485-V-027,
1,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE33,SE332,18.1967095109492,67.5246003400653,Jokkmokk,Norrbottens län,1998-10-13,Vindmannen,2510-V-001,Bonus
0.75,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE3,SE32,SE322,14.1136629713236,62.3470205529199,Härjedalen,Jämtlands län,1998-10-23,Rodovålen,2361-V-030,NEG Micon
0.75,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.8477868003408,55.6155710524227,Sjöbo,Skåne län,1998-11-02,Vanstad Kommungård,1265-V-015,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.0279331015097,56.5367135817339,Laholm,Hallands län,1998-11-06,Mammarp,1381-V-035,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.0556673235764,56.4236087449329,Laholm,Hallands län,1998-11-09,Sydvind,1381-V-016,WindWorld
0.15,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE232,12.5028151441963,58.7039769706852,Mellerud,Västra Götalands län,1998-11-17,Brändekulla/Sunnanå,1461-V-028,
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.6050748765545,55.4992750505409,Skurup,Skåne län,1998-11-18,Rydsgård,1264-V-002,Enercon
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.6446624838764,55.4950940327319,Skurup,Skåne län,1998-11-19,Kadesjö,1264-V-001,Enercon
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.6461648601792,55.4939412283684,Skurup,Skåne län,1998-11-19,Kadesjö,1264-V-001,Enercon
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.6056037406551,55.4978210153563,Skurup,Skåne län,1998-11-20,Rydsgård,1264-V-002,Enercon
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.9830847870576,55.6601581151451,Tomelilla,Skåne län,1998-11-27,Månslunda I,1270-V-013,Enercon
0.65,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE23,SE231,13.0433754419919,56.4739710050485,Laholm,Hallands län,1998-12-01,Kövlinge,1381-V-044,WindWorld
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.1609722480823,55.8532811520782,Eslöv,Skåne län,1998-12-02,Reslövsgården,1285-V-027,Enercon
0.5,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE22,SE224,13.1609716938808,55.8504688819107,Eslöv,Skåne län,1998-12-02,Reslövsgården,1285-V-027,Enercon
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.3859240147756,56.4385066334183,Mörbylånga,Kalmar län,1998-12-31,Kastlösa södra,0840-V-021,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.3876391704992,56.4319156849081,Mörbylånga,Kalmar län,1998-12-31,Kastlösa södra,0840-V-021,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.3790094674331,56.4379550516068,Mörbylånga,Kalmar län,1998-12-31,Kastlösa södra,0840-V-021,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.3795925591971,56.4357610052788,Mörbylånga,Kalmar län,1998-12-31,Kastlösa södra,0840-V-021,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.3844736560986,56.4305384610258,Mörbylånga,Kalmar län,1998-12-31,Kastlösa södra,0840-V-021,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.3865067188918,56.4363126465347,Mörbylånga,Kalmar län,1998-12-31,Kastlösa södra,0840-V-021,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.3821916241309,56.4393323204449,Mörbylånga,Kalmar län,1998-12-31,Kastlösa södra,0840-V-021,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.3833246587052,56.4349353974036,Mörbylånga,Kalmar län,1998-12-31,Kastlösa södra,0840-V-021,WindWorld
0.6,Renewable energy,Wind,,Onshore,Vindbrukskollen,SE2,SE21,SE213,16.3801592079598,56.4335580627715,Mörbylånga,Kalmar län,1998-12-31,Kastlösa södra,0840-V-021,WindWorld
